   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.81401064E+003   2.81252693E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.81394632E+003   0.00000000E+000   2.80788288E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.83381740E+003   2.83240527E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.83356812E+003   0.00000000E+000   2.82821403E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.86639590E+003   2.86483501E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86536831E+003   0.00000000E+000   2.86143424E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.86733146E+003   2.86575370E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86613538E+003   0.00000000E+000   2.86243029E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.86820561E+003   2.86691828E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86741189E+003   0.00000000E+000   2.86326248E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.86935005E+003   2.86816813E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86868625E+003   0.00000000E+000   2.86437814E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.87003568E+003   2.86889647E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86924946E+003   0.00000000E+000   2.86511884E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.87128922E+003   2.87051259E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87074582E+003   0.00000000E+000   2.86681755E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.87187961E+003   2.87135020E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87140570E+003   0.00000000E+000   2.86763668E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.87272441E+003   2.87232840E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87211547E+003   0.00000000E+000   2.86868261E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      11   0.00000000E+000   2.87365211E+003   2.87328152E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87308979E+003   0.00000000E+000   2.86967985E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      12   0.00000000E+000   2.87405050E+003   2.87378288E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87348346E+003   0.00000000E+000   2.87030837E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      13   0.00000000E+000   2.87505458E+003   2.87477158E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87442210E+003   0.00000000E+000   2.87127693E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      14   0.00000000E+000   2.87566168E+003   2.87545276E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87493447E+003   0.00000000E+000   2.87193036E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      15   0.00000000E+000   2.87651711E+003   2.87654261E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87596617E+003   0.00000000E+000   2.87277584E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      16   0.00000000E+000   2.87714063E+003   2.87743366E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87633465E+003   0.00000000E+000   2.87386176E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      17   0.00000000E+000   2.87765464E+003   2.87800201E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87691142E+003   0.00000000E+000   2.87448333E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      18   0.00000000E+000   2.87870553E+003   2.87906134E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87807628E+003   0.00000000E+000   2.87548057E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      19   0.00000000E+000   2.88011292E+003   2.88063527E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87947700E+003   0.00000000E+000   2.87695381E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      20   0.00000000E+000   2.88084813E+003   2.88153774E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88011209E+003   0.00000000E+000   2.87789561E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      21   0.00000000E+000   2.88161179E+003   2.88227305E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88100027E+003   0.00000000E+000   2.87865552E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      22   0.00000000E+000   2.88223769E+003   2.88286189E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88177350E+003   0.00000000E+000   2.87912904E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      23   0.00000000E+000   2.88258365E+003   2.88319938E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88214912E+003   0.00000000E+000   2.87939640E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      24   0.00000000E+000   2.88310117E+003   2.88361809E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88252121E+003   0.00000000E+000   2.88011333E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      25   0.00000000E+000   2.88348610E+003   2.88430024E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88306052E+003   0.00000000E+000   2.88055234E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      26   0.00000000E+000   2.88438429E+003   2.88547673E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88419087E+003   0.00000000E+000   2.88169989E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      27   0.00000000E+000   2.88478070E+003   2.88592511E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88463414E+003   0.00000000E+000   2.88213186E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      28   0.00000000E+000   2.88516389E+003   2.88639247E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88511728E+003   0.00000000E+000   2.88265935E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      29   0.00000000E+000   2.88565104E+003   2.88746593E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88587842E+003   0.00000000E+000   2.88351631E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      30   0.00000000E+000   2.88621028E+003   2.88825494E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88678794E+003   0.00000000E+000   2.88433111E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      31   0.00000000E+000   2.88651564E+003   2.88868226E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88715401E+003   0.00000000E+000   2.88482734E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      32   0.00000000E+000   2.88711895E+003   2.88925812E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88770539E+003   0.00000000E+000   2.88542938E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      33   0.00000000E+000   2.88739527E+003   2.88968798E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88812768E+003   0.00000000E+000   2.88591789E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      34   0.00000000E+000   2.88768839E+003   2.89026155E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88854583E+003   0.00000000E+000   2.88652347E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      35   0.00000000E+000   2.88836528E+003   2.89086901E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88913555E+003   0.00000000E+000   2.88712878E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      36   0.00000000E+000   2.88891375E+003   2.89142887E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88967227E+003   0.00000000E+000   2.88772411E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      37   0.00000000E+000   2.88979068E+003   2.89251506E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.89063900E+003   0.00000000E+000   2.88874725E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      38   0.00000000E+000   2.89101088E+003   2.89400014E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.89216434E+003   0.00000000E+000   2.88985945E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      39   0.00000000E+000   2.89191162E+003   2.89506111E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.89317518E+003   0.00000000E+000   2.89081245E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      40   0.00000000E+000   2.89291004E+003   2.89620137E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.89401526E+003   0.00000000E+000   2.89184690E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      41   0.00000000E+000   2.89405411E+003   2.89738027E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.89533735E+003   0.00000000E+000   2.89262089E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      42   0.00000000E+000   2.89491809E+003   2.89838705E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.89660417E+003   0.00000000E+000   2.89332099E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      43   0.00000000E+000   2.89562376E+003   2.89920477E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.89774990E+003   0.00000000E+000   2.89380278E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      44   0.00000000E+000   2.89602904E+003   2.89968970E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.89823986E+003   0.00000000E+000   2.89401932E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      45   0.00000000E+000   2.89631048E+003   2.90011021E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.89874692E+003   0.00000000E+000   2.89424166E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      46   0.00000000E+000   2.85175351E+003   2.79512509E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.83380550E+003   0.00000000E+000   2.80590587E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      47   0.00000000E+000   2.67621512E+003   2.68908181E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.74648595E+003   0.00000000E+000   2.70687240E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      48   0.00000000E+000   2.67227794E+003   2.68577726E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.74427807E+003   0.00000000E+000   2.70526514E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      49   0.00000000E+000   2.67037189E+003   2.68439384E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.74336066E+003   0.00000000E+000   2.70455084E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      50   0.00000000E+000   2.66853014E+003   2.68313634E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.74227995E+003   0.00000000E+000   2.70380273E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      51   0.00000000E+000   2.66616586E+003   2.68169246E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.74118963E+003   0.00000000E+000   2.70328089E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      52   0.00000000E+000   2.66406162E+003   2.68009793E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.74012425E+003   0.00000000E+000   2.70264971E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      53   0.00000000E+000   2.65686863E+003   2.67801260E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.73861710E+003   0.00000000E+000   2.70171629E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      54   0.00000000E+000   2.65342576E+003   2.67629207E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.73661866E+003   0.00000000E+000   2.70121400E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      55   0.00000000E+000   2.65318777E+003   2.67193395E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.73465181E+003   0.00000000E+000   2.69884991E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      56   0.00000000E+000   2.64539601E+003   2.66873259E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.73038630E+003   0.00000000E+000   2.69922468E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      57   0.00000000E+000   2.63356925E+003   2.66094257E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.72716092E+003   0.00000000E+000   2.70070718E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      58   0.00000000E+000   2.62341958E+003   2.65319256E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.72189247E+003   0.00000000E+000   2.69790257E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      59   0.00000000E+000   2.66893581E+003   2.69171601E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.72982179E+003   0.00000000E+000   2.76197158E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      60   0.00000000E+000   2.61205721E+003   2.63693153E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.70807486E+003   0.00000000E+000   2.67448214E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      61   0.00000000E+000   2.61735074E+003   2.63467747E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.70345860E+003   0.00000000E+000   2.68614205E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
