   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850055E+003   5.82966474E-002   2.84782925E+003   2.84777095E+003  -7.05159532E-002  -1.66703918E+002  -1.66633402E+002   2.84779012E+003  -5.13475229E-002   2.84784147E+003   3.91282171E-002  -1.66684750E+002  -1.66645622E+002
       2       1     1.19999997E+001   7.18828425E+003   6.14812227E-002   2.84771257E+003   2.84765109E+003  -7.54779719E-002  -1.66759790E+002  -1.66684312E+002   2.84767205E+003  -5.45087431E-002   2.84772656E+003   4.05119938E-002  -1.66738821E+002  -1.66698309E+002
       3       1     1.19999997E+001   7.18806479E+003   6.47137337E-002   2.84759418E+003   2.84752947E+003  -8.05126698E-002  -1.66816478E+002  -1.66735966E+002   2.84755226E+003  -5.77154816E-002   2.84760998E+003   4.19165455E-002  -1.66793681E+002  -1.66751765E+002
       4       1     1.19999997E+001   7.18784373E+003   6.79702147E-002   2.84747493E+003   2.84740696E+003  -8.55842812E-002  -1.66873582E+002  -1.66787998E+002   2.84743159E+003  -6.09456554E-002   2.84749254E+003   4.33315889E-002  -1.66848944E+002  -1.66805612E+002
       5       1     1.19999997E+001   7.18762106E+003   7.12506445E-002   2.84735480E+003   2.84728355E+003  -9.06927787E-002  -1.66931102E+002  -1.66840409E+002   2.84731005E+003  -6.41992571E-002   2.84737425E+003   4.47571229E-002  -1.66904608E+002  -1.66859851E+002
       6       1     1.19999997E+001   7.18739679E+003   7.45550010E-002   2.84723382E+003   2.84715926E+003  -9.58381273E-002  -1.66989036E+002  -1.66893198E+002   2.84718762E+003  -6.74762597E-002   2.84725510E+003   4.61931334E-002  -1.66960674E+002  -1.66914481E+002
       7       1     1.19999997E+001   7.18717091E+003   7.78832150E-002   2.84711196E+003   2.84703408E+003  -1.01020249E-001  -1.67047385E+002  -1.66946364E+002   2.84706433E+003  -7.07766183E-002   2.84713510E+003   4.76395848E-002  -1.67017141E+002  -1.66969501E+002
       8       1     1.19999997E+001   7.18694344E+003   8.12352989E-002   2.84698925E+003   2.84690801E+003  -1.06239164E-001  -1.67106147E+002  -1.66999908E+002   2.84694015E+003  -7.41003558E-002   2.84701425E+003   4.90964903E-002  -1.67074008E+002  -1.67024912E+002
       9       1     1.19999997E+001   7.18671436E+003   8.46113081E-002   2.84686567E+003   2.84678106E+003  -1.11494874E-001  -1.67165324E+002  -1.67053829E+002   2.84681510E+003  -7.74474167E-002   2.84689255E+003   5.05638506E-002  -1.67131276E+002  -1.67080713E+002
      10       1     1.19999997E+001   7.18648369E+003   8.80112009E-002   2.84674122E+003   2.84665321E+003  -1.16787392E-001  -1.67224915E+002  -1.67108128E+002   2.84668918E+003  -8.08178392E-002   2.84677000E+003   5.20416485E-002  -1.67188945E+002  -1.67136904E+002
      11       1     1.19999997E+001   7.18625141E+003   9.14350057E-002   2.84661591E+003   2.84652447E+003  -1.22116730E-001  -1.67284921E+002  -1.67162804E+002   2.84656238E+003  -8.42116363E-002   2.84664659E+003   5.35299115E-002  -1.67247016E+002  -1.67193486E+002
      12       1     1.19999997E+001   7.18601753E+003   9.48827577E-002   2.84648973E+003   2.84639485E+003  -1.27482919E-001  -1.67345342E+002  -1.67217859E+002   2.84643470E+003  -8.76287841E-002   2.84652233E+003   5.50286228E-002  -1.67305488E+002  -1.67250459E+002
      13       1     1.19999997E+001   7.18578204E+003   9.83544502E-002   2.84636268E+003   2.84626433E+003  -1.32885954E-001  -1.67406178E+002  -1.67273293E+002   2.84630615E+003  -9.10692811E-002   2.84639722E+003   5.65377769E-002  -1.67364362E+002  -1.67307824E+002
      14       1     1.19999997E+001   7.18554495E+003   1.01850078E-001   2.84623477E+003   2.84613292E+003  -1.38325822E-001  -1.67467430E+002  -1.67329104E+002   2.84617672E+003  -9.45331074E-002   2.84627125E+003   5.80573630E-002  -1.67423637E+002  -1.67365580E+002
      15       1     1.19999997E+001   7.18530625E+003   1.05369657E-001   2.84610599E+003   2.84600062E+003  -1.43802543E-001  -1.67529097E+002  -1.67385294E+002   2.84604641E+003  -9.80202745E-002   2.84614443E+003   5.95873879E-002  -1.67483314E+002  -1.67423727E+002
      16       1     1.19999997E+001   7.18506595E+003   1.08913176E-001   2.84597635E+003   2.84586743E+003  -1.49316106E-001  -1.67591179E+002  -1.67441863E+002   2.84591522E+003  -1.01530772E-001   2.84601675E+003   6.11278418E-002  -1.67543393E+002  -1.67482266E+002
      17       1     1.19999997E+001   7.18482405E+003   1.12480611E-001   2.84584584E+003   2.84573335E+003  -1.54866503E-001  -1.67653676E+002  -1.67498809E+002   2.84578316E+003  -1.05064592E-001   2.84588822E+003   6.26787003E-002  -1.67603874E+002  -1.67541195E+002
      18       1     1.19999997E+001   7.18458054E+003   1.16071944E-001   2.84571446E+003   2.84559838E+003  -1.60453729E-001  -1.67716588E+002  -1.67556134E+002   2.84565022E+003  -1.08621740E-001   2.84575884E+003   6.42399552E-002  -1.67664756E+002  -1.67600516E+002
      19       1     1.19999997E+001   7.18433543E+003   1.19687188E-001   2.84558221E+003   2.84546252E+003  -1.66077798E-001  -1.67779915E+002  -1.67613838E+002   2.84551640E+003  -1.12202213E-001   2.84562860E+003   6.58116031E-002  -1.67726040E+002  -1.67660228E+002
      20       1     1.19999997E+001   7.18408871E+003   1.23326329E-001   2.84544910E+003   2.84532577E+003  -1.71738708E-001  -1.67843658E+002  -1.67671919E+002   2.84538171E+003  -1.15806019E-001   2.84549751E+003   6.73936398E-002  -1.67787725E+002  -1.67720331E+002
      21       1     1.19999997E+001   7.18384039E+003   1.26989320E-001   2.84531512E+003   2.84518813E+003  -1.77436393E-001  -1.67907815E+002  -1.67730378E+002   2.84524614E+003  -1.19433111E-001   2.84536557E+003   6.89860378E-002  -1.67849812E+002  -1.67780825E+002
      22       1     1.19999997E+001   7.18359048E+003   1.30676141E-001   2.84518028E+003   2.84504960E+003  -1.83170818E-001  -1.67972386E+002  -1.67789215E+002   2.84510969E+003  -1.23083462E-001   2.84523277E+003   7.05887846E-002  -1.67912298E+002  -1.67841710E+002
      23       1     1.19999997E+001   7.18333896E+003   1.34386797E-001   2.84504457E+003   2.84491019E+003  -1.88941988E-001  -1.68037371E+002  -1.67848429E+002   2.84497237E+003  -1.26757086E-001   2.84509913E+003   7.22018951E-002  -1.67975186E+002  -1.67902984E+002
      24       1     1.19999997E+001   7.18308585E+003   1.38121286E-001   2.84490800E+003   2.84476988E+003  -1.94749904E-001  -1.68102770E+002  -1.67908020E+002   2.84483418E+003  -1.30453976E-001   2.84496463E+003   7.38253578E-002  -1.68038474E+002  -1.67964648E+002
      25       1     1.19999997E+001   7.18283114E+003   1.41879630E-001   2.84477057E+003   2.84462869E+003  -2.00594589E-001  -1.68168582E+002  -1.67967988E+002   2.84469511E+003  -1.34174130E-001   2.84482928E+003   7.54591706E-002  -1.68102162E+002  -1.68026703E+002
      26       1     1.19999997E+001   7.18257482E+003   1.45661840E-001   2.84463227E+003   2.84448661E+003  -2.06476075E-001  -1.68234810E+002  -1.68028334E+002   2.84455517E+003  -1.37917638E-001   2.84469308E+003   7.71034024E-002  -1.68166251E+002  -1.68089148E+002
      27       1     1.19999997E+001   7.18231691E+003   1.49467947E-001   2.84449310E+003   2.84434364E+003  -2.12394392E-001  -1.68301452E+002  -1.68089058E+002   2.84441435E+003  -1.41684482E-001   2.84455603E+003   7.87580373E-002  -1.68230742E+002  -1.68151984E+002
      28       1     1.19999997E+001   7.18205739E+003   1.53297868E-001   2.84435307E+003   2.84419977E+003  -2.18349478E-001  -1.68368509E+002  -1.68150160E+002   2.84427265E+003  -1.45474618E-001   2.84441812E+003   8.04230087E-002  -1.68295634E+002  -1.68215211E+002
      29       1     1.19999997E+001   7.18179627E+003   1.57151605E-001   2.84421217E+003   2.84405502E+003  -2.24341338E-001  -1.68435982E+002  -1.68211641E+002   2.84413007E+003  -1.49288080E-001   2.84427936E+003   8.20983474E-002  -1.68360929E+002  -1.68278830E+002
      30       1     1.19999997E+001   7.18153354E+003   1.61029113E-001   2.84407041E+003   2.84390938E+003  -2.30369955E-001  -1.68503870E+002  -1.68273500E+002   2.84398662E+003  -1.53124879E-001   2.84413975E+003   8.37840367E-002  -1.68426625E+002  -1.68342841E+002
