    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
        19     1.19999997E+001   7.18435433E+003  -1.42196406E-020  -2.41962323E-020  -1.19999997E+001   1.30514522E-020   6.50521303E-020  -2.16840434E-020  -6.98764792E+003  -6.98777682E+003  -1.41632546E+004  -2.05377884E+002  -1.52835582E-001  -1.46002331E-001   8.91550613E-003   1.19922983E+001   0.00000000E+000   8.64706759E+014   0.00000000E+000   1.00000000E-014   1.90000000E-013
        20     1.19999997E+001   7.18410876E+003   3.37517607E-021   1.43284226E-020  -1.19999997E+001   8.23243233E-021  -1.73472348E-019  -8.67361738E-020  -6.98772816E+003  -6.98786474E+003  -1.41630865E+004  -2.05452128E+002  -1.61207038E-001  -1.54342947E-001   9.41775899E-003   1.19918645E+001   0.00000000E+000   8.70115656E+014   0.00000000E+000   1.00000000E-014   2.00000000E-013
        21     1.19999997E+001   7.18386161E+003   1.21016989E-020   5.36786451E-021  -1.19999997E+001   7.14297342E-021  -1.08420217E-019   3.25260652E-019  -6.98780892E+003  -6.98795323E+003  -1.41629172E+004  -2.05526851E+002  -1.69632346E-001  -1.62737130E-001   9.92326044E-003   1.19914278E+001   0.00000000E+000   8.75525777E+014   0.00000000E+000   1.00000000E-014   2.10000000E-013
        22     1.19999997E+001   7.18361288E+003  -1.36163803E-020   2.91381402E-020  -1.19999997E+001   5.56258282E-021   2.16840434E-020  -2.16840434E-020  -6.98789020E+003  -6.98804229E+003  -1.41627469E+004  -2.05602054E+002  -1.78111426E-001  -1.71184909E-001   1.04320107E-002   1.19909884E+001   0.00000000E+000   8.80937101E+014   0.00000000E+000   1.00000000E-014   2.20000000E-013
        23     1.19999997E+001   7.18336256E+003  -1.06382768E-020   1.41510130E-020  -1.19999997E+001  -2.39195301E-021   2.16840434E-020   1.30104261E-019  -6.98797200E+003  -6.98813191E+003  -1.41625755E+004  -2.05677738E+002  -1.86644176E-001  -1.79686305E-001   1.09440092E-002   1.19905462E+001   0.00000000E+000   8.86349605E+014   0.00000000E+000   1.00000000E-014   2.30000000E-013
        24     1.19999997E+001   7.18311065E+003  -1.94335538E-020  -1.51786608E-020  -1.19999997E+001  -1.18891135E-020  -6.50521303E-020  -4.33680869E-020  -6.98805432E+003  -6.98822211E+003  -1.41624029E+004  -2.05753902E+002  -1.95230528E-001  -1.88241368E-001   1.14592565E-002   1.19901012E+001   0.00000000E+000   8.91763276E+014   0.00000000E+000   1.00000000E-014   2.40000000E-013
        25     1.19999997E+001   7.18285716E+003  -4.20029390E-021   1.07484676E-020  -1.19999997E+001  -1.43503429E-021   3.46944695E-019  -6.50521303E-020  -6.98813716E+003  -6.98831287E+003  -1.41622293E+004  -2.05830546E+002  -2.03870418E-001  -1.96850141E-001   1.19777536E-002   1.19896534E+001   0.00000000E+000   8.97178105E+014   0.00000000E+000   1.00000000E-014   2.50000000E-013
        26     1.19999997E+001   7.18260208E+003  -8.31166589E-021  -1.68072347E-020  -1.19999997E+001   1.13806972E-020  -2.38524478E-019   4.33680869E-020  -6.98822052E+003  -6.98840421E+003  -1.41620546E+004  -2.05907671E+002  -2.12563787E-001  -2.05512668E-001   1.24995016E-002   1.19892028E+001   0.00000000E+000   9.02594082E+014   0.00000000E+000   1.00000000E-014   2.60000000E-013
        27     1.19999997E+001   7.18234541E+003   5.68926230E-021  -2.44712699E-020  -1.19999997E+001   4.46530706E-021   2.16840434E-019  -1.08420217E-019  -6.98830439E+003  -6.98849611E+003  -1.41618789E+004  -2.05985277E+002  -2.21310569E-001  -2.14228970E-001   1.30245010E-002   1.19887494E+001   0.00000000E+000   9.08011191E+014   0.00000000E+000   1.00000000E-014   2.70000000E-013
        28     1.19999997E+001   7.18208716E+003   1.37293008E-020   2.57510424E-020  -1.19999997E+001   2.94499563E-021  -6.50521303E-020   1.51788304E-019  -6.98838879E+003  -6.98858858E+003  -1.41617020E+004  -2.06063363E+002  -2.30110701E-001  -2.22999060E-001   1.35527513E-002   1.19882931E+001   0.00000000E+000   9.13429412E+014   0.00000000E+000   1.00000000E-014   2.80000000E-013
        29     1.19999997E+001   7.18182732E+003  -1.29203776E-020  -2.27110709E-021  -1.19999997E+001   8.82102820E-021  -8.67361738E-020   1.08420217E-019  -6.98847370E+003  -6.98868162E+003  -1.41615240E+004  -2.06141930E+002  -2.38964126E-001  -2.31822942E-001   1.40842520E-002   1.19878341E+001   0.00000000E+000   9.18848719E+014   0.00000000E+000   1.00000000E-014   2.90000000E-013
        30     1.19999997E+001   7.18156590E+003   1.67629289E-020  -2.51402108E-020  -1.19999997E+001  -6.75238908E-021   1.95156391E-019  -4.33680869E-020  -6.98855913E+003  -6.98877523E+003  -1.41613450E+004  -2.06220977E+002  -2.47870790E-001  -2.40700624E-001   1.46190025E-002   1.19873723E+001   0.00000000E+000   9.24269090E+014   0.00000000E+000   1.00000000E-014   3.00000000E-013
        31     1.19999997E+001   7.18130289E+003  -2.08101065E-021  -3.03189819E-020  -1.19999997E+001   6.71787497E-021   6.50521303E-020   1.95156391E-019  -6.98864509E+003  -6.98886941E+003  -1.41611649E+004  -2.06300504E+002  -2.56830661E-001  -2.49632130E-001   1.51570027E-002   1.19869077E+001   0.00000000E+000   9.29690503E+014   0.00000000E+000   1.00000000E-014   3.10000000E-013
        32     1.19999997E+001   7.18103830E+003  -1.43218930E-020   1.55411727E-020  -1.19999997E+001  -1.01908134E-020   2.16840434E-019   1.95156391E-019  -6.98873156E+003  -6.98896416E+003  -1.41609837E+004  -2.06380512E+002  -2.65843726E-001  -2.58617493E-001   1.56982526E-002   1.19864403E+001   0.00000000E+000   9.35112943E+014   0.00000000E+000   1.00000000E-014   3.20000000E-013
        33     1.19999997E+001   7.18077212E+003  -6.70724570E-021   2.26021312E-020  -1.19999997E+001   6.90164348E-021  -1.30104261E-019  -8.67361738E-020  -6.98881855E+003  -6.98905948E+003  -1.41608013E+004  -2.06461000E+002  -2.74909987E-001  -2.67656753E-001   1.62427525E-002   1.19859700E+001   0.00000000E+000   9.40536395E+014   0.00000000E+000   1.00000000E-014   3.30000000E-013
        34     1.19999997E+001   7.18050435E+003   2.18023083E-020   2.76757262E-020  -1.19999997E+001  -1.05130417E-020  -4.33680869E-020  -6.50521303E-020  -6.98890605E+003  -6.98915537E+003  -1.41606179E+004  -2.06541969E+002  -2.84029469E-001  -2.76749942E-001   1.67905022E-002   1.19854970E+001   0.00000000E+000   9.45960844E+014   0.00000000E+000   1.00000000E-014   3.40000000E-013
        35     1.19999997E+001   7.18023500E+003  -1.10911634E-020  -7.05775314E-021  -1.19999997E+001  -1.64788891E-020  -1.08420217E-019  -2.16840434E-020  -6.98899408E+003  -6.98925183E+003  -1.41604335E+004  -2.06623417E+002  -2.93202189E-001  -2.85897062E-001   1.73415007E-002   1.19850212E+001   0.00000000E+000   9.51386264E+014   0.00000000E+000   1.00000000E-014   3.50000000E-013
        36     1.19999997E+001   7.17996407E+003   8.52234362E-021   1.72732683E-020  -1.19999997E+001  -1.10346831E-020   8.67361738E-020  -2.16840434E-020  -6.98908262E+003  -6.98934885E+003  -1.41602479E+004  -2.06705346E+002  -3.02428170E-001  -2.95098109E-001   1.78957470E-002   1.19845426E+001   0.00000000E+000   9.56812633E+014   0.00000000E+000   1.00000000E-014   3.60000000E-013
        37     1.19999997E+001   7.17969155E+003  -1.48291331E-020  -2.77310232E-020  -1.19999997E+001  -1.88892380E-021   6.50521303E-020  -6.50521303E-020  -6.98917169E+003  -6.98944645E+003  -1.41600612E+004  -2.06787756E+002  -3.11707455E-001  -3.04353092E-001   1.84532411E-002   1.19840611E+001   0.00000000E+000   9.62239935E+014   0.00000000E+000   1.00000000E-014   3.70000000E-013
        38     1.19999997E+001   7.17941745E+003   4.57189187E-022   2.05126730E-020  -1.19999997E+001  -1.82168952E-021   1.08420217E-019   1.08420217E-019  -6.98926127E+003  -6.98954462E+003  -1.41598735E+004  -2.06870645E+002  -3.21040122E-001  -3.13662025E-001   1.90139830E-002   1.19835769E+001   0.00000000E+000   9.67668157E+014   0.00000000E+000   1.00000000E-014   3.80000000E-013
        39     1.19999997E+001   7.17914176E+003   5.91736059E-021  -3.97222883E-020  -1.19999997E+001   3.48126199E-021  -2.16840434E-020   4.33680869E-020  -6.98935136E+003  -6.98964335E+003  -1.41596847E+004  -2.06954014E+002  -3.30426242E-001  -3.23024896E-001   1.95779717E-002   1.19830899E+001   0.00000000E+000   9.73097277E+014   0.00000000E+000   1.00000000E-014   3.90000000E-013
        40     1.19999997E+001   7.17886449E+003  -8.99566994E-021  -1.03723486E-020  -1.19999997E+001  -1.81940444E-021   2.16840434E-020  -8.67361738E-020  -6.98944198E+003  -6.98974266E+003  -1.41594947E+004  -2.07037863E+002  -3.39865762E-001  -3.32441679E-001   2.01452097E-002   1.19826001E+001   0.00000000E+000   9.78527306E+014   0.00000000E+000   1.00000000E-014   4.00000000E-013
        41     1.19999997E+001   7.17858564E+003  -2.20527799E-020   3.34534174E-020  -1.19999997E+001   8.57907270E-021   2.16840434E-019  -2.16840434E-020  -6.98953312E+003  -6.98984253E+003  -1.41593037E+004  -2.07122194E+002  -3.49358716E-001  -3.41912367E-001   2.07157038E-002   1.19821075E+001   0.00000000E+000   9.83958300E+014   0.00000000E+000   1.00000000E-014   4.10000000E-013
        42     1.19999997E+001   7.17830519E+003   8.79728812E-021  -2.56131927E-020  -1.19999997E+001   8.26850774E-021   1.51788304E-019  -2.16840434E-019  -6.98962477E+003  -6.98994298E+003  -1.41591116E+004  -2.07207007E+002  -3.58904978E-001  -3.51437036E-001   2.12894587E-002   1.19816121E+001   0.00000000E+000   9.89390302E+014   0.00000000E+000   1.00000000E-014   4.20000000E-013
        43     1.19999997E+001   7.17802315E+003   1.18915485E-021   7.94788220E-021  -1.19999997E+001   4.17284702E-021   2.16840434E-020  -2.38524478E-019  -6.98971695E+003  -6.99004400E+003  -1.41589184E+004  -2.07292302E+002  -3.68504356E-001  -3.61015846E-001   2.18664787E-002   1.19811138E+001   0.00000000E+000   9.94823348E+014   0.00000000E+000   1.00000000E-014   4.30000000E-013
        44     1.19999997E+001   7.17773951E+003  -1.25172641E-020  -2.44034411E-020  -1.19999997E+001  -3.05850031E-023  -8.67361738E-020  -1.73472348E-019  -6.98980965E+003  -6.99014559E+003  -1.41587241E+004  -2.07378080E+002  -3.78156984E-001  -3.70648880E-001   2.24467636E-002   1.19806128E+001   0.00000000E+000   1.00025743E+015   0.00000000E+000   1.00000000E-014   4.40000000E-013
        45     1.19999997E+001   7.17745429E+003  -1.53081249E-020   1.68133972E-020  -1.19999997E+001  -1.45129252E-020   0.00000000E+000   4.33680869E-020  -6.98990287E+003  -6.99024775E+003  -1.41585288E+004  -2.07464341E+002  -3.87863144E-001  -3.80336326E-001   2.30303100E-002   1.19801089E+001   0.00000000E+000   1.00569251E+015   0.00000000E+000   1.00000000E-014   4.50000000E-013
        46     1.19999997E+001   7.17716748E+003  -1.16981278E-020   4.04673299E-021  -1.19999997E+001  -2.21517003E-020   1.73472348E-019   2.38524478E-019  -6.98999661E+003  -6.99035048E+003  -1.41583323E+004  -2.07551082E+002  -3.97623008E-001  -3.90078246E-001   2.36171127E-002   1.19796022E+001   0.00000000E+000   1.01112852E+015   0.00000000E+000   1.00000000E-014   4.60000000E-013
        47     1.19999997E+001   7.17686068E+003  -2.07004430E-020  -2.46019231E-020  -1.19999997E+001   1.50833593E-020   1.30104261E-019   2.16840434E-020  -6.99009733E+003  -6.99045993E+003  -1.41581221E+004  -2.07643870E+002  -4.06396620E-001  -4.00382979E-001   2.42445531E-002   1.19790603E+001   0.00000000E+000   1.01808951E+015   0.00000000E+000   1.00000000E-014   4.70000000E-013
        48     1.19999997E+001   7.17653961E+003   1.44801352E-020   2.68010654E-020  -1.19999997E+001   2.10982755E-021  -8.67361738E-020  -1.73472348E-019  -6.99020235E+003  -6.99057485E+003  -1.41579022E+004  -2.07740976E+002  -4.16075393E-001  -4.11635882E-001   2.49013511E-002   1.19784931E+001   0.00000000E+000   1.02573913E+015   5.54727416E+010   1.00000000E-014   4.80000000E-013
        49     1.19999997E+001   7.17624934E+003   2.44609767E-020  -3.57988466E-020  -1.19999997E+001  -1.54881401E-020  -4.33680869E-020   2.16840434E-020  -6.99029751E+003  -6.99067855E+003  -1.41577033E+004  -2.07828768E+002  -4.26205317E-001  -4.22333757E-001   2.54953851E-002   1.19779803E+001   0.00000000E+000   1.03052737E+015   4.27612713E+011   1.00000000E-014   4.90000000E-013
        50     1.19999997E+001   7.17596132E+003   1.51575988E-020  -1.80425462E-020  -1.19999997E+001   1.72055635E-021   1.08420217E-019   1.51788304E-019  -6.99039173E+003  -6.99078163E+003  -1.41575060E+004  -2.07915879E+002  -4.35919530E-001  -4.32247698E-001   2.60846892E-002   1.19774715E+001   0.00000000E+000   1.03529893E+015   6.05449610E+011   1.00000000E-014   5.00000000E-013
        51     1.19999997E+001   7.17566754E+003   1.64356962E-020   4.51538044E-020  -1.19999997E+001   3.60438782E-021   0.00000000E+000   8.67361738E-020  -6.99048836E+003  -6.99088626E+003  -1.41573047E+004  -2.08004734E+002  -4.44591017E-001  -4.41570176E-001   2.66854883E-002   1.19769525E+001   0.00000000E+000   1.03994012E+015   1.00763351E+012   1.00000000E-014   5.10000000E-013
        52     1.19999997E+001   7.17537181E+003  -5.40045542E-021  -5.59418112E-020  -1.19999997E+001   1.88903030E-020   2.16840434E-019  -4.33680869E-020  -6.99058774E+003  -6.99098949E+003  -1.41571021E+004  -2.08094180E+002  -4.54018524E-001  -4.50136282E-001   2.72901486E-002   1.19764301E+001   0.00000000E+000   1.04552325E+015   1.11848382E+012   1.00000000E-014   5.20000000E-013
        53     1.19999997E+001   7.17507820E+003  -1.25138778E-020  -5.62672654E-020  -1.19999997E+001   7.77867206E-021  -1.30104261E-019  -8.67361738E-020  -6.99068194E+003  -6.99109643E+003  -1.41569010E+004  -2.08182987E+002  -4.64768798E-001  -4.58784653E-001   2.78909541E-002   1.19759115E+001   0.00000000E+000   1.05072373E+015   1.36424054E+012   1.00000000E-014   5.30000000E-013
        54     1.19999997E+001   7.17478955E+003   9.81125128E-021   8.05719412E-021  -1.19999997E+001  -1.58723138E-020   2.60208521E-019   1.30104261E-019  -6.99077607E+003  -6.99120005E+003  -1.41567032E+004  -2.08270295E+002  -4.75491866E-001  -4.68561301E-001   2.84817165E-002   1.19754015E+001   0.00000000E+000   1.05580272E+015   1.36460271E+012   1.00000000E-014   5.40000000E-013
        55     1.19999997E+001   7.17449958E+003  -1.57803727E-020  -8.05227239E-021  -1.19999997E+001   4.87590918E-021   1.30104261E-019   1.30104261E-019  -6.99087061E+003  -6.99130417E+003  -1.41565046E+004  -2.08358002E+002  -4.86197631E-001  -4.78430985E-001   2.90751801E-002   1.19748893E+001   0.00000000E+000   1.06093917E+015   1.37695384E+012   1.00000000E-014   5.50000000E-013
        56     1.19999997E+001   7.17420673E+003   1.59679669E-020   4.88588291E-020  -1.19999997E+001  -4.97886215E-021   4.33680869E-020  -3.03576608E-019  -6.99096572E+003  -6.99140970E+003  -1.41563039E+004  -2.08446583E+002  -4.96921272E-001  -4.89092450E-001   2.96746514E-002   1.19743720E+001   0.00000000E+000   1.06623176E+015   1.16538133E+012   1.00000000E-014   5.60000000E-013
        57     1.19999997E+001   7.17391375E+003   1.35690294E-020   9.35540032E-020  -1.19999997E+001  -8.90759782E-022   1.30104261E-019  -4.33680869E-020  -6.99106062E+003  -6.99151553E+003  -1.41561032E+004  -2.08535204E+002  -5.08080392E-001  -4.99549926E-001   3.02744434E-002   1.19738544E+001   0.00000000E+000   1.07134063E+015   1.27059671E+012   1.00000000E-014   5.70000000E-013
        58     1.19999997E+001   7.17361665E+003   1.41921937E-020  -1.81921419E-020  -1.19999997E+001   7.01707653E-022   1.30104261E-019   2.16840434E-019  -6.99115750E+003  -6.99162221E+003  -1.41558997E+004  -2.08625073E+002  -5.20059925E-001  -5.09666774E-001   3.08826700E-002   1.19733296E+001   0.00000000E+000   1.07693789E+015   1.43721925E+012   1.00000000E-014   5.80000000E-013
        59     1.19999997E+001   7.17331569E+003   1.39302902E-020   8.65760316E-021  -1.19999997E+001   1.36539602E-021   2.60208521E-019   0.00000000E+000  -6.99125726E+003  -6.99172865E+003  -1.41556935E+004  -2.08716108E+002  -5.31357218E-001  -5.19683961E-001   3.14985477E-002   1.19727979E+001   0.00000000E+000   1.08179537E+015   1.65953196E+012   1.00000000E-014   5.90000000E-013
        60     1.19999997E+001   7.17301926E+003   8.17537755E-021  -3.71404922E-020  -1.19999997E+001   2.66037777E-020  -4.33680869E-020   0.00000000E+000  -6.99135363E+003  -6.99183538E+003  -1.41554904E+004  -2.08805779E+002  -5.41062287E-001  -5.29859511E-001   3.21051598E-002   1.19722743E+001   0.00000000E+000   1.08704216E+015   1.75009475E+012   1.00000000E-014   6.00000000E-013
        61     1.19999997E+001   7.17272275E+003  -1.76966813E-020   3.25451730E-020  -1.19999997E+001  -1.33370931E-020  -1.73472348E-019   2.16840434E-019  -6.99144998E+003  -6.99194218E+003  -1.41552872E+004  -2.08895470E+002  -5.51941276E-001  -5.40135785E-001   3.27120828E-002   1.19717505E+001   0.00000000E+000   1.09238235E+015   1.82162805E+012   1.00000000E-014   6.10000000E-013
        62     1.19999997E+001   7.17242461E+003  -2.34206264E-020  -2.77944680E-020  -1.19999997E+001   2.15330361E-020   2.60208521E-019  -1.30104261E-019  -6.99154678E+003  -6.99204967E+003  -1.41550829E+004  -2.08985661E+002  -5.62806578E-001  -5.50588908E-001   3.33223970E-002   1.19712238E+001   0.00000000E+000   1.09771045E+015   1.87397709E+012   1.00000000E-014   6.20000000E-013
        63     1.19999997E+001   7.17212338E+003  -1.06624175E-020   1.83763550E-020  -1.19999997E+001  -5.57152930E-021  -1.30104261E-019   8.67361738E-020  -6.99164416E+003  -6.99215868E+003  -1.41548765E+004  -2.09076782E+002  -5.73952768E-001  -5.59692336E-001   3.39388682E-002   1.19706917E+001   0.00000000E+000   1.10319599E+015   1.93659173E+012   1.00000000E-014   6.30000000E-013
        64     1.19999997E+001   7.17180961E+003  -4.87497860E-021  -2.57336302E-020  -1.19999997E+001  -9.62143918E-021  -1.73472348E-019   1.73472348E-019  -6.99174616E+003  -6.99227168E+003  -1.41546615E+004  -2.09171703E+002  -5.85256093E-001  -5.72120783E-001   3.45813490E-002   1.19701374E+001   0.00000000E+000   1.10886827E+015   2.41392833E+012   1.00000000E-014   6.40000000E-013
        65     1.19999997E+001   7.17150572E+003   9.93668805E-021  -5.31596720E-020  -1.19999997E+001  -2.97180145E-021  -4.33680869E-020   0.00000000E+000  -6.99184389E+003  -6.99238218E+003  -1.41544533E+004  -2.09263633E+002  -5.96408834E-001  -5.83061024E-001   3.52035453E-002   1.19696006E+001   0.00000000E+000   1.11373049E+015   3.01595167E+012   1.00000000E-014   6.50000000E-013
        66     1.19999997E+001   7.17120584E+003  -5.28553419E-021  -3.65123313E-020  -1.19999997E+001  -8.38515055E-021  -4.33680869E-020  -1.30104261E-019  -6.99194125E+003  -6.99249029E+003  -1.41542478E+004  -2.09354352E+002  -6.07571157E-001  -5.93572878E-001   3.58174656E-002   1.19690709E+001   0.00000000E+000   1.11946502E+015   2.84163467E+012   1.00000000E-014   6.60000000E-013
        67     1.19999997E+001   7.17090466E+003   1.56939220E-020  -5.55390570E-020  -1.19999997E+001  -1.64649474E-020   3.46944695E-019  -8.67361738E-020  -6.99203920E+003  -6.99259873E+003  -1.41540414E+004  -2.09445468E+002  -6.18857872E-001  -6.04353532E-001   3.64341005E-002   1.19685388E+001   0.00000000E+000   1.12497410E+015   2.93498639E+012   1.00000000E-014   6.70000000E-013
        68     1.19999997E+001   7.17059973E+003  -3.32378528E-020   1.02313970E-021  -1.19999997E+001  -2.82970216E-021  -2.16840434E-019  -1.30104261E-019  -6.99213782E+003  -6.99270905E+003  -1.41538325E+004  -2.09537716E+002  -6.30225182E-001  -6.15193385E-001   3.70584185E-002   1.19680002E+001   0.00000000E+000   1.12982894E+015   3.48924937E+012   1.00000000E-014   6.80000000E-013
