   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996261E+001   1.00002270E+000   4.32406175E-004   1.19999997E+001   0.00000000E+000   2.87902969E-021  -2.21109008E-020  -1.19999997E+001   9.48647490E-021  -9.63735264E-021  -3.37307343E-020   1.30642480E-004   1.18471908E-004  -2.49114389E-004   1.24557452E-004  -1.51569855E-005  -4.74994842E-007
       2       1     1.19992468E+001   1.00002270E+000   8.71290144E-004   1.19999997E+001   0.00000000E+000  -9.97396001E-021   1.18356632E-020  -1.19999997E+001   3.20137279E-021   2.40933816E-020  -3.37307343E-020   2.63244758E-004   2.38715976E-004  -5.01960734E-004   2.50980886E-004  -3.05397013E-005  -9.54184824E-007
       3       1     1.19988620E+001   1.00002270E+000   1.31661631E-003   1.19999997E+001   0.00000000E+000   2.35213403E-021  -1.01008013E-019  -1.19999997E+001  -1.64994960E-022   3.37307343E-020   9.63735264E-020   3.97793335E-004   3.60725205E-004  -7.58518539E-004   3.79260054E-004  -4.61476998E-005  -1.44106687E-006
       4       1     1.19984744E+001   1.00002270E+000   1.76516501E-003   1.19999997E+001   0.00000000E+000   6.56229953E-021   5.17855113E-020  -1.19999997E+001  -1.55774653E-021  -4.81867632E-021  -5.78241159E-020   5.33315327E-004   4.83617541E-004  -1.01693287E-003   5.08467486E-004  -6.18690856E-005  -1.93143297E-006
       5       1     1.19980840E+001   1.00002270E+000   2.21693636E-003   1.19999997E+001   0.00000000E+000  -7.94990419E-021  -3.10993349E-020  -1.19999997E+001   3.89282225E-021   4.33680869E-020   4.81867632E-021   6.69810773E-004   6.07393004E-004  -1.27720378E-003   6.38603210E-004  -7.77038782E-005  -2.42528349E-006
       6       1     1.19976908E+001   1.00002270E+000   2.67193308E-003   1.19999997E+001   0.00000000E+000  -1.54098234E-020   2.54617865E-020  -1.19999997E+001   1.12464947E-020  -9.15548501E-020  -1.44560290E-020   8.07280509E-004   7.32052329E-004  -1.53933284E-003   7.69668012E-004  -9.36521841E-005  -2.92261533E-006
       7       1     1.19972949E+001   1.00002270E+000   3.13015716E-003   1.19999997E+001   0.00000000E+000  -9.58750123E-021  -5.81995180E-020  -1.19999997E+001  -2.88128698E-020   5.78241159E-020  -5.30054395E-020   9.45725148E-004   8.57596047E-004  -1.80332119E-003   9.01662463E-004  -1.09714081E-004  -3.42342646E-006
       8       1     1.19968961E+001   1.00002270E+000   3.59160895E-003   1.19999997E+001   0.00000000E+000   2.01714426E-021   2.54786426E-020  -1.19999997E+001  -1.80219494E-020  -5.30054395E-020  -5.30054395E-020   1.08514481E-003   9.84024241E-004  -2.06916905E-003   1.03458667E-003  -1.25889602E-004  -3.92771137E-006
       9       1     1.19964946E+001   1.00002270E+000   4.05628811E-003   1.19999997E+001   0.00000000E+000   5.21969348E-021   3.68011919E-020  -1.19999997E+001   1.93339682E-021   9.63735264E-021   3.37307343E-020   1.22553940E-003   1.11133680E-003  -2.33687620E-003   1.16844052E-003  -1.42178748E-004  -4.43546875E-006
      10       1     1.19960903E+001   1.00002270E+000   4.52419448E-003   1.19999997E+001   0.00000000E+000  -1.13897991E-020  -4.89993671E-020  -1.19999997E+001  -1.97193976E-020  -2.89120579E-020  -2.40933816E-020   1.36690888E-003   1.23953369E-003  -2.60644257E-003   1.30322398E-003  -1.58581536E-004  -4.94669740E-006
      11       1     1.19956832E+001   1.00002270E+000   4.99532967E-003   1.19999997E+001   0.00000000E+000   1.09823116E-020   1.83070212E-020  -1.19999997E+001   1.42503000E-020  -9.63735264E-021  -5.30054395E-020   1.50925375E-003   1.36861531E-003  -2.87786906E-003   1.43893751E-003  -1.75098023E-004  -5.46138878E-006
      12       1     1.19952733E+001   1.00002270E+000   5.46969350E-003   1.19999997E+001   0.00000000E+000  -1.53749715E-020   1.25300658E-020  -1.19999997E+001  -4.90823241E-021   0.00000000E+000  -6.74614685E-020   1.65257395E-003   1.49858163E-003  -3.15115558E-003   1.57558105E-003  -1.91728205E-004  -5.97953141E-006
      13       1     1.19948607E+001   1.00002270E+000   5.94728704E-003   1.19999997E+001   0.00000000E+000   3.21519590E-021   1.65213014E-020  -1.19999997E+001   1.94540380E-020   2.40933816E-020  -2.40933816E-020   1.79686982E-003   1.62943293E-003  -3.42630276E-003   1.71315492E-003  -2.08472123E-004  -6.50111896E-006
      14       1     1.19944452E+001   1.00002270E+000   6.42811175E-003   1.19999997E+001   0.00000000E+000  -9.08178138E-021  -1.08337959E-020  -1.19999997E+001   1.51714483E-020   3.85494106E-020  -4.81867632E-021   1.94214180E-003   1.76116961E-003  -3.70331141E-003   1.85165954E-003  -2.25329832E-004  -7.02614919E-006
      15       1     1.19940270E+001   1.00002270E+000   6.91216916E-003   1.19999997E+001   0.00000000E+000  -1.04152701E-020   3.34506785E-021  -1.19999997E+001   5.06499233E-021   0.00000000E+000  -7.22801448E-020   2.08839036E-003   1.89379207E-003  -3.98218243E-003   1.99109534E-003  -2.42301370E-004  -7.55462868E-006
      16       1     1.19936059E+001   1.00002270E+000   7.39946057E-003   1.19999997E+001   0.00000000E+000   7.74711627E-021  -1.16288221E-020  -1.19999997E+001   1.68317652E-020   1.92747053E-020  -5.78241159E-020   2.23561590E-003   2.02730068E-003  -4.26291658E-003   2.13146270E-003  -2.59386767E-004  -8.08655577E-006
      17       1     1.19931821E+001   1.00002270E+000   7.88998673E-003   1.19999997E+001   0.00000000E+000  -2.14656678E-020   3.73979568E-020  -1.19999997E+001  -1.95918280E-020   1.01192203E-019   2.89120579E-020   2.38381865E-003   2.16169562E-003  -4.54551427E-003   2.27276184E-003  -2.76586041E-004  -8.62192557E-006
      18       1     1.19927555E+001   1.00002270E+000   8.38374361E-003   1.19999997E+001   0.00000000E+000  -5.22175224E-021   3.45178701E-020  -1.19999997E+001  -1.36547299E-020   3.85494106E-020  -2.89120579E-020   2.53299741E-003   2.29697579E-003  -4.82997319E-003   2.41499159E-003  -2.93899032E-004  -9.16073279E-006
      19       1     1.19923261E+001   1.00002270E+000   8.88072945E-003   1.19999997E+001   0.00000000E+000  -1.04658567E-021   6.99456849E-020  -1.19999997E+001   1.08709914E-020   4.33680869E-020  -3.37307343E-020   2.68315162E-003   2.43314071E-003  -5.11629233E-003   2.55815146E-003  -3.11325677E-004  -9.70292232E-006
      20       1     1.19918940E+001   1.00002270E+000   9.38094727E-003   1.19999997E+001   0.00000000E+000  -5.63144561E-021  -2.13186801E-020  -1.19999997E+001  -4.01134804E-021  -5.78241159E-020   5.30054395E-020   2.83428224E-003   2.57019119E-003  -5.40447343E-003   2.70224231E-003  -3.28866042E-004  -1.02484077E-005
      21       1     1.19914590E+001   1.00002270E+000   9.88439946E-003   1.19999997E+001   0.00000000E+000   1.89260395E-020   5.73769420E-020  -1.19999997E+001   9.14501474E-021  -9.63735264E-020   4.81867632E-021   2.98638999E-003   2.70812788E-003  -5.69451787E-003   2.84726483E-003  -3.46520167E-004  -1.07971240E-005
      22       1     1.19910212E+001   1.00002270E+000   1.03910875E-002   1.19999997E+001   0.00000000E+000  -3.70885729E-021  -3.95632307E-020  -1.19999997E+001   1.32848883E-020  -2.89120579E-020   3.85494106E-020   3.13947533E-003   2.84695114E-003  -5.98642647E-003   2.99321943E-003  -3.64288088E-004  -1.13490235E-005
      23       1     1.19905807E+001   1.00002270E+000   1.09010119E-002   1.19999997E+001   0.00000000E+000  -2.35831031E-021  -2.82826378E-020  -1.19999997E+001  -2.05634894E-020   5.78241159E-020   4.81867632E-020   3.29353848E-003   2.98666114E-003  -6.28019962E-003   3.14010631E-003  -3.82169811E-004  -1.19040684E-005
      24       1     1.19901373E+001   1.00002270E+000   1.14141748E-002   1.19999997E+001   0.00000000E+000   1.02190996E-020  -1.95068949E-020  -1.19999997E+001  -2.27253352E-020   3.85494106E-020   9.63735264E-021   3.44858003E-003   3.12725840E-003  -6.57583842E-003   3.28792602E-003  -4.00165393E-004  -1.24622216E-005
      25       1     1.19896912E+001   1.00002270E+000   1.19305781E-002   1.19999997E+001   0.00000000E+000   4.31427997E-021   2.10308097E-020  -1.19999997E+001   1.63664118E-020   1.44560290E-020   4.81867632E-020   3.60460063E-003   3.26874346E-003  -6.87334409E-003   3.43667916E-003  -4.18274911E-004  -1.30234543E-005
      26       1     1.19892423E+001   1.00002270E+000   1.24502245E-002   1.19999997E+001   0.00000000E+000   5.98114081E-021  -1.24560625E-020  -1.19999997E+001   9.42206510E-021   9.63735264E-021   1.15648232E-019   3.76160109E-003   3.41111702E-003  -7.17271811E-003   3.58636648E-003  -4.36498452E-004  -1.35877381E-005
      27       1     1.19887906E+001   1.00002270E+000   1.29731164E-002   1.19999997E+001   0.00000000E+000   2.05923121E-020  -4.84813452E-020  -1.19999997E+001  -2.29835626E-020   6.74614685E-020   6.74614685E-020   3.91958213E-003   3.55437971E-003  -7.47396185E-003   3.73698866E-003  -4.54836085E-004  -1.41550415E-005
