    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850230E+003   2.87902969E-021  -2.21109008E-020  -1.19999997E+001   9.48647490E-021  -9.63735264E-021  -3.37307343E-020  -6.98629974E+003  -6.98628476E+003  -1.41660949E+004  -2.04123932E+002   4.58740590E-003   2.91171702E-003   4.32406175E-004   1.19996261E+001   0.00000000E+000   7.67565394E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828761E+003  -9.97396001E-021   1.18356632E-020  -1.19999997E+001   3.20137279E-021   2.40933816E-020  -3.37307343E-020  -6.98637704E+003  -6.98635445E+003  -1.41659479E+004  -2.04188826E+002   1.35462799E-002   3.71345149E-003   8.71290144E-004   1.19992468E+001   0.00000000E+000   7.72931441E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806978E+003   2.35213403E-021  -1.01008013E-019  -1.19999997E+001  -1.64994960E-022   3.37307343E-020   9.63735264E-020  -6.98645547E+003  -6.98642517E+003  -1.41657987E+004  -2.04254673E+002   2.26363811E-002   4.52731946E-003   1.31661631E-003   1.19988620E+001   0.00000000E+000   7.78297332E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18785037E+003   6.56229953E-021   5.17855113E-020  -1.19999997E+001  -1.55774653E-021  -4.81867632E-021  -5.78241159E-020  -6.98653447E+003  -6.98649639E+003  -1.41656485E+004  -2.04320997E+002   3.17925173E-002   5.34706912E-003   1.76516501E-003   1.19984744E+001   0.00000000E+000   7.83664851E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762939E+003  -7.94990419E-021  -3.10993349E-020  -1.19999997E+001   3.89282225E-021   4.33680869E-020   4.81867632E-021  -6.98661403E+003  -6.98656813E+003  -1.41654972E+004  -2.04387797E+002   4.10146999E-002   6.17270135E-003   2.21693636E-003   1.19980840E+001   0.00000000E+000   7.89033968E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18740683E+003  -1.54098234E-020   2.54617865E-020  -1.19999997E+001   1.12464947E-020  -9.15548501E-020  -1.44560290E-020  -6.98669417E+003  -6.98664038E+003  -1.41653448E+004  -2.04455074E+002   5.03029906E-002   7.00421798E-003   2.67193308E-003   1.19976908E+001   0.00000000E+000   7.94404684E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18718270E+003  -9.58750123E-021  -5.81995180E-020  -1.19999997E+001  -2.88128698E-020   5.78241159E-020  -5.30054395E-020  -6.98677487E+003  -6.98671315E+003  -1.41651914E+004  -2.04522828E+002   5.96574343E-002   7.84162044E-003   3.13015716E-003   1.19972949E+001   0.00000000E+000   7.99776988E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18695699E+003   2.01714426E-021   2.54786426E-020  -1.19999997E+001  -1.80219494E-020  -5.30054395E-020  -5.30054395E-020  -6.98685614E+003  -6.98678642E+003  -1.41650368E+004  -2.04591059E+002   6.90780504E-002   8.68490668E-003   3.59160895E-003   1.19968961E+001   0.00000000E+000   8.05150851E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18672970E+003   5.21969348E-021   3.68011919E-020  -1.19999997E+001   1.93339682E-021   9.63735264E-021   3.37307343E-020  -6.98693797E+003  -6.98686021E+003  -1.41648812E+004  -2.04659768E+002   7.85648396E-002   9.53407598E-003   4.05628811E-003   1.19964946E+001   0.00000000E+000   8.10526241E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18650084E+003  -1.13897991E-020  -4.89993671E-020  -1.19999997E+001  -1.97193976E-020  -2.89120579E-020  -2.40933816E-020  -6.98702038E+003  -6.98693451E+003  -1.41647245E+004  -2.04728953E+002   8.81178115E-002   1.03891282E-002   4.52419448E-003   1.19960903E+001   0.00000000E+000   8.15903130E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
