    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850050E+003   8.31290666E-021  -7.46549890E-021  -1.19999997E+001   3.29756844E-021  -6.77626358E-021   0.00000000E+000  -6.98629880E+003  -6.98628694E+003  -1.41660936E+004  -2.04124476E+002  -7.63120506E-004   1.71419501E-003   4.35322775E-004   1.19996229E+001   0.00000000E+000   7.67610518E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828414E+003  -1.76520343E-021   1.08619154E-020  -1.19999997E+001   2.41880536E-020   0.00000000E+000   6.77626358E-021  -6.98637508E+003  -6.98635879E+003  -1.41659455E+004  -2.04189877E+002   2.76345422E-003   1.30264251E-003   8.76861662E-004   1.19992407E+001   0.00000000E+000   7.73017869E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806461E+003   6.02405913E-021   5.98222189E-021  -1.19999997E+001  -1.35581397E-020   6.77626358E-021   0.00000000E+000  -6.98645248E+003  -6.98643169E+003  -1.41657952E+004  -2.04256235E+002   6.34436781E-003   8.82451727E-004   1.32486069E-003   1.19988528E+001   0.00000000E+000   7.78428594E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784348E+003   1.51305422E-020  -9.55464693E-021  -1.19999997E+001   1.74892606E-020   2.03287907E-020   1.35525272E-020  -6.98653045E+003  -6.98650513E+003  -1.41656438E+004  -2.04323080E+002   9.95162531E-003   4.58848735E-004   1.77614362E-003   1.19984622E+001   0.00000000E+000   7.83841063E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762072E+003  -6.74178049E-022   1.21966230E-020  -1.19999997E+001   1.52472393E-020   6.77626358E-021   0.00000000E+000  -6.98660899E+003  -6.98657910E+003  -1.41654913E+004  -2.04390416E+002   1.35843988E-002   3.10126490E-005   2.23075151E-003   1.19980687E+001   0.00000000E+000   7.89255680E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739633E+003  -1.89824380E-020  -3.25269389E-021  -1.19999997E+001  -1.41245484E-020  -2.03287907E-020   0.00000000E+000  -6.98668812E+003  -6.98665363E+003  -1.41653376E+004  -2.04458250E+002   1.72443433E-002  -4.00068879E-004   2.68870984E-003   1.19976722E+001   0.00000000E+000   7.94672748E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717034E+003   6.15334488E-021   2.36814830E-020  -1.19999997E+001  -2.66951734E-020  -6.77626358E-021  -2.03287907E-020  -6.98676780E+003  -6.98672868E+003  -1.41651829E+004  -2.04526563E+002   2.09294721E-002  -8.34815161E-004   3.14990921E-003   1.19972730E+001   0.00000000E+000   8.00090949E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694270E+003  -3.91821239E-021  -8.81515393E-021  -1.19999997E+001   6.83569134E-021  -1.35525272E-020  -1.35525272E-020  -6.98684807E+003  -6.98680428E+003  -1.41650270E+004  -2.04595379E+002   2.46416195E-002  -1.27119421E-003   3.61450583E-003   1.19968709E+001   0.00000000E+000   8.05512027E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671345E+003  -1.90591719E-020  -6.87681126E-022  -1.19999997E+001  -5.40027448E-021  -6.77626358E-021  -4.74338450E-020  -6.98692890E+003  -6.98688041E+003  -1.41648701E+004  -2.04664681E+002   2.83801101E-002  -1.71106338E-003   4.08237534E-003   1.19964659E+001   0.00000000E+000   8.10934517E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648259E+003   8.91860967E-021  -3.88720604E-021  -1.19999997E+001  -3.93856879E-021   4.06575815E-020  -1.35525272E-020  -6.98701031E+003  -6.98695708E+003  -1.41647120E+004  -2.04734471E+002   3.21453978E-002  -2.15449043E-003   4.55354608E-003   1.19960580E+001   0.00000000E+000   8.16358723E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18625010E+003   1.14808533E-020  -9.82963279E-021  -1.19999997E+001   1.30642192E-020  -1.35525272E-020  -1.35525272E-020  -6.98709229E+003  -6.98703429E+003  -1.41645528E+004  -2.04804753E+002   3.59369280E-002  -2.60122128E-003   5.02803330E-003   1.19956473E+001   0.00000000E+000   8.21784801E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18601603E+003   9.20432302E-023   3.39762886E-020  -1.19999997E+001   3.61767441E-021  -6.77626358E-021  -1.35525272E-020  -6.98717482E+003  -6.98711203E+003  -1.41643925E+004  -2.04875513E+002   3.97536929E-002  -3.05081038E-003   5.50575670E-003   1.19952338E+001   0.00000000E+000   8.27211797E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18578035E+003   9.02138686E-021  -2.74088089E-020  -1.19999997E+001  -5.13767048E-021  -6.77626358E-021  -2.03287907E-020  -6.98725793E+003  -6.98719030E+003  -1.41642311E+004  -2.04946764E+002   4.35969240E-002  -3.50418178E-003   5.98678645E-003   1.19948175E+001   0.00000000E+000   8.32640457E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18554307E+003  -7.00853977E-021   1.69649832E-020  -1.19999997E+001  -8.62762304E-022   1.35525272E-020   1.35525272E-020  -6.98734161E+003  -6.98726911E+003  -1.41640687E+004  -2.05018496E+002   4.74662349E-002  -3.96130489E-003   6.47106732E-003   1.19943983E+001   0.00000000E+000   8.38070161E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18530416E+003   5.82099922E-021   7.59444860E-021  -1.19999997E+001   7.80709864E-021   6.77626358E-021   6.77626358E-021  -6.98742585E+003  -6.98734845E+003  -1.41639051E+004  -2.05090723E+002   5.13627502E-002  -4.42219898E-003   6.95868739E-003   1.19939762E+001   0.00000000E+000   8.43501841E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18506364E+003   7.33993547E-022   3.18852277E-021  -1.19999997E+001   2.88054404E-020  -2.03287907E-020   6.09863722E-020  -6.98751067E+003  -6.98742834E+003  -1.41637404E+004  -2.05163438E+002   5.52861689E-002  -4.88757695E-003   7.44960474E-003   1.19935513E+001   0.00000000E+000   8.48935018E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18482152E+003   1.23822088E-020   2.35173717E-020  -1.19999997E+001   6.58531410E-021  -6.77626358E-021  -6.77626358E-021  -6.98759606E+003  -6.98750875E+003  -1.41635746E+004  -2.05236637E+002   5.92358926E-002  -5.35663745E-003   7.94379070E-003   1.19931236E+001   0.00000000E+000   8.54369358E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18457776E+003   6.59082406E-021  -2.02154153E-020  -1.19999997E+001   1.00246794E-020   2.03287907E-020  -1.35525272E-020  -6.98768202E+003  -6.98758971E+003  -1.41634076E+004  -2.05310334E+002   6.32125359E-002  -5.82949770E-003   8.44133273E-003   1.19926930E+001   0.00000000E+000   8.59805755E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
