   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850050E+003   5.86568830E-002   2.84782966E+003   2.84777100E+003  -6.91153563E-002  -1.66703856E+002  -1.66634740E+002   2.84779091E+003  -4.92103607E-002   2.84784012E+003   3.87518873E-002  -1.66683951E+002  -1.66645199E+002
       2       1     1.19999997E+001   7.18828414E+003   6.22091790E-002   2.84771338E+003   2.84765117E+003  -7.26589347E-002  -1.66759667E+002  -1.66687008E+002   2.84767363E+003  -5.02030774E-002   2.84772383E+003   3.97533218E-002  -1.66737211E+002  -1.66697458E+002
       3       1     1.19999997E+001   7.18806461E+003   6.58171580E-002   2.84759541E+003   2.84752959E+003  -7.62575037E-002  -1.66816297E+002  -1.66740040E+002   2.84755464E+003  -5.12127966E-002   2.84760585E+003   4.07724510E-002  -1.66791252E+002  -1.66750480E+002
       4       1     1.19999997E+001   7.18784348E+003   6.94517256E-002   2.84747657E+003   2.84740712E+003  -7.98826008E-002  -1.66873342E+002  -1.66793460E+002   2.84743477E+003  -5.22302693E-002   2.84748701E+003   4.17993940E-002  -1.66845690E+002  -1.66803890E+002
       5       1     1.19999997E+001   7.18762072E+003   7.31134732E-002   2.84735686E+003   2.84728375E+003  -8.35335487E-002  -1.66930807E+002  -1.66847274E+002   2.84731403E+003  -5.32548955E-002   2.84736728E+003   4.28348199E-002  -1.66900529E+002  -1.66857694E+002
       6       1     1.19999997E+001   7.18739633E+003   7.68020863E-002   2.84723627E+003   2.84715947E+003  -8.72118115E-002  -1.66988696E+002  -1.66901484E+002   2.84719239E+003  -5.42877603E-002   2.84724668E+003   4.38780351E-002  -1.66955772E+002  -1.66911894E+002
       7       1     1.19999997E+001   7.18717034E+003   8.05168439E-002   2.84711482E+003   2.84703430E+003  -9.09155022E-002  -1.67046994E+002  -1.66956078E+002   2.84706989E+003  -5.53277753E-002   2.84712522E+003   4.49291170E-002  -1.67011406E+002  -1.66966477E+002
       8       1     1.19999997E+001   7.18694270E+003   8.42585795E-002   2.84699248E+003   2.84690822E+003  -9.46460848E-002  -1.67105722E+002  -1.67011075E+002   2.84694649E+003  -5.63738781E-002   2.84700286E+003   4.59863728E-002  -1.67067449E+002  -1.67021463E+002
       9       1     1.19999997E+001   7.18671345E+003   8.80271861E-002   2.84686927E+003   2.84678125E+003  -9.84032079E-002  -1.67164863E+002  -1.67066460E+002   2.84682222E+003  -5.74275411E-002   2.84687965E+003   4.70515192E-002  -1.67123887E+002  -1.67076836E+002
      10       1     1.19999997E+001   7.18648259E+003   9.18230196E-002   2.84674520E+003   2.84665338E+003  -1.02187330E-001  -1.67224422E+002  -1.67122235E+002   2.84669707E+003  -5.84890105E-002   2.84675556E+003   4.81246997E-002  -1.67180724E+002  -1.67132599E+002
