   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996229E+001   1.00002270E+000   4.35322775E-004   1.19999997E+001   0.00000000E+000   8.31290666E-021  -7.46549890E-021  -1.19999997E+001   3.29756844E-021  -6.77626358E-021   0.00000000E+000   1.29165809E-004   1.22067937E-004  -2.51233746E-004   1.25617004E-004  -6.04237218E-006   1.05173613E-006
       2       1     1.19992407E+001   1.00002270E+000   8.76861662E-004   1.19999997E+001   0.00000000E+000  -1.76520343E-021   1.08619154E-020  -1.19999997E+001   2.41880536E-020   0.00000000E+000   6.77626358E-021   2.60177898E-004   2.45877018E-004  -5.06054916E-004   2.53027722E-004  -1.21709188E-005   2.11823135E-006
       3       1     1.19988528E+001   1.00002270E+000   1.32486069E-003   1.19999997E+001   0.00000000E+000   6.02405913E-021   5.98222189E-021  -1.19999997E+001  -1.35581397E-020   6.77626358E-021   0.00000000E+000   3.93108469E-004   3.71495728E-004  -7.64604197E-004   3.82302498E-004  -1.83941285E-005   3.20512430E-006
       4       1     1.19984622E+001   1.00002270E+000   1.77614362E-003   1.19999997E+001   0.00000000E+000   1.51305422E-020  -9.55464693E-021  -1.19999997E+001   1.74892606E-020   2.03287907E-020   1.35525272E-020   5.27013147E-004   4.98035540E-004  -1.02504869E-003   5.12524879E-004  -2.46631534E-005   4.30056726E-006
       5       1     1.19980687E+001   1.00002270E+000   2.23075151E-003   1.19999997E+001   0.00000000E+000  -6.74178049E-022   1.21966230E-020  -1.19999997E+001   1.52472393E-020   6.77626358E-021   0.00000000E+000   6.61905464E-004   6.25506633E-004  -1.28741210E-003   6.43706721E-004  -3.09766471E-005   5.40589359E-006
       6       1     1.19976722E+001   1.00002270E+000   2.68870984E-003   1.19999997E+001   0.00000000E+000  -1.89824380E-020  -3.25269389E-021  -1.19999997E+001  -1.41245484E-020  -2.03287907E-020   0.00000000E+000   7.97790791E-004   7.53918319E-004  -1.55170911E-003   7.75855366E-004  -3.73373666E-005   6.51956560E-006
       7       1     1.19972730E+001   1.00002270E+000   3.14990921E-003   1.19999997E+001   0.00000000E+000   6.15334488E-021   2.36814830E-020  -1.19999997E+001  -2.66951734E-020  -6.77626358E-021  -2.03287907E-020   9.34638090E-004   8.83238523E-004  -1.81787661E-003   9.08939257E-004  -4.37419251E-005   7.64210646E-006
       8       1     1.19968709E+001   1.00002270E+000   3.61450583E-003   1.19999997E+001   0.00000000E+000  -3.91821239E-021  -8.81515393E-021  -1.19999997E+001   6.83569134E-021  -1.35525272E-020  -1.35525272E-020   1.07249509E-003   1.01350964E-003  -2.08600473E-003   1.04300346E-003  -5.01932835E-005   8.77019399E-006
       9       1     1.19964659E+001   1.00002270E+000   4.08237534E-003   1.19999997E+001   0.00000000E+000  -1.90591719E-020  -6.87681126E-022  -1.19999997E+001  -5.40027448E-021  -6.77626358E-021  -4.74338450E-020   1.21132368E-003   1.14469801E-003  -2.35602169E-003   1.17801208E-003  -5.66904636E-005   9.90696595E-006
      10       1     1.19960580E+001   1.00002270E+000   4.55354608E-003   1.19999997E+001   0.00000000E+000   8.91860967E-021  -3.88720604E-021  -1.19999997E+001  -3.93856879E-021   4.06575815E-020  -1.35525272E-020   1.35113219E-003   1.27681163E-003  -2.62794382E-003   1.31397329E-003  -6.32342557E-005   1.10525852E-005
      11       1     1.19956473E+001   1.00002270E+000   5.02803330E-003   1.19999997E+001   0.00000000E+000   1.14808533E-020  -9.82963279E-021  -1.19999997E+001   1.30642192E-020  -1.35525272E-020  -1.35525272E-020   1.49192514E-003   1.40985482E-003  -2.90177997E-003   1.45089150E-003  -6.98236770E-005   1.22065570E-005
      12       1     1.19952338E+001   1.00002270E+000   5.50575670E-003   1.19999997E+001   0.00000000E+000   9.20432302E-023   3.39762886E-020  -1.19999997E+001   3.61767441E-021  -6.77626358E-021  -1.35525272E-020   1.63367967E-003   1.54380411E-003  -3.17748379E-003   1.58874355E-003  -7.64569426E-005   1.33680107E-005
      13       1     1.19948175E+001   1.00002270E+000   5.98678645E-003   1.19999997E+001   0.00000000E+000   9.02138686E-021  -2.74088089E-020  -1.19999997E+001  -5.13767048E-021  -6.77626358E-021  -2.03287907E-020   1.77641564E-003   1.67868012E-003  -3.45509576E-003   1.72754969E-003  -8.31362719E-005   1.45386656E-005
      14       1     1.19943983E+001   1.00002270E+000   6.47106732E-003   1.19999997E+001   0.00000000E+000  -7.00853977E-021   1.69649832E-020  -1.19999997E+001  -8.62762304E-022   1.35525272E-020   1.35525272E-020   1.92011640E-003   1.81446760E-003  -3.73458400E-003   1.86729395E-003  -8.98609946E-005   1.57184299E-005
      15       1     1.19939762E+001   1.00002270E+000   6.95868739E-003   1.19999997E+001   0.00000000E+000   5.82099922E-021   7.59444860E-021  -1.19999997E+001   7.80709864E-021   6.77626358E-021   6.77626358E-021   2.06480762E-003   1.95119172E-003  -4.01599934E-003   2.00800177E-003  -9.66330539E-005   1.69074504E-005
      16       1     1.19935513E+001   1.00002270E+000   7.44960474E-003   1.19999997E+001   0.00000000E+000   7.33993547E-022   3.18852277E-021  -1.19999997E+001   2.88054404E-020  -2.03287907E-020   6.09863722E-020   2.21047896E-003   2.08883859E-003  -4.29931754E-003   2.14966102E-003  -1.03452002E-004   1.81069272E-005
      17       1     1.19931236E+001   1.00002270E+000   7.94379070E-003   1.19999997E+001   0.00000000E+000   1.23822088E-020   2.35173717E-020  -1.19999997E+001   6.58531410E-021  -6.77626358E-021  -6.77626358E-021   2.35712078E-003   2.22740132E-003  -4.58452210E-003   2.29226345E-003  -1.10316726E-004   1.93154167E-005
      18       1     1.19926930E+001   1.00002270E+000   8.44133273E-003   1.19999997E+001   0.00000000E+000   6.59082406E-021  -2.02154153E-020  -1.19999997E+001   1.00246794E-020   2.03287907E-020  -1.35525272E-020   2.50475870E-003   2.36690481E-003  -4.87166351E-003   2.43583430E-003  -1.17228297E-004   2.05331833E-005
      19       1     1.19922594E+001   1.00002270E+000   8.94232131E-003   1.19999997E+001   0.00000000E+000  -7.76981089E-021   4.35798167E-021  -1.19999997E+001   3.08537076E-021  -2.03287907E-020   1.35525272E-020   2.65341788E-003   2.50737613E-003  -5.16079401E-003   2.58039970E-003  -1.24188411E-004   2.17552744E-005
      20       1     1.19918229E+001   1.00002270E+000   9.44662496E-003   1.19999997E+001   0.00000000E+000   1.18084815E-020  -1.75187354E-020  -1.19999997E+001  -2.99650054E-021   2.03287907E-020   2.03287907E-020   2.80306103E-003   2.64877664E-003  -5.45183767E-003   2.72592169E-003  -1.31195316E-004   2.29864270E-005
      21       1     1.19913836E+001   1.00002270E+000   9.95425423E-003   1.19999997E+001   0.00000000E+000  -5.99076511E-021   1.29515029E-020  -1.19999997E+001  -4.03325447E-020   2.03287907E-020  -2.71050543E-020   2.95369118E-003   2.79110949E-003  -5.74480067E-003   2.87240334E-003  -1.38246533E-004   2.42240864E-005
      22       1     1.19909414E+001   1.00002270E+000   1.04651776E-002   1.19999997E+001   0.00000000E+000   6.32419645E-021   4.79519186E-021  -1.19999997E+001  -9.21417972E-021   0.00000000E+000  -1.35525272E-020   3.10529850E-003   2.93436631E-003  -6.03966481E-003   3.01983557E-003  -1.45341943E-004   2.54707673E-005
      23       1     1.19904964E+001   1.00002270E+000   1.09793405E-002   1.19999997E+001   0.00000000E+000  -2.35400739E-022   1.44142167E-020  -1.19999997E+001   1.39064700E-020  -1.35525272E-020   2.71050543E-020   3.25786727E-003   3.07853125E-003  -6.33639852E-003   3.16820258E-003  -1.52481743E-004   2.67269499E-005
      24       1     1.19900486E+001   1.00002270E+000   1.14967869E-002   1.19999997E+001   0.00000000E+000  -1.52560539E-021  -2.13523233E-020  -1.19999997E+001  -7.26725990E-021   1.35525272E-020   0.00000000E+000   3.41140949E-003   3.22361780E-003  -6.63502729E-003   3.31751711E-003  -1.59666285E-004   2.79896282E-005
      25       1     1.19895979E+001   1.00002270E+000   1.20174986E-002   1.19999997E+001   0.00000000E+000   1.07070517E-020  -7.21043000E-021  -1.19999997E+001  -2.02316229E-020   0.00000000E+000   1.35525272E-020   3.56592069E-003   3.36961977E-003  -6.93554046E-003   3.46777386E-003  -1.66896187E-004   2.92614555E-005
      26       1     1.19891443E+001   1.00002270E+000   1.25416309E-002   1.19999997E+001   0.00000000E+000   1.06492759E-020  -4.16965268E-021  -1.19999997E+001   1.38241138E-020   1.35525272E-020   0.00000000E+000   3.72144632E-003   3.51658137E-003  -7.23802769E-003   3.61901763E-003  -1.74176515E-004   3.05396459E-005
      27       1     1.19886879E+001   1.00002270E+000   1.30690327E-002   1.19999997E+001   0.00000000E+000  -1.22885176E-020   1.27222705E-020  -1.19999997E+001   8.42069864E-021  -2.71050543E-020  -1.35525272E-020   3.87794217E-003   3.66445967E-003  -7.54240183E-003   3.77120486E-003  -1.81502745E-004   3.18264006E-005
      28       1     1.19882287E+001   1.00002270E+000   1.35997057E-002   1.19999997E+001   0.00000000E+000  -1.54856418E-020  -6.48737075E-021  -1.19999997E+001  -1.34220653E-020   2.71050543E-020   0.00000000E+000   4.03540951E-003   3.81325433E-003  -7.84866384E-003   3.92433603E-003  -1.88874073E-004   3.31205780E-005
      29       1     1.19877665E+001   1.00002270E+000   1.41337087E-002   1.19999997E+001   0.00000000E+000   1.16081874E-020   1.61532864E-021  -1.19999997E+001  -8.23949438E-022   1.35525272E-020  -1.35525272E-020   4.19386699E-003   3.96298066E-003  -8.15684765E-003   4.07842809E-003  -1.96291286E-004   3.44235453E-005
      30       1     1.19873015E+001   1.00002270E+000   1.46710665E-002   1.19999997E+001   0.00000000E+000  -1.33311723E-020  -1.84664453E-020  -1.19999997E+001   2.66549517E-020  -1.35525272E-020   1.35525272E-020   4.35332013E-003   4.11364740E-003  -8.46696753E-003   4.23348819E-003  -2.03755130E-004   3.57310866E-005
      31       1     1.19868337E+001   1.00002269E+000   1.52116957E-002   1.19999997E+001   0.00000000E+000  -7.35531586E-022   1.23619041E-020  -1.19999997E+001   8.24458671E-021   4.06575815E-020   1.35525272E-020   4.51374437E-003   4.26523110E-003  -8.77897547E-003   4.38949233E-003  -2.11264147E-004   3.70460671E-005
      32       1     1.19863630E+001   1.00002269E+000   1.57556359E-002   1.19999997E+001   0.00000000E+000  -4.91592630E-021  -1.05019109E-020  -1.19999997E+001  -3.95967482E-021   0.00000000E+000   2.71050543E-020   4.67515038E-003   4.41774385E-003  -9.09289423E-003   4.54645187E-003  -2.18819135E-004   3.83681937E-005
      33       1     1.19858895E+001   1.00002269E+000   1.63028486E-002   1.19999997E+001   0.00000000E+000  -1.39721727E-020  -2.69520841E-020  -1.19999997E+001   1.73806156E-020  -4.06575815E-020  -1.35525272E-020   4.83752904E-003   4.57117264E-003  -9.40870168E-003   4.70435576E-003  -2.26416756E-004   3.96966240E-005
