   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850091E+003   6.04960873E-002   2.84782854E+003   2.84776804E+003  -7.48199536E-002  -1.66706936E+002  -1.66632116E+002   2.84779313E+003  -4.97343258E-002   2.84784286E+003   3.54104595E-002  -1.66681851E+002  -1.66646440E+002
       2       1     1.19999997E+001   7.18828493E+003   6.59161811E-002   2.84771111E+003   2.84764519E+003  -8.41527358E-002  -1.66765882E+002  -1.66681729E+002   2.84767809E+003  -5.12596659E-002   2.84772935E+003   3.30231112E-002  -1.66732989E+002  -1.66699966E+002
       3       1     1.19999997E+001   7.18806585E+003   7.14124656E-002   2.84759200E+003   2.84752059E+003  -9.36183279E-002  -1.66825672E+002  -1.66732054E+002   2.84756140E+003  -5.28066293E-002   2.84761420E+003   3.06007670E-002  -1.66784861E+002  -1.66754260E+002
       4       1     1.19999997E+001   7.18784517E+003   7.69490424E-002   2.84747201E+003   2.84739506E+003  -1.03153259E-001  -1.66885902E+002  -1.66782749E+002   2.84744385E+003  -5.43649458E-002   2.84749822E+003   2.81607297E-002  -1.66837113E+002  -1.66808953E+002
       5       1     1.19999997E+001   7.18762286E+003   8.25264253E-002   2.84735114E+003   2.84726861E+003  -1.12758084E-001  -1.66946575E+002  -1.66833817E+002   2.84732544E+003  -5.59343070E-002   2.84738137E+003   2.57026487E-002  -1.66889751E+002  -1.66864049E+002
       6       1     1.19999997E+001   7.18739892E+003   8.81451612E-002   2.84722938E+003   2.84714123E+003  -1.22433724E-001  -1.67007696E+002  -1.66885262E+002   2.84720615E+003  -5.75153989E-002   2.84726367E+003   2.32268360E-002  -1.66942778E+002  -1.66919551E+002
       7       1     1.19999997E+001   7.18717337E+003   9.38036777E-002   2.84710674E+003   2.84701294E+003  -1.32178281E-001  -1.67069255E+002  -1.66937077E+002   2.84708601E+003  -5.91075992E-002   2.84714512E+003   2.07329963E-002  -1.66996184E+002  -1.66975451E+002
       8       1     1.19999997E+001   7.18694618E+003   9.95028231E-002   2.84698321E+003   2.84688371E+003  -1.41994450E-001  -1.67131264E+002  -1.66989269E+002   2.84696499E+003  -6.07111175E-002   2.84702570E+003   1.82194909E-002  -1.67049980E+002  -1.67031761E+002
       9       1     1.19999997E+001   7.18671738E+003   1.05242112E-001   2.84685880E+003   2.84675356E+003  -1.51880077E-001  -1.67193710E+002  -1.67041830E+002   2.84684312E+003  -6.23257672E-002   2.84690544E+003   1.56878019E-002  -1.67104156E+002  -1.67088468E+002
      10       1     1.19999997E+001   7.18648697E+003   1.11022242E-001   2.84673352E+003   2.84662250E+003  -1.61835802E-001  -1.67256599E+002  -1.67094763E+002   2.84672038E+003  -6.39519420E-002   2.84678433E+003   1.31383817E-002  -1.67158715E+002  -1.67145576E+002
      11       1     1.19999997E+001   7.18625496E+003   1.16842593E-001   2.84660736E+003   2.84649052E+003  -1.71861397E-001  -1.67319926E+002  -1.67148065E+002   2.84659679E+003  -6.55896069E-002   2.84666238E+003   1.05708031E-002  -1.67213654E+002  -1.67203083E+002
      12       1     1.19999997E+001   7.18602135E+003   1.22702354E-001   2.84648033E+003   2.84635763E+003  -1.81955806E-001  -1.67383689E+002  -1.67201733E+002   2.84647235E+003  -6.72382556E-002   2.84653959E+003   7.98480316E-003  -1.67268971E+002  -1.67260986E+002
      13       1     1.19999997E+001   7.18578614E+003   1.28602384E-001   2.84635243E+003   2.84622383E+003  -1.92119877E-001  -1.67447889E+002  -1.67255769E+002   2.84634705E+003  -6.88984806E-002   2.84641595E+003   5.38098791E-003  -1.67324668E+002  -1.67319287E+002
