    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850091E+003   7.06690784E-022   1.81746068E-020  -1.19999997E+001   9.29292314E-021  -5.53164374E-020  -1.10632875E-019  -6.98629980E+003  -6.98628566E+003  -1.41660939E+004  -2.04124353E+002   5.79968048E-003   6.23049020E-003   4.35533041E-004   1.19996236E+001   0.00000000E+000   7.67600299E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828493E+003   1.02132539E-020  -1.40509773E-020  -1.19999997E+001  -3.64822655E-021   2.76582187E-020   8.29746561E-020  -6.98637711E+003  -6.98635622E+003  -1.41659460E+004  -2.04189638E+002   1.59859962E-002   1.03999125E-002   8.77349834E-004   1.19992421E+001   0.00000000E+000   7.72998336E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806585E+003  -6.72293406E-021   1.29964951E-020  -1.19999997E+001  -2.41391138E-021   5.53164374E-020   5.53164374E-020  -6.98645553E+003  -6.98642780E+003  -1.41657960E+004  -2.04255861E+002   2.63174516E-002   1.46297369E-002   1.32550562E-003   1.19988550E+001   0.00000000E+000   7.78398421E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784517E+003   3.52333836E-021   6.67954939E-021  -1.19999997E+001  -1.05100208E-020  -5.53164374E-020   0.00000000E+000  -6.98653452E+003  -6.98649991E+003  -1.41656449E+004  -2.04322570E+002   3.67245791E-002   1.88904925E-002   1.77695178E-003   1.19984652E+001   0.00000000E+000   7.83800366E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762286E+003  -8.49871660E-021   7.02094603E-021  -1.19999997E+001  -2.59367018E-021   2.76582187E-020  -5.53164374E-020  -6.98661409E+003  -6.98657254E+003  -1.41654927E+004  -2.04389770E+002   4.72080229E-002   2.31826453E-002   2.23172518E-003   1.19980724E+001   0.00000000E+000   7.89204532E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739892E+003  -4.85314462E-021   1.11246033E-021  -1.19999997E+001  -9.12628686E-022   8.29746561E-020   2.76582187E-020  -6.98669426E+003  -6.98664571E+003  -1.41653394E+004  -2.04457466E+002   5.77686898E-002   2.75060345E-002   2.68985577E-003   1.19976768E+001   0.00000000E+000   7.94611236E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717337E+003  -1.53224921E-021   1.03672160E-020  -1.19999997E+001   4.89139117E-021  -1.10632875E-019  -1.10632875E-019  -6.98677499E+003  -6.98671941E+003  -1.41651850E+004  -2.04525648E+002   6.84046470E-002   3.18606282E-002   3.15126768E-003   1.19972784E+001   0.00000000E+000   8.00019597E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694618E+003   9.52841969E-021  -1.52353164E-022  -1.19999997E+001  -6.25366084E-021   1.65949312E-019   2.76582187E-020  -6.98685632E+003  -6.98679364E+003  -1.41650294E+004  -2.04594327E+002   7.91190077E-002   3.62486229E-002   3.61605290E-003   1.19968770E+001   0.00000000E+000   8.05430627E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671738E+003  -3.26856357E-020  -1.05312938E-020  -1.19999997E+001  -9.90709683E-021  -2.76582187E-020  -8.29746561E-020  -6.98693822E+003  -6.98686840E+003  -1.41648727E+004  -2.04663493E+002   8.99092540E-002   4.06680831E-002   4.08412223E-003   1.19964728E+001   0.00000000E+000   8.10843251E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648697E+003   5.64583080E-021  -1.23247010E-020  -1.19999997E+001  -2.35212342E-021   0.00000000E+000   5.53164374E-020  -6.98702070E+003  -6.98694369E+003  -1.41647150E+004  -2.04733146E+002   1.00775972E-001   4.51186504E-002   4.55549661E-003   1.19960658E+001   0.00000000E+000   8.16257686E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18625496E+003  -4.34802636E-021   1.22403113E-020  -1.19999997E+001   4.12795042E-021   2.76582187E-020  -2.76582187E-020  -6.98710376E+003  -6.98701950E+003  -1.41645561E+004  -2.04803286E+002   1.11719001E-001   4.96007305E-002   5.03016399E-003   1.19956559E+001   0.00000000E+000   8.21673754E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18602135E+003  -1.31034424E-020   9.55219520E-021  -1.19999997E+001   1.02828230E-020  -2.76582187E-020   5.53164374E-020  -6.98718738E+003  -6.98709583E+003  -1.41643962E+004  -2.04873908E+002   1.22737286E-001   5.41144091E-002   5.50809274E-003   1.19952432E+001   0.00000000E+000   8.27091057E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18578614E+003   7.26087061E-021   8.04278841E-022  -1.19999997E+001   1.24400869E-021  -8.29746561E-020  -2.76582187E-020  -6.98727158E+003  -6.98717269E+003  -1.41642351E+004  -2.04945015E+002   1.33831601E-001   5.86592045E-002   5.98930273E-003   1.19948277E+001   0.00000000E+000   8.32509825E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
