    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850080E+003   5.56980588E-021   1.47313060E-020  -1.19999997E+001   1.39322432E-020   5.53164374E-020  -5.53164374E-020  -6.98629984E+003  -6.98628569E+003  -1.41660938E+004  -2.04124386E+002   1.85086289E-003   1.02112016E-002   4.35580424E-004   1.19996234E+001   0.00000000E+000   7.67603035E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828472E+003  -4.64120267E-021  -8.09771837E-023  -1.19999997E+001  -6.62977282E-021   2.76582187E-020   1.38291093E-019  -6.98637719E+003  -6.98635629E+003  -1.41659459E+004  -2.04189702E+002   8.03008255E-003   1.84172698E-002   8.77425066E-004   1.19992417E+001   0.00000000E+000   7.73003567E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806554E+003  -6.44894905E-021   1.24750363E-020  -1.19999997E+001  -2.25473401E-021   5.53164374E-020   0.00000000E+000  -6.98645565E+003  -6.98642789E+003  -1.41657958E+004  -2.04255954E+002   1.42996464E-002   2.67421883E-002   1.32560404E-003   1.19988545E+001   0.00000000E+000   7.78406014E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784476E+003   9.75754621E-021  -8.64488146E-021  -1.19999997E+001   1.45285267E-020   0.00000000E+000  -2.76582187E-020  -6.98653468E+003  -6.98650003E+003  -1.41656447E+004  -2.04322694E+002   2.06153449E-002   3.51282900E-002   1.77707519E-003   1.19984644E+001   0.00000000E+000   7.83810321E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762235E+003   2.03520721E-020  -4.62611836E-021  -1.19999997E+001  -7.05300060E-021  -2.76582187E-020   0.00000000E+000  -6.98661430E+003  -6.98657269E+003  -1.41654924E+004  -2.04389926E+002   2.69769592E-002   4.35765169E-002   2.23187988E-003   1.19980715E+001   0.00000000E+000   7.89216906E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739830E+003  -8.29599377E-021  -7.91487347E-021  -1.19999997E+001  -9.19526254E-021   0.00000000E+000   5.53164374E-020  -6.98669450E+003  -6.98664589E+003  -1.41653390E+004  -2.04457654E+002   3.33850157E-002   5.20863936E-002   2.69004222E-003   1.19976757E+001   0.00000000E+000   7.94626010E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717264E+003   9.73646775E-022  -2.67382968E-021  -1.19999997E+001   8.14844925E-021  -5.53164374E-020   8.29746561E-020  -6.98677528E+003  -6.98671962E+003  -1.41651845E+004  -2.04525869E+002   3.98393169E-002   6.06579639E-002   3.15149483E-003   1.19972771E+001   0.00000000E+000   8.00036855E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694533E+003   2.15438132E-021  -5.80718509E-021  -1.19999997E+001  -1.44326993E-021   2.76582187E-020  -8.29746561E-020  -6.98685665E+003  -6.98679389E+003  -1.41650288E+004  -2.04594584E+002   4.63412085E-002   6.92929858E-002   3.61633162E-003   1.19968755E+001   0.00000000E+000   8.05450484E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671641E+003   9.91917746E-021  -1.08815399E-021  -1.19999997E+001  -2.82403972E-021  -8.29746561E-020   5.53164374E-020  -6.98693860E+003  -6.98686868E+003  -1.41648721E+004  -2.04663784E+002   5.28889895E-002   7.79893590E-002   4.08445255E-003   1.19964711E+001   0.00000000E+000   8.10865686E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648589E+003   6.31864701E-021  -3.44195234E-021  -1.19999997E+001   4.47880978E-021   5.53164374E-020  -8.29746561E-020  -6.98702113E+003  -6.98694400E+003  -1.41647142E+004  -2.04733473E+002   5.94827935E-002   8.67471991E-002   4.55587613E-003   1.19960639E+001   0.00000000E+000   8.16282651E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18625375E+003  -1.60362783E-020  -1.93184656E-022  -1.19999997E+001   1.19602641E-020  -8.29746561E-020  -1.10632875E-019  -6.98710423E+003  -6.98701985E+003  -1.41645553E+004  -2.04803649E+002   6.61231087E-002   9.55670261E-002   5.03059609E-003   1.19956538E+001   0.00000000E+000   8.21701269E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18602002E+003  -1.63058572E-020   9.40747816E-021  -1.19999997E+001  -5.94067875E-021   1.10632875E-019   1.10632875E-019  -6.98718791E+003  -6.98709622E+003  -1.41643952E+004  -2.04874308E+002   7.28094997E-002   1.04448436E-001   5.50858306E-003   1.19952409E+001   0.00000000E+000   8.27121164E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18578469E+003   2.18930125E-020   1.11763285E-020  -1.19999997E+001   2.43997839E-021   1.38291093E-019   5.53164374E-020  -6.98727216E+003  -6.98717311E+003  -1.41642341E+004  -2.04945452E+002   7.95420986E-002   1.13391553E-001   5.98985316E-003   1.19948251E+001   0.00000000E+000   8.32542522E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18554774E+003  -2.57130254E-021   5.55047159E-021  -1.19999997E+001  -1.46667039E-021   5.53164374E-020   1.10632875E-019  -6.98735699E+003  -6.98725053E+003  -1.41640719E+004  -2.05017084E+002   8.63210523E-002   1.22396168E-001   6.47442444E-003   1.19944065E+001   0.00000000E+000   8.37965497E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18530918E+003   7.85403508E-021  -7.91034983E-021  -1.19999997E+001   9.19807828E-021   0.00000000E+000  -2.76582187E-019  -6.98744240E+003  -6.98732848E+003  -1.41639085E+004  -2.05089208E+002   9.31457586E-002   1.31462427E-001   6.96232181E-003   1.19939851E+001   0.00000000E+000   8.43390321E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18506899E+003  -1.33962111E-020   9.74970567E-021  -1.19999997E+001   2.23610810E-020   0.00000000E+000   0.00000000E+000  -6.98752839E+003  -6.98740696E+003  -1.41637440E+004  -2.05161823E+002   1.00016780E-001   1.40590940E-001   7.45353970E-003   1.19935608E+001   0.00000000E+000   8.48816883E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18482719E+003   1.04535741E-020   8.98042243E-021  -1.19999997E+001   1.51824306E-021  -1.10632875E-019  -5.53164374E-020  -6.98761496E+003  -6.98748597E+003  -1.41635784E+004  -2.05234923E+002   1.06933763E-001   1.49780963E-001   7.94804040E-003   1.19931336E+001   0.00000000E+000   8.54244771E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18458379E+003   1.44276019E-020  -1.53205930E-020  -1.19999997E+001   5.21371070E-021   0.00000000E+000   5.53164374E-020  -6.98770211E+003  -6.98756550E+003  -1.41634118E+004  -2.05308512E+002   1.13897221E-001   1.59033038E-001   8.44584951E-003   1.19927036E+001   0.00000000E+000   8.59674232E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
