   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850080E+003   5.59203874E-002   2.84782618E+003   2.84777026E+003  -7.02548755E-002  -1.66704682E+002  -1.66634427E+002   2.84779536E+003  -4.51537933E-002   2.84784052E+003   3.08193051E-002  -1.66679581E+002  -1.66648761E+002
       2       1     1.19999997E+001   7.18828472E+003   5.66988617E-002   2.84770637E+003   2.84764968E+003  -7.49556821E-002  -1.66761338E+002  -1.66686382E+002   2.84768260E+003  -4.20326388E-002   2.84772463E+003   2.37758184E-002  -1.66728415E+002  -1.66704639E+002
       3       1     1.19999997E+001   7.18806554E+003   5.74887652E-002   2.84758485E+003   2.84752736E+003  -7.97254088E-002  -1.66818806E+002  -1.66739081E+002   2.84756822E+003  -3.88671066E-002   2.84760708E+003   1.66304629E-002  -1.66777948E+002  -1.66761318E+002
       4       1     1.19999997E+001   7.18784476E+003   5.82846767E-002   2.84746243E+003   2.84740414E+003  -8.45302465E-002  -1.66876697E+002  -1.66792167E+002   2.84745300E+003  -3.56781728E-002   2.84748868E+003   9.43260306E-003  -1.66827845E+002  -1.66818413E+002
       5       1     1.19999997E+001   7.18762235E+003   5.90858634E-002   2.84733911E+003   2.84728002E+003  -8.93698197E-002  -1.66935015E+002  -1.66845645E+002   2.84733693E+003  -3.24652294E-002   2.84736939E+003   2.18127315E-003  -1.66878111E+002  -1.66875929E+002
       6       1     1.19999997E+001   7.18739830E+003   5.98932378E-002   2.84721487E+003   2.84715498E+003  -9.42447280E-002  -1.66993764E+002  -1.66899519E+002   2.84722000E+003  -2.92285210E-002   2.84724923E+003  -5.12296916E-003  -1.66928748E+002  -1.66933871E+002
       7       1     1.19999997E+001   7.18717264E+003   6.07062245E-002   2.84708975E+003   2.84702904E+003  -9.91547693E-002  -1.67052934E+002  -1.66953779E+002   2.84710223E+003  -2.59683445E-002   2.84712820E+003  -1.24802003E-002  -1.66979748E+002  -1.66992228E+002
       8       1     1.19999997E+001   7.18694533E+003   6.15253013E-002   2.84696371E+003   2.84690218E+003  -1.04100972E-001  -1.67112539E+002  -1.67008438E+002   2.84698360E+003  -2.26837455E-002   2.84700628E+003  -1.98919256E-002  -1.67031122E+002  -1.67051014E+002
       9       1     1.19999997E+001   7.18671641E+003   6.23500143E-002   2.84683677E+003   2.84677442E+003  -1.09082016E-001  -1.67172565E+002  -1.67063482E+002   2.84686413E+003  -1.93756395E-002   2.84688350E+003  -2.73563625E-002  -1.67082858E+002  -1.67110214E+002
      10       1     1.19999997E+001   7.18648589E+003   6.31805436E-002   2.84670894E+003   2.84664576E+003  -1.14098013E-001  -1.67233014E+002  -1.67118916E+002   2.84674382E+003  -1.60438670E-002   2.84675986E+003  -3.48736023E-002  -1.67134960E+002  -1.67169833E+002
