   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996234E+001   1.00002270E+000   4.35580424E-004   1.19999997E+001   0.00000000E+000   5.56980588E-021   1.47313060E-020  -1.19999997E+001   1.39322432E-020   5.53164374E-020  -5.53164374E-020   1.30847855E-004   1.20034452E-004  -2.50882307E-004   1.25441166E-004  -9.69631133E-006  -1.33510038E-005
       2       1     1.19992417E+001   1.00002270E+000   8.77425066E-004   1.19999997E+001   0.00000000E+000  -4.64120267E-021  -8.09771837E-023  -1.19999997E+001  -6.62977282E-021   2.76582187E-020   1.38291093E-019   2.63580411E-004   2.41792238E-004  -5.05372650E-004   2.52686349E-004  -1.95333507E-005  -2.68915367E-005
       3       1     1.19988545E+001   1.00002270E+000   1.32560404E-003   1.19999997E+001   0.00000000E+000  -6.44894905E-021   1.24750363E-020  -1.19999997E+001  -2.25473401E-021   5.53164374E-020   0.00000000E+000   3.98215592E-004   3.65295591E-004  -7.63511184E-004   3.81755629E-004  -2.95143278E-005  -4.06280943E-005
       4       1     1.19984644E+001   1.00002270E+000   1.77707519E-003   1.19999997E+001   0.00000000E+000   9.75754621E-021  -8.64488146E-021  -1.19999997E+001   1.45285267E-020   0.00000000E+000  -2.76582187E-020   5.33840249E-004   4.89705652E-004  -1.02354590E-003   5.11773000E-004  -3.95687579E-005  -5.44656017E-005
       5       1     1.19980715E+001   1.00002270E+000   2.23187988E-003   1.19999997E+001   0.00000000E+000   2.03520721E-020  -4.62611836E-021  -1.19999997E+001  -7.05300060E-021  -2.76582187E-020   0.00000000E+000   6.70466140E-004   6.15034531E-004  -1.28550067E-003   6.42750398E-004  -4.96961675E-005  -6.84057070E-005
       6       1     1.19976757E+001   1.00002270E+000   2.69004222E-003   1.19999997E+001   0.00000000E+000  -8.29599377E-021  -7.91487347E-021  -1.19999997E+001  -9.19526254E-021   0.00000000E+000   5.53164374E-020   8.08101179E-004   7.41288261E-004  -1.54938944E-003   7.74694795E-004  -5.98975139E-005  -8.24475365E-005
       7       1     1.19972771E+001   1.00002270E+000   3.15149483E-003   1.19999997E+001   0.00000000E+000   9.73646775E-022  -2.67382968E-021  -1.19999997E+001   8.14844925E-021  -5.53164374E-020   8.29746561E-020   9.46724658E-004   8.68448590E-004  -1.81517325E-003   9.07586712E-004  -7.01724513E-005  -9.65911854E-005
       8       1     1.19968755E+001   1.00002270E+000   3.61633162E-003   1.19999997E+001   0.00000000E+000   2.15438132E-021  -5.80718509E-021  -1.19999997E+001  -1.44326993E-021   2.76582187E-020  -8.29746561E-020   1.08636562E-003   9.96540534E-004  -2.08290616E-003   1.04145318E-003  -8.05231253E-005  -1.10839553E-004
       9       1     1.19964711E+001   1.00002270E+000   4.08445255E-003   1.19999997E+001   0.00000000E+000   9.91917746E-021  -1.08815399E-021  -1.19999997E+001  -2.82403972E-021  -8.29746561E-020   5.53164374E-020   1.22699337E-003   1.12553724E-003  -2.35253061E-003   1.17626542E-003  -9.09468118E-005  -1.25189185E-004
      10       1     1.19960639E+001   1.00002270E+000   4.55587613E-003   1.19999997E+001   0.00000000E+000   6.31864701E-021  -3.44195234E-021  -1.19999997E+001   4.47880978E-021   5.53164374E-020  -8.29746561E-020   1.36861372E-003   1.25544357E-003  -2.62405729E-003   1.31202877E-003  -1.01443730E-004  -1.39640267E-004
      11       1     1.19956538E+001   1.00002270E+000   5.03059609E-003   1.19999997E+001   0.00000000E+000  -1.60362783E-020  -1.93184656E-022  -1.19999997E+001   1.19602641E-020  -8.29746561E-020  -1.10632875E-019   1.51122367E-003   1.38625884E-003  -2.89748252E-003   1.44874140E-003  -1.12014669E-004  -1.54193649E-004
      12       1     1.19952409E+001   1.00002270E+000   5.50858306E-003   1.19999997E+001   0.00000000E+000  -1.63058572E-020   9.40747816E-021  -1.19999997E+001  -5.94067875E-021   1.10632875E-019   1.10632875E-019   1.65481483E-003   1.51797451E-003  -3.17278934E-003   1.58639483E-003  -1.22658919E-004  -1.68848676E-004
      13       1     1.19948251E+001   1.00002270E+000   5.98985316E-003   1.19999997E+001   0.00000000E+000   2.18930125E-020   1.11763285E-020  -1.19999997E+001   2.43997839E-021   1.38291093E-019   5.53164374E-020   1.79939271E-003   1.65059436E-003  -3.44998707E-003   1.72499370E-003  -1.33376696E-004  -1.83605550E-004
