   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.80664554E+003   2.80444597E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.80544607E+003   0.00000000E+000   2.80517829E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.82695313E+003   2.82500934E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.82589974E+003   0.00000000E+000   2.82570694E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.85838369E+003   2.85644857E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85712834E+003   0.00000000E+000   2.85691598E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.85929900E+003   2.85740501E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85803861E+003   0.00000000E+000   2.85786389E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.86047775E+003   2.85854373E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85921124E+003   0.00000000E+000   2.85908346E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.86171606E+003   2.85982901E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86056024E+003   0.00000000E+000   2.86044306E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.86259686E+003   2.86070649E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86136295E+003   0.00000000E+000   2.86128197E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.86401579E+003   2.86216644E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86269035E+003   0.00000000E+000   2.86270905E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.86479788E+003   2.86295236E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86343084E+003   0.00000000E+000   2.86349474E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.86565824E+003   2.86383425E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86428113E+003   0.00000000E+000   2.86439724E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      11   0.00000000E+000   2.86652814E+003   2.86466625E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86505903E+003   0.00000000E+000   2.86516269E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      12   0.00000000E+000   2.86719915E+003   2.86531406E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86561532E+003   0.00000000E+000   2.86574994E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      13   0.00000000E+000   2.86792212E+003   2.86605303E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86624090E+003   0.00000000E+000   2.86644832E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      14   0.00000000E+000   2.86871401E+003   2.86687610E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86701315E+003   0.00000000E+000   2.86725089E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      15   0.00000000E+000   2.86962162E+003   2.86777362E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86796332E+003   0.00000000E+000   2.86823870E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      16   0.00000000E+000   2.87050768E+003   2.86866909E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86878315E+003   0.00000000E+000   2.86914695E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      17   0.00000000E+000   2.87117754E+003   2.86931689E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86940022E+003   0.00000000E+000   2.86977901E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      18   0.00000000E+000   2.87199735E+003   2.87009459E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87016396E+003   0.00000000E+000   2.87051904E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      19   0.00000000E+000   2.87315844E+003   2.87123421E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87137409E+003   0.00000000E+000   2.87177111E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      20   0.00000000E+000   2.87391134E+003   2.87201689E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87212820E+003   0.00000000E+000   2.87258534E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      21   0.00000000E+000   2.87483131E+003   2.87281585E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87299409E+003   0.00000000E+000   2.87340383E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      22   0.00000000E+000   2.87571486E+003   2.87373378E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87395711E+003   0.00000000E+000   2.87435335E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      23   0.00000000E+000   2.87622216E+003   2.87421817E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87445525E+003   0.00000000E+000   2.87483711E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      24   0.00000000E+000   2.87672440E+003   2.87476289E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87493094E+003   0.00000000E+000   2.87541694E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      25   0.00000000E+000   2.87729675E+003   2.87532750E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87556247E+003   0.00000000E+000   2.87604751E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      26   0.00000000E+000   2.87793111E+003   2.87601527E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87614763E+003   0.00000000E+000   2.87680204E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      27   0.00000000E+000   2.87849187E+003   2.87651790E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87661525E+003   0.00000000E+000   2.87730034E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      28   0.00000000E+000   2.87908614E+003   2.87704955E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87709206E+003   0.00000000E+000   2.87779881E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      29   0.00000000E+000   2.87969081E+003   2.87764572E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87769163E+003   0.00000000E+000   2.87836152E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      30   0.00000000E+000   2.88041490E+003   2.87837801E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87833795E+003   0.00000000E+000   2.87916513E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      31   0.00000000E+000   2.88090885E+003   2.87886506E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87879886E+003   0.00000000E+000   2.87961782E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      32   0.00000000E+000   2.88148576E+003   2.87938057E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87934926E+003   0.00000000E+000   2.88022750E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      33   0.00000000E+000   2.88200766E+003   2.87984061E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87977366E+003   0.00000000E+000   2.88061149E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      34   0.00000000E+000   2.88254733E+003   2.88032511E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88017887E+003   0.00000000E+000   2.88115125E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      35   0.00000000E+000   2.88315544E+003   2.88090135E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88080349E+003   0.00000000E+000   2.88188053E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      36   0.00000000E+000   2.88396363E+003   2.88152663E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88165946E+003   0.00000000E+000   2.88272376E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      37   0.00000000E+000   2.88478315E+003   2.88225573E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88249954E+003   0.00000000E+000   2.88372887E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      38   0.00000000E+000   2.88605591E+003   2.88332347E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88387738E+003   0.00000000E+000   2.88511577E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      39   0.00000000E+000   2.88701781E+003   2.88416085E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88486827E+003   0.00000000E+000   2.88623620E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      40   0.00000000E+000   2.88800038E+003   2.88496452E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88591756E+003   0.00000000E+000   2.88729030E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      41   0.00000000E+000   2.88898854E+003   2.88577238E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88692363E+003   0.00000000E+000   2.88835355E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      42   0.00000000E+000   2.89011384E+003   2.88658306E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88794326E+003   0.00000000E+000   2.88931323E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      43   0.00000000E+000   2.89092390E+003   2.88717418E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88873033E+003   0.00000000E+000   2.89007049E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      44   0.00000000E+000   2.89146929E+003   2.88759283E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88913711E+003   0.00000000E+000   2.89057270E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      45   0.00000000E+000   2.89193901E+003   2.88779939E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88932832E+003   0.00000000E+000   2.89078090E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      46   0.00000000E+000   2.80786935E+003   2.80604960E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.76210193E+003   0.00000000E+000   2.77021698E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      47   0.00000000E+000   2.72357832E+003   2.74229249E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.67077467E+003   0.00000000E+000   2.64726625E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      48   0.00000000E+000   2.67347206E+003   2.71829578E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.59840596E+003   0.00000000E+000   2.61549162E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
