   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850042E+003   5.36351900E-002   2.84782963E+003   2.84777599E+003  -6.40810758E-002  -1.66698840E+002  -1.66634759E+002   2.84778581E+003  -5.42600072E-002   2.84784007E+003   4.38141215E-002  -1.66689019E+002  -1.66645205E+002
       2       1     1.19999997E+001   7.18828399E+003   5.20917286E-002   2.84771333E+003   2.84766124E+003  -6.25184236E-002  -1.66749561E+002  -1.66687043E+002   2.84766338E+003  -6.03750133E-002   2.84772375E+003   4.99483183E-002  -1.66747418E+002  -1.66697470E+002
       3       1     1.19999997E+001   7.18806440E+003   5.05291707E-002   2.84759534E+003   2.84754481E+003  -6.09295605E-002  -1.66801022E+002  -1.66740092E+002   2.84753916E+003  -6.65763494E-002   2.84760574E+003   5.61759595E-002  -1.66806669E+002  -1.66750493E+002
       4       1     1.19999997E+001   7.18784321E+003   4.89555621E-002   2.84747648E+003   2.84742752E+003  -5.93286731E-002  -1.66852860E+002  -1.66793531E+002   2.84741403E+003  -7.28228278E-002   2.84748685E+003   6.24497168E-002  -1.66866354E+002  -1.66803904E+002
       5       1     1.19999997E+001   7.18762039E+003   4.73699418E-002   2.84735675E+003   2.84730938E+003  -5.77161994E-002  -1.66905080E+002  -1.66847364E+002   2.84728798E+003  -7.91169196E-002   2.84736709E+003   6.87706619E-002  -1.66926481E+002  -1.66857710E+002
       6       1     1.19999997E+001   7.18739592E+003   4.57726753E-002   2.84723613E+003   2.84719036E+003  -5.60920753E-002  -1.66957685E+002  -1.66901593E+002   2.84716099E+003  -8.54577105E-002   2.84724645E+003   7.51383105E-002  -1.66987051E+002  -1.66911913E+002
       7       1     1.19999997E+001   7.18716986E+003   4.41642697E-002   2.84711465E+003   2.84707049E+003  -5.44554759E-002  -1.67010667E+002  -1.66956211E+002   2.84703310E+003  -9.18434718E-002   2.84712494E+003   8.15522657E-002  -1.67048055E+002  -1.66966502E+002
       8       1     1.19999997E+001   7.18694212E+003   4.25437391E-002   2.84699228E+003   2.84694973E+003  -5.28057858E-002  -1.67064038E+002  -1.67011232E+002   2.84690426E+003  -9.82772099E-002   2.84700254E+003   8.80151632E-002  -1.67109509E+002  -1.67021494E+002
       9       1     1.19999997E+001   7.18671279E+003   4.09119997E-002   2.84686904E+003   2.84682813E+003  -5.11436970E-002  -1.67117785E+002  -1.67066642E+002   2.84677452E+003  -1.04756473E-001   2.84687927E+003   9.45247760E-002  -1.67171398E+002  -1.67076873E+002
      10       1     1.19999997E+001   7.18648184E+003   3.92690150E-002   2.84674493E+003   2.84670566E+003  -4.94691095E-002  -1.67171912E+002  -1.67122443E+002   2.84664385E+003  -1.11281195E-001   2.84675513E+003   1.01081101E-001  -1.67233724E+002  -1.67132643E+002
