   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996227E+001   1.00002270E+000   4.36182237E-004   1.19999997E+001   0.00000000E+000  -2.80938970E-021   1.40204658E-020  -1.19999997E+001   1.17953790E-020   4.06575815E-020   2.71050543E-020   1.15038829E-004   1.36289369E-004  -2.51328197E-004   1.25664074E-004   3.98339829E-006   1.11217944E-005
       2       1     1.19992404E+001   1.00002270E+000   8.78567287E-004   1.19999997E+001   0.00000000E+000   4.21427196E-021   1.00791053E-020  -1.19999997E+001   1.06895904E-020   1.35525272E-020  -1.35525272E-020   2.31710783E-004   2.74519673E-004  -5.06230456E-004   2.53115179E-004   8.02353918E-006   2.23990158E-005
       3       1     1.19988525E+001   1.00002270E+000   1.32740596E-003   1.19999997E+001   0.00000000E+000   8.02802049E-021   8.23758153E-021  -1.19999997E+001  -1.90892606E-021  -2.71050543E-020   1.35525272E-020   3.50093600E-004   4.14757611E-004  -7.64851211E-004   3.82425531E-004   1.21295254E-005   3.38485177E-005
       4       1     1.19984617E+001   1.00002270E+000   1.77953683E-003   1.19999997E+001   0.00000000E+000   6.91738188E-021   2.00266889E-021  -1.19999997E+001  -4.98415093E-021  -2.71050543E-020  -5.42101086E-020   4.69345807E-004   5.56023123E-004  -1.02536893E-003   5.12684366E-004   1.62663792E-005   4.53828567E-005
       5       1     1.19980681E+001   1.00002270E+000   2.23500373E-003   1.19999997E+001   0.00000000E+000   5.78813171E-021  -3.66460398E-021  -1.19999997E+001  -1.06035443E-020  -1.35525272E-020  -2.71050543E-020   5.89475110E-004   6.98333573E-004  -1.28780868E-003   6.43904216E-004   2.04335360E-005   5.70038579E-005
       6       1     1.19976715E+001   1.00002270E+000   2.69382812E-003   1.19999997E+001   0.00000000E+000  -1.10494552E-020   5.25915456E-021  -1.19999997E+001  -5.50031810E-021   1.21972744E-019  -5.42101086E-020   7.10489580E-004   8.41693429E-004  -1.55218301E-003   7.76091354E-004   2.46310119E-005   6.87106691E-005
       7       1     1.19972722E+001   1.00002270E+000   3.15593400E-003   1.19999997E+001   0.00000000E+000   3.55182308E-021   1.53728932E-021  -1.19999997E+001   3.42243394E-021   2.71050543E-020   0.00000000E+000   8.32370444E-004   9.86077627E-004  -1.81844807E-003   9.09223859E-004   2.88601997E-005   8.05027497E-005
       8       1     1.19968699E+001   1.00002270E+000   3.62145024E-003   1.19999997E+001   0.00000000E+000  -2.13248454E-021  -6.98538518E-021  -1.19999997E+001  -2.97847059E-021   4.06575815E-020   6.77626358E-020   9.55149119E-004   1.13152882E-003  -2.08667794E-003   1.04333877E-003   3.31227355E-005   9.23849338E-005
       9       1     1.19964647E+001   1.00002270E+000   4.09025069E-003   1.19999997E+001   0.00000000E+000  -1.43542138E-020   3.29502227E-022  -1.19999997E+001  -1.09318122E-020   4.06575815E-020  -4.06575815E-020   1.07879406E-003   1.27800599E-003  -2.35680005E-003   1.17839980E-003   3.74169299E-005   1.04353102E-004
      10       1     1.19960567E+001   1.00002270E+000   4.56235968E-003   1.19999997E+001   0.00000000E+000   1.20949315E-020  -9.55993313E-021  -1.19999997E+001  -1.22478565E-020  -8.13151629E-020  -6.77626358E-020   1.20331236E-003   1.42551612E-003  -2.62882848E-003   1.31441399E-003   4.17429605E-005   1.16407268E-004
      11       1     1.19956458E+001   1.00002270E+000   5.03779239E-003   1.19999997E+001   0.00000000E+000   4.06119831E-022   5.01206828E-021  -1.19999997E+001   8.66625172E-021   2.71050543E-020  -2.71050543E-020   1.32870822E-003   1.57406377E-003  -2.90277198E-003   1.45138571E-003   4.61005682E-005   1.28547950E-004
      12       1     1.19952322E+001   1.00002270E+000   5.51647518E-003   1.19999997E+001   0.00000000E+000  -9.02178752E-021  -2.14366352E-020  -1.19999997E+001  -1.64508905E-020  -1.89735380E-019  -2.71050543E-020   1.45496284E-003   1.72362528E-003  -3.17858812E-003   1.58929375E-003   5.04896675E-005   1.40773864E-004
      13       1     1.19948156E+001   1.00002270E+000   5.99847584E-003   1.19999997E+001   0.00000000E+000   5.02227879E-021   2.91864217E-021  -1.19999997E+001  -2.16026618E-021   4.06575815E-020  -4.06575815E-020   1.58209469E-003   1.87422128E-003  -3.45631597E-003   1.72815765E-003   5.49098532E-005   1.53087035E-004
      14       1     1.19943963E+001   1.00002270E+000   6.48376425E-003   1.19999997E+001   0.00000000E+000   1.18644906E-020  -9.46188638E-021  -1.19999997E+001  -4.66324363E-021   1.35525272E-019   5.42101086E-020   1.71009486E-003   2.02584332E-003  -3.73593818E-003   1.86796873E-003   5.93616137E-005   1.65485501E-004
      15       1     1.19939740E+001   1.00002270E+000   6.97239883E-003   1.19999997E+001   0.00000000E+000   1.35280704E-020   4.01629468E-021  -1.19999997E+001   1.92485187E-020  -4.06575815E-020  -6.77626358E-020   1.83897787E-003   2.17851059E-003  -4.01748847E-003   2.00874384E-003   6.38428235E-005   1.77969828E-004
      16       1     1.19935489E+001   1.00002270E+000   7.46433714E-003   1.19999997E+001   0.00000000E+000   1.70464347E-020   2.18644580E-020  -1.19999997E+001  -1.33666022E-020   8.13151629E-020  -2.71050543E-020   1.96873368E-003   2.33220852E-003  -4.30094220E-003   2.15047069E-003   6.83586006E-005   1.90541914E-004
      17       1     1.19931210E+001   1.00002270E+000   7.95955234E-003   1.19999997E+001   0.00000000E+000  -4.93304183E-021  -1.46178582E-020  -1.19999997E+001   5.71671630E-021   4.06575815E-020  -4.06575815E-020   2.09935575E-003   2.48692830E-003  -4.58628405E-003   2.29314158E-003   7.29052198E-005   2.03199924E-004
      18       1     1.19926901E+001   1.00002270E+000   8.45812998E-003   1.19999997E+001   0.00000000E+000   5.87488874E-021   1.15489083E-020  -1.19999997E+001  -1.88657926E-021  -5.42101086E-020  -2.71050543E-020   2.23086549E-003   2.64269777E-003  -4.87356326E-003   2.43678116E-003   7.74833432E-005   2.15945761E-004
      19       1     1.19922563E+001   1.00002270E+000   8.96015881E-003   1.19999997E+001   0.00000000E+000   6.59086526E-021  -7.35358395E-021  -1.19999997E+001   7.39977681E-021   4.06575815E-020   1.35525272E-020   2.36328692E-003   2.79954432E-003  -5.16283124E-003   2.58141512E-003   8.20910663E-005   2.28777279E-004
      20       1     1.19918197E+001   1.00002270E+000   9.46550748E-003   1.19999997E+001   0.00000000E+000  -2.17806995E-022   1.06370257E-022  -1.19999997E+001  -7.47634918E-021  -1.35525272E-020   1.35525272E-020   2.49658578E-003   2.95742632E-003  -5.45401210E-003   2.72700552E-003   8.67306875E-005   2.41695024E-004
      21       1     1.19913801E+001   1.00002270E+000   9.97418518E-003   1.19999997E+001   0.00000000E+000   8.02928711E-021   1.78702032E-021  -1.19999997E+001  -1.04769921E-020  -2.71050543E-020   8.13151629E-020   2.63076338E-003   3.11634776E-003  -5.74711114E-003   2.87355501E-003   9.14026059E-005   2.54697696E-004
      22       1     1.19909377E+001   1.00002270E+000   1.04861662E-002   1.19999997E+001   0.00000000E+000  -6.55454686E-021   4.76419844E-021  -1.19999997E+001   5.86307718E-021   5.42101086E-020  -1.35525272E-020   2.76581224E-003   3.27630128E-003  -6.04211351E-003   3.02105617E-003   9.61036587E-005   2.67785541E-004
      23       1     1.19904925E+001   1.00002270E+000   1.10013939E-002   1.19999997E+001   0.00000000E+000   1.15894078E-020  -1.51010933E-020  -1.19999997E+001  -3.64353673E-022  -2.71050543E-020   5.42101086E-020   2.90171973E-003   3.43726699E-003  -6.33898671E-003   3.16949275E-003   1.00834647E-004   2.80957438E-004
      24       1     1.19900445E+001   1.00002270E+000   1.15199188E-002   1.19999997E+001   0.00000000E+000  -1.28357235E-020   1.12293807E-021  -1.19999997E+001  -9.48531240E-021  -5.42101086E-020   2.71050543E-020   3.03849913E-003   3.59926067E-003  -6.63775980E-003   3.31887926E-003   1.05596372E-004   2.94213093E-004
      25       1     1.19895936E+001   1.00002270E+000   1.20417324E-002   1.19999997E+001   0.00000000E+000   3.75612376E-021   6.62747447E-021  -1.19999997E+001   1.00190701E-020  -1.35525272E-020   0.00000000E+000   3.17614618E-003   3.76228162E-003  -6.93842780E-003   3.46921323E-003   1.10388832E-004   3.07554851E-004
      26       1     1.19891398E+001   1.00002270E+000   1.25669509E-002   1.19999997E+001   0.00000000E+000  -1.23484236E-020   1.13798977E-020  -1.19999997E+001  -8.86879788E-021  -8.13151629E-020  -2.71050543E-020   3.31469161E-003   3.92636614E-003  -7.24105775E-003   3.62052818E-003   1.15210324E-004   3.20982751E-004
      27       1     1.19886832E+001   1.00002270E+000   1.30954467E-002   1.19999997E+001   0.00000000E+000   1.66541184E-022   1.93689510E-022  -1.19999997E+001   9.42056613E-021  -5.42101086E-020  -1.35525272E-020   3.45410205E-003   4.09147396E-003  -7.54557601E-003   3.77278728E-003   1.20062292E-004   3.34494927E-004
      28       1     1.19882237E+001   1.00002270E+000   1.36272295E-002   1.19999997E+001   0.00000000E+000  -1.69083165E-020   1.40689722E-020  -1.19999997E+001  -1.86084198E-020   1.08420217E-019  -1.35525272E-020   3.59438007E-003   4.25760814E-003  -7.85198822E-003   3.92599335E-003   1.24945644E-004   3.48092856E-004
      29       1     1.19877614E+001   1.00002270E+000   1.41623591E-002   1.19999997E+001   0.00000000E+000   1.54346474E-020  -1.74716830E-020  -1.19999997E+001  -3.80141190E-021   4.06575815E-020  -6.77626358E-020   3.73554128E-003   4.42478735E-003  -8.16032863E-003   4.08016353E-003   1.29861727E-004   3.61780839E-004
      30       1     1.19872961E+001   1.00002270E+000   1.47008391E-002   1.19999997E+001   0.00000000E+000  -2.81783212E-020   2.38432744E-020  -1.19999997E+001   7.72677165E-021   1.08420217E-019  -5.42101086E-020   3.87758395E-003   4.59301548E-003  -8.47059943E-003   4.23529890E-003   1.34808107E-004   3.75555197E-004
      31       1     1.19868280E+001   1.00002269E+000   1.52425934E-002   1.19999997E+001   0.00000000E+000   6.27468193E-021  -5.58631903E-021  -1.19999997E+001   1.05095882E-020   0.00000000E+000  -2.71050543E-020   4.02049062E-003   4.76226618E-003  -8.78275680E-003   4.39137756E-003   1.39784704E-004   3.89414803E-004
      32       1     1.19863571E+001   1.00002269E+000   1.57876660E-002   1.19999997E+001   0.00000000E+000  -1.39434992E-020   2.52986405E-022  -1.19999997E+001  -1.40066752E-020  -4.06575815E-020  -4.06575815E-020   4.16427313E-003   4.93255309E-003  -9.09682622E-003   4.54841224E-003   1.44792490E-004   4.03357998E-004
