    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850042E+003  -2.80938970E-021   1.40204658E-020  -1.19999997E+001   1.17953790E-020   4.06575815E-020   2.71050543E-020  -6.98629011E+003  -6.98629569E+003  -1.41660936E+004  -2.04124500E+002  -6.93388804E-003  -4.48080461E-003   4.36182237E-004   1.19996227E+001   0.00000000E+000   7.67612527E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828399E+003   4.21427196E-021   1.00791053E-020  -1.19999997E+001   1.06895904E-020   1.35525272E-020  -1.35525272E-020  -6.98635756E+003  -6.98637641E+003  -1.41659454E+004  -2.04189922E+002  -9.66594696E-003  -1.11739918E-002   8.78567287E-004   1.19992404E+001   0.00000000E+000   7.73021695E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806440E+003   8.02802049E-021   8.23758153E-021  -1.19999997E+001  -1.90892606E-021  -2.71050543E-020   1.35525272E-020  -6.98642601E+003  -6.98645831E+003  -1.41657951E+004  -2.04256298E+002  -1.24421411E-002  -1.79695701E-002   1.32740596E-003   1.19988525E+001   0.00000000E+000   7.78433847E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784321E+003   6.91738188E-021   2.00266889E-021  -1.19999997E+001  -4.98415093E-021  -2.71050543E-020  -5.42101086E-020  -6.98649496E+003  -6.98654080E+003  -1.41656436E+004  -2.04323161E+002  -1.52391637E-002  -2.48155166E-002   1.77953683E-003   1.19984617E+001   0.00000000E+000   7.83847760E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762039E+003   5.78813171E-021  -3.66460398E-021  -1.19999997E+001  -1.06035443E-020  -1.35525272E-020  -2.71050543E-020  -6.98656442E+003  -6.98662391E+003  -1.41654910E+004  -2.04390518E+002  -1.80567488E-002  -3.17128729E-002   2.23500373E-003   1.19980681E+001   0.00000000E+000   7.89263864E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739592E+003  -1.10494552E-020   5.25915456E-021  -1.19999997E+001  -5.50031810E-021   1.21972744E-019  -5.42101086E-020  -6.98663439E+003  -6.98670763E+003  -1.41653374E+004  -2.04458371E+002  -2.08948766E-002  -3.86611443E-002   2.69382812E-003   1.19976715E+001   0.00000000E+000   7.94682419E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18716986E+003   3.55182308E-021   1.53728932E-021  -1.19999997E+001   3.42243394E-021   2.71050543E-020   0.00000000E+000  -6.98670486E+003  -6.98679195E+003  -1.41651826E+004  -2.04526709E+002  -2.37543386E-002  -4.56600638E-002   3.15593400E-003   1.19972722E+001   0.00000000E+000   8.00102493E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694212E+003  -2.13248454E-021  -6.98538518E-021  -1.19999997E+001  -2.97847059E-021   4.06575815E-020   6.77626358E-020  -6.98677585E+003  -6.98687689E+003  -1.41650266E+004  -2.04595552E+002  -2.66362501E-002  -5.27124973E-002   3.62145024E-003   1.19968699E+001   0.00000000E+000   8.05525505E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671279E+003  -1.43542138E-020   3.29502227E-022  -1.19999997E+001  -1.09318122E-020   4.06575815E-020  -4.06575815E-020  -6.98684734E+003  -6.98696243E+003  -1.41648696E+004  -2.04664880E+002  -2.95394890E-002  -5.98159924E-002   4.09025069E-003   1.19964647E+001   0.00000000E+000   8.10949970E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648184E+003   1.20949315E-020  -9.55993313E-021  -1.19999997E+001  -1.22478565E-020  -8.13151629E-020  -6.77626358E-020  -6.98691933E+003  -6.98704857E+003  -1.41647115E+004  -2.04734697E+002  -3.24641590E-002  -6.69705635E-002   4.56235968E-003   1.19960567E+001   0.00000000E+000   8.16376147E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
