   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.78668224E+003   2.78626924E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.79085150E+003   0.00000000E+000   2.78292807E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.80879074E+003   2.80835685E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.81255321E+003   0.00000000E+000   2.80533942E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.84099360E+003   2.84055972E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84484399E+003   0.00000000E+000   2.83749954E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.84173625E+003   2.84128792E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84557609E+003   0.00000000E+000   2.83825835E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.84246309E+003   2.84200172E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84629336E+003   0.00000000E+000   2.83900170E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.84319056E+003   2.84271750E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84701141E+003   0.00000000E+000   2.83974680E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.84391377E+003   2.84343060E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84772554E+003   0.00000000E+000   2.84048883E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.84462321E+003   2.84413105E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84842606E+003   0.00000000E+000   2.84121796E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.84531487E+003   2.84481502E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84910945E+003   0.00000000E+000   2.84193000E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.84599105E+003   2.84548410E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84977746E+003   0.00000000E+000   2.84262686E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      11   0.00000000E+000   2.84666093E+003   2.84614896E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85043944E+003   0.00000000E+000   2.84331925E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      12   0.00000000E+000   2.84731330E+003   2.84679885E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85108445E+003   0.00000000E+000   2.84399592E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      13   0.00000000E+000   2.84795658E+003   2.84744174E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85172052E+003   0.00000000E+000   2.84466517E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      14   0.00000000E+000   2.84859389E+003   2.84808007E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85235073E+003   0.00000000E+000   2.84532980E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      15   0.00000000E+000   2.84922554E+003   2.84871481E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85297603E+003   0.00000000E+000   2.84599011E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      16   0.00000000E+000   2.84984967E+003   2.84934442E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85359474E+003   0.00000000E+000   2.84664419E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      17   0.00000000E+000   2.85046335E+003   2.84996560E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85420305E+003   0.00000000E+000   2.84728967E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      18   0.00000000E+000   2.85103921E+003   2.85055117E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85477488E+003   0.00000000E+000   2.84789864E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      19   0.00000000E+000   2.85159213E+003   2.85111598E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85532778E+003   0.00000000E+000   2.84848281E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      20   0.00000000E+000   2.85214851E+003   2.85168761E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85588680E+003   0.00000000E+000   2.84906974E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      21   0.00000000E+000   2.85270505E+003   2.85226199E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85644817E+003   0.00000000E+000   2.84965657E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      22   0.00000000E+000   2.85325711E+003   2.85283363E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85700702E+003   0.00000000E+000   2.85023850E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      23   0.00000000E+000   2.85380023E+003   2.85339781E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85755819E+003   0.00000000E+000   2.85081182E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      24   0.00000000E+000   2.85434155E+003   2.85396180E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85810931E+003   0.00000000E+000   2.85138362E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      25   0.00000000E+000   2.85488232E+003   2.85452631E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85866078E+003   0.00000000E+000   2.85195521E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      26   0.00000000E+000   2.85542474E+003   2.85509390E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85921476E+003   0.00000000E+000   2.85252929E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      27   0.00000000E+000   2.85596652E+003   2.85566304E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85976873E+003   0.00000000E+000   2.85310450E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      28   0.00000000E+000   2.85650321E+003   2.85622923E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86031837E+003   0.00000000E+000   2.85367647E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      29   0.00000000E+000   2.85703400E+003   2.85679100E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86086221E+003   0.00000000E+000   2.85424416E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      30   0.00000000E+000   2.85755580E+003   2.85734596E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86139780E+003   0.00000000E+000   2.85480447E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      31   0.00000000E+000   2.85807482E+003   2.85789969E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86193087E+003   0.00000000E+000   2.85536368E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      32   0.00000000E+000   2.85859409E+003   2.85845493E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86246381E+003   0.00000000E+000   2.85592523E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      33   0.00000000E+000   2.85911692E+003   2.85901520E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86299968E+003   0.00000000E+000   2.85649284E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      34   0.00000000E+000   2.85964414E+003   2.85958146E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86353894E+003   0.00000000E+000   2.85706767E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      35   0.00000000E+000   2.86017137E+003   2.86015037E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86407716E+003   0.00000000E+000   2.85764631E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      36   0.00000000E+000   2.86069798E+003   2.86072217E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86461441E+003   0.00000000E+000   2.85822792E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
