    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850223E+003  -4.88120199E-021   1.40088367E-020  -1.19999997E+001  -8.32243417E-021  -1.68653671E-020   1.20466908E-020  -6.98630050E+003  -6.98628405E+003  -1.41660948E+004  -2.04123953E+002  -1.25432937E-003  -2.99975083E-003   4.32204944E-004   1.19996259E+001   0.00000000E+000   7.67567119E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828748E+003   1.07856999E-021  -3.27007657E-020  -1.19999997E+001  -7.65710064E-021   1.08420217E-020  -3.25260652E-020  -6.98637856E+003  -6.98635303E+003  -1.41659478E+004  -2.04188868E+002   1.77313708E-003  -8.19268321E-003   8.70879104E-004   1.19992466E+001   0.00000000E+000   7.72934824E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806957E+003   5.02145276E-021  -1.80169496E-020  -1.19999997E+001  -1.26659550E-020   2.52980507E-020  -2.28887125E-020  -6.98645777E+003  -6.98642301E+003  -1.41657986E+004  -2.04254736E+002   4.84529084E-003  -1.34624014E-002   1.31599507E-003   1.19988616E+001   0.00000000E+000   7.78302385E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18785010E+003   4.77160975E-021   1.74791719E-020  -1.19999997E+001   7.67606146E-021   2.16840434E-020   4.33680869E-020  -6.98653755E+003  -6.98649350E+003  -1.41656483E+004  -2.04321080E+002   7.93959793E-003  -1.87703795E-002   1.76433318E-003   1.19984739E+001   0.00000000E+000   7.83671576E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762904E+003   3.45235964E-021  -3.42413069E-020  -1.19999997E+001  -1.69020572E-023   1.20466908E-020  -4.81867632E-021  -6.98661790E+003  -6.98656450E+003  -1.41654970E+004  -2.04387902E+002   1.10560635E-002  -2.41166243E-002   2.21589355E-003   1.19980834E+001   0.00000000E+000   7.89042367E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18740641E+003  -5.50463423E-022  -2.83764861E-020  -1.19999997E+001  -1.38355194E-020  -2.16840434E-020  -7.22801448E-021  -6.98669883E+003  -6.98663601E+003  -1.41653445E+004  -2.04455201E+002   1.41947028E-002  -2.95011652E-002   2.67067883E-003   1.19976901E+001   0.00000000E+000   7.94414756E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18718221E+003   9.66336288E-021   1.02349814E-020  -1.19999997E+001  -7.31228581E-021  -1.44560290E-020   1.68653671E-020  -6.98678033E+003  -6.98670802E+003  -1.41651910E+004  -2.04522977E+002   1.73555278E-002  -3.49240242E-002   3.12869091E-003   1.19972940E+001   0.00000000E+000   7.99788733E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18695642E+003  -1.55212078E-020  -1.83342928E-020  -1.19999997E+001   1.75352180E-021   4.21634178E-020   2.89120579E-020  -6.98686241E+003  -6.98678054E+003  -1.41650364E+004  -2.04591231E+002   2.05385377E-002  -4.03852034E-002   3.58993010E-003   1.19968951E+001   0.00000000E+000   8.05164268E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18672906E+003   6.76079530E-021   8.90046339E-021  -1.19999997E+001   4.73376164E-021   2.65027198E-020   2.77073889E-020  -6.98694506E+003  -6.98685357E+003  -1.41648807E+004  -2.04659963E+002   2.37437311E-002  -4.58847007E-002   4.05439599E-003   1.19964934E+001   0.00000000E+000   8.10541327E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18650012E+003   2.61558186E-021  -3.28292912E-020  -1.19999997E+001  -1.61560965E-020   2.40933816E-021   3.01167270E-020  -6.98702828E+003  -6.98692710E+003  -1.41647240E+004  -2.04729172E+002   2.69711046E-002  -5.14225131E-002   4.52208841E-003   1.19960890E+001   0.00000000E+000   8.15919883E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18626960E+003   5.51529107E-021   1.42548586E-020  -1.19999997E+001   1.22958008E-020   3.13213961E-020   4.33680869E-020  -6.98711208E+003  -6.98700115E+003  -1.41645661E+004  -2.04798858E+002   3.02206662E-002  -5.69986560E-002   4.99300880E-003   1.19956818E+001   0.00000000E+000   8.21299921E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18603751E+003   1.25508850E-020   2.39519153E-020  -1.19999997E+001  -1.28941925E-020   2.40933816E-020  -9.63735264E-021  -6.98719645E+003  -6.98707570E+003  -1.41644072E+004  -2.04869022E+002   3.34924162E-002  -6.26131256E-002   5.46715675E-003   1.19952718E+001   0.00000000E+000   8.26681409E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18580384E+003   6.11291987E-021   1.62096519E-020  -1.19999997E+001  -1.24268906E-020  -2.04793744E-020  -2.52980507E-020  -6.98728140E+003  -6.98715076E+003  -1.41642472E+004  -2.04939664E+002   3.67863601E-002  -6.82659301E-002   5.94453312E-003   1.19948590E+001   0.00000000E+000   8.32064328E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18556859E+003   7.07257806E-022  -2.94804229E-020  -1.19999997E+001  -1.08190537E-020   3.85494106E-020  -2.16840434E-020  -6.98736692E+003  -6.98722632E+003  -1.41640861E+004  -2.05010784E+002   4.01025037E-002  -7.39570827E-002   6.42513924E-003   1.19944434E+001   0.00000000E+000   8.37448669E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18533176E+003   8.22974859E-021   2.50195298E-020  -1.19999997E+001   1.44308551E-020   3.73447415E-020   6.02334540E-021  -6.98745302E+003  -6.98730240E+003  -1.41639240E+004  -2.05082382E+002   4.34408599E-002  -7.96866033E-002   6.90897652E-003   1.19940250E+001   0.00000000E+000   8.42834418E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18509335E+003   1.13837699E-020   3.19901992E-021  -1.19999997E+001   9.79493055E-021  -1.92747053E-020   4.45727560E-020  -6.98753969E+003  -6.98737898E+003  -1.41637607E+004  -2.05154458E+002   4.68014431E-002  -8.54545102E-002   7.39604607E-003   1.19936038E+001   0.00000000E+000   8.48221557E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18485336E+003  -6.86115069E-021  -4.24210570E-020  -1.19999997E+001  -1.18035824E-020  -1.92747053E-020  -1.56606980E-020  -6.98762694E+003  -6.98745607E+003  -1.41635964E+004  -2.05227013E+002   5.01842552E-002  -9.12608063E-002   7.88634841E-003   1.19931799E+001   0.00000000E+000   8.53610069E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18461179E+003   4.01068630E-021  -3.72069516E-020  -1.19999997E+001  -5.52478527E-021   8.43268356E-021   4.81867632E-020  -6.98771476E+003  -6.98753367E+003  -1.41634309E+004  -2.05300046E+002   5.35892729E-002  -9.71054507E-002   8.37987929E-003   1.19927531E+001   0.00000000E+000   8.58999892E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
        19     1.19999997E+001   7.18436865E+003   1.13818949E-020   1.43267682E-020  -1.19999997E+001  -6.50594095E-021   7.22801448E-021   1.20466908E-020  -6.98780315E+003  -6.98761177E+003  -1.41632644E+004  -2.05373556E+002   5.70165214E-002  -1.02988459E-001   8.87663696E-003   1.19923236E+001   0.00000000E+000   8.64390986E+014   0.00000000E+000   1.00000000E-014   1.90000000E-013
        20     1.19999997E+001   7.18412393E+003  -3.60136057E-021   2.56943621E-020  -1.19999997E+001  -1.46341118E-020   1.20466908E-020  -2.28887125E-020  -6.98789212E+003  -6.98769039E+003  -1.41630969E+004  -2.05447543E+002   6.04660575E-002  -1.08909888E-001   9.37662424E-003   1.19918913E+001   0.00000000E+000   8.69783354E+014   0.00000000E+000   1.00000000E-014   2.00000000E-013
        21     1.19999997E+001   7.18387763E+003   6.14723868E-021   2.68491798E-021  -1.19999997E+001  -1.37504990E-021  -5.18007705E-020  -2.40933816E-021  -6.98798167E+003  -6.98776951E+003  -1.41629282E+004  -2.05522009E+002   6.39379229E-002  -1.14869785E-001   9.87984333E-003   1.19914561E+001   0.00000000E+000   8.75176994E+014   0.00000000E+000   1.00000000E-014   2.10000000E-013
        22     1.19999997E+001   7.18362975E+003   8.11199483E-021   3.07425902E-020  -1.19999997E+001  -9.12330585E-021  -7.22801448E-021   1.92747053E-020  -6.98807179E+003  -6.98784914E+003  -1.41627584E+004  -2.05596954E+002   6.74321474E-002  -1.20868183E-001   1.03862955E-002   1.19910183E+001   0.00000000E+000   8.80571898E+014   0.00000000E+000   1.00000000E-014   2.20000000E-013
        23     1.19999997E+001   7.18338029E+003   8.59646533E-021  -1.61618592E-020  -1.19999997E+001   6.19981060E-021  -5.05961014E-020  -1.56606980E-020  -6.98816249E+003  -6.98792928E+003  -1.41625876E+004  -2.05672377E+002   7.09487451E-002  -1.26905099E-001   1.08959813E-002   1.19905776E+001   0.00000000E+000   8.85968052E+014   0.00000000E+000   1.00000000E-014   2.30000000E-013
        24     1.19999997E+001   7.18312925E+003   1.31896706E-021   1.25191764E-020  -1.19999997E+001  -4.76248319E-021  -3.61400724E-021   4.45727560E-020  -6.98825376E+003  -6.98800992E+003  -1.41624157E+004  -2.05748279E+002   7.44877416E-002  -1.32980571E-001   1.14089025E-002   1.19901341E+001   0.00000000E+000   8.91365455E+014   0.00000000E+000   1.00000000E-014   2.40000000E-013
        25     1.19999997E+001   7.18287663E+003  -1.36945449E-020  -1.01730716E-020  -1.19999997E+001   4.41727314E-021   1.80700362E-020  -4.81867632E-021  -6.98834561E+003  -6.98809108E+003  -1.41622427E+004  -2.05824660E+002   7.80491573E-002  -1.39094630E-001   1.19250609E-002   1.19896878E+001   0.00000000E+000   8.96764105E+014   0.00000000E+000   1.00000000E-014   2.50000000E-013
        26     1.19999997E+001   7.18262243E+003  -9.39655118E-021   4.18150461E-020  -1.19999997E+001   1.99029765E-020  -3.61400724E-020  -3.85494106E-020  -6.98843803E+003  -6.98817275E+003  -1.41620686E+004  -2.05901520E+002   8.16330143E-002  -1.45247312E-001   1.24444590E-002   1.19892387E+001   0.00000000E+000   9.02164006E+014   0.00000000E+000   1.00000000E-014   2.60000000E-013
        27     1.19999997E+001   7.18236664E+003  -3.56503815E-021   1.21613932E-020  -1.19999997E+001  -4.26560498E-021  -9.63735264E-021   6.02334540E-021  -6.98853103E+003  -6.98825492E+003  -1.41618934E+004  -2.05978860E+002   8.52393314E-002  -1.51438645E-001   1.29670988E-002   1.19887869E+001   0.00000000E+000   9.07565157E+014   0.00000000E+000   1.00000000E-014   2.70000000E-013
        28     1.19999997E+001   7.18210927E+003  -1.86502391E-020   7.27066024E-021  -1.19999997E+001   3.21968105E-021   9.63735264E-021   2.40933816E-021  -6.98862461E+003  -6.98833760E+003  -1.41617172E+004  -2.06056680E+002   8.88681204E-002  -1.57668651E-001   1.34929815E-002   1.19883322E+001   0.00000000E+000   9.12967551E+014   0.00000000E+000   1.00000000E-014   2.80000000E-013
