   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850220E+003   5.56624511E-002   2.84782971E+003   2.84777405E+003  -6.48381639E-002  -1.66701314E+002  -1.66636476E+002   2.84779273E+003  -4.61494237E-002   2.84783888E+003   3.69737109E-002  -1.66682625E+002  -1.66645651E+002
       2       1     1.19999997E+001   7.18828742E+003   5.61795120E-002   2.84771341E+003   2.84765723E+003  -6.40439753E-002  -1.66754583E+002  -1.66690539E+002   2.84767724E+003  -4.40370680E-002   2.84772127E+003   3.61726047E-002  -1.66734576E+002  -1.66698403E+002
       3       1     1.19999997E+001   7.18806949E+003   5.67042226E-002   2.84759540E+003   2.84753870E+003  -6.32380998E-002  -1.66808634E+002  -1.66745396E+002   2.84756005E+003  -4.18933994E-002   2.84760194E+003   3.53595222E-002  -1.66787290E+002  -1.66751930E+002
       4       1     1.19999997E+001   7.18784999E+003   5.72326411E-002   2.84747655E+003   2.84741931E+003  -6.24263553E-002  -1.66863077E+002  -1.66800651E+002   2.84744200E+003  -3.97341249E-002   2.84748174E+003   3.45404108E-002  -1.66840385E+002  -1.66805845E+002
       5       1     1.19999997E+001   7.18762891E+003   5.77647738E-002   2.84735683E+003   2.84729907E+003  -6.16087393E-002  -1.66917911E+002  -1.66856302E+002   2.84732312E+003  -3.75592399E-002   2.84736068E+003   3.37152744E-002  -1.66893862E+002  -1.66860146E+002
       6       1     1.19999997E+001   7.18740625E+003   5.83006352E-002   2.84723626E+003   2.84717796E+003  -6.07852468E-002  -1.66973137E+002  -1.66912351E+002   2.84720338E+003  -3.53687277E-002   2.84723875E+003   3.28841161E-002  -1.66947720E+002  -1.66914836E+002
       7       1     1.19999997E+001   7.18718202E+003   5.88402386E-002   2.84711484E+003   2.84705600E+003  -5.99558736E-002  -1.67028754E+002  -1.66968798E+002   2.84708279E+003  -3.31625744E-002   2.84711595E+003   3.20469393E-002  -1.67001960E+002  -1.66969913E+002
       8       1     1.19999997E+001   7.18695621E+003   5.93835962E-002   2.84699256E+003   2.84693318E+003  -5.91206191E-002  -1.67084762E+002  -1.67025642E+002   2.84696136E+003  -3.09407732E-002   2.84699230E+003   3.12037504E-002  -1.67056583E+002  -1.67025379E+002
       9       1     1.19999997E+001   7.18672882E+003   5.99307170E-002   2.84686943E+003   2.84680950E+003  -5.82794828E-002  -1.67141163E+002  -1.67082884E+002   2.84683907E+003  -2.87033222E-002   2.84686777E+003   3.03545564E-002  -1.67111587E+002  -1.67081232E+002
      10       1     1.19999997E+001   7.18649986E+003   6.04816112E-002   2.84674544E+003   2.84668495E+003  -5.74324647E-002  -1.67197955E+002  -1.67140523E+002   2.84671594E+003  -2.64502163E-002   2.84674239E+003   2.94993628E-002  -1.67166973E+002  -1.67137474E+002
