   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996259E+001   1.00002270E+000   4.31737125E-004   1.19999997E+001   0.00000000E+000  -6.85640819E-021  -1.65352302E-020  -1.19999997E+001  -6.48582668E-021   1.29525455E-020  -9.61970612E-021   1.28257952E-004   1.20972767E-004  -2.49230718E-004   1.24615367E-004   1.23532415E-006  -1.25197858E-006
       2       1     1.19992465E+001   1.00002270E+000   8.69926190E-004   1.19999997E+001   0.00000000E+000  -1.77198998E-020   1.01886593E-020  -1.19999997E+001  -8.43613015E-021  -3.86811713E-020   1.22505081E-020   2.58435420E-004   2.43750533E-004  -5.02185953E-004   2.51092993E-004   2.48770736E-006  -2.52036093E-006
       3       1     1.19988615E+001   1.00002270E+000   1.31455186E-003   1.19999997E+001   0.00000000E+000   1.15971090E-020  -2.88677946E-020  -1.19999997E+001  -1.40531001E-020  -1.17690522E-020   1.21255119E-020   3.90525551E-004   3.68331314E-004  -7.58856866E-004   3.79428457E-004   3.75848192E-006  -3.80774321E-006
       4       1     1.19984737E+001   1.00002270E+000   1.76239537E-003   1.19999997E+001   0.00000000E+000  -3.59819890E-021   9.68529236E-021  -1.19999997E+001   9.97787533E-021  -4.50103897E-021   1.69859517E-020   5.23571645E-004   4.93813705E-004  -1.01738535E-003   5.08692707E-004   5.03848943E-006  -5.10469323E-006
       5       1     1.19980831E+001   1.00002270E+000   2.21345674E-003   1.19999997E+001   0.00000000E+000   8.34650973E-021   1.06576156E-020  -1.19999997E+001   7.08493062E-021  -2.64650739E-020  -2.55109854E-020   6.57573727E-004   6.20197699E-004  -1.27777143E-003   6.38885753E-004   6.32773523E-006  -6.41120318E-006
       6       1     1.19976898E+001   1.00002270E+000   2.66773858E-003   1.19999997E+001   0.00000000E+000  -1.55193788E-020  -3.38210256E-021  -1.19999997E+001   9.11536032E-021  -2.15616942E-020   1.50218940E-020   7.92532587E-004   7.47484002E-004  -1.54001659E-003   7.70008343E-004   7.62622865E-006  -7.72726682E-006
       7       1     1.19972937E+001   1.00002270E+000   3.12524273E-003   1.19999997E+001   0.00000000E+000   1.10395525E-020  -1.34031200E-020  -1.19999997E+001   4.34277174E-021  -1.41195687E-020   1.06137934E-020   9.28448798E-004   8.75673106E-004  -1.80412190E-003   9.02061009E-004   8.93397804E-006  -9.05287704E-006
       8       1     1.19968947E+001   1.00002270E+000   3.58596939E-003   1.19999997E+001   0.00000000E+000   1.00810156E-020  -2.27448934E-021  -1.19999997E+001   1.22427556E-020  -1.71900631E-020   1.17196420E-020   1.06532245E-003   1.00476505E-003  -2.07008749E-003   1.03504381E-003   1.02509860E-005  -1.03880225E-005
       9       1     1.19964930E+001   1.00002270E+000   4.04991812E-003   1.19999997E+001   0.00000000E+000  -1.18410721E-020   9.39044842E-021  -1.19999997E+001   1.45013814E-020   2.36698651E-020   1.54512927E-020   1.20315342E-003   1.13475968E-003  -2.33791309E-003   1.16895662E-003   1.15772543E-005  -1.17326902E-005
      10       1     1.19960885E+001   1.00002270E+000   4.51708865E-003   1.19999997E+001   0.00000000E+000   3.77933307E-021  -4.36192557E-021  -1.19999997E+001  -1.00998201E-020   1.73759398E-020  -9.79146558E-021   1.34194165E-003   1.26565690E-003  -2.60759855E-003   1.30379936E-003   1.29127845E-005  -1.30868708E-005
      11       1     1.19956813E+001   1.00002270E+000   4.98748239E-003   1.19999997E+001   0.00000000E+000  -1.36834055E-022  -1.09384894E-020  -1.19999997E+001   7.79472511E-021   2.18675673E-020  -2.38439775E-020   1.48168760E-003   1.39745708E-003  -2.87914469E-003   1.43957244E-003   1.42575822E-005  -1.44505476E-005
      12       1     1.19952712E+001   1.00002270E+000   5.46109891E-003   1.19999997E+001   0.00000000E+000  -1.14619293E-020  -1.65481709E-020  -1.19999997E+001  -1.22032026E-020   4.05164093E-021  -1.60418629E-020   1.62239116E-003   1.53016009E-003  -3.15255125E-003   1.57627572E-003   1.56116461E-005  -1.58237008E-005
      13       1     1.19948584E+001   1.00002270E+000   5.93793907E-003   1.19999997E+001   0.00000000E+000   1.34520155E-020  -2.13802292E-021  -1.19999997E+001   1.48450428E-021  -2.64674267E-020  -6.65862011E-021   1.76405260E-003   1.66376612E-003  -3.42781872E-003   1.71390947E-003   1.69749805E-005  -1.72063147E-005
      14       1     1.19944427E+001   1.00002270E+000   6.41800414E-003   1.19999997E+001   0.00000000E+000   8.02026969E-021  -3.13946292E-021  -1.19999997E+001   1.77830964E-021  -2.42816112E-020   2.91944022E-020   1.90667233E-003   1.79827553E-003  -3.70494785E-003   1.85247404E-003   1.83475894E-005  -1.85983784E-005
      15       1     1.19940243E+001   1.00002270E+000   6.90129553E-003   1.19999997E+001   0.00000000E+000   1.18761813E-020  -1.70921249E-020  -1.19999997E+001   1.59587772E-020  -1.49995418E-021   1.28160791E-020   2.05025080E-003   1.93368866E-003  -3.98393946E-003   1.99196985E-003   1.97294796E-005  -1.99998816E-005
      16       1     1.19936031E+001   1.00002270E+000   7.38781437E-003   1.19999997E+001   0.00000000E+000  -1.21449966E-020  -1.14906784E-020  -1.19999997E+001  -1.91896711E-021  -2.21063835E-020  -6.73391193E-021   2.19478836E-003   2.07000580E-003  -4.26479417E-003   2.13239722E-003   2.11206538E-005  -2.14108077E-005
      17       1     1.19931791E+001   1.00002270E+000   7.87756117E-003   1.19999997E+001   0.00000000E+000  -8.90641909E-021  -1.29779859E-020  -1.19999997E+001   1.36895726E-020   1.44401471E-020  -5.20925263E-021   2.34028522E-003   2.20722708E-003  -4.54751230E-003   2.27375629E-003   2.25211105E-005  -2.28311362E-005
      18       1     1.19927523E+001   1.00002270E+000   8.37053172E-003   1.19999997E+001   0.00000000E+000   2.19325653E-020   8.29665831E-021  -1.19999997E+001  -1.10117408E-020   1.05208551E-020   1.60748030E-020   2.48674013E-003   2.34535128E-003  -4.83209141E-003   2.41604586E-003   2.39308429E-005  -2.42608401E-005
      19       1     1.19923228E+001   1.00002270E+000   8.86672424E-003   1.19999997E+001   0.00000000E+000  -3.30136973E-023   6.99258050E-021  -1.19999997E+001  -1.54618438E-022  -3.03478964E-020  -3.37119113E-020   2.63415253E-003   2.48437794E-003  -5.11853047E-003   2.55926540E-003   2.53499031E-005  -2.56999374E-005
      20       1     1.19918904E+001   1.00002270E+000   9.36614162E-003   1.19999997E+001   0.00000000E+000  -5.24167811E-021   1.92413240E-020  -1.19999997E+001  -8.09344760E-021   3.65688828E-020  -3.56694986E-021   2.78252325E-003   2.62430791E-003  -5.40683116E-003   2.70341575E-003   2.67783698E-005  -2.71484595E-005
      21       1     1.19914553E+001   1.00002270E+000   9.86878609E-003   1.19999997E+001   0.00000000E+000  -2.32669363E-021  -1.13511238E-020  -1.19999997E+001  -2.45079829E-021   1.44948513E-020   3.02555463E-020   2.93185294E-003   2.76514182E-003  -5.69699476E-003   2.84849756E-003   2.82163004E-005  -2.86064273E-005
      22       1     1.19910173E+001   1.00002270E+000   1.03746589E-002   1.19999997E+001   0.00000000E+000   9.32177405E-021  -1.25565282E-020  -1.19999997E+001  -8.93520498E-022  -1.81953265E-020  -5.86805603E-021   3.08214197E-003   2.90688004E-003  -5.98902201E-003   2.99451120E-003   2.96637423E-005  -3.00738603E-005
      23       1     1.19905766E+001   1.00002270E+000   1.08837606E-002   1.19999997E+001   0.00000000E+000  -1.33333427E-020   2.83485457E-020  -1.19999997E+001  -7.16877916E-021  -3.76429677E-020  -1.87829556E-020   3.23339049E-003   3.04952269E-003  -6.28291318E-003   3.14145679E-003   3.11207320E-005  -3.15507688E-005
      24       1     1.19901331E+001   1.00002270E+000   1.13960929E-002   1.19999997E+001   0.00000000E+000  -6.00702237E-021   1.48774867E-021  -1.19999997E+001  -4.10340406E-021   8.91384534E-021  -1.50630692E-020   3.38559902E-003   3.19307024E-003  -6.57866927E-003   3.28933484E-003   3.25873109E-005  -3.30371730E-005
      25       1     1.19896868E+001   1.00002270E+000   1.19116575E-002   1.19999997E+001   0.00000000E+000   1.29034293E-020   1.97116037E-020  -1.19999997E+001  -9.31219714E-021  -4.62374110E-020   1.41454502E-020   3.53876814E-003   3.33752321E-003  -6.87629134E-003   3.43814589E-003   3.40635140E-005  -3.45330890E-005
      26       1     1.19892377E+001   1.00002270E+000   1.24304570E-002   1.19999997E+001   0.00000000E+000  -1.84373779E-020  -2.06599571E-020  -1.19999997E+001   5.43238000E-021  -9.22324765E-021  -2.31710568E-020   3.69289855E-003   3.48288220E-003  -7.17578075E-003   3.58789060E-003   3.55493712E-005  -3.60385266E-005
      27       1     1.19887858E+001   1.00002270E+000   1.29524932E-002   1.19999997E+001   0.00000000E+000  -1.00680748E-021   1.96117538E-020  -1.19999997E+001  -1.37076879E-020   2.54062827E-020  -2.13640532E-021   3.84799087E-003   3.62914776E-003  -7.47713863E-003   3.73856955E-003   3.70449128E-005  -3.75534965E-005
      28       1     1.19883311E+001   1.00002270E+000   1.34777673E-002   1.19999997E+001   0.00000000E+000  -7.69204443E-021   1.62234750E-020  -1.19999997E+001  -1.20453489E-020   4.15728476E-020  -1.59336309E-020   4.00404551E-003   3.77632020E-003  -7.78036570E-003   3.89018310E-003   3.85501648E-005  -3.90780070E-005
      29       1     1.19878736E+001   1.00002270E+000   1.40062803E-002   1.19999997E+001   0.00000000E+000   1.20691166E-020  -2.44693995E-020  -1.19999997E+001  -2.53030873E-021  -1.54748214E-020   1.28090205E-020   4.16106277E-003   3.92439973E-003  -8.08546250E-003   4.04273151E-003   4.00651502E-005  -4.06120675E-005
      30       1     1.19874133E+001   1.00002270E+000   1.45380327E-002   1.19999997E+001   0.00000000E+000  -1.20176476E-020   2.13675825E-020  -1.19999997E+001  -1.47585933E-020   5.50689059E-020   2.23146124E-020   4.31904284E-003   4.07338645E-003  -8.39242930E-003   4.19621491E-003   4.15898938E-005  -4.21556902E-005
