   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.79072869E+003   2.79186998E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.79252190E+003   0.00000000E+000   2.78040021E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.81236775E+003   2.81343846E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.81399195E+003   0.00000000E+000   2.80302469E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.84451035E+003   2.84575068E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84624401E+003   0.00000000E+000   2.83519398E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.84519436E+003   2.84645368E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84693169E+003   0.00000000E+000   2.83593738E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.84586395E+003   2.84714050E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84760495E+003   0.00000000E+000   2.83666556E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.84653464E+003   2.84782613E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84827873E+003   0.00000000E+000   2.83739567E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.84720198E+003   2.84850634E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84894882E+003   0.00000000E+000   2.83812292E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.84785714E+003   2.84917134E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84960552E+003   0.00000000E+000   2.83883778E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.84849587E+003   2.84981729E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85024506E+003   0.00000000E+000   2.83953551E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.84912048E+003   2.85044647E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85086926E+003   0.00000000E+000   2.84021814E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      11   0.00000000E+000   2.84974006E+003   2.85106718E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85148714E+003   0.00000000E+000   2.84089676E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      12   0.00000000E+000   2.85034438E+003   2.85166923E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85208812E+003   0.00000000E+000   2.84155974E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      13   0.00000000E+000   2.85094175E+003   2.85226112E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85268056E+003   0.00000000E+000   2.84221571E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      14   0.00000000E+000   2.85153493E+003   2.85284605E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85326743E+003   0.00000000E+000   2.84286765E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      15   0.00000000E+000   2.85212409E+003   2.85342540E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85384975E+003   0.00000000E+000   2.84351623E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      16   0.00000000E+000   2.85270848E+003   2.85399722E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85442624E+003   0.00000000E+000   2.84415925E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      17   0.00000000E+000   2.85328405E+003   2.85455735E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85499225E+003   0.00000000E+000   2.84479436E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      18   0.00000000E+000   2.85382437E+003   2.85508042E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85552267E+003   0.00000000E+000   2.84539355E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      19   0.00000000E+000   2.85433910E+003   2.85558203E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85603352E+003   0.00000000E+000   2.84596886E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      20   0.00000000E+000   2.85485417E+003   2.85608750E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85655263E+003   0.00000000E+000   2.84654884E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      21   0.00000000E+000   2.85536752E+003   2.85659348E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85707567E+003   0.00000000E+000   2.84712999E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      22   0.00000000E+000   2.85587564E+003   2.85709533E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85759733E+003   0.00000000E+000   2.84770699E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      23   0.00000000E+000   2.85637402E+003   2.85758781E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85811185E+003   0.00000000E+000   2.84827577E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      24   0.00000000E+000   2.85687084E+003   2.85807865E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85862704E+003   0.00000000E+000   2.84884241E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      25   0.00000000E+000   2.85736679E+003   2.85856794E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85914229E+003   0.00000000E+000   2.84940899E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      26   0.00000000E+000   2.85786507E+003   2.85905810E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85966032E+003   0.00000000E+000   2.84997752E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      27   0.00000000E+000   2.85836352E+003   2.85954754E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86017897E+003   0.00000000E+000   2.85054711E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      28   0.00000000E+000   2.85885849E+003   2.86003268E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86069457E+003   0.00000000E+000   2.85111430E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      29   0.00000000E+000   2.85934908E+003   2.86051274E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86120595E+003   0.00000000E+000   2.85167693E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      30   0.00000000E+000   2.85983347E+003   2.86098585E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86171148E+003   0.00000000E+000   2.85223262E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
