    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850108E+003  -2.78971831E-021  -2.22776334E-020  -1.19999997E+001   1.55150132E-020   3.25260652E-020  -4.33680869E-020  -6.98629217E+003  -6.98629317E+003  -1.41660940E+004  -2.04124300E+002   3.27266669E-003  -4.79028745E-003   4.35328934E-004   1.19996239E+001   0.00000000E+000   7.67595949E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828526E+003  -4.30382073E-021   4.07514665E-020  -1.19999997E+001  -1.24415409E-020   2.16840434E-020   0.00000000E+000  -6.98636173E+003  -6.98637137E+003  -1.41659463E+004  -2.04189537E+002   1.08932902E-002  -1.17997717E-002   8.76965365E-004   1.19992426E+001   0.00000000E+000   7.72989965E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806624E+003  -5.70494061E-021   2.95849418E-020  -1.19999997E+001   1.17369484E-020  -2.71050543E-021  -2.16840434E-020  -6.98643233E+003  -6.98645073E+003  -1.41657963E+004  -2.04255743E+002   1.86275154E-002  -1.89144548E-002   1.32516359E-003   1.19988557E+001   0.00000000E+000   7.78384459E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784565E+003   1.74681934E-021  -1.54911076E-020  -1.19999997E+001  -3.20408410E-022  -3.11708125E-020  -5.42101086E-021  -6.98650344E+003  -6.98653066E+003  -1.41656453E+004  -2.04322426E+002   2.64176377E-002  -2.60805167E-002   1.77659070E-003   1.19984660E+001   0.00000000E+000   7.83780227E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762346E+003   7.22361966E-021   3.82219482E-020  -1.19999997E+001   1.30692055E-020   1.55854062E-020   1.62630326E-020  -6.98657506E+003  -6.98661116E+003  -1.41654931E+004  -2.04389589E+002   3.42641630E-002  -3.32984481E-002   2.23127351E-003   1.19980735E+001   0.00000000E+000   7.89177558E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739969E+003   5.73689304E-021  -1.84089045E-020  -1.19999997E+001   5.09195841E-021  -1.69406589E-020   1.35525272E-020  -6.98664720E+003  -6.98669224E+003  -1.41653399E+004  -2.04457234E+002   4.21670934E-002  -4.05682484E-002   2.68921004E-003   1.19976782E+001   0.00000000E+000   7.94576399E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717433E+003   5.49114544E-021  -2.28441643E-020  -1.19999997E+001  -3.94532065E-021   1.35525272E-020  -1.89735380E-020  -6.98671984E+003  -6.98677390E+003  -1.41651856E+004  -2.04525359E+002   5.01264655E-002  -4.78899480E-002   3.15040195E-003   1.19972801E+001   0.00000000E+000   7.99976737E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694738E+003  -7.86752160E-023  -2.15634405E-020  -1.19999997E+001   1.26740613E-020   1.01643954E-020  -3.25260652E-020  -6.98679300E+003  -6.98685614E+003  -1.41650302E+004  -2.04593965E+002   5.81422884E-002  -5.52635523E-002   3.61484924E-003   1.19968791E+001   0.00000000E+000   8.05378541E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671884E+003   2.18481251E-020   1.26289800E-020  -1.19999997E+001  -8.87254605E-021   3.52365706E-020  -1.62630326E-020  -6.98686667E+003  -6.98693895E+003  -1.41648737E+004  -2.04663052E+002   6.62145617E-002  -6.26890578E-002   4.08255133E-003   1.19964754E+001   0.00000000E+000   8.10781778E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648872E+003   7.83871504E-021   3.55859717E-020  -1.19999997E+001   5.02450184E-021   0.00000000E+000  -5.42101086E-020  -6.98694086E+003  -6.98702233E+003  -1.41647162E+004  -2.04732619E+002   7.43432872E-002  -7.01664646E-002   4.55350789E-003   1.19960689E+001   0.00000000E+000   8.16186417E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18625700E+003  -2.43621234E-021   1.92610660E-020  -1.19999997E+001   1.74771683E-020  -8.80914265E-021   5.42101086E-021  -6.98701556E+003  -6.98710630E+003  -1.41645575E+004  -2.04802668E+002   8.25284903E-002  -7.76957910E-002   5.02772005E-003   1.19956595E+001   0.00000000E+000   8.21592443E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18602370E+003  -1.33525976E-020  -1.83534834E-021  -1.19999997E+001   1.71685058E-020  -1.96511644E-020  -2.71050543E-021  -6.98709077E+003  -6.98719084E+003  -1.41643978E+004  -2.04873197E+002   9.07701688E-002  -8.52770326E-002   5.50518732E-003   1.19952474E+001   0.00000000E+000   8.26999824E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
