   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996239E+001   1.00002270E+000   4.35328934E-004   1.19999997E+001   0.00000000E+000  -2.78971831E-021  -2.22776334E-020  -1.19999997E+001   1.55150132E-020   3.25260652E-020  -4.33680869E-020   1.18367266E-004   1.32182038E-004  -2.50549303E-004   1.25274918E-004  -1.36653843E-005   1.26866879E-005
       2       1     1.19992426E+001   1.00002270E+000   8.76965365E-004   1.19999997E+001   0.00000000E+000  -4.30382073E-021   4.07514665E-020  -1.19999997E+001  -1.24415409E-020   2.16840434E-020   0.00000000E+000   2.38447671E-004   2.66281294E-004  -5.04728965E-004   2.52365019E-004  -2.75269452E-005   2.55553214E-005
       3       1     1.19988557E+001   1.00002270E+000   1.32516359E-003   1.19999997E+001   0.00000000E+000  -5.70494061E-021   2.95849418E-020  -1.19999997E+001   1.17369484E-020  -2.71050543E-021  -2.16840434E-020   3.60309058E-004   4.02375930E-004  -7.62684987E-004   3.81343304E-004  -4.15952136E-005   3.86170106E-005
       4       1     1.19984660E+001   1.00002270E+000   1.77659070E-003   1.19999997E+001   0.00000000E+000   1.74681934E-021  -1.54911076E-020  -1.19999997E+001  -3.20408410E-022  -3.11708125E-020  -5.42101086E-021   4.83048619E-004   5.39450720E-004  -1.02249934E-003   5.11250755E-004  -5.57651527E-005   5.17730296E-005
       5       1     1.19980735E+001   1.00002270E+000   2.23127351E-003   1.19999997E+001   0.00000000E+000   7.22361966E-021   3.82219482E-020  -1.19999997E+001   1.30692055E-020   1.55854062E-020   1.62630326E-020   6.06673387E-004   6.77514048E-004  -1.28418743E-003   6.42095081E-004  -7.00376851E-005   6.50242764E-005
       6       1     1.19976782E+001   1.00002270E+000   2.68921004E-003   1.19999997E+001   0.00000000E+000   5.73689304E-021  -1.84089045E-020  -1.19999997E+001   5.09195841E-021  -1.69406589E-020   1.35525272E-020   7.31182900E-004   8.16565241E-004  -1.54774814E-003   7.73875714E-004  -8.44128145E-005   7.83707499E-005
       7       1     1.19972801E+001   1.00002270E+000   3.15040195E-003   1.19999997E+001   0.00000000E+000   5.49114544E-021  -2.28441643E-020  -1.19999997E+001  -3.94532065E-021   1.35525272E-020  -1.89735380E-020   8.56577601E-004   9.56604798E-004  -1.81318240E-003   9.06593125E-004  -9.88906072E-005   9.18125067E-005
       8       1     1.19968791E+001   1.00002270E+000   3.61484924E-003   1.19999997E+001   0.00000000E+000  -7.86752160E-023  -2.15634405E-020  -1.19999997E+001   1.26740613E-020   1.01643954E-020  -3.25260652E-020   9.82857487E-004   1.09763272E-003  -2.08049021E-003   1.04024732E-003  -1.13471079E-004   1.05349557E-004
       9       1     1.19964754E+001   1.00002270E+000   4.08255133E-003   1.19999997E+001   0.00000000E+000   2.18481251E-020   1.26289800E-020  -1.19999997E+001  -8.87254605E-021   3.52365706E-020  -1.62630326E-020   1.11002240E-003   1.23964885E-003  -2.34967125E-003   1.17483812E-003  -1.28154230E-004   1.18981894E-004
      10       1     1.19960689E+001   1.00002270E+000   4.55350789E-003   1.19999997E+001   0.00000000E+000   7.83871504E-021   3.55859717E-020  -1.19999997E+001   5.02450184E-021   0.00000000E+000  -5.42101086E-020   1.23807225E-003   1.38265306E-003  -2.62072531E-003   1.31036544E-003  -1.42940062E-004   1.32709519E-004
      11       1     1.19956595E+001   1.00002270E+000   5.02772005E-003   1.19999997E+001   0.00000000E+000  -2.43621234E-021   1.92610660E-020  -1.19999997E+001   1.74771683E-020  -8.80914265E-021   5.42101086E-021   1.36700734E-003   1.52664572E-003  -2.89365306E-003   1.44682960E-003  -1.57828622E-004   1.46532466E-004
      12       1     1.19952474E+001   1.00002270E+000   5.50518732E-003   1.19999997E+001   0.00000000E+000  -1.33525976E-020  -1.83534834E-021  -1.19999997E+001   1.71685058E-020  -1.96511644E-020  -2.71050543E-021   1.49682753E-003   1.67162666E-003  -3.16845419E-003   1.58423046E-003  -1.72819904E-004   1.60450726E-004
