    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850085E+003   5.73245924E-021  -5.95680824E-021  -1.19999997E+001   5.33466872E-021  -5.53164374E-020  -1.38291093E-020  -6.98628871E+003  -6.98629679E+003  -1.41660939E+004  -2.04124369E+002   5.08870280E-003  -2.50984141E-003   4.36201911E-004   1.19996235E+001   0.00000000E+000   7.67601665E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828482E+003  -3.63157611E-022  -1.25389081E-020  -1.19999997E+001   2.08058608E-021   2.76582187E-020  -1.38291093E-020  -6.98635476E+003  -6.98637864E+003  -1.41659460E+004  -2.04189670E+002   1.45491434E-002  -7.20080823E-003   8.78683313E-004   1.19992419E+001   0.00000000E+000   7.73000917E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806571E+003  -8.11299061E-021   3.41103857E-021  -1.19999997E+001  -3.33960324E-021  -1.38291093E-020   2.76582187E-020  -6.98642176E+003  -6.98646166E+003  -1.41657959E+004  -2.04255903E+002   2.41450363E-002  -1.19592217E-002   1.32748438E-003   1.19988548E+001   0.00000000E+000   7.78401849E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784500E+003  -1.03636634E-020  -4.98711306E-021  -1.19999997E+001   5.20968162E-021  -2.76582187E-020  -1.38291093E-020  -6.98648925E+003  -6.98654529E+003  -1.41656448E+004  -2.04322622E+002   3.38114818E-002  -1.67520203E-002   1.77957896E-003   1.19984649E+001   0.00000000E+000   7.83804611E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762265E+003   1.19982601E-020  -4.68256500E-021  -1.19999997E+001   2.80854986E-021  -2.76582187E-020   2.76582187E-020  -6.98655724E+003  -6.98662954E+003  -1.41654926E+004  -2.04389834E+002   4.35497716E-002  -2.15824157E-002   2.23501185E-003   1.19980721E+001   0.00000000E+000   7.89209654E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739867E+003   9.78119973E-021  -4.59872591E-021  -1.19999997E+001   7.60189797E-021   6.91455467E-020  -1.38291093E-020  -6.98662573E+003  -6.98671441E+003  -1.41653392E+004  -2.04457542E+002   5.33603154E-002  -2.64489284E-002   2.69380496E-003   1.19976764E+001   0.00000000E+000   7.94617198E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717309E+003   3.65861906E-021   2.34582197E-020  -1.19999997E+001   1.46392571E-020   0.00000000E+000  -8.29746561E-020  -6.98669471E+003  -6.98679988E+003  -1.41651848E+004  -2.04525734E+002   6.32410955E-002  -3.13498399E-002   3.15587926E-003   1.19972779E+001   0.00000000E+000   8.00026334E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694585E+003   3.05473896E-021   1.33942065E-022  -1.19999997E+001   8.18097716E-021   2.76582187E-020   5.53164374E-020  -6.98676420E+003  -6.98688599E+003  -1.41650292E+004  -2.04594426E+002   7.31947278E-002  -3.62862038E-002   3.62134119E-003   1.19968764E+001   0.00000000E+000   8.05438259E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671702E+003  -8.64667509E-021  -1.60100069E-021  -1.19999997E+001  -3.04549385E-021  -4.14873280E-020   0.00000000E+000  -6.98683417E+003  -6.98697270E+003  -1.41648725E+004  -2.04663603E+002   8.32192492E-002  -4.12571893E-002   4.09008969E-003   1.19964722E+001   0.00000000E+000   8.10851742E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648657E+003   4.86599019E-021  -2.06293991E-021  -1.19999997E+001   3.09849170E-021   1.38291093E-020   0.00000000E+000  -6.98690464E+003  -6.98706002E+003  -1.41647147E+004  -2.04733268E+002   9.33147101E-002  -4.62623039E-002   4.56214364E-003   1.19960651E+001   0.00000000E+000   8.16266980E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
