   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850085E+003   5.87181042E-002   2.84782955E+003   2.84777083E+003  -7.55972661E-002  -1.66704131E+002  -1.66628534E+002   2.84778564E+003  -6.07838141E-002   2.84784643E+003   4.39046523E-002  -1.66689318E+002  -1.66645413E+002
       2       1     1.19999997E+001   7.18828482E+003   6.23271389E-002   2.84771314E+003   2.84765082E+003  -8.57129805E-002  -1.66760227E+002  -1.66674514E+002   2.84766302E+003  -7.35131472E-002   2.84773653E+003   5.01273056E-002  -1.66748027E+002  -1.66697900E+002
       3       1     1.19999997E+001   7.18806571E+003   6.59890185E-002   2.84759508E+003   2.84752909E+003  -9.59735771E-002  -1.66817124E+002  -1.66721151E+002   2.84753864E+003  -8.64238904E-002   2.84762507E+003   5.64393318E-002  -1.66807575E+002  -1.66751135E+002
       4       1     1.19999997E+001   7.18784500E+003   6.96776930E-002   2.84747615E+003   2.84740647E+003  -1.06309512E-001  -1.66874439E+002  -1.66768130E+002   2.84741335E+003  -9.94289936E-002   2.84751278E+003   6.27971746E-002  -1.66867559E+002  -1.66804762E+002
       5       1     1.19999997E+001   7.18762265E+003   7.33946948E-002   2.84735634E+003   2.84728295E+003  -1.16722601E-001  -1.66932178E+002  -1.66815455E+002   2.84728714E+003  -1.12532124E-001   2.84739967E+003   6.92042176E-002  -1.66927987E+002  -1.66858783E+002
       6       1     1.19999997E+001   7.18739867E+003   7.71395132E-002   2.84723565E+003   2.84715851E+003  -1.27212998E-001  -1.66990342E+002  -1.66863129E+002   2.84715999E+003  -1.25732557E-001   2.84728572E+003   7.56590720E-002  -1.66988862E+002  -1.66913203E+002
       7       1     1.19999997E+001   7.18717309E+003   8.09109332E-002   2.84711410E+003   2.84703319E+003  -1.37778424E-001  -1.67048922E+002  -1.66911144E+002   2.84703194E+003  -1.39027194E-001   2.84717096E+003   8.21597031E-002  -1.67050171E+002  -1.66968012E+002
       8       1     1.19999997E+001   7.18694585E+003   8.47096173E-002   2.84699165E+003   2.84690694E+003  -1.48421634E-001  -1.67107932E+002  -1.66959511E+002   2.84690294E+003  -1.52419608E-001   2.84705536E+003   8.87075913E-002  -1.67111930E+002  -1.67023223E+002
       9       1     1.19999997E+001   7.18671702E+003   8.85352738E-002   2.84686834E+003   2.84677980E+003  -1.59140555E-001  -1.67167359E+002  -1.67008219E+002   2.84677304E+003  -1.65906867E-001   2.84693894E+003   9.53015859E-002  -1.67174126E+002  -1.67078824E+002
      10       1     1.19999997E+001   7.18648657E+003   9.23875195E-002   2.84674416E+003   2.84665177E+003  -1.69935151E-001  -1.67227205E+002  -1.67057270E+002   2.84664222E+003  -1.79488842E-001   2.84682171E+003   1.01941210E-001  -1.67236759E+002  -1.67134818E+002
