    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18849904E+003   4.66031489E-021   9.67854049E-021  -1.19999997E+001  -2.55345227E-021  -3.00484938E-020   2.02758512E-021  -6.98629033E+003  -6.98629641E+003  -1.41660926E+004  -2.04124918E+002  -2.27002723E-002   2.04630048E-002   4.46217633E-004   1.19996203E+001   0.00000000E+000   7.67647210E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828134E+003  -5.92354376E-021   4.89917880E-021  -1.19999997E+001  -1.36601123E-021  -2.79838510E-020  -1.22925656E-020  -6.98635796E+003  -6.98637783E+003  -1.41659436E+004  -2.04190722E+002  -4.13997827E-002   3.90563327E-002   8.98490939E-004   1.19992357E+001   0.00000000E+000   7.73087617E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806046E+003  -3.26841807E-021   3.77410460E-021  -1.19999997E+001   9.44197201E-021  -1.29066645E-020   2.51992302E-021  -6.98642658E+003  -6.98646044E+003  -1.41657924E+004  -2.04257489E+002  -6.03728386E-002   5.79242193E-002   1.35738574E-003   1.19988455E+001   0.00000000E+000   7.78526817E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18783798E+003  -8.95996870E-021   4.36868978E-021  -1.19999997E+001   5.22102185E-022  -1.11914228E-020   1.93758787E-020  -6.98649570E+003  -6.98654365E+003  -1.41656400E+004  -2.04324740E+002  -7.94838283E-002   7.69294814E-002   1.81960927E-003   1.19984525E+001   0.00000000E+000   7.83967266E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18761390E+003  -7.72278567E-021   8.65514230E-021  -1.19999997E+001  -6.57472361E-021   1.05879118E-023   1.35419392E-020  -6.98656532E+003  -6.98662746E+003  -1.41654866E+004  -2.04392476E+002  -9.87327640E-002   9.60721396E-002   2.28516117E-003   1.19980566E+001   0.00000000E+000   7.89408934E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18738823E+003   1.00705000E-020  -1.20084084E-020  -1.19999997E+001   3.79509690E-021  -1.03973294E-020  -6.74449984E-021  -6.98663543E+003  -6.98671186E+003  -1.41653321E+004  -2.04460696E+002  -1.18119715E-001   1.15352286E-001   2.75404258E-003   1.19976579E+001   0.00000000E+000   7.94851810E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18716095E+003   3.16200646E-021   1.96405971E-020  -1.19999997E+001   3.95880886E-021   2.19910929E-020   4.38339550E-021  -6.98670604E+003  -6.98679687E+003  -1.41651765E+004  -2.04529400E+002  -1.37644732E-001   1.34769988E-001   3.22625417E-003   1.19972564E+001   0.00000000E+000   8.00295874E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18693207E+003  -1.07858045E-020  -6.04405364E-021  -1.19999997E+001  -2.80685129E-021  -1.63053842E-021  -6.39509875E-021  -6.98677715E+003  -6.98688248E+003  -1.41650197E+004  -2.04598589E+002  -1.57307815E-001   1.54325251E-001   3.70179520E-003   1.19968521E+001   0.00000000E+000   8.05741095E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18670160E+003  -1.54316230E-021   7.55532296E-021  -1.19999997E+001  -1.36186783E-020   8.63973606E-021   2.19805050E-020  -6.98684875E+003  -6.98696869E+003  -1.41648619E+004  -2.04668262E+002  -1.77108951E-001   1.74018069E-001   4.18066468E-003   1.19964449E+001   0.00000000E+000   8.11187438E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18646952E+003  -1.01269448E-020  -3.49024025E-021  -1.19999997E+001  -8.17545251E-022  -3.05990652E-020   3.56389113E-020  -6.98692086E+003  -6.98705549E+003  -1.41647030E+004  -2.04738419E+002  -1.97048141E-001   1.93848446E-001   4.66286188E-003   1.19960350E+001   0.00000000E+000   8.16634876E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18623585E+003  -1.15420879E-020   3.50491935E-021  -1.19999997E+001   8.00563491E-022  -1.45689667E-020   2.02229116E-020  -6.98699346E+003  -6.98714290E+003  -1.41645430E+004  -2.04809060E+002  -2.17125421E-001   2.13816432E-001   5.14838718E-003   1.19956222E+001   0.00000000E+000   8.22083390E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18600058E+003  -1.09625006E-020   8.68694740E-022  -1.19999997E+001  -2.14106137E-021   1.28537250E-020   2.75285708E-021  -6.98706655E+003  -6.98723090E+003  -1.41643819E+004  -2.04880185E+002  -2.37340782E-001   2.33922018E-001   5.63723973E-003   1.19952065E+001   0.00000000E+000   8.27532948E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18576371E+003  -1.11344714E-021   1.33385485E-020  -1.19999997E+001   1.37973725E-020  -1.07573184E-020   2.38863291E-020  -6.98714015E+003  -6.98731950E+003  -1.41642197E+004  -2.04951795E+002  -2.57694266E-001   2.54165251E-001   6.12941998E-003   1.19947881E+001   0.00000000E+000   8.32983537E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18552524E+003   7.10071613E-021  -5.42400422E-022  -1.19999997E+001   9.20122109E-022  -9.33853824E-021   8.68208771E-021  -6.98721424E+003  -6.98740871E+003  -1.41640564E+004  -2.05023888E+002  -2.78185900E-001   2.74546168E-001   6.62492828E-003   1.19943668E+001   0.00000000E+000   8.38435141E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18528517E+003  -2.12358977E-021  -4.23644687E-021  -1.19999997E+001   6.06904483E-021  -1.09479008E-020   4.61209440E-020  -6.98728883E+003  -6.98749851E+003  -1.41638920E+004  -2.05096466E+002  -2.98815726E-001   2.95064829E-001   7.12376554E-003   1.19939427E+001   0.00000000E+000   8.43887751E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18504351E+003   3.48923846E-021   2.63689670E-021  -1.19999997E+001   5.47761587E-021  -1.08420217E-020  -1.16255272E-020  -6.98736392E+003  -6.98758891E+003  -1.41637265E+004  -2.05169528E+002  -3.19583795E-001   3.15721296E-001   7.62593257E-003   1.19935158E+001   0.00000000E+000   8.49341354E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18480024E+003   1.43728939E-020  -4.39538962E-021  -1.19999997E+001  -1.04913695E-020   2.55803950E-020   6.92449434E-021  -6.98743951E+003  -6.98767991E+003  -1.41635600E+004  -2.05243074E+002  -3.40490097E-001   3.36515575E-001   8.13142894E-003   1.19930860E+001   0.00000000E+000   8.54795928E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18455538E+003  -7.24618488E-021   2.85697844E-022  -1.19999997E+001   4.87905053E-022  -2.81214938E-020  -3.04931861E-021  -6.98751559E+003  -6.98777151E+003  -1.41633923E+004  -2.05317104E+002  -3.61534536E-001   3.57447558E-001   8.64025094E-003   1.19926535E+001   0.00000000E+000   8.60251426E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
