   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18849904E+003   2.99860882E-002   2.84781518E+003   2.84778519E+003  -4.43238141E-002  -1.66689231E+002  -1.66644907E+002   2.84779862E+003  -3.09010714E-002   2.84782952E+003   1.65633455E-002  -1.66675808E+002  -1.66659245E+002
       2       1     1.19999997E+001   7.18828134E+003   4.47498554E-003   2.84768431E+003   2.84767983E+003  -2.27477791E-002  -1.66730182E+002  -1.66707434E+002   2.84768923E+003  -1.33477884E-002   2.84770258E+003  -4.92500524E-003  -1.66720782E+002  -1.66725707E+002
       3       1     1.19999997E+001   7.18806046E+003  -2.14114579E-002   2.84755152E+003   2.84757293E+003  -8.55685587E-004  -1.66771733E+002  -1.66770877E+002   2.84757825E+003   4.46308402E-003   2.84757379E+003  -2.67302275E-002  -1.66766414E+002  -1.66793144E+002
       4       1     1.19999997E+001   7.18783798E+003  -4.74863321E-002   2.84741777E+003   2.84746525E+003   2.11955981E-002  -1.66813584E+002  -1.66834780E+002   2.84746646E+003   2.24034427E-002   2.84744406E+003  -4.86941767E-002  -1.66812376E+002  -1.66861070E+002
       5       1     1.19999997E+001   7.18761390E+003  -7.37496458E-002   2.84728305E+003   2.84735680E+003   4.34060872E-002  -1.66855737E+002  -1.66899143E+002   2.84735387E+003   4.04733165E-002   2.84731340E+003  -7.08168752E-002  -1.66858669E+002  -1.66929486E+002
       6       1     1.19999997E+001   7.18738823E+003  -1.00201498E-001   2.84714737E+003   2.84724757E+003   6.57758659E-002  -1.66898190E+002  -1.66963966E+002   2.84724047E+003   5.86727930E-002   2.84718180E+003  -9.30984254E-002  -1.66905293E+002  -1.66998392E+002
       7       1     1.19999997E+001   7.18716095E+003  -1.26841956E-001   2.84701073E+003   2.84713757E+003   8.83049947E-002  -1.66940945E+002  -1.67029250E+002   2.84712627E+003   7.70019409E-002   2.84704927E+003  -1.15538902E-001  -1.66952248E+002  -1.67067787E+002
       8       1     1.19999997E+001   7.18693207E+003  -1.53671001E-001   2.84687312E+003   2.84702679E+003   1.10993476E-001  -1.66984001E+002  -1.67094994E+002   2.84701126E+003   9.54607861E-002   2.84691580E+003  -1.38138311E-001  -1.66999534E+002  -1.67137672E+002
       9       1     1.19999997E+001   7.18670160E+003  -1.80688593E-001   2.84673455E+003   2.84691524E+003   1.33841295E-001  -1.67027358E+002  -1.67161199E+002   2.84689545E+003   1.14049346E-001   2.84678140E+003  -1.60896645E-001  -1.67047150E+002  -1.67208046E+002
      10       1     1.19999997E+001   7.18646952E+003  -2.07894715E-001   2.84659502E+003   2.84680292E+003   1.56848453E-001  -1.67071016E+002  -1.67227864E+002   2.84677883E+003   1.32767644E-001   2.84664607E+003  -1.83813906E-001  -1.67095096E+002  -1.67278910E+002
      11       1     1.19999997E+001   7.18623585E+003  -2.35289405E-001   2.84645452E+003   2.84668981E+003   1.80014995E-001  -1.67114974E+002  -1.67294989E+002   2.84666141E+003   1.51615740E-001   2.84650980E+003  -2.06890150E-001  -1.67143374E+002  -1.67350264E+002
      12       1     1.19999997E+001   7.18600058E+003  -2.62872636E-001   2.84631306E+003   2.84657594E+003   2.03340910E-001  -1.67159234E+002  -1.67362575E+002   2.84654319E+003   1.70593641E-001   2.84637260E+003  -2.30125368E-001  -1.67191981E+002  -1.67422106E+002
      13       1     1.19999997E+001   7.18576371E+003  -2.90644453E-001   2.84617064E+003   2.84646129E+003   2.26826247E-001  -1.67203794E+002  -1.67430620E+002   2.84642416E+003   1.89701406E-001   2.84623446E+003  -2.53519612E-001  -1.67240919E+002  -1.67494439E+002
      14       1     1.19999997E+001   7.18552524E+003  -3.18604884E-001   2.84602725E+003   2.84634586E+003   2.50471039E-001  -1.67248655E+002  -1.67499126E+002   2.84630433E+003   2.08939078E-001   2.84609539E+003  -2.77072923E-001  -1.67290187E+002  -1.67567260E+002
      15       1     1.19999997E+001   7.18528517E+003  -3.46753991E-001   2.84588290E+003   2.84622966E+003   2.74275338E-001  -1.67293818E+002  -1.67568093E+002   2.84618369E+003   2.28306716E-001   2.84595538E+003  -3.00785369E-001  -1.67339786E+002  -1.67640572E+002
      16       1     1.19999997E+001   7.18504351E+003  -3.75091831E-001   2.84573759E+003   2.84611268E+003   2.98239205E-001  -1.67339281E+002  -1.67637520E+002   2.84606225E+003   2.47804391E-001   2.84581444E+003  -3.24657018E-001  -1.67389716E+002  -1.67714373E+002
      17       1     1.19999997E+001   7.18480024E+003  -4.03618387E-001   2.84559131E+003   2.84599493E+003   3.22362631E-001  -1.67385045E+002  -1.67707408E+002   2.84594000E+003   2.67432119E-001   2.84567257E+003  -3.48687875E-001  -1.67439975E+002  -1.67788663E+002
      18       1     1.19999997E+001   7.18455538E+003  -4.32333475E-001   2.84544407E+003   2.84587641E+003   3.46645502E-001  -1.67431110E+002  -1.67777755E+002   2.84581695E+003   2.87189843E-001   2.84552976E+003  -3.72877816E-001  -1.67490566E+002  -1.67863443E+002
      19       1     1.19999997E+001   7.18430892E+003  -4.61237261E-001   2.84529587E+003   2.84575711E+003   3.71087986E-001  -1.67477475E+002  -1.67848563E+002   2.84569310E+003   3.07077746E-001   2.84538602E+003  -3.97227021E-001  -1.67541485E+002  -1.67938712E+002
      20       1     1.19999997E+001   7.18406086E+003  -4.90330068E-001   2.84514670E+003   2.84563703E+003   3.95690371E-001  -1.67524141E+002  -1.67919832E+002   2.84556844E+003   3.27096111E-001   2.84524134E+003  -4.21735807E-001  -1.67592736E+002  -1.68014471E+002
      21       1     1.19999997E+001   7.18381121E+003  -5.19612109E-001   2.84499657E+003   2.84551618E+003   4.20452854E-001  -1.67571108E+002  -1.67991561E+002   2.84544298E+003   3.47245142E-001   2.84509573E+003  -4.46404397E-001  -1.67644316E+002  -1.68090720E+002
