   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996203E+001   1.00002270E+000   4.46217633E-004   1.19999997E+001   0.00000000E+000   4.66031489E-021   9.67854049E-021  -1.19999997E+001  -2.55345227E-021  -3.00484938E-020   2.02758512E-021   1.15445420E-004   1.37512618E-004  -2.52958037E-004   1.26478024E-004   3.37166582E-005  -3.35259367E-005
       2       1     1.19992357E+001   1.00002270E+000   8.98490939E-004   1.19999997E+001   0.00000000E+000  -5.92354376E-021   4.89917880E-021  -1.19999997E+001  -1.36601123E-021  -2.79838510E-020  -1.22925656E-020   2.32441277E-004   2.76909338E-004  -5.09350615E-004   2.54673304E-004   6.78717284E-005  -6.75082962E-005
       3       1     1.19988455E+001   1.00002270E+000   1.35738574E-003   1.19999997E+001   0.00000000E+000  -3.26841807E-021   3.77410460E-021  -1.19999997E+001   9.44197201E-021  -1.29066645E-020   2.51992302E-021   3.51147963E-004   4.18348350E-004  -7.69496313E-004   3.84745130E-004   1.02526695E-004  -1.01992196E-004
       4       1     1.19984525E+001   1.00002270E+000   1.81960927E-003   1.19999997E+001   0.00000000E+000  -8.95996870E-021   4.36868978E-021  -1.19999997E+001   5.22102185E-022  -1.11914228E-020   1.93758787E-020   4.70715096E-004   5.60813736E-004  -1.03152883E-003   5.15760359E-004   1.37433623E-004  -1.36727150E-004
       5       1     1.19980566E+001   1.00002270E+000   2.28516117E-003   1.19999997E+001   0.00000000E+000  -7.72278567E-021   8.65514230E-021  -1.19999997E+001  -6.57472361E-021   1.05879118E-023   1.35419392E-020   5.91142596E-004   7.04305357E-004  -1.29544795E-003   6.47718882E-004   1.72592536E-004  -1.71713193E-004
       6       1     1.19976579E+001   1.00002270E+000   2.75404258E-003   1.19999997E+001   0.00000000E+000   1.00705000E-020  -1.20084084E-020  -1.19999997E+001   3.79509690E-021  -1.03973294E-020  -6.74449984E-021   7.12430763E-004   8.48823547E-004  -1.56125431E-003   7.80621014E-004   2.08003564E-004  -2.06950493E-004
       7       1     1.19972564E+001   1.00002270E+000   3.22625417E-003   1.19999997E+001   0.00000000E+000   3.16200646E-021   1.96405971E-020  -1.19999997E+001   3.95880886E-021   2.19910929E-020   4.38339550E-021   8.34579782E-004   9.94368486E-004  -1.82894827E-003   9.14466941E-004   2.43666798E-004  -2.42439170E-004
       8       1     1.19968521E+001   1.00002270E+000   3.70179520E-003   1.19999997E+001   0.00000000E+000  -1.07858045E-020  -6.04405364E-021  -1.19999997E+001  -2.80685129E-021  -1.63053842E-021  -6.39509875E-021   9.57589502E-004   1.14093990E-003  -2.09852940E-003   1.04925644E-003   2.79582242E-004  -2.78179234E-004
       9       1     1.19964449E+001   1.00002270E+000   4.18066468E-003   1.19999997E+001   0.00000000E+000  -1.54316230E-021   7.55532296E-021  -1.19999997E+001  -1.36186783E-020   8.63973606E-021   2.19805050E-020   1.08145971E-003   1.28853741E-003  -2.36999712E-003   1.18498924E-003   3.15749873E-004  -3.14170675E-004
      10       1     1.19960350E+001   1.00002270E+000   4.66286188E-003   1.19999997E+001   0.00000000E+000  -1.01269448E-020  -3.49024025E-021  -1.19999997E+001  -8.17545251E-022  -3.05990652E-020   3.56389113E-020   1.20619025E-003   1.43716074E-003  -2.64335100E-003   1.32166510E-003   3.52169691E-004  -3.50413497E-004
