   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996239E+001   1.00002270E+000   4.34446585E-004   1.19999997E+001   0.00000000E+000  -1.33546656E-020  -2.17285458E-020  -1.19999997E+001   4.48883324E-021   2.16840434E-020   0.00000000E+000   1.22498485E-004   1.28034226E-004  -2.50532711E-004   1.25266541E-004  -9.29304044E-006   7.34195934E-006
       2       1     1.19992427E+001   1.00002270E+000   8.75192238E-004   1.19999997E+001   0.00000000E+000  -4.71559124E-021  -3.07143742E-020  -1.19999997E+001   3.98175796E-021   2.71050543E-020  -5.42101086E-020   2.46772814E-004   2.57925146E-004  -5.04697959E-004   2.52349353E-004  -1.87204473E-005   1.47890770E-005
       3       1     1.19988558E+001   1.00002270E+000   1.32248586E-003   1.19999997E+001   0.00000000E+000  -1.05925441E-020  -2.39452244E-020  -1.19999997E+001  -2.03671306E-020   4.74338450E-020   1.08420217E-020   3.72893454E-004   3.89745739E-004  -7.62639192E-004   3.81320161E-004  -2.82897306E-005   2.23459539E-005
       4       1     1.19984661E+001   1.00002270E+000   1.77300328E-003   1.19999997E+001   0.00000000E+000   3.15255075E-021  -4.03004049E-020  -1.19999997E+001   1.41358136E-020  -1.62630326E-020  -2.16840434E-020   4.99923198E-004   5.22516296E-004  -1.02243949E-003   5.11220504E-004  -3.79280162E-005   2.99571516E-005
       5       1     1.19980736E+001   1.00002270E+000   2.22676795E-003   1.19999997E+001   0.00000000E+000  -8.00313786E-021  -1.15310632E-020  -1.19999997E+001   6.62807417E-021   2.98155597E-020   0.00000000E+000   6.27868624E-004   6.56243759E-004  -1.28411238E-003   6.42057143E-004  -4.76359837E-005   3.76233858E-005
       6       1     1.19976783E+001   1.00002270E+000   2.68377932E-003   1.19999997E+001   0.00000000E+000   2.07390723E-021  -2.35584347E-020  -1.19999997E+001   1.19595427E-020   4.60785923E-020   3.79470760E-020   7.56729537E-004   7.90928000E-004  -1.54765754E-003   7.73829914E-004  -5.74136401E-005   4.53446947E-005
       7       1     1.19972802E+001   1.00002270E+000   3.14403894E-003   1.19999997E+001   0.00000000E+000   5.50174369E-021   2.91544770E-020  -1.19999997E+001   5.27484805E-021  -2.16840434E-020   5.42101086E-020   8.86506395E-004   9.26569453E-004  -1.81307585E-003   9.06539266E-004  -6.72610275E-005   5.31211095E-005
       8       1     1.19968793E+001   1.00002270E+000   3.60754683E-003   1.19999997E+001   0.00000000E+000  -1.40885402E-020  -1.68882157E-020  -1.19999997E+001  -1.27017150E-020   3.25260652E-020  -2.16840434E-020   1.01719921E-003   1.06316812E-003  -2.08036732E-003   1.04018520E-003  -7.71781597E-005   6.09526394E-005
       9       1     1.19964756E+001   1.00002270E+000   4.07430242E-003   1.19999997E+001   0.00000000E+000   4.53294976E-021  -6.53464412E-020  -1.19999997E+001  -1.63144877E-020   5.96311195E-020  -2.16840434E-020   1.14880782E-003   1.20072382E-003  -2.34953164E-003   1.17476756E-003  -8.71650381E-005   6.88392833E-005
      10       1     1.19960691E+001   1.00002270E+000   4.54430540E-003   1.19999997E+001   0.00000000E+000  -7.01978555E-021  -3.25783430E-020  -1.19999997E+001   1.13341477E-020   7.04731412E-020  -8.13151629E-020   1.28133214E-003   1.33923647E-003  -2.62056861E-003   1.31028624E-003  -9.72216678E-005   7.67810445E-005
      11       1     1.19956598E+001   1.00002270E+000   5.01755688E-003   1.19999997E+001   0.00000000E+000  -1.59480422E-021  -4.48510563E-020  -1.19999997E+001   7.04100273E-021   3.25260652E-020  -1.08420217E-020   1.41477249E-003   1.47870639E-003  -2.89347888E-003   1.44674158E-003  -1.07348083E-004   8.47779449E-005
      12       1     1.19952477E+001   1.00002270E+000   5.49405640E-003   1.19999997E+001   0.00000000E+000  -1.17697875E-020   1.48922289E-020  -1.19999997E+001   1.78244808E-020  -5.96311195E-020   1.08420217E-020   1.54912875E-003   1.61913343E-003  -3.16826218E-003   1.58413344E-003  -1.17544284E-004   9.28299827E-005
      13       1     1.19948327E+001   1.00002270E+000   5.97380468E-003   1.19999997E+001   0.00000000E+000  -7.89196479E-021   6.35311106E-020  -1.19999997E+001   1.77620286E-020  -4.87890978E-020  -6.50521303E-020   1.68440112E-003   1.76051781E-003  -3.44491893E-003   1.72246202E-003  -1.27810297E-004   1.00937175E-004
      14       1     1.19944150E+001   1.00002270E+000   6.45680263E-003   1.19999997E+001   0.00000000E+000  -1.66164041E-020  -6.63931556E-020  -1.19999997E+001   1.64342176E-020  -4.87890978E-020   7.58941521E-020   1.82058986E-003   1.90285980E-003  -3.72344965E-003   1.86172758E-003  -1.38146148E-004   1.09099542E-004
      15       1     1.19939945E+001   1.00002270E+000   6.94305167E-003   1.19999997E+001   0.00000000E+000  -6.11054862E-021  -1.43168420E-020  -1.19999997E+001   6.73992967E-021  -4.33680869E-020   3.79470760E-020   1.95769537E-003   2.04615980E-003  -4.00385516E-003   2.00193055E-003  -1.48551876E-004   1.17317110E-004
      16       1     1.19935711E+001   1.00002270E+000   7.43255303E-003   1.19999997E+001   0.00000000E+000   7.27918939E-022   9.15778274E-020  -1.19999997E+001   1.60926437E-020   6.77626358E-020  -6.50521303E-020   2.09571800E-003   2.19041818E-003  -4.28613617E-003   2.14307126E-003  -1.59027514E-004   1.25589901E-004
      17       1     1.19931450E+001   1.00002270E+000   7.92530690E-003   1.19999997E+001   0.00000000E+000  -1.20331618E-020  -3.14593331E-021  -1.19999997E+001   1.29706948E-020   3.52365706E-020  -4.87890978E-020   2.23465781E-003   2.33563498E-003  -4.57029280E-003   2.28514978E-003  -1.69573072E-004   1.33917920E-004
      18       1     1.19927160E+001   1.00002270E+000   8.42130911E-003   1.19999997E+001   0.00000000E+000  -1.14653850E-020   4.46224236E-020  -1.19999997E+001   1.60661222E-021  -3.25260652E-020  -5.96311195E-020   2.37451363E-003   2.48180898E-003  -4.85632262E-003   2.42816491E-003  -1.80188473E-004   1.42301100E-004
      19       1     1.19922842E+001   1.00002270E+000   8.92055840E-003   1.19999997E+001   0.00000000E+000   4.67323959E-021  -3.02327896E-020  -1.19999997E+001   6.46584337E-021   5.69206141E-020  -3.79470760E-020   2.51528511E-003   2.62893980E-003  -5.14422491E-003   2.57211627E-003  -1.90873711E-004   1.50739432E-004
      20       1     1.19918497E+001   1.00002270E+000   9.42305712E-003   1.19999997E+001   0.00000000E+000  -1.24619722E-020   2.29387110E-020  -1.19999997E+001  -1.43366530E-020  -5.96311195E-020   5.42101086E-020   2.65697292E-003   2.77702812E-003  -5.43400104E-003   2.71700454E-003  -2.01628847E-004   1.59232952E-004
      21       1     1.19914123E+001   1.00002270E+000   9.92880708E-003   1.19999997E+001   0.00000000E+000   1.57415779E-020  -8.42245226E-020  -1.19999997E+001   1.00719993E-020   2.71050543E-021   6.50521303E-020   2.79957757E-003   2.92607448E-003  -5.72565204E-003   2.86283026E-003  -2.12453923E-004   1.67781686E-004
      22       1     1.19909721E+001   1.00002270E+000   1.04378093E-002   1.19999997E+001   0.00000000E+000   8.49150530E-021   1.20602933E-021  -1.19999997E+001   6.65028397E-021   3.79470760E-020   3.25260652E-020   2.94309935E-003   3.07607916E-003  -6.01917851E-003   3.00959371E-003  -2.23348969E-004   1.76385651E-004
      23       1     1.19905291E+001   1.00002270E+000   1.09500637E-002   1.19999997E+001   0.00000000E+000   6.95361110E-021  -6.23518820E-020  -1.19999997E+001   4.70380391E-021   3.79470760E-020   8.67361738E-020   3.08753826E-003   3.22704215E-003  -6.31458041E-003   3.15729488E-003  -2.34313994E-004   1.85044846E-004
