   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850218E+003   5.96594332E-002   2.84783120E+003   2.84777154E+003  -7.01082787E-002  -1.66703809E+002  -1.66633701E+002   2.84779092E+003  -5.07273345E-002   2.84784165E+003   4.02784890E-002  -1.66684428E+002  -1.66644150E+002
       2       1     1.19999997E+001   7.18828738E+003   6.42268316E-002   2.84771642E+003   2.84765220E+003  -7.46594337E-002  -1.66759606E+002  -1.66684947E+002   2.84767359E+003  -5.32614529E-002   2.84772686E+003   4.28288508E-002  -1.66738208E+002  -1.66695379E+002
       3       1     1.19999997E+001   7.18806943E+003   6.88611917E-002   2.84759996E+003   2.84753109E+003  -7.92775843E-002  -1.66816223E+002  -1.66736946E+002   2.84755454E+003  -5.58335194E-002   2.84761037E+003   4.54171269E-002  -1.66792779E+002  -1.66747362E+002
       4       1     1.19999997E+001   7.18784991E+003   7.35291684E-002   2.84748265E+003   2.84740912E+003  -8.39292156E-002  -1.66873250E+002  -1.66789321E+002   2.84743462E+003  -5.84241818E-002   2.84749305E+003   4.80241346E-002  -1.66847745E+002  -1.66799721E+002
       5       1     1.19999997E+001   7.18762881E+003   7.82307723E-002   2.84736449E+003   2.84728626E+003  -8.86143297E-002  -1.66930687E+002  -1.66842072E+002   2.84731384E+003  -6.10334392E-002   2.84737488E+003   5.06498818E-002  -1.66903106E+002  -1.66852456E+002
       6       1     1.19999997E+001   7.18740613E+003   8.29660305E-002   2.84724550E+003   2.84716253E+003  -9.33329481E-002  -1.66988534E+002  -1.66895201E+002   2.84719220E+003  -6.36613055E-002   2.84725586E+003   5.32943879E-002  -1.66958862E+002  -1.66905568E+002
       7       1     1.19999997E+001   7.18718188E+003   8.77349649E-002   2.84712565E+003   2.84703792E+003  -9.80850844E-002  -1.67046791E+002  -1.66948706E+002   2.84706970E+003  -6.63077897E-002   2.84713600E+003   5.59576702E-002  -1.67015014E+002  -1.66959056E+002
       8       1     1.19999997E+001   7.18695605E+003   9.25375818E-002   2.84700497E+003   2.84691243E+003  -1.02870736E-001  -1.67105459E+002  -1.67002588E+002   2.84694633E+003  -6.89728880E-002   2.84701530E+003   5.86397333E-002  -1.67071561E+002  -1.67012921E+002
       9       1     1.19999997E+001   7.18672864E+003   9.73738830E-002   2.84688344E+003   2.84678607E+003  -1.07689897E-001  -1.67164537E+002  -1.67056847E+002   2.84682210E+003  -7.16565953E-002   2.84689376E+003   6.13405811E-002  -1.67128503E+002  -1.67067163E+002
      10       1     1.19999997E+001   7.18649965E+003   1.02243871E-001   2.84676107E+003   2.84665882E+003  -1.12542560E-001  -1.67224025E+002  -1.67111482E+002   2.84669701E+003  -7.43589030E-002   2.84677137E+003   6.40602144E-002  -1.67185841E+002  -1.67121781E+002
      11       1     1.19999997E+001   7.18626909E+003   1.07147562E-001   2.84663785E+003   2.84653070E+003  -1.17428734E-001  -1.67283924E+002  -1.67166495E+002   2.84657105E+003  -7.70798204E-002   2.84664813E+003   6.67986485E-002  -1.67243575E+002  -1.67176776E+002
      12       1     1.19999997E+001   7.18603695E+003   1.12084953E-001   2.84651379E+003   2.84640170E+003  -1.22348409E-001  -1.67344233E+002  -1.67221885E+002   2.84644423E+003  -7.98193461E-002   2.84652405E+003   6.95558901E-002  -1.67301704E+002  -1.67232148E+002
      13       1     1.19999997E+001   7.18580323E+003   1.17056054E-001   2.84638888E+003   2.84627183E+003  -1.27301587E-001  -1.67404953E+002  -1.67277651E+002   2.84631655E+003  -8.25774837E-002   2.84639913E+003   7.23319513E-002  -1.67360229E+002  -1.67287897E+002
      14       1     1.19999997E+001   7.18556794E+003   1.22060880E-001   2.84626313E+003   2.84614107E+003  -1.32288274E-001  -1.67466084E+002  -1.67333795E+002   2.84618801E+003  -8.53542365E-002   2.84627336E+003   7.51268427E-002  -1.67419150E+002  -1.67344023E+002
      15       1     1.19999997E+001   7.18533106E+003   1.27099453E-001   2.84613654E+003   2.84600944E+003  -1.37308481E-001  -1.67527625E+002  -1.67390317E+002   2.84605860E+003  -8.81496097E-002   2.84614675E+003   7.79405822E-002  -1.67478466E+002  -1.67400526E+002
      16       1     1.19999997E+001   7.18509261E+003   1.32171793E-001   2.84600910E+003   2.84587692E+003  -1.42362214E-001  -1.67589578E+002  -1.67447215E+002   2.84592832E+003  -9.09636105E-002   2.84601929E+003   8.07731890E-002  -1.67538179E+002  -1.67457406E+002
      17       1     1.19999997E+001   7.18485258E+003   1.37277900E-001   2.84588081E+003   2.84574353E+003  -1.47449467E-001  -1.67651941E+002  -1.67504492E+002   2.84579718E+003  -9.37962390E-002   2.84589098E+003   8.36246712E-002  -1.67598288E+002  -1.67514663E+002
      18       1     1.19999997E+001   7.18461096E+003   1.42417742E-001   2.84575168E+003   2.84560926E+003  -1.52570200E-001  -1.67714715E+002  -1.67562145E+002   2.84566518E+003  -9.66474748E-002   2.84576183E+003   8.64950169E-002  -1.67658793E+002  -1.67572298E+002
      19       1     1.19999997E+001   7.18436778E+003   1.47591350E-001   2.84562170E+003   2.84547411E+003  -1.57724443E-001  -1.67777900E+002  -1.67620176E+002   2.84553232E+003  -9.95173553E-002   2.84563184E+003   8.93842627E-002  -1.67719693E+002  -1.67630309E+002
      20       1     1.19999997E+001   7.18412301E+003   1.52798786E-001   2.84549088E+003   2.84533809E+003  -1.62912276E-001  -1.67841495E+002  -1.67678583E+002   2.84539859E+003  -1.02405973E-001   2.84550100E+003   9.22924823E-002  -1.67780989E+002  -1.67688696E+002
      21       1     1.19999997E+001   7.18387667E+003   1.58040100E-001   2.84535922E+003   2.84520118E+003  -1.68133761E-001  -1.67905502E+002  -1.67737368E+002   2.84526400E+003  -1.05313401E-001   2.84536931E+003   9.52197401E-002  -1.67842681E+002  -1.67747461E+002
      22       1     1.19999997E+001   7.18362875E+003   1.63315331E-001   2.84522671E+003   2.84506339E+003  -1.73388937E-001  -1.67969919E+002  -1.67796530E+002   2.84512854E+003  -1.08239689E-001   2.84523678E+003   9.81660830E-002  -1.67904770E+002  -1.67806604E+002
      23       1     1.19999997E+001   7.18337924E+003   1.68624497E-001   2.84509335E+003   2.84492473E+003  -1.78677825E-001  -1.68034747E+002  -1.67856070E+002   2.84499222E+003  -1.11184874E-001   2.84510341E+003   1.01131546E-001  -1.67967254E+002  -1.67866123E+002
      24       1     1.19999997E+001   7.18312816E+003   1.73967639E-001   2.84495915E+003   2.84478519E+003  -1.84000459E-001  -1.68099987E+002  -1.67915987E+002   2.84485504E+003  -1.14148992E-001   2.84496919E+003   1.04116172E-001  -1.68030136E+002  -1.67926020E+002
      25       1     1.19999997E+001   7.18287550E+003   1.79344789E-001   2.84482411E+003   2.84464476E+003  -1.89356865E-001  -1.68165639E+002  -1.67976282E+002   2.84471699E+003  -1.17132076E-001   2.84483412E+003   1.07119999E-001  -1.68093414E+002  -1.67986294E+002
      26       1     1.19999997E+001   7.18262125E+003   1.84755983E-001   2.84468821E+003   2.84450346E+003  -1.94747071E-001  -1.68231703E+002  -1.68036955E+002   2.84457807E+003  -1.20134155E-001   2.84469820E+003   1.10143067E-001  -1.68157090E+002  -1.68046947E+002
      27       1     1.19999997E+001   7.18236543E+003   1.90201253E-001   2.84455147E+003   2.84436127E+003  -2.00171098E-001  -1.68298178E+002  -1.68098007E+002   2.84443828E+003  -1.23155261E-001   2.84456144E+003   1.13185415E-001  -1.68221162E+002  -1.68107977E+002
      28       1     1.19999997E+001   7.18210801E+003   1.95680622E-001   2.84441388E+003   2.84421820E+003  -2.05628956E-001  -1.68365066E+002  -1.68159437E+002   2.84429763E+003  -1.26195410E-001   2.84442383E+003   1.16247075E-001  -1.68285632E+002  -1.68169385E+002
