   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996259E+001   1.00002270E+000   4.31991163E-004   1.19999997E+001   0.00000000E+000  -1.86814605E-020  -7.83265594E-021  -1.19999997E+001  -8.51992929E-021   2.16840434E-020   0.00000000E+000   1.27452714E-004   1.21802825E-004  -2.49255539E-004   1.24627944E-004  -7.50457275E-006   3.57615902E-006
       2       1     1.19992464E+001   1.00002270E+000   8.70432095E-004   1.19999997E+001   0.00000000E+000   1.89618748E-020   1.68886293E-020  -1.19999997E+001   1.10112422E-020  -4.33680869E-020   0.00000000E+000   2.56802127E-004   2.45430641E-004  -5.02232768E-004   2.51116736E-004  -1.51169439E-005   7.20396843E-006
       3       1     1.19988614E+001   1.00002270E+000   1.31531495E-003   1.19999997E+001   0.00000000E+000  -7.39255449E-021   1.09003173E-020  -1.19999997E+001   3.56866396E-021   0.00000000E+000  -1.08420217E-020   3.88050832E-004   3.70876107E-004  -7.58926939E-004   3.79464002E-004  -2.28412974E-005   1.08858450E-005
       4       1     1.19984735E+001   1.00002270E+000   1.76341788E-003   1.19999997E+001   0.00000000E+000  -9.15651715E-021   1.11712396E-020  -1.19999997E+001   4.16982781E-021   2.16840434E-020   1.08420217E-020   5.20249648E-004   4.97229415E-004  -1.01747906E-003   5.08740246E-004  -3.06216578E-005   1.45943559E-005
       5       1     1.19980829E+001   1.00002270E+000   2.21474088E-003   1.19999997E+001   0.00000000E+000   9.76461898E-021  -2.54222174E-020  -1.19999997E+001  -1.01247941E-020  -2.16840434E-020   3.25260652E-020   6.53398595E-004   6.24490553E-004  -1.27788915E-003   6.38945470E-004  -3.84580272E-005   1.83295142E-005
       6       1     1.19976896E+001   1.00002270E+000   2.66928652E-003   1.19999997E+001   0.00000000E+000  -3.53090316E-021   7.68500420E-021  -1.19999997E+001   1.27141072E-020  -1.08420217E-020  -1.08420217E-020   7.87498422E-004   7.52660235E-004  -1.54015866E-003   7.70080409E-004  -4.63504397E-005   2.20913510E-005
       7       1     1.19972934E+001   1.00002270E+000   3.12705656E-003   1.19999997E+001   0.00000000E+000   1.82384640E-020  -1.43182896E-020  -1.19999997E+001   6.95891540E-021   1.08420217E-020   2.16840434E-020   9.22549664E-004   8.81738958E-004  -1.80428862E-003   9.02145577E-004  -5.42989165E-005   2.58798937E-005
       8       1     1.19968944E+001   1.00002270E+000   3.58805125E-003   1.19999997E+001   0.00000000E+000   4.94256960E-021   1.31556045E-020  -1.19999997E+001   9.37816019E-023  -2.16840434E-020   0.00000000E+000   1.05855241E-003   1.01172678E-003  -2.07027919E-003   1.03514105E-003  -6.23034525E-005   2.96951514E-005
       9       1     1.19964927E+001   1.00002270E+000   4.05227011E-003   1.19999997E+001   0.00000000E+000   3.24151403E-021   2.28538009E-020  -1.19999997E+001   7.93597080E-022   8.67361738E-020  -3.25260652E-020   1.19550652E-003   1.14262354E-003  -2.33813006E-003   1.16906667E-003  -7.03640346E-005   3.35371322E-005
      10       1     1.19960882E+001   1.00002270E+000   4.51971285E-003   1.19999997E+001   0.00000000E+000   4.64995445E-021   1.69044078E-020  -1.19999997E+001   4.56748455E-021   6.50521303E-020   1.08420217E-020   1.33341193E-003   1.27442916E-003  -2.60784109E-003   1.30392238E-003  -7.84806507E-005   3.74058392E-005
      11       1     1.19956809E+001   1.00002270E+000   4.99038085E-003   1.19999997E+001   0.00000000E+000  -1.82671671E-020  -8.40560259E-021  -1.19999997E+001   3.48705225E-021   1.08420217E-020   0.00000000E+000   1.47226905E-003   1.40714401E-003  -2.87941307E-003   1.43970855E-003  -8.66533141E-005   4.13012976E-005
      12       1     1.19952708E+001   1.00002270E+000   5.46427366E-003   1.19999997E+001   0.00000000E+000   5.34453801E-021   1.48513662E-020  -1.19999997E+001   1.14558725E-020  -2.16840434E-020  -2.16840434E-020   1.61207775E-003   1.54076798E-003  -3.15284573E-003   1.57642508E-003  -9.48820043E-005   4.52235217E-005
      13       1     1.19948579E+001   1.00002270E+000   5.94139218E-003   1.19999997E+001   0.00000000E+000  -1.14023539E-020   1.83620448E-020  -1.19999997E+001   3.54303170E-021  -1.08420217E-020  -3.25260652E-020   1.75283830E-003   1.67530131E-003  -3.42813960E-003   1.71407221E-003  -1.03166723E-004   4.91725325E-005
      14       1     1.19944422E+001   1.00002270E+000   6.42173771E-003   1.19999997E+001   0.00000000E+000   2.36155929E-020  -1.38530005E-020  -1.19999997E+001  -1.50540047E-020   7.58941521E-020  -3.25260652E-020   1.89455108E-003   1.81074435E-003  -3.70529543E-003   1.85265031E-003  -1.11507480E-004   5.31483478E-005
      15       1     1.19940238E+001   1.00002270E+000   6.90531162E-003   1.19999997E+001   0.00000000E+000   1.43763990E-022  -1.29866529E-020  -1.19999997E+001  -9.87807714E-021  -1.08420217E-020   2.16840434E-020   2.03721652E-003   1.94709748E-003  -3.98431400E-003   1.99215980E-003  -1.19904290E-004   5.71509972E-005
      16       1     1.19936025E+001   1.00002270E+000   7.39211503E-003   1.19999997E+001   0.00000000E+000   5.79154642E-021   1.64314879E-020  -1.19999997E+001   2.10813183E-021   3.25260652E-020  -3.25260652E-020   2.18083496E-003   2.08436101E-003  -4.26519598E-003   2.13260098E-003  -1.28357161E-004   6.11805138E-005
      17       1     1.19931785E+001   1.00002270E+000   7.88214844E-003   1.19999997E+001   0.00000000E+000   2.24323110E-021   4.63328677E-021  -1.19999997E+001   9.30954556E-021   3.25260652E-020   1.08420217E-020   2.32540654E-003   2.22253508E-003  -4.54794162E-003   2.27397400E-003  -1.36866078E-004   6.52369136E-005
      18       1     1.19927516E+001   1.00002270E+000   8.37540771E-003   1.19999997E+001   0.00000000E+000  -5.87720097E-021   2.03945930E-020  -1.19999997E+001  -1.78153818E-020   6.50521303E-020   4.33680869E-020   2.47093005E-003   2.36161852E-003  -4.83254857E-003   2.41627768E-003  -1.45430974E-004   6.93201833E-005
