    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850106E+003   8.30249453E-021  -8.67522211E-021  -1.19999997E+001  -1.96155956E-020  -4.33680869E-020   2.98155597E-020  -6.98629770E+003  -6.98628765E+003  -1.41660940E+004  -2.04124306E+002  -3.46826077E-003  -1.66685673E-003   4.34180698E-004   1.19996239E+001   0.00000000E+000   7.67596438E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828522E+003   8.12328585E-021  -2.21077254E-020  -1.19999997E+001   5.07768955E-021  -4.33680869E-020   2.84603070E-020  -6.98637288E+003  -6.98636025E+003  -1.41659462E+004  -2.04189549E+002  -2.68551670E-003  -5.50797844E-003   8.74650887E-004   1.19992426E+001   0.00000000E+000   7.72990926E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806620E+003   1.34875935E-020  -3.46491897E-020  -1.19999997E+001  -7.39784845E-021  -2.16840434E-020   1.62630326E-020  -6.98644917E+003  -6.98643392E+003  -1.41657963E+004  -2.04255756E+002  -1.89131290E-003  -9.40619013E-003   1.32163931E-003   1.19988556E+001   0.00000000E+000   7.78385576E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784559E+003   3.70212955E-021  -1.16268507E-020  -1.19999997E+001   5.31995007E-021   4.33680869E-020  -2.16840434E-020  -6.98652602E+003  -6.98650812E+003  -1.41656452E+004  -2.04322441E+002  -1.09138260E-003  -1.33326071E-002   1.77184860E-003   1.19984659E+001   0.00000000E+000   7.83781507E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762340E+003   1.88431744E-022   1.94003632E-020  -1.19999997E+001  -2.77541843E-021   1.08420217E-020  -2.16840434E-020  -6.98660341E+003  -6.98658285E+003  -1.41654931E+004  -2.04389607E+002  -2.85620394E-004  -1.72874772E-002   2.22530535E-003   1.19980734E+001   0.00000000E+000   7.89179009E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739962E+003  -4.49523032E-021  -2.84618787E-020  -1.19999997E+001   3.98711395E-021   1.08420217E-020  -3.25260652E-020  -6.98668137E+003  -6.98665812E+003  -1.41653399E+004  -2.04457254E+002   5.25974374E-004  -2.12707892E-002   2.68200705E-003   1.19976781E+001   0.00000000E+000   7.94578020E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717425E+003   2.40593753E-021  -9.47783546E-021  -1.19999997E+001   7.38812908E-021   1.08420217E-020   1.08420217E-020  -6.98675987E+003  -6.98673393E+003  -1.41651856E+004  -2.04525381E+002   1.34341071E-003  -2.52825600E-002   3.14195525E-003   1.19972799E+001   0.00000000E+000   7.99978526E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694729E+003  -1.19643404E-021   1.42748213E-020  -1.19999997E+001   1.94654210E-021  -2.16840434E-020   1.08420217E-020  -6.98683893E+003  -6.98681026E+003  -1.41650302E+004  -2.04593990E+002   2.16668973E-003  -2.93227924E-002   3.60514993E-003   1.19968790E+001   0.00000000E+000   8.05380498E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671875E+003  -8.36908257E-021   2.33417134E-020  -1.19999997E+001  -1.86621252E-021   0.00000000E+000   6.50521303E-020  -6.98691855E+003  -6.98688714E+003  -1.41648737E+004  -2.04663079E+002   2.99581257E-003  -3.33914850E-002   4.07159050E-003   1.19964752E+001   0.00000000E+000   8.10783900E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648861E+003  -6.28243675E-021  -1.20288605E-021  -1.19999997E+001   2.12809790E-021   0.00000000E+000   1.08420217E-020  -6.98699871E+003  -6.98696455E+003  -1.41647161E+004  -2.04732648E+002   3.83077962E-003  -3.74886377E-002   4.54127659E-003   1.19960687E+001   0.00000000E+000   8.16188703E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18625689E+003   1.27974767E-020  -6.56781406E-022  -1.19999997E+001   2.62222458E-021   2.16840434E-020  -6.50521303E-020  -6.98707944E+003  -6.98704249E+003  -1.41645574E+004  -2.04802699E+002   4.67159586E-003  -4.16142626E-002   5.01420930E-003   1.19956593E+001   0.00000000E+000   8.21594891E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18602358E+003   5.26930594E-021  -3.59381852E-020  -1.19999997E+001   1.56579862E-020   6.50521303E-020   4.33680869E-020  -6.98716071E+003  -6.98712097E+003  -1.41643977E+004  -2.04873231E+002   5.51826158E-003  -4.57683582E-002   5.49038812E-003   1.19952472E+001   0.00000000E+000   8.27002432E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18578869E+003  -5.26550091E-021  -3.36420973E-020  -1.19999997E+001   4.34717016E-021   9.75781955E-020  -9.75781955E-020  -6.98724254E+003  -6.98719999E+003  -1.41642368E+004  -2.04944243E+002   6.37077949E-003  -4.99509326E-002   5.96981372E-003   1.19948322E+001   0.00000000E+000   8.32411306E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18555220E+003   6.78453538E-021   5.88952596E-023  -1.19999997E+001  -2.21137657E-020  -3.25260652E-020  -1.08420217E-020  -6.98732493E+003  -6.98727954E+003  -1.41640749E+004  -2.05015737E+002   7.22915207E-003  -5.41619954E-002   6.45248696E-003   1.19944144E+001   0.00000000E+000   8.37821501E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18531412E+003  -1.50910831E-021   3.55343556E-020  -1.19999997E+001   8.85530191E-021   1.08420217E-020   3.25260652E-020  -6.98740787E+003  -6.98735962E+003  -1.41639119E+004  -2.05087711E+002   8.09338321E-003  -5.84015592E-002   6.93840919E-003   1.19939938E+001   0.00000000E+000   8.43233005E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
