   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850023E+003   3.86922434E-002   2.84782458E+003   2.84778589E+003  -3.64831065E-002  -1.66688887E+002  -1.66652404E+002   2.84779825E+003  -2.41192731E-002   2.84782237E+003   2.63284100E-002  -1.66676523E+002  -1.66650195E+002
       2       1     1.19999997E+001   7.18828363E+003   2.19995972E-002   2.84770318E+003   2.84768118E+003  -6.93928566E-003  -1.66729513E+002  -1.66722573E+002   2.84768844E+003   3.24679278E-004   2.84768812E+003   1.47356323E-002  -1.66722249E+002  -1.66707513E+002
       3       1     1.19999997E+001   7.18806386E+003   5.07123169E-003   2.84758001E+003   2.84757493E+003   2.30300012E-002  -1.66770735E+002  -1.66793765E+002   2.84757702E+003   2.51177378E-002   2.84755190E+003   2.98349517E-003  -1.66768647E+002  -1.66765663E+002
       4       1     1.19999997E+001   7.18784249E+003  -1.19800818E-002   2.84745593E+003   2.84746791E+003   5.32179435E-002  -1.66812260E+002  -1.66865478E+002   2.84746478E+003   5.00917658E-002   2.84741469E+003  -8.85390416E-003  -1.66815386E+002  -1.66824240E+002
       5       1     1.19999997E+001   7.18761947E+003  -2.91600871E-002   2.84733093E+003   2.84736009E+003   8.36337207E-002  -1.66854092E+002  -1.66937725E+002   2.84735172E+003   7.52553616E-002   2.84727646E+003  -2.07817280E-002  -1.66862470E+002  -1.66883252E+002
       6       1     1.19999997E+001   7.18739481E+003  -4.64675218E-002   2.84720501E+003   2.84725148E+003   1.14274209E-001  -1.66896232E+002  -1.67010507E+002   2.84723781E+003   1.00605368E-001   2.84713721E+003  -3.27986804E-002  -1.66909901E+002  -1.66942700E+002
       7       1     1.19999997E+001   7.18716856E+003  -6.38978278E-002   2.84707820E+003   2.84714209E+003   1.45133286E-001  -1.66938673E+002  -1.67083807E+002   2.84712310E+003   1.26136395E-001   2.84699696E+003  -4.49009364E-002  -1.66957670E+002  -1.67002571E+002
       8       1     1.19999997E+001   7.18694063E+003  -8.14572430E-002   2.84695044E+003   2.84703190E+003   1.76222729E-001  -1.66981426E+002  -1.67157649E+002   2.84700753E+003   1.51856609E-001   2.84685568E+003  -5.70911230E-002  -1.67005793E+002  -1.67062884E+002
       9       1     1.19999997E+001   7.18671110E+003  -9.91407252E-002   2.84682179E+003   2.84692093E+003   2.07533014E-001  -1.67024481E+002  -1.67232014E+002   2.84689116E+003   1.77759660E-001   2.84671340E+003  -6.93673715E-002  -1.67054255E+002  -1.67123622E+002
      10       1     1.19999997E+001   7.18647995E+003  -1.16948022E-001   2.84669223E+003   2.84680917E+003   2.39063497E-001  -1.67067841E+002  -1.67306904E+002   2.84677396E+003   2.03845227E-001   2.84657011E+003  -8.17297518E-002  -1.67103059E+002  -1.67184789E+002
      11       1     1.19999997E+001   7.18624717E+003  -1.34881034E-001   2.84656175E+003   2.84669663E+003   2.70817207E-001  -1.67111505E+002  -1.67382323E+002   2.84665593E+003   2.30115082E-001   2.84642581E+003  -9.41789090E-002  -1.67152208E+002  -1.67246386E+002
      12       1     1.19999997E+001   7.18601281E+003  -1.52935799E-001   2.84643038E+003   2.84658332E+003   3.02788753E-001  -1.67155469E+002  -1.67458258E+002   2.84653709E+003   2.56564748E-001   2.84628053E+003  -1.06711795E-001  -1.67201693E+002  -1.67308405E+002
