   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996239E+001   1.00002270E+000   4.34019695E-004   1.19999997E+001   0.00000000E+000  -3.59542325E-021   4.92903692E-020  -1.19999997E+001  -2.11837233E-020   1.08420217E-020   2.16840434E-020   1.25955953E-004   1.24584995E-004  -2.50540948E-004   1.25270554E-004  -4.25639626E-006   1.28778348E-006
       2       1     1.19992427E+001   1.00002270E+000   8.74329622E-004   1.19999997E+001   0.00000000E+000   1.19377052E-020  -4.69802192E-020  -1.19999997E+001  -1.30192231E-020   1.62630326E-020   3.25260652E-020   2.53738118E-004   2.50974879E-004  -5.04712996E-004   2.52356658E-004  -8.57290048E-006   2.59545689E-006
       3       1     1.19988558E+001   1.00002270E+000   1.32115756E-003   1.19999997E+001   0.00000000E+000   1.21818889E-021  -1.62825540E-020  -1.19999997E+001   1.13076624E-020   1.62630326E-020  -5.42101086E-020   3.83416862E-004   3.79230715E-004  -7.62647577E-004   3.81324031E-004  -1.29542929E-005   3.92325397E-006
       4       1     1.19984661E+001   1.00002270E+000   1.77120587E-003   1.19999997E+001   0.00000000E+000  -6.66356022E-021   4.27265256E-020  -1.19999997E+001   1.82486887E-020   4.33680869E-020   5.42101086E-020   5.14029836E-004   5.08411309E-004  -1.02244114E-003   5.11220897E-004  -1.73673909E-005   5.26046321E-006
       5       1     1.19980736E+001   1.00002270E+000   2.22450042E-003   1.19999997E+001   0.00000000E+000   1.01416479E-020  -7.30698266E-021  -1.19999997E+001   6.87262236E-021  -3.25260652E-020   2.71050543E-020   6.45584814E-004   6.38523805E-004  -1.28410862E-003   6.42054717E-004  -2.18123935E-005   6.60733656E-006
       6       1     1.19976783E+001   1.00002270E+000   2.68103829E-003   1.19999997E+001   0.00000000E+000   2.05434441E-021  -1.32362133E-020  -1.19999997E+001   1.04938769E-020   2.16840434E-020   1.62630326E-020   7.78081095E-004   7.69567229E-004  -1.54764832E-003   7.73824654E-004  -2.62893291E-005   7.96384642E-006
       7       1     1.19972802E+001   1.00002270E+000   3.14082082E-003   1.19999997E+001   0.00000000E+000  -1.23663502E-023   3.23242331E-020  -1.19999997E+001   1.37742477E-020   3.25260652E-020  -4.33680869E-020   9.11519048E-004   9.01541982E-004  -1.81306103E-003   9.06531091E-004  -3.07982122E-005   9.33000347E-006
       8       1     1.19968793E+001   1.00002270E+000   3.60384797E-003   1.19999997E+001   0.00000000E+000   8.67286465E-021   5.41866167E-020  -1.19999997E+001  -2.26463544E-020   1.62630326E-020   4.33680869E-020   1.04589867E-003   1.03444805E-003  -2.08034671E-003   1.04017402E-003  -3.53390407E-005   1.07058190E-005
       9       1     1.19964756E+001   1.00002270E+000   4.07011913E-003   1.19999997E+001   0.00000000E+000  -6.51739741E-021  -4.01308329E-020  -1.19999997E+001   9.29729295E-021  -1.62630326E-020   5.96311195E-020   1.18121977E-003   1.16828525E-003  -2.34950502E-003   1.17475326E-003  -3.99118066E-005   1.20913015E-005
      10       1     1.19960691E+001   1.00002270E+000   4.53963393E-003   1.19999997E+001   0.00000000E+000   2.64304885E-021  -2.59486558E-020  -1.19999997E+001  -8.61145165E-021  -2.16840434E-020  -3.25260652E-020   1.31748227E-003   1.30305347E-003  -2.62053574E-003   1.31026870E-003  -4.45165067E-005   1.34864585E-005
      11       1     1.19956598E+001   1.00002270E+000   5.01239345E-003   1.19999997E+001   0.00000000E+000   1.22492421E-020   6.97472075E-020  -1.19999997E+001  -3.78018567E-020  -2.71050543E-020  -7.58941521E-020   1.45468647E-003   1.43875303E-003  -2.89343950E-003   1.44672067E-003  -4.91531443E-005   1.48913064E-005
      12       1     1.19952477E+001   1.00002270E+000   5.48839718E-003   1.19999997E+001   0.00000000E+000   6.08192817E-021  -5.68018309E-020  -1.19999997E+001   1.66706569E-020  -5.42101086E-021  -1.08420217E-020   1.59283222E-003   1.57538377E-003  -3.16821599E-003   1.58410900E-003  -5.38217130E-005   1.63058527E-005
      13       1     1.19948328E+001   1.00002270E+000   5.96764576E-003   1.19999997E+001   0.00000000E+000  -9.64442963E-021  -6.94255997E-020  -1.19999997E+001  -1.25098427E-020  -5.42101086E-020  -4.87890978E-020   1.73191972E-003   1.71294588E-003  -3.44486560E-003   1.72243389E-003  -5.85222165E-005   1.77301085E-005
      14       1     1.19944151E+001   1.00002270E+000   6.45014005E-003   1.19999997E+001   0.00000000E+000   2.05058074E-022   3.63443309E-020  -1.19999997E+001  -3.92634461E-021  -2.71050543E-020   4.33680869E-020   1.87194923E-003   1.85143958E-003  -3.72338881E-003   1.86169559E-003  -6.32546601E-005   1.91640852E-005
      15       1     1.19939946E+001   1.00002270E+000   6.93588140E-003   1.19999997E+001   0.00000000E+000   1.14539699E-021  -1.52379904E-020  -1.19999997E+001  -1.77630212E-020   2.71050543E-020  -1.62630326E-020   2.01292114E-003   1.99086527E-003  -4.00378641E-003   2.00189448E-003  -6.80190541E-005   2.06077964E-005
      16       1     1.19935712E+001   1.00002270E+000   7.42487098E-003   1.19999997E+001   0.00000000E+000   7.59500695E-021  -1.63622943E-020  -1.19999997E+001  -9.97088939E-021   4.87890978E-020  -7.58941521E-020   2.15483580E-003   2.13122327E-003  -4.28605907E-003   2.14303090E-003  -7.28154060E-005   2.20612551E-005
      17       1     1.19931451E+001   1.00002270E+000   7.91710893E-003   1.19999997E+001   0.00000000E+000  -3.96649647E-021   3.70901169E-020  -1.19999997E+001   1.28929101E-020  -5.42101086E-020   2.71050543E-020   2.29769325E-003   2.27251362E-003  -4.57020687E-003   2.28510489E-003  -7.76437133E-005   2.35244724E-005
      18       1     1.19927161E+001   1.00002270E+000   8.41259104E-003   1.19999997E+001   0.00000000E+000  -5.53317655E-021   4.21332717E-020  -1.19999997E+001   2.16872901E-020   3.79470760E-020   7.04731412E-020   2.44149229E-003   2.41473510E-003  -4.85622739E-003   2.42811524E-003  -8.25039291E-005   2.49974466E-005
      19       1     1.19922844E+001   1.00002270E+000   8.91131629E-003   1.19999997E+001   0.00000000E+000   1.02528210E-020  -5.54469091E-020  -1.19999997E+001   1.47857759E-020   3.25260652E-020   8.67361738E-020   2.58623260E-003   2.55788742E-003  -5.14412002E-003   2.57206165E-003  -8.73960150E-005   2.64802070E-005
