   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850109E+003   5.71498196E-002   2.84782948E+003   2.84777233E+003  -6.81176471E-002  -1.66702703E+002  -1.66634585E+002   2.84779071E+003  -4.97378920E-002   2.84784044E+003   3.87700644E-002  -1.66684323E+002  -1.66645553E+002
       2       1     1.19999997E+001   7.18828528E+003   5.91735482E-002   2.84771300E+003   2.84765382E+003  -7.06490635E-002  -1.66757356E+002  -1.66686707E+002   2.84767321E+003  -5.12664126E-002   2.84772447E+003   3.97908973E-002  -1.66737974E+002  -1.66698183E+002
       3       1     1.19999997E+001   7.18806627E+003   6.12295687E-002   2.84759479E+003   2.84753356E+003  -7.32185642E-002  -1.66812820E+002  -1.66739601E+002   2.84755397E+003  -5.28163357E-002   2.84760678E+003   4.08273403E-002  -1.66792418E+002  -1.66751590E+002
       4       1     1.19999997E+001   7.18784570E+003   6.33002589E-002   2.84747574E+003   2.84741244E+003  -7.58066461E-002  -1.66868683E+002  -1.66792876E+002   2.84743387E+003  -5.43775593E-002   2.84748824E+003   4.18711721E-002  -1.66847254E+002  -1.66805383E+002
       5       1     1.19999997E+001   7.18762353E+003   6.53858733E-002   2.84735582E+003   2.84729044E+003  -7.84134385E-002  -1.66924949E+002  -1.66846536E+002   2.84731290E+003  -5.59501137E-002   2.84736885E+003   4.29225485E-002  -1.66902486E+002  -1.66859563E+002
       6       1     1.19999997E+001   7.18739977E+003   6.74864605E-002   2.84723505E+003   2.84716756E+003  -8.10389556E-002  -1.66981618E+002  -1.66900579E+002   2.84719107E+003  -5.75339507E-002   2.84724860E+003   4.39814556E-002  -1.66958113E+002  -1.66914132E+002
       7       1     1.19999997E+001   7.18717443E+003   6.96020228E-002   2.84711342E+003   2.84704382E+003  -8.36832064E-002  -1.67038690E+002  -1.66955006E+002   2.84706837E+003  -5.91290840E-002   2.84712750E+003   4.50479005E-002  -1.67014135E+002  -1.66969088E+002
       8       1     1.19999997E+001   7.18694750E+003   7.17325646E-002   2.84699093E+003   2.84691920E+003  -8.63461904E-002  -1.67096164E+002  -1.67009818E+002   2.84694481E+003  -6.07355151E-002   2.84700554E+003   4.61218893E-002  -1.67070553E+002  -1.67024431E+002
       9       1     1.19999997E+001   7.18671898E+003   7.38780866E-002   2.84686758E+003   2.84679370E+003  -8.90279036E-002  -1.67154041E+002  -1.67065013E+002   2.84682038E+003  -6.23532434E-002   2.84688273E+003   4.72034265E-002  -1.67127366E+002  -1.67080163E+002
      10       1     1.19999997E+001   7.18648888E+003   7.60385917E-002   2.84674338E+003   2.84666734E+003  -9.17283446E-002  -1.67212321E+002  -1.67120592E+002   2.84669509E+003  -6.39822690E-002   2.84675907E+003   4.82925160E-002  -1.67184575E+002  -1.67136282E+002
      11       1     1.19999997E+001   7.18625718E+003   7.82140870E-002   2.84661831E+003   2.84654010E+003  -9.44475165E-002  -1.67271003E+002  -1.67176556E+002   2.84656892E+003  -6.56225970E-002   2.84663455E+003   4.93891675E-002  -1.67242178E+002  -1.67192789E+002
      12       1     1.19999997E+001   7.18602390E+003   8.04045742E-002   2.84649239E+003   2.84641199E+003  -9.71854161E-002  -1.67330089E+002  -1.67232903E+002   2.84644190E+003  -6.72742265E-002   2.84650917E+003   5.04933846E-002  -1.67300177E+002  -1.67249684E+002
      13       1     1.19999997E+001   7.18578903E+003   8.26100602E-002   2.84636561E+003   2.84628300E+003  -9.99420462E-002  -1.67389577E+002  -1.67289635E+002   2.84631401E+003  -6.89371601E-002   2.84638294E+003   5.16051741E-002  -1.67358572E+002  -1.67306967E+002
      14       1     1.19999997E+001   7.18555258E+003   8.48305526E-002   2.84623797E+003   2.84615314E+003  -1.02717410E-001  -1.67449468E+002  -1.67346750E+002   2.84618525E+003  -7.06114004E-002   2.84625586E+003   5.27245426E-002  -1.67417362E+002  -1.67364637E+002
      15       1     1.19999997E+001   7.18531453E+003   8.70660620E-002   2.84610948E+003   2.84602241E+003  -1.05511516E-001  -1.67509762E+002  -1.67404250E+002   2.84605562E+003  -7.22969522E-002   2.84612792E+003   5.38514985E-002  -1.67476547E+002  -1.67422696E+002
      16       1     1.19999997E+001   7.18507490E+003   8.93165978E-002   2.84598012E+003   2.84589080E+003  -1.08324367E-001  -1.67570459E+002  -1.67462135E+002   2.84592513E+003  -7.39938191E-002   2.84599913E+003   5.49860498E-002  -1.67536129E+002  -1.67481143E+002
      17       1     1.19999997E+001   7.18483367E+003   9.15821653E-002   2.84584990E+003   2.84575832E+003  -1.11155964E-001  -1.67631560E+002  -1.67520404E+002   2.84579377E+003  -7.57020008E-002   2.84586948E+003   5.61282025E-002  -1.67596106E+002  -1.67539978E+002
      18       1     1.19999997E+001   7.18459086E+003   9.38627491E-002   2.84571883E+003   2.84562497E+003  -1.14006279E-001  -1.67693063E+002  -1.67579057E+002   2.84566155E+003  -7.74214825E-002   2.84573897E+003   5.72779526E-002  -1.67656478E+002  -1.67599200E+002
      19       1     1.19999997E+001   7.18434646E+003   9.61583435E-002   2.84558690E+003   2.84549074E+003  -1.16875293E-001  -1.67754969E+002  -1.67638094E+002   2.84552846E+003  -7.91522639E-002   2.84560761E+003   5.84353144E-002  -1.67717246E+002  -1.67658811E+002
