    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18849905E+003  -2.65879372E-021   7.34230327E-021  -1.19999997E+001  -9.90432978E-021   2.16840434E-020   0.00000000E+000  -6.98631086E+003  -6.98627587E+003  -1.41660926E+004  -2.04124915E+002   6.69238852E-003   9.30989966E-004   4.41083198E-004   1.19996203E+001   0.00000000E+000   7.67646978E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828136E+003   9.08979469E-021   2.22066975E-021  -1.19999997E+001   6.90484880E-021  -4.33680869E-020  -2.16840434E-020  -6.98639932E+003  -6.98633646E+003  -1.41659436E+004  -2.04190719E+002   1.77782299E-002  -2.80209531E-004   8.88167502E-004   1.19992357E+001   0.00000000E+000   7.73087281E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806048E+003   8.64677744E-022  -4.59846246E-021  -1.19999997E+001   3.29426954E-020  -4.33680869E-020  -6.50521303E-020  -6.98648907E+003  -6.98639794E+003  -1.41657924E+004  -2.04257484E+002   2.90241629E-002  -1.50607308E-003   1.34179137E-003   1.19988455E+001   0.00000000E+000   7.78526325E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18783801E+003   7.20267518E-023  -1.15150986E-020  -1.19999997E+001   1.47177144E-020  -4.33680869E-020   0.00000000E+000  -6.98657947E+003  -6.98645986E+003  -1.41656400E+004  -2.04324734E+002   4.03516538E-002  -2.74074686E-003   1.79870390E-003   1.19984525E+001   0.00000000E+000   7.83966599E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18761394E+003  -3.36196412E-023  -1.09390914E-020  -1.19999997E+001   6.00367689E-021  -4.33680869E-020  -2.16840434E-020  -6.98667052E+003  -6.98652223E+003  -1.41654866E+004  -2.04392468E+002   5.17607166E-002  -3.98425313E-003   2.25890477E-003   1.19980567E+001   0.00000000E+000   7.89408076E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18738827E+003  -6.50961157E-021  -9.86082008E-022  -1.19999997E+001   1.60389287E-020  -2.16840434E-020   0.00000000E+000  -6.98676222E+003  -6.98658504E+003  -1.41653321E+004  -2.04460686E+002   6.32514116E-002  -5.23662775E-003   2.72239514E-003   1.19976580E+001   0.00000000E+000   7.94850743E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18716100E+003  -1.21681473E-020  -5.14678239E-021  -1.19999997E+001   1.94631462E-021   6.50521303E-020  -6.50521303E-020  -6.98685457E+003  -6.98664830E+003  -1.41651765E+004  -2.04529389E+002   7.48237872E-002  -6.49790123E-003   3.18917566E-003   1.19972565E+001   0.00000000E+000   8.00294584E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18693213E+003   5.56001856E-021   6.81952512E-021  -1.19999997E+001   1.39712873E-020   6.50521303E-020  -4.33680869E-020  -6.98694757E+003  -6.98671201E+003  -1.41650198E+004  -2.04598575E+002   8.64778568E-002  -7.76809392E-003   3.65924563E-003   1.19968522E+001   0.00000000E+000   8.05739565E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18670167E+003  -1.58853833E-021  -2.49804900E-020  -1.19999997E+001   8.36774874E-021   4.33680869E-020   2.16840434E-020  -6.98704122E+003  -6.98677616E+003  -1.41648620E+004  -2.04668245E+002   9.82136187E-002  -9.04722567E-003   4.13260400E-003   1.19964451E+001   0.00000000E+000   8.11185654E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18646960E+003  -7.91298035E-021  -1.36793753E-020  -1.19999997E+001  -9.61092882E-021  -1.08420217E-019   2.16840434E-020  -6.98713552E+003  -6.98684076E+003  -1.41647031E+004  -2.04738400E+002   1.10031085E-001  -1.03353193E-002   4.60925009E-003   1.19960351E+001   0.00000000E+000   8.16632822E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18623594E+003   3.42651749E-021  -1.20535105E-020  -1.19999997E+001   3.76718730E-021   0.00000000E+000  -6.50521303E-020  -6.98723047E+003  -6.98690581E+003  -1.41645431E+004  -2.04809038E+002   1.21930302E-001  -1.16324231E-002   5.08918436E-003   1.19956223E+001   0.00000000E+000   8.22081054E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18600068E+003   6.50822604E-021   1.65644986E-021  -1.19999997E+001   2.17669890E-020   0.00000000E+000   2.16840434E-020  -6.98732608E+003  -6.98697130E+003  -1.41643820E+004  -2.04880160E+002   1.33911283E-001  -1.29385633E-002   5.57240604E-003   1.19952067E+001   0.00000000E+000   8.27530319E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18576382E+003  -5.57181623E-021   1.49727963E-020  -1.19999997E+001   3.71440284E-022  -1.30104261E-019   4.33680869E-020  -6.98742233E+003  -6.98703723E+003  -1.41642198E+004  -2.04951766E+002   1.45974074E-001  -1.42537684E-002   6.05891551E-003   1.19947883E+001   0.00000000E+000   8.32980601E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18552537E+003  -1.06252435E-020   1.37793814E-020  -1.19999997E+001  -1.22562783E-020  -4.33680869E-020  -4.33680869E-020  -6.98751923E+003  -6.98710361E+003  -1.41640565E+004  -2.05023856E+002   1.58118712E-001  -1.55780550E-002   6.54871302E-003   1.19943670E+001   0.00000000E+000   8.38431886E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18528531E+003  -1.06025374E-020  -1.36389675E-021  -1.19999997E+001  -7.57185623E-021  -4.33680869E-020   0.00000000E+000  -6.98761679E+003  -6.98717044E+003  -1.41638921E+004  -2.05096431E+002   1.70345249E-001  -1.69114474E-002   7.04179949E-003   1.19939429E+001   0.00000000E+000   8.43884162E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18504366E+003  -1.25300389E-020  -1.32488278E-020  -1.19999997E+001   5.76013423E-021  -2.16840434E-020   6.50521303E-020  -6.98771499E+003  -6.98723772E+003  -1.41637267E+004  -2.05169489E+002   1.82653728E-001  -1.82539605E-002   7.53817555E-003   1.19935160E+001   0.00000000E+000   8.49337418E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18480040E+003   1.43277052E-020  -5.17748889E-021  -1.19999997E+001   3.15844441E-021   2.16840434E-020   2.16840434E-020  -6.98781385E+003  -6.98730544E+003  -1.41635601E+004  -2.05243031E+002   1.95044163E-001  -1.96056129E-002   8.03784063E-003   1.19930863E+001   0.00000000E+000   8.54791630E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18455556E+003   1.22486566E-020  -9.58834679E-021  -1.19999997E+001  -9.64054189E-021   4.33680869E-020  -4.33680869E-020  -6.98791335E+003  -6.98737360E+003  -1.41633924E+004  -2.05317057E+002   2.07516459E-001  -2.09663989E-002   8.54079081E-003   1.19926538E+001   0.00000000E+000   8.60246747E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
        19     1.19999997E+001   7.18430911E+003  -1.61881262E-020  -1.51185041E-020  -1.19999997E+001   3.02634367E-021   4.33680869E-020   2.16840434E-020  -6.98801350E+003  -6.98744221E+003  -1.41632237E+004  -2.05391566E+002   2.20070587E-001  -2.23364071E-002   9.04702574E-003   1.19922184E+001   0.00000000E+000   8.65702749E+014   0.00000000E+000   1.00000000E-014   1.90000000E-013
        20     1.19999997E+001   7.18406107E+003  -6.93480308E-021   2.61584702E-020  -1.19999997E+001   8.31345467E-021  -8.67361738E-020   4.33680869E-020  -6.98811431E+003  -6.98751127E+003  -1.41630538E+004  -2.05466559E+002   2.32706569E-001  -2.37157522E-002   9.55654808E-003   1.19917802E+001   0.00000000E+000   8.71159645E+014   0.00000000E+000   1.00000000E-014   2.00000000E-013
        21     1.19999997E+001   7.18381143E+003  -1.67516118E-020   2.70545963E-021  -1.19999997E+001   7.58350914E-021   0.00000000E+000  -2.16840434E-020  -6.98821576E+003  -6.98758077E+003  -1.41628828E+004  -2.05542037E+002   2.45424423E-001  -2.51045238E-002   1.00693592E-002   1.19913392E+001   0.00000000E+000   8.76617431E+014   0.00000000E+000   1.00000000E-014   2.10000000E-013
