   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850049E+003   4.51267277E-002   2.84782667E+003   2.84778154E+003  -4.80405993E-002  -1.66693311E+002  -1.66645270E+002   2.84779386E+003  -3.57243012E-002   2.84782958E+003   3.28104296E-002  -1.66680994E+002  -1.66648184E+002
       2       1     1.19999997E+001   7.18828411E+003   3.49599833E-002   2.84770736E+003   2.84767240E+003  -3.02130126E-002  -1.66738430E+002  -1.66708217E+002   2.84767958E+003  -2.30404845E-002   2.84770262E+003   2.77874552E-002  -1.66731257E+002  -1.66703470E+002
       3       1     1.19999997E+001   7.18806456E+003   2.46504916E-002   2.84758631E+003   2.84756166E+003  -1.21285399E-002  -1.66784214E+002  -1.66772085E+002   2.84756362E+003  -1.01743882E-002   2.84757379E+003   2.26963398E-002  -1.66782259E+002  -1.66759563E+002
       4       1     1.19999997E+001   7.18784340E+003   1.42657366E-002   2.84746437E+003   2.84745011E+003   6.08780768E-003  -1.66830334E+002  -1.66836422E+002   2.84744680E+003   2.78555050E-003   2.84744402E+003   1.75679938E-002  -1.66833636E+002  -1.66816068E+002
       5       1     1.19999997E+001   7.18762062E+003   3.80164501E-003   2.84734153E+003   2.84733773E+003   2.44395383E-002  -1.66876792E+002  -1.66901232E+002   2.84732913E+003   1.58407606E-002   2.84731329E+003   1.24004227E-002  -1.66885391E+002  -1.66872991E+002
       6       1     1.19999997E+001   7.18739619E+003  -6.74090986E-003   2.84721779E+003   2.84722453E+003   4.29271793E-002  -1.66923592E+002  -1.66966520E+002   2.84721060E+003   2.89922339E-002   2.84718160E+003   7.19403549E-003  -1.66937527E+002  -1.66930333E+002
       7       1     1.19999997E+001   7.18717017E+003  -1.73585243E-002   2.84709316E+003   2.84711052E+003   6.15459113E-002  -1.66970727E+002  -1.67032273E+002   2.84709121E+003   4.22367509E-002   2.84704897E+003   1.95063617E-003  -1.66990036E+002  -1.66988085E+002
       8       1     1.19999997E+001   7.18694249E+003  -2.80549716E-002   2.84696762E+003   2.84699567E+003   8.03030829E-002  -1.67018207E+002  -1.67098510E+002   2.84697095E+003   5.55779409E-002   2.84691537E+003  -3.32982959E-003  -1.67042932E+002  -1.67046262E+002
       9       1     1.19999997E+001   7.18671320E+003  -3.88271826E-002   2.84684118E+003   2.84688001E+003   9.91928316E-002  -1.67066023E+002  -1.67165216E+002   2.84684983E+003   6.90131573E-002   2.84678082E+003  -8.64750823E-003  -1.67096203E+002  -1.67104850E+002
      10       1     1.19999997E+001   7.18648228E+003  -4.96751648E-002   2.84671386E+003   2.84676353E+003   1.18215172E-001  -1.67114179E+002  -1.67232394E+002   2.84672786E+003   8.25428261E-002   2.84664532E+003  -1.40028186E-002  -1.67149851E+002  -1.67163854E+002
