   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996229E+001   1.00002270E+000   4.38486950E-004   1.19999997E+001   0.00000000E+000  -4.42616591E-021   6.63247632E-021  -1.19999997E+001   6.27011305E-021  -1.08420217E-019   0.00000000E+000   1.29112461E-004   1.22138145E-004  -2.51250606E-004   1.25624878E-004   3.03918198E-005  -5.26165547E-006
       2       1     1.19992406E+001   1.00002270E+000   8.83239372E-004   1.19999997E+001   0.00000000E+000   5.98188585E-021   1.49581655E-020  -1.19999997E+001   2.83572781E-021  -2.16840434E-019  -1.08420217E-019   2.60075236E-004   2.46016988E-004  -5.06092224E-004   2.53045257E-004   6.12100226E-005  -1.05962520E-005
       3       1     1.19988527E+001   1.00002270E+000   1.33450846E-003   1.19999997E+001   0.00000000E+000  -8.45381171E-021   6.94729609E-021  -1.19999997E+001  -3.18850661E-021  -5.42101086E-020  -5.42101086E-020   3.92961122E-004   3.71707683E-004  -7.64668806E-004   3.82333111E-004   9.24731630E-005  -1.60001475E-005
       4       1     1.19984620E+001   1.00002270E+000   1.78909284E-003   1.19999997E+001   0.00000000E+000   1.05106222E-020  -1.75229682E-020  -1.19999997E+001  -7.74975176E-021  -5.42101086E-020   5.42101086E-020   5.26823086E-004   4.98322168E-004  -1.02514525E-003   5.12570896E-004   1.23964258E-004  -2.14436375E-005
       5       1     1.19980685E+001   1.00002270E+000   2.24702271E-003   1.19999997E+001   0.00000000E+000   4.27543769E-021  -3.75545168E-021  -1.19999997E+001  -1.44350772E-021   5.42101086E-020  -5.42101086E-020   6.61665836E-004   6.25872594E-004  -1.28753843E-003   6.43767040E-004   1.55689166E-004  -2.69295686E-005
       6       1     1.19976720E+001   1.00002270E+000   2.70832875E-003   1.19999997E+001   0.00000000E+000  -5.52163738E-021  -2.28590070E-021  -1.19999997E+001  -1.19051130E-020   1.08420217E-019   0.00000000E+000   7.97500849E-004   7.54365188E-004  -1.55186604E-003   7.75930398E-004   1.87648913E-004  -3.24571028E-005
       7       1     1.19972727E+001   1.00002270E+000   3.17292387E-003   1.19999997E+001   0.00000000E+000  -1.05547858E-020  -1.74155576E-020  -1.19999997E+001  -2.38415101E-021  -5.42101086E-020  -1.62630326E-019   9.34303568E-004   8.83774875E-004  -1.81807844E-003   9.09036151E-004   2.19835260E-004  -3.80240009E-005
       8       1     1.19968705E+001   1.00002270E+000   3.64094361E-003   1.19999997E+001   0.00000000E+000  -3.91349488E-021   1.90127464E-021  -1.19999997E+001   7.06290751E-021  -5.42101086E-020   5.42101086E-020   1.07211244E-003   1.01414051E-003  -2.08625295E-003   1.04312295E-003   2.52261319E-004  -4.36288605E-005
       9       1     1.19964654E+001   1.00002270E+000   4.11227207E-003   1.19999997E+001   0.00000000E+000   4.50448220E-021   1.17376412E-020  -1.19999997E+001  -4.25650341E-021  -5.42101086E-020   1.08420217E-019   1.21089497E-003   1.14542840E-003  -2.35632337E-003   1.17815770E-003   2.84916591E-004  -4.92731394E-005
      10       1     1.19960575E+001   1.00002270E+000   4.58693981E-003   1.19999997E+001   0.00000000E+000   9.27579659E-022  -4.60519235E-021  -1.19999997E+001  -5.19724687E-021  -1.08420217E-019  -5.42101086E-020   1.35066061E-003   1.27764683E-003  -2.62830744E-003   1.31414928E-003   3.17801017E-004  -5.49575828E-005
      11       1     1.19956467E+001   1.00002270E+000   5.06495435E-003   1.19999997E+001   0.00000000E+000   1.13642402E-020   9.11201483E-021  -1.19999997E+001   4.26184131E-021  -1.08420217E-019  -1.62630326E-019   1.49141038E-003   1.41079881E-003  -2.90220919E-003   1.45109969E-003   3.50917965E-004  -6.06817749E-005
      12       1     1.19952331E+001   1.00002270E+000   5.54623834E-003   1.19999997E+001   0.00000000E+000  -8.11406666E-021   1.06890670E-020  -1.19999997E+001   1.89986585E-021   0.00000000E+000   4.33680869E-019   1.63312283E-003   1.54486151E-003  -3.17798434E-003   1.58898680E-003   3.84261431E-004  -6.64437613E-005
