    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850049E+003  -4.42616591E-021   6.63247632E-021  -1.19999997E+001   6.27011305E-021  -1.08420217E-019   0.00000000E+000  -6.98629877E+003  -6.98628698E+003  -1.41660936E+004  -2.04124480E+002  -2.17287136E-002   4.14522812E-003   4.38486950E-004   1.19996229E+001   0.00000000E+000   7.67610861E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828411E+003   5.98188585E-021   1.49581655E-020  -1.19999997E+001   2.83572781E-021  -2.16840434E-019  -1.08420217E-019  -6.98637502E+003  -6.98635887E+003  -1.41659455E+004  -2.04189886E+002  -3.94627146E-002   6.19825933E-003   8.83239372E-004   1.19992406E+001   0.00000000E+000   7.73018622E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806456E+003  -8.45381171E-021   6.94729609E-021  -1.19999997E+001  -3.18850661E-021  -5.42101086E-020  -5.42101086E-020  -6.98645239E+003  -6.98643182E+003  -1.41657952E+004  -2.04256251E+002  -5.74530126E-002   8.27644377E-003   1.33450846E-003   1.19988527E+001   0.00000000E+000   7.78429885E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784340E+003   1.05106222E-020  -1.75229682E-020  -1.19999997E+001  -7.74975176E-021  -5.42101086E-020   5.42101086E-020  -6.98653033E+003  -6.98650530E+003  -1.41656437E+004  -2.04323103E+002  -7.55744798E-002   1.03698929E-002   1.78909284E-003   1.19984620E+001   0.00000000E+000   7.83842978E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762062E+003   4.27543769E-021  -3.75545168E-021  -1.19999997E+001  -1.44350772E-021   5.42101086E-020  -5.42101086E-020  -6.98660885E+003  -6.98657933E+003  -1.41654912E+004  -2.04390447E+002  -9.38304257E-002   1.24800623E-002   2.24702271E-003   1.19980685E+001   0.00000000E+000   7.89258169E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739619E+003  -5.52163738E-021  -2.28590070E-021  -1.19999997E+001  -1.19051130E-020   1.08420217E-019   0.00000000E+000  -6.98668793E+003  -6.98665390E+003  -1.41653375E+004  -2.04458288E+002  -1.12221475E-001   1.46064300E-002   2.70832875E-003   1.19976720E+001   0.00000000E+000   7.94675818E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717017E+003  -1.05547858E-020  -1.74155576E-020  -1.19999997E+001  -2.38415101E-021  -5.42101086E-020  -1.62630326E-019  -6.98676759E+003  -6.98672900E+003  -1.41651828E+004  -2.04526613E+002  -1.30742913E-001   1.67479744E-002   3.17292387E-003   1.19972727E+001   0.00000000E+000   8.00094875E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694249E+003  -3.91349488E-021   1.90127464E-021  -1.19999997E+001   7.06290751E-021  -5.42101086E-020   5.42101086E-020  -6.98684783E+003  -6.98680466E+003  -1.41650269E+004  -2.04595441E+002  -1.49402412E-001   1.89034343E-002   3.64094361E-003   1.19968705E+001   0.00000000E+000   8.05516823E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671320E+003   4.50448220E-021   1.17376412E-020  -1.19999997E+001  -4.25650341E-021  -5.42101086E-020   1.08420217E-019  -6.98692863E+003  -6.98688086E+003  -1.41648699E+004  -2.04664755E+002  -1.68193817E-001   2.10740142E-002   4.11227207E-003   1.19964654E+001   0.00000000E+000   8.10940305E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648228E+003   9.27579659E-022  -4.60519235E-021  -1.19999997E+001  -5.19724687E-021  -1.08420217E-019  -5.42101086E-020  -6.98701001E+003  -6.98695759E+003  -1.41647118E+004  -2.04734561E+002  -1.87117069E-001   2.32601495E-002   4.58693981E-003   1.19960575E+001   0.00000000E+000   8.16365652E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
