   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18849890E+003   6.53216251E-002   2.84783473E+003   2.84776941E+003  -7.57952571E-002  -1.66704971E+002  -1.66629175E+002   2.84777885E+003  -6.63538007E-002   2.84784521E+003   5.58801687E-002  -1.66695529E+002  -1.66639649E+002
       2       1     1.19999997E+001   7.18828108E+003   7.56256466E-002   2.84772369E+003   2.84764807E+003  -8.61053109E-002  -1.66761869E+002  -1.66675764E+002   2.84764945E+003  -8.47206755E-002   2.84773417E+003   7.42410113E-002  -1.66760484E+002  -1.66686243E+002
       3       1     1.19999997E+001   7.18806007E+003   8.60804847E-002   2.84761103E+003   2.84752495E+003  -9.65658636E-002  -1.66819602E+002  -1.66723036E+002   2.84751815E+003  -1.03357604E-001   2.84762151E+003   9.28722248E-002  -1.66826394E+002  -1.66733521E+002
       4       1     1.19999997E+001   7.18783746E+003   9.66120518E-002   2.84749754E+003   2.84740093E+003  -1.07102885E-001  -1.66877754E+002  -1.66770651E+002   2.84738590E+003  -1.22130298E-001   2.84750803E+003   1.11639465E-001  -1.66892781E+002  -1.66781142E+002
       5       1     1.19999997E+001   7.18761325E+003   1.07220366E-001   2.84738324E+003   2.84727602E+003  -1.17716383E-001  -1.66936325E+002  -1.66818609E+002   2.84725270E+003  -1.41038757E-001   2.84739373E+003   1.30542739E-001  -1.66959648E+002  -1.66829105E+002
       6       1     1.19999997E+001   7.18738743E+003   1.17905483E-001   2.84726812E+003   2.84715021E+003  -1.28406408E-001  -1.66995316E+002  -1.66866910E+002   2.84711854E+003  -1.60083048E-001   2.84727862E+003   1.49582123E-001  -1.67026993E+002  -1.66877410E+002
       7       1     1.19999997E+001   7.18716002E+003   1.28667449E-001   2.84715218E+003   2.84702351E+003  -1.39172998E-001  -1.67054726E+002  -1.66915553E+002   2.84698342E+003  -1.79263223E-001   2.84716269E+003   1.68757674E-001  -1.67094816E+002  -1.66926059E+002
       8       1     1.19999997E+001   7.18693100E+003   1.39506276E-001   2.84703543E+003   2.84689592E+003  -1.50016162E-001  -1.67114556E+002  -1.66964539E+002   2.84684736E+003  -1.98579276E-001   2.84704594E+003   1.88069390E-001  -1.67163119E+002  -1.66975049E+002
       9       1     1.19999997E+001   7.18670038E+003   1.50421968E-001   2.84691786E+003   2.84676744E+003  -1.60935899E-001  -1.67174804E+002  -1.67013868E+002   2.84671034E+003  -2.18031186E-001   2.84692837E+003   2.07517255E-001  -1.67231900E+002  -1.67024382E+002
      10       1     1.19999997E+001   7.18646817E+003   1.61414528E-001   2.84679947E+003   2.84663806E+003  -1.71932211E-001  -1.67235472E+002  -1.67063540E+002   2.84657237E+003  -2.37618940E-001   2.84680999E+003   2.27101257E-001  -1.67301159E+002  -1.67074058E+002
      11       1     1.19999997E+001   7.18623435E+003   1.72484000E-001   2.84668027E+003   2.84650778E+003  -1.83005136E-001  -1.67296559E+002  -1.67113554E+002   2.84643345E+003  -2.57342578E-001   2.84669079E+003   2.46821442E-001  -1.67370897E+002  -1.67124075E+002
      12       1     1.19999997E+001   7.18599893E+003   1.83630398E-001   2.84656025E+003   2.84637662E+003  -1.94154682E-001  -1.67358066E+002  -1.67163911E+002   2.84629357E+003  -2.77202090E-001   2.84657077E+003   2.66677806E-001  -1.67441113E+002  -1.67174435E+002
      13       1     1.19999997E+001   7.18576191E+003   1.94853762E-001   2.84643941E+003   2.84624456E+003  -2.05380885E-001  -1.67419991E+002  -1.67214610E+002   2.84615274E+003  -2.97197517E-001   2.84644994E+003   2.86670393E-001  -1.67511808E+002  -1.67225137E+002
      14       1     1.19999997E+001   7.18552329E+003   2.06154117E-001   2.84631776E+003   2.84611160E+003  -2.16683778E-001  -1.67482336E+002  -1.67265652E+002   2.84601096E+003  -3.17328901E-001   2.84632829E+003   3.06799241E-001  -1.67582981E+002  -1.67276182E+002
      15       1     1.19999997E+001   7.18528308E+003   2.17531504E-001   2.84619529E+003   2.84597776E+003  -2.28063400E-001  -1.67545100E+002  -1.67317037E+002   2.84586822E+003  -3.37596305E-001   2.84620582E+003   3.27064409E-001  -1.67654633E+002  -1.67327569E+002
      16       1     1.19999997E+001   7.18504126E+003   2.28985958E-001   2.84607200E+003   2.84584301E+003  -2.39519791E-001  -1.67608284E+002  -1.67368764E+002   2.84572453E+003  -3.57999787E-001   2.84608253E+003   3.47465954E-001  -1.67726764E+002  -1.67379298E+002
      17       1     1.19999997E+001   7.18479784E+003   2.40517487E-001   2.84594790E+003   2.84570738E+003  -2.51052957E-001  -1.67671887E+002  -1.67420834E+002   2.84557989E+003  -3.78539351E-001   2.84595843E+003   3.68003881E-001  -1.67799374E+002  -1.67431370E+002
      18       1     1.19999997E+001   7.18455282E+003   2.52126045E-001   2.84582298E+003   2.84557085E+003  -2.62662852E-001  -1.67735910E+002  -1.67473247E+002   2.84543430E+003  -3.99214892E-001   2.84583351E+003   3.88678085E-001  -1.67872462E+002  -1.67483783E+002
      19       1     1.19999997E+001   7.18430620E+003   2.63811769E-001   2.84569724E+003   2.84543343E+003  -2.74349563E-001  -1.67800351E+002  -1.67526001E+002   2.84528775E+003  -4.20026447E-001   2.84570778E+003   4.09488652E-001  -1.67946028E+002  -1.67536539E+002
      20       1     1.19999997E+001   7.18405798E+003   2.75574855E-001   2.84557069E+003   2.84529511E+003  -2.86113234E-001  -1.67865212E+002  -1.67579098E+002   2.84514025E+003  -4.40974149E-001   2.84558123E+003   4.30435770E-001  -1.68020072E+002  -1.67589637E+002
      21       1     1.19999997E+001   7.18380816E+003   2.87415445E-001   2.84544332E+003   2.84515590E+003  -2.97953972E-001  -1.67930492E+002  -1.67632538E+002   2.84499180E+003  -4.62058090E-001   2.84545386E+003   4.51519563E-001  -1.68094596E+002  -1.67643076E+002
      22       1     1.19999997E+001   7.18355675E+003   2.99333639E-001   2.84531513E+003   2.84501580E+003  -3.09871857E-001  -1.67996192E+002  -1.67686320E+002   2.84484239E+003  -4.83278336E-001   2.84532567E+003   4.72740118E-001  -1.68169598E+002  -1.67696858E+002
