   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996201E+001   1.00002270E+000   4.42675465E-004   1.19999997E+001   0.00000000E+000   3.92642991E-021   1.21097329E-020  -1.19999997E+001   6.45736994E-021   0.00000000E+000  -4.33680869E-020   1.15359723E-004   1.37757044E-004  -2.53116767E-004   1.26558842E-004  -1.44802715E-005   3.02856480E-005
       2       1     1.19992353E+001   1.00002270E+000   8.91328484E-004   1.19999997E+001   0.00000000E+000   6.95472780E-021   1.17731893E-020  -1.19999997E+001  -8.52432369E-021   0.00000000E+000  -4.33680869E-020   2.32278699E-004   2.77372784E-004  -5.09651483E-004   2.54826664E-004  -2.91542105E-005   6.09812601E-005
       3       1     1.19988448E+001   1.00002270E+000   1.34656803E-003   1.19999997E+001   0.00000000E+000   5.14899252E-021  -1.95861170E-020  -1.19999997E+001   8.39563821E-021  -8.67361738E-020  -4.33680869E-020   3.50912824E-004   4.19039322E-004  -7.69952145E-004   3.84977466E-004  -4.40418697E-005   9.21291472E-005
       4       1     1.19984516E+001   1.00002270E+000   1.80511048E-003   1.19999997E+001   0.00000000E+000   8.29573232E-021   7.13771049E-021  -1.19999997E+001  -1.25901025E-021  -8.67361738E-020   8.67361738E-020   4.70408040E-004   5.61733139E-004  -1.03214118E-003   5.16072457E-004  -5.90383948E-005   1.23504426E-004
       5       1     1.19980555E+001   1.00002270E+000   2.26695554E-003   1.19999997E+001   0.00000000E+000   4.74730868E-021  -1.70053513E-020  -1.19999997E+001   2.81235204E-021   0.00000000E+000   0.00000000E+000   5.90764283E-004   7.05454117E-004  -1.29621840E-003   6.48111545E-004  -7.41437999E-005   1.55107107E-004
       6       1     1.19976565E+001   1.00002270E+000   2.73210438E-003   1.19999997E+001   0.00000000E+000   8.78734127E-021  -2.91282140E-020  -1.19999997E+001  -5.62559331E-021  -4.33680869E-020  -4.33680869E-020   7.11981874E-004   8.50202607E-004  -1.56218448E-003   7.81095067E-004  -8.93581576E-005   1.86937316E-004
       7       1     1.19972548E+001   1.00002270E+000   3.20055774E-003   1.19999997E+001   0.00000000E+000   3.42555137E-021   6.72313790E-021  -1.19999997E+001  -5.07426967E-021   4.33680869E-020   4.33680869E-020   8.34061007E-004   9.95978824E-004  -1.83003983E-003   9.15023227E-004  -1.04681526E-004   2.18995148E-004
       8       1     1.19968502E+001   1.00002270E+000   3.67231499E-003   1.19999997E+001   0.00000000E+000  -8.81451933E-021   1.74640265E-020  -1.19999997E+001   6.60392050E-021   0.00000000E+000   1.73472348E-019   9.57001528E-004   1.14278256E-003  -2.09978409E-003   1.04989584E-003  -1.20113922E-004   2.51280597E-004
       9       1     1.19964428E+001   1.00002270E+000   4.14737522E-003   1.19999997E+001   0.00000000E+000  -2.19943189E-021   9.16437537E-021  -1.19999997E+001   9.57192725E-022   4.33680869E-020   0.00000000E+000   1.08080321E-003   1.29061352E-003  -2.37141673E-003   1.18571265E-003  -1.35655344E-004   2.83793634E-004
      10       1     1.19960326E+001   1.00002270E+000   4.62573775E-003   1.19999997E+001   0.00000000E+000   1.09347745E-020  -1.33595873E-021  -1.19999997E+001  -9.63770879E-021  -4.33680869E-020  -4.33680869E-020   1.20546587E-003   1.43947147E-003  -2.64493734E-003   1.32247346E-003  -1.51305800E-004   3.16534238E-004
      11       1     1.19956195E+001   1.00002270E+000   5.10740299E-003   1.19999997E+001   0.00000000E+000   3.75949453E-021   2.10347480E-020  -1.19999997E+001   1.02799008E-020   0.00000000E+000   0.00000000E+000   1.33098964E-003   1.58935654E-003  -2.92034618E-003   1.46017838E-003  -1.67065349E-004   3.49502484E-004
      12       1     1.19952036E+001   1.00002270E+000   5.59237012E-003   1.19999997E+001   0.00000000E+000   4.55488555E-021  -1.70679801E-020  -1.19999997E+001   8.13250891E-021   8.67361738E-020   4.33680869E-020   1.45737431E-003   1.74026845E-003  -3.19764276E-003   1.59882717E-003  -1.82934005E-004   3.82698361E-004
      13       1     1.19947849E+001   1.00002270E+000   6.08063960E-003   1.19999997E+001   0.00000000E+000   1.64984275E-021   1.74063823E-020  -1.19999997E+001  -1.19207686E-020  -4.33680869E-020   0.00000000E+000   1.58462001E-003   1.89220732E-003  -3.47682732E-003   1.73841995E-003  -1.98911824E-004   4.16121943E-004
      14       1     1.19943634E+001   1.00002270E+000   6.57221178E-003   1.19999997E+001   0.00000000E+000   5.03980468E-022   1.30154801E-020  -1.19999997E+001  -7.85032658E-021   0.00000000E+000  -8.67361738E-020   1.71272680E-003   2.04517328E-003  -3.75790008E-003   1.87895684E-003  -2.14998857E-004   4.49773289E-004
      15       1     1.19939390E+001   1.00002270E+000   7.06708757E-003   1.19999997E+001   0.00000000E+000   1.67841150E-021  -3.91727302E-020  -1.19999997E+001   3.31374757E-021  -4.33680869E-020   0.00000000E+000   1.84169492E-003   2.19916661E-003  -4.04086153E-003   2.02043808E-003  -2.31195162E-004   4.83652497E-004
      16       1     1.19935118E+001   1.00002270E+000   7.56526777E-003   1.19999997E+001   0.00000000E+000   3.48914605E-021  -1.82004757E-020  -1.19999997E+001  -7.89765165E-021   0.00000000E+000   0.00000000E+000   1.97152456E-003   2.35418757E-003  -4.32571214E-003   2.16286390E-003  -2.47500797E-004   5.17759663E-004
      17       1     1.19930818E+001   1.00002270E+000   8.06675192E-003   1.19999997E+001   0.00000000E+000   9.79189526E-021  -2.01401936E-021  -1.19999997E+001   3.29248903E-021   0.00000000E+000   0.00000000E+000   2.10221559E-003   2.51023603E-003  -4.61245162E-003   2.30623416E-003  -2.63915774E-004   5.52094790E-004
      18       1     1.19926489E+001   1.00002270E+000   8.57153642E-003   1.19999997E+001   0.00000000E+000  -9.28234166E-021   4.55981658E-020  -1.19999997E+001  -6.67307280E-021   0.00000000E+000   0.00000000E+000   2.23376705E-003   2.66731087E-003  -4.90107792E-003   2.45054783E-003  -2.80440032E-004   5.86657705E-004
      19       1     1.19922133E+001   1.00002270E+000   9.07962079E-003   1.19999997E+001   0.00000000E+000  -8.61303881E-021   5.65857713E-021  -1.19999997E+001   1.13014585E-020   8.67361738E-020  -4.33680869E-020   2.36617895E-003   2.82541178E-003  -5.19159073E-003   2.59580476E-003  -2.97073709E-004   6.21448539E-004
      20       1     1.19917748E+001   1.00002270E+000   9.59100742E-003   1.19999997E+001   0.00000000E+000  -5.38031358E-021   1.41972110E-020  -1.19999997E+001   1.23117562E-020   0.00000000E+000  -1.30104261E-019   2.49945203E-003   2.98453937E-003  -5.48399140E-003   2.74200563E-003  -3.13817022E-004   6.56467602E-004
      21       1     1.19913334E+001   1.00002270E+000   1.01056975E-002   1.19999997E+001   0.00000000E+000  -1.69639648E-020  -1.39751441E-020  -1.19999997E+001   1.32286446E-020  -4.33680869E-020   0.00000000E+000   2.63358671E-003   3.14469389E-003  -5.77828060E-003   2.88915076E-003  -3.30670137E-004   6.91715092E-004
      22       1     1.19908893E+001   1.00002270E+000   1.06236917E-002   1.19999997E+001   0.00000000E+000  -1.50749531E-020  -9.72749925E-021  -1.19999997E+001   5.92011096E-021  -4.33680869E-020   8.67361738E-020   2.76858321E-003   3.30587549E-003  -6.07445870E-003   3.03724035E-003  -3.47633182E-004   7.27191148E-004
      23       1     1.19904423E+001   1.00002270E+000   1.11449902E-002   1.19999997E+001   0.00000000E+000  -1.57764022E-022   2.41374198E-020  -1.19999997E+001   6.38856402E-021   0.00000000E+000   0.00000000E+000   2.90444163E-003   3.46808415E-003  -6.37252578E-003   3.18627443E-003  -3.64706272E-004   7.62895894E-004
      24       1     1.19899925E+001   1.00002270E+000   1.16695938E-002   1.19999997E+001   0.00000000E+000  -6.96130388E-021  -1.12429148E-020  -1.19999997E+001  -9.62848573E-021  -8.67361738E-020   4.33680869E-020   3.04116217E-003   3.63132009E-003  -6.67248226E-003   3.33625321E-003  -3.81889505E-004   7.98829457E-004
      25       1     1.19895399E+001   1.00002270E+000   1.21975039E-002   1.19999997E+001   0.00000000E+000   3.22108266E-021  -2.01802291E-020  -1.19999997E+001   5.54347495E-021   0.00000000E+000   4.33680869E-020   3.17874520E-003   3.79558373E-003  -6.97432894E-003   3.48717710E-003  -3.99183008E-004   8.34992023E-004
      26       1     1.19890844E+001   1.00002270E+000   1.27287219E-002   1.19999997E+001   0.00000000E+000   7.81518175E-021  -3.31325230E-020  -1.19999997E+001   7.96016583E-022  -8.67361738E-020   8.67361738E-020   3.31719114E-003   3.96087555E-003  -7.27806669E-003   3.63904652E-003  -4.16586895E-004   8.71383759E-004
      27       1     1.19886261E+001   1.00002270E+000   1.32632488E-002   1.19999997E+001   0.00000000E+000  -1.99740853E-021  -2.47805527E-020  -1.19999997E+001  -7.27856901E-022  -8.67361738E-020  -4.33680869E-020   3.45650016E-003   4.12719578E-003  -7.58369595E-003   3.79186171E-003  -4.34101287E-004   9.08004802E-004
      28       1     1.19881650E+001   1.00002270E+000   1.38010849E-002   1.19999997E+001   0.00000000E+000  -1.53527927E-020  -3.09772664E-020  -1.19999997E+001  -3.60973348E-021  -4.33680869E-020   4.33680869E-020   3.59667234E-003   4.29454457E-003  -7.89121691E-003   3.94562275E-003  -4.51726280E-004   9.44855259E-004
      29       1     1.19877011E+001   1.00002270E+000   1.43422301E-002   1.19999997E+001   0.00000000E+000   4.81501835E-022   7.95067393E-021  -1.19999997E+001  -1.26044541E-020  -1.30104261E-019   0.00000000E+000   3.73770759E-003   4.46292191E-003  -8.20062950E-003   4.10032960E-003  -4.69461966E-004   9.81935197E-004
      30       1     1.19872343E+001   1.00002270E+000   1.48866845E-002   1.19999997E+001   0.00000000E+000  -2.88396521E-021   4.75131717E-020  -1.19999997E+001  -1.51579606E-020   8.67361738E-020  -1.30104261E-019   3.87960590E-003   4.63232790E-003  -8.51193380E-003   4.25598232E-003  -4.87308434E-004   1.01924468E-003
      31       1     1.19867647E+001   1.00002269E+000   1.54344490E-002   1.19999997E+001   0.00000000E+000   7.93399590E-021  -5.50199598E-020  -1.19999997E+001   3.31761464E-021   4.33680869E-020   0.00000000E+000   4.02236743E-003   4.80276287E-003  -8.82513030E-003   4.41258114E-003  -5.05265802E-004   1.05678383E-003
      32       1     1.19862922E+001   1.00002269E+000   1.59855252E-002   1.19999997E+001   0.00000000E+000  -4.09619839E-021  -1.87914135E-020  -1.19999997E+001  -1.10525599E-020   0.00000000E+000   4.33680869E-020   4.16599247E-003   4.97422739E-003  -9.14021986E-003   4.57012649E-003  -5.23334177E-004   1.09455276E-003
      33       1     1.19858169E+001   1.00002269E+000   1.65399148E-002   1.19999997E+001   0.00000000E+000  -8.14789447E-021  -1.73483763E-020  -1.19999997E+001  -1.76991008E-020   1.30104261E-019   4.33680869E-020   4.31048133E-003   5.14672208E-003  -9.45720341E-003   4.72861884E-003  -5.41513690E-004   1.13255164E-003
      34       1     1.19853388E+001   1.00002269E+000   1.70976190E-002   1.19999997E+001   0.00000000E+000   2.26498595E-021  -2.37597084E-020  -1.19999997E+001   1.28128829E-020  -8.67361738E-020   0.00000000E+000   4.45583425E-003   5.32024749E-003  -9.77608174E-003   4.88805858E-003  -5.59804459E-004   1.17078059E-003
      35       1     1.19848579E+001   1.00002269E+000   1.76586386E-002   1.19999997E+001   0.00000000E+000  -5.94742860E-021   1.83559650E-020  -1.19999997E+001  -1.18221894E-020   0.00000000E+000  -4.33680869E-020   4.60205125E-003   5.49480401E-003  -1.00968553E-002   5.04844592E-003  -5.78206559E-004   1.20923970E-003
      36       1     1.19843741E+001   1.00002269E+000   1.82229751E-002   1.19999997E+001   0.00000000E+000   6.03151151E-021  -2.81907702E-020  -1.19999997E+001   1.69061448E-020   4.33680869E-020   0.00000000E+000   4.74913251E-003   5.67039218E-003  -1.04195247E-002   5.20978123E-003  -5.96720086E-004   1.24792907E-003
      37       1     1.19838875E+001   1.00002269E+000   1.87906298E-002   1.19999997E+001   0.00000000E+000  -1.19432473E-021  -1.06311527E-020  -1.19999997E+001   1.56559441E-020   4.33680869E-020  -4.33680869E-020   4.89707827E-003   5.84701269E-003  -1.07440910E-002   5.37206495E-003  -6.15345136E-004   1.28684884E-003
      38       1     1.19833980E+001   1.00002269E+000   1.93616050E-002   1.19999997E+001   0.00000000E+000  -4.77593406E-021  -2.31126671E-020  -1.19999997E+001   5.61903790E-022  -8.67361738E-020  -8.67361738E-020   5.04588884E-003   6.02466634E-003  -1.10705552E-002   5.53529765E-003  -6.34081832E-004   1.32599917E-003
      39       1     1.19829057E+001   1.00002269E+000   1.99359097E-002   1.19999997E+001   0.00000000E+000  -1.45618943E-021   1.84078085E-020  -1.19999997E+001   6.93930088E-021  -4.33680869E-020  -1.73472348E-019   5.19556676E-003   6.20335573E-003  -1.13989225E-002   5.69948190E-003  -6.52931319E-004   1.36538131E-003
      40       1     1.19824106E+001   1.00002269E+000   2.05135658E-002   1.19999997E+001   0.00000000E+000  -4.33060070E-021   4.16051375E-020  -1.19999997E+001  -1.14616007E-020   0.00000000E+000   4.33680869E-020   5.34611862E-003   6.38308669E-003  -1.17292053E-002   5.86462391E-003  -6.71895549E-004   1.40499751E-003
      41       1     1.19819125E+001   1.00002269E+000   2.10945916E-002   1.19999997E+001   0.00000000E+000   1.56213059E-021   8.97710167E-021  -1.19999997E+001  -5.01097743E-021  -4.33680869E-020  -1.30104261E-019   5.49754999E-003   6.56386397E-003  -1.20614140E-002   6.03072884E-003  -6.90975990E-004   1.44484942E-003
