   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850040E+003   6.70629582E-002   2.84783255E+003   2.84776549E+003  -8.51459860E-002  -1.66709341E+002  -1.66624195E+002   2.84778279E+003  -6.78363893E-002   2.84785063E+003   4.97533615E-002  -1.66692031E+002  -1.66642278E+002
       2       1     1.19999997E+001   7.18828395E+003   7.91424110E-002   2.84771921E+003   2.84764007E+003  -1.04946570E-001  -1.66770715E+002  -1.66665768E+002   2.84765730E+003  -8.77114422E-002   2.84774502E+003   6.19072831E-002  -1.66753480E+002  -1.66691573E+002
       3       1     1.19999997E+001   7.18806433E+003   9.13968154E-002   2.84760422E+003   2.84751282E+003  -1.25035536E-001  -1.66832987E+002  -1.66707951E+002   2.84752998E+003  -1.07873083E-001   2.84763786E+003   7.42343625E-002  -1.66815824E+002  -1.66741590E+002
       4       1     1.19999997E+001   7.18784310E+003   1.03740706E-001   2.84748838E+003   2.84738464E+003  -1.45271514E-001  -1.66895716E+002  -1.66750444E+002   2.84740173E+003  -1.28182261E-001   2.84752991E+003   8.66514541E-002  -1.66878626E+002  -1.66791975E+002
       5       1     1.19999997E+001   7.18762024E+003   1.16177202E-001   2.84737168E+003   2.84725550E+003  -1.65658638E-001  -1.66958909E+002  -1.66793250E+002   2.84727252E+003  -1.48645492E-001   2.84742116E+003   9.91640558E-002  -1.66941896E+002  -1.66842732E+002
       6       1     1.19999997E+001   7.18739573E+003   1.28706208E-001   2.84725412E+003   2.84712541E+003  -1.86197129E-001  -1.67022570E+002  -1.66836373E+002   2.84714235E+003  -1.69260472E-001   2.84731161E+003   1.11769551E-001  -1.67005633E+002  -1.66893864E+002
       7       1     1.19999997E+001   7.18716963E+003   1.41324043E-001   2.84713572E+003   2.84699440E+003  -2.06882071E-001  -1.67086684E+002  -1.66879802E+002   2.84701126E+003  -1.90023001E-001   2.84720128E+003   1.24464973E-001  -1.67069825E+002  -1.66945360E+002
       8       1     1.19999997E+001   7.18694186E+003   1.54036237E-001   2.84701646E+003   2.84686242E+003  -2.27721569E-001  -1.67151271E+002  -1.66923549E+002   2.84687920E+003  -2.10940527E-001   2.84709014E+003   1.37255195E-001  -1.67134489E+002  -1.66997234E+002
       9       1     1.19999997E+001   7.18671249E+003   1.66839485E-001   2.84689635E+003   2.84672951E+003  -2.48709334E-001  -1.67216314E+002  -1.66967605E+002   2.84674621E+003  -2.32006443E-001   2.84697822E+003   1.50136594E-001  -1.67199612E+002  -1.67049475E+002
      10       1     1.19999997E+001   7.18648150E+003   1.79733606E-001   2.84677539E+003   2.84659565E+003  -2.69846143E-001  -1.67281819E+002  -1.67011973E+002   2.84661228E+003  -2.53221160E-001   2.84686550E+003   1.63108622E-001  -1.67265194E+002  -1.67102086E+002
      11       1     1.19999997E+001   7.18624888E+003   1.92719563E-001   2.84665357E+003   2.84646085E+003  -2.91133127E-001  -1.67347786E+002  -1.67056653E+002   2.84647740E+003  -2.74586169E-001   2.84675199E+003   1.76172605E-001  -1.67331239E+002  -1.67155066E+002
      12       1     1.19999997E+001   7.18601468E+003   2.05794196E-001   2.84653093E+003   2.84632514E+003  -3.12565717E-001  -1.67414203E+002  -1.67101638E+002   2.84634161E+003  -2.96097237E-001   2.84663770E+003   1.89325716E-001  -1.67397735E+002  -1.67208409E+002
      13       1     1.19999997E+001   7.18577885E+003   2.18962224E-001   2.84640744E+003   2.84618847E+003  -3.34149362E-001  -1.67481083E+002  -1.67146934E+002   2.84620487E+003  -3.17758511E-001   2.84652262E+003   2.02571372E-001  -1.67464692E+002  -1.67262121E+002
      14       1     1.19999997E+001   7.18554142E+003   2.32219898E-001   2.84628310E+003   2.84605088E+003  -3.55880048E-001  -1.67548418E+002  -1.67192538E+002   2.84606720E+003  -3.39567244E-001   2.84640676E+003   2.15907094E-001  -1.67532105E+002  -1.67316198E+002
      15       1     1.19999997E+001   7.18530235E+003   2.45572231E-001   2.84615791E+003   2.84591234E+003  -3.77762726E-001  -1.67616220E+002  -1.67238458E+002   2.84592857E+003  -3.61527563E-001   2.84629010E+003   2.29337069E-001  -1.67599985E+002  -1.67370648E+002
      16       1     1.19999997E+001   7.18506167E+003   2.59014798E-001   2.84603187E+003   2.84577285E+003  -3.99793132E-001  -1.67684482E+002  -1.67284689E+002   2.84578901E+003  -3.83634106E-001   2.84617265E+003   2.42855772E-001  -1.67668323E+002  -1.67425467E+002
      17       1     1.19999997E+001   7.18481938E+003   2.72549053E-001   2.84590499E+003   2.84563244E+003  -4.21972060E-001  -1.67753201E+002  -1.67331228E+002   2.84564852E+003  -4.05888852E-001   2.84605441E+003   2.56465845E-001  -1.67737117E+002  -1.67480651E+002
      18       1     1.19999997E+001   7.18457545E+003   2.86177637E-001   2.84577724E+003   2.84549107E+003  -4.44304139E-001  -1.67822388E+002  -1.67378084E+002   2.84550707E+003  -4.28297061E-001   2.84593537E+003   2.70170559E-001  -1.67806381E+002  -1.67536210E+002
      19       1     1.19999997E+001   7.18432984E+003   2.99901331E-001   2.84564862E+003   2.84534872E+003  -4.66790009E-001  -1.67892053E+002  -1.67425263E+002   2.84536465E+003  -4.50858022E-001   2.84581551E+003   2.83969343E-001  -1.67876121E+002  -1.67592152E+002
      20       1     1.19999997E+001   7.18408260E+003   3.13717942E-001   2.84551914E+003   2.84520542E+003  -4.89426230E-001  -1.67962182E+002  -1.67472755E+002   2.84522128E+003  -4.73568068E-001   2.84569485E+003   2.97859779E-001  -1.67946323E+002  -1.67648464E+002
      21       1     1.19999997E+001   7.18383373E+003   3.27626499E-001   2.84538881E+003   2.84506118E+003  -5.12212994E-001  -1.68032773E+002  -1.67520560E+002   2.84507697E+003  -4.96429117E-001   2.84557340E+003   3.11842622E-001  -1.68016989E+002  -1.67705147E+002
      22       1     1.19999997E+001   7.18358325E+003   3.41625924E-001   2.84525763E+003   2.84491601E+003  -5.35148272E-001  -1.68103824E+002  -1.67568676E+002   2.84493172E+003  -5.19439785E-001   2.84545116E+003   3.25917437E-001  -1.68088115E+002  -1.67762198E+002
      23       1     1.19999997E+001   7.18333118E+003   3.55715236E-001   2.84512562E+003   2.84476991E+003  -5.58229701E-001  -1.68175326E+002  -1.67617097E+002   2.84478554E+003  -5.42596904E-001   2.84532814E+003   3.40082439E-001  -1.68159693E+002  -1.67819611E+002
      24       1     1.19999997E+001   7.18307751E+003   3.69892235E-001   2.84499277E+003   2.84462288E+003  -5.81456733E-001  -1.68247283E+002  -1.67665826E+002   2.84463843E+003  -5.65900215E-001   2.84520433E+003   3.54335717E-001  -1.68231726E+002  -1.67877391E+002
      25       1     1.19999997E+001   7.18282223E+003   3.84161944E-001   2.84485908E+003   2.84447491E+003  -6.04832850E-001  -1.68319698E+002  -1.67714865E+002   2.84449039E+003  -5.89353010E-001   2.84507975E+003   3.68682104E-001  -1.68304218E+002  -1.67935536E+002
      26       1     1.19999997E+001   7.18256528E+003   3.98529198E-001   2.84472451E+003   2.84432598E+003  -6.28364455E-001  -1.68392588E+002  -1.67764224E+002   2.84434138E+003  -6.12959258E-001   2.84495434E+003   3.83124000E-001  -1.68377183E+002  -1.67994059E+002
      27       1     1.19999997E+001   7.18230673E+003   4.12987433E-001   2.84458910E+003   2.84417611E+003  -6.52043894E-001  -1.68465936E+002  -1.67813892E+002   2.84419144E+003  -6.36713097E-001   2.84482816E+003   3.97656636E-001  -1.68450605E+002  -1.68052948E+002
      28       1     1.19999997E+001   7.18204658E+003   4.27536472E-001   2.84445285E+003   2.84402532E+003  -6.75871890E-001  -1.68539739E+002  -1.67863867E+002   2.84404057E+003  -6.60614976E-001   2.84470119E+003   4.12279559E-001  -1.68524482E+002  -1.68112203E+002
      29       1     1.19999997E+001   7.18178480E+003   4.42179993E-001   2.84431575E+003   2.84387357E+003  -6.99852734E-001  -1.68614008E+002  -1.67914156E+002   2.84388875E+003  -6.84670960E-001   2.84457342E+003   4.26998218E-001  -1.68598827E+002  -1.68171828E+002
      30       1     1.19999997E+001   7.18152138E+003   4.56920052E-001   2.84417779E+003   2.84372087E+003  -7.23987224E-001  -1.68688746E+002  -1.67964758E+002   2.84373598E+003  -7.08878205E-001   2.84444485E+003   4.41811033E-001  -1.68673637E+002  -1.68231826E+002
      31       1     1.19999997E+001   7.18125635E+003   4.71750455E-001   2.84403898E+003   2.84356723E+003  -7.48269314E-001  -1.68763940E+002  -1.68015670E+002   2.84358227E+003  -7.33233130E-001   2.84431550E+003   4.56714271E-001  -1.68748904E+002  -1.68292189E+002
      32       1     1.19999997E+001   7.18098970E+003   4.86673070E-001   2.84389933E+003   2.84341266E+003  -7.72701275E-001  -1.68839595E+002  -1.68066893E+002   2.84342762E+003  -7.57737100E-001   2.84418536E+003   4.71708895E-001  -1.68824630E+002  -1.68352921E+002
      33       1     1.19999997E+001   7.18072146E+003   5.01687085E-001   2.84375884E+003   2.84325715E+003  -7.97282028E-001  -1.68915706E+002  -1.68118424E+002   2.84327204E+003  -7.82390379E-001   2.84405443E+003   4.86795436E-001  -1.68900814E+002  -1.68414019E+002
      34       1     1.19999997E+001   7.18045160E+003   5.16793383E-001   2.84361750E+003   2.84310071E+003  -8.22011929E-001  -1.68992276E+002  -1.68170264E+002   2.84311553E+003  -8.07191389E-001   2.84392272E+003   5.01972843E-001  -1.68977455E+002  -1.68475482E+002
      35       1     1.19999997E+001   7.18018012E+003   5.31993767E-001   2.84347531E+003   2.84294332E+003  -8.46892085E-001  -1.69069309E+002  -1.68222417E+002   2.84295807E+003  -8.32141640E-001   2.84379021E+003   5.17243321E-001  -1.69054559E+002  -1.68537315E+002
      36       1     1.19999997E+001   7.17990702E+003   5.47287969E-001   2.84333227E+003   2.84278499E+003  -8.71923347E-001  -1.69146807E+002  -1.68274883E+002   2.84279967E+003  -8.57241705E-001   2.84365691E+003   5.32606327E-001  -1.69132125E+002  -1.68599519E+002
      37       1     1.19999997E+001   7.17963225E+003   5.62682092E-001   2.84318836E+003   2.84262568E+003  -8.97111239E-001  -1.69224781E+002  -1.68327669E+002   2.84264030E+003  -8.82496821E-001   2.84352279E+003   5.48067674E-001  -1.69210166E+002  -1.68662099E+002
      38       1     1.19999997E+001   7.17935577E+003   5.78178590E-001   2.84304356E+003   2.84246538E+003  -9.22458578E-001  -1.69303242E+002  -1.68380784E+002   2.84247993E+003  -9.07909227E-001   2.84338784E+003   5.63629239E-001  -1.69288693E+002  -1.68725064E+002
      39       1     1.19999997E+001   7.17907764E+003   5.93777419E-001   2.84289790E+003   2.84230412E+003  -9.47964406E-001  -1.69382179E+002  -1.68434215E+002   2.84231861E+003  -9.33478618E-001   2.84325208E+003   5.79291631E-001  -1.69367693E+002  -1.68788402E+002
      40       1     1.19999997E+001   7.17879786E+003   6.09474115E-001   2.84275137E+003   2.84214189E+003  -9.73624811E-001  -1.69461590E+002  -1.68487965E+002   2.84215632E+003  -9.59199262E-001   2.84311552E+003   5.95048566E-001  -1.69447164E+002  -1.68852115E+002
      41       1     1.19999997E+001   7.17851640E+003   6.25277525E-001   2.84260396E+003   2.84197868E+003  -9.99449300E-001  -1.69541483E+002  -1.68542033E+002   2.84199305E+003  -9.85083075E-001   2.84297813E+003   6.10911300E-001  -1.69527117E+002  -1.68916205E+002
      42       1     1.19999997E+001   7.17823328E+003   6.41183141E-001   2.84245569E+003   2.84181451E+003  -1.02543380E+000  -1.69621851E+002  -1.68596417E+002   2.84182881E+003  -1.01112650E+000   2.84283994E+003   6.26875841E-001  -1.69607544E+002  -1.68980668E+002
      43       1     1.19999997E+001   7.17794852E+003   6.57188425E-001   2.84230656E+003   2.84164937E+003  -1.05157252E+000  -1.69702691E+002  -1.68651118E+002   2.84166362E+003  -1.03732211E+000   2.84270095E+003   6.42938015E-001  -1.69688440E+002  -1.69045502E+002
      44       1     1.19999997E+001   7.17766217E+003   6.73295626E-001   2.84215660E+003   2.84148331E+003  -1.07786719E+000  -1.69783990E+002  -1.68706123E+002   2.84149750E+003  -1.06367048E+000   2.84256117E+003   6.59098915E-001  -1.69769793E+002  -1.69110694E+002
      45       1     1.19999997E+001   7.17737423E+003   6.89501673E-001   2.84200581E+003   2.84131631E+003  -1.10431605E+000  -1.69865745E+002  -1.68761429E+002   2.84133046E+003  -1.09016937E+000   2.84242063E+003   6.75354997E-001  -1.69851599E+002  -1.69176244E+002
      46       1     1.19999997E+001   7.17698010E+003   7.14540176E-001   2.84180169E+003   2.84108715E+003  -1.14272075E+000  -1.69978232E+002  -1.68835511E+002   2.84109848E+003  -1.13139221E+000   2.84222987E+003   7.03211632E-001  -1.69966903E+002  -1.69263692E+002
      47       1     1.19999997E+001   7.17662896E+003   7.36676245E-001   2.84161941E+003   2.84088273E+003  -1.17574002E+000  -1.70078699E+002  -1.68902959E+002   2.84089391E+003  -1.16455862E+000   2.84205847E+003   7.25494846E-001  -1.70067517E+002  -1.69342023E+002
      48       1     1.19999997E+001   7.17636105E+003   7.51851824E-001   2.84147892E+003   2.84072707E+003  -1.20069616E+000  -1.70155045E+002  -1.68954349E+002   2.84073885E+003  -1.18891498E+000   2.84192777E+003   7.40070643E-001  -1.70143264E+002  -1.69403193E+002
      49       1     1.19999997E+001   7.17609104E+003   7.67178002E-001   2.84133736E+003   2.84057018E+003  -1.22583770E+000  -1.70231998E+002  -1.69006161E+002   2.84058259E+003  -1.21343172E+000   2.84179602E+003   7.54772020E-001  -1.70219592E+002  -1.69464820E+002
      50       1     1.19999997E+001   7.17581998E+003   7.82551036E-001   2.84119523E+003   2.84041268E+003  -1.25106260E+000  -1.70309252E+002  -1.69058189E+002   2.84042574E+003  -1.23800716E+000   2.84166375E+003   7.69495599E-001  -1.70296197E+002  -1.69526701E+002
      51       1     1.19999997E+001   7.17554822E+003   7.97988880E-001   2.84105271E+003   2.84025472E+003  -1.27645794E+000  -1.70386755E+002  -1.69110297E+002   2.84026848E+003  -1.26269419E+000   2.84153118E+003   7.84225136E-001  -1.70372992E+002  -1.69588766E+002
      52       1     1.19999997E+001   7.17527532E+003   8.13483170E-001   2.84090963E+003   2.84009614E+003  -1.30187527E+000  -1.70464540E+002  -1.69162665E+002   2.84011055E+003  -1.28747087E+000   2.84139802E+003   7.99078769E-001  -1.70450136E+002  -1.69651057E+002
      53       1     1.19999997E+001   7.17500164E+003   8.29042278E-001   2.84076611E+003   2.83993707E+003  -1.32741749E+000  -1.70542590E+002  -1.69215173E+002   2.83995221E+003  -1.31227823E+000   2.84126448E+003   8.13903012E-001  -1.70527451E+002  -1.69713548E+002
      54       1     1.19999997E+001   7.17472713E+003   8.44668464E-001   2.84062217E+003   2.83977750E+003  -1.35301959E+000  -1.70620886E+002  -1.69267866E+002   2.83979340E+003  -1.33712082E+000   2.84113052E+003   8.28769696E-001  -1.70604987E+002  -1.69776217E+002
      55       1     1.19999997E+001   7.17445154E+003   8.60372733E-001   2.84047769E+003   2.83961732E+003  -1.37870955E+000  -1.70699469E+002  -1.69320759E+002   2.83963389E+003  -1.36213677E+000   2.84099603E+003   8.43799953E-001  -1.70682896E+002  -1.69839096E+002
      56       1     1.19999997E+001   7.17417509E+003   8.76105464E-001   2.84033271E+003   2.83945661E+003  -1.40447454E+000  -1.70778327E+002  -1.69373853E+002   2.83947400E+003  -1.38708106E+000   2.84086108E+003   8.58711982E-001  -1.70760934E+002  -1.69902222E+002
      57       1     1.19999997E+001   7.17389805E+003   8.91774675E-001   2.84018739E+003   2.83929562E+003  -1.43018720E+000  -1.70857295E+002  -1.69427108E+002   2.83931380E+003  -1.41200202E+000   2.84072580E+003   8.73589494E-001  -1.70839110E+002  -1.69965520E+002
      58       1     1.19999997E+001   7.17362036E+003   9.07400681E-001   2.84004167E+003   2.83913427E+003  -1.45588262E+000  -1.70936424E+002  -1.69480541E+002   2.83915330E+003  -1.43685133E+000   2.84059015E+003   8.88369389E-001  -1.70917393E+002  -1.70029023E+002
      59       1     1.19999997E+001   7.17334609E+003   9.23455323E-001   2.83989791E+003   2.83897445E+003  -1.48208073E+000  -1.71015028E+002  -1.69532947E+002   2.83899467E+003  -1.46186238E+000   2.84045654E+003   9.03236969E-001  -1.70994810E+002  -1.70091573E+002
      60       1     1.19999997E+001   7.17305659E+003   9.38611439E-001   2.83974542E+003   2.83880681E+003  -1.50810412E+000  -1.71096953E+002  -1.69588849E+002   2.83882753E+003  -1.48738824E+000   2.84031492E+003   9.17895552E-001  -1.71076237E+002  -1.70158341E+002
      61       1     1.19999997E+001   7.17277646E+003   9.54813678E-001   2.83959842E+003   2.83864361E+003  -1.53458064E+000  -1.71177214E+002  -1.69642633E+002   2.83866593E+003  -1.51225992E+000   2.84017819E+003   9.32492964E-001  -1.71154893E+002  -1.70222400E+002
      62       1     1.19999997E+001   7.17249638E+003   9.70374767E-001   2.83945123E+003   2.83848086E+003  -1.56038540E+000  -1.71257029E+002  -1.69696644E+002   2.83850434E+003  -1.53689934E+000   2.84004124E+003   9.46888700E-001  -1.71233543E+002  -1.70286654E+002
      63       1     1.19999997E+001   7.17221484E+003   9.85965657E-001   2.83930328E+003   2.83831731E+003  -1.58628035E+000  -1.71337212E+002  -1.69750932E+002   2.83834187E+003  -1.56172095E+000   2.83990359E+003   9.61406255E-001  -1.71312652E+002  -1.70351246E+002
      64       1     1.19999997E+001   7.17193180E+003   1.00162452E+000   2.83915452E+003   2.83815290E+003  -1.61230601E+000  -1.71417813E+002  -1.69805507E+002   2.83817852E+003  -1.58668534E+000   2.83976520E+003   9.76003843E-001  -1.71392192E+002  -1.70416188E+002
      65       1     1.19999997E+001   7.17164727E+003   1.01730359E+000   2.83900496E+003   2.83798765E+003  -1.63842323E+000  -1.71498805E+002  -1.69860382E+002   2.83801432E+003  -1.61175323E+000   2.83962608E+003   9.90633598E-001  -1.71472135E+002  -1.70481502E+002
      66       1     1.19999997E+001   7.17136117E+003   1.03303273E+000   2.83885454E+003   2.83782150E+003  -1.66466124E+000  -1.71580236E+002  -1.69915574E+002   2.83784924E+003  -1.63692844E+000   2.83948616E+003   1.00529994E+000  -1.71552503E+002  -1.70547203E+002
      67       1     1.19999997E+001   7.17107340E+003   1.04881918E+000   2.83870322E+003   2.83765440E+003  -1.69102884E+000  -1.71662122E+002  -1.69971094E+002   2.83768319E+003  -1.66224170E+000   2.83934543E+003   1.02003204E+000  -1.71633335E+002  -1.70613303E+002
      68       1     1.19999997E+001   7.17078351E+003   1.06468053E+000   2.83855079E+003   2.83748611E+003  -1.71756656E+000  -1.71744567E+002  -1.70027000E+002   2.83751583E+003  -1.68784813E+000   2.83920368E+003   1.03496209E+000  -1.71714849E+002  -1.70679887E+002
      69       1     1.19999997E+001   7.17048775E+003   1.08192444E+000   2.83839568E+003   2.83731376E+003  -1.74558693E+000  -1.71829342E+002  -1.70083755E+002   2.83734507E+003  -1.71427138E+000   2.83905934E+003   1.05060890E+000  -1.71798026E+002  -1.70747417E+002
      70       1     1.19999997E+001   7.17019103E+003   1.09862745E+000   2.83823989E+003   2.83714127E+003  -1.77313183E+000  -1.71913962E+002  -1.70140830E+002   2.83717362E+003  -1.74078275E+000   2.83891440E+003   1.06627836E+000  -1.71881613E+002  -1.70815335E+002
      71       1     1.19999997E+001   7.16989446E+003   1.11478787E+000   2.83808392E+003   2.83696914E+003  -1.80021548E+000  -1.71998264E+002  -1.70198049E+002   2.83700239E+003  -1.76696475E+000   2.83876935E+003   1.08153714E+000  -1.71965013E+002  -1.70883476E+002
      72       1     1.19999997E+001   7.16959084E+003   1.13099696E+000   2.83792405E+003   2.83679305E+003  -1.82790368E+000  -1.72084435E+002  -1.70256531E+002   2.83682707E+003  -1.79388890E+000   2.83862095E+003   1.09698217E+000  -1.72050420E+002  -1.70953438E+002
      73       1     1.19999997E+001   7.16928855E+003   1.14720157E+000   2.83776497E+003   2.83661777E+003  -1.85532140E+000  -1.72170192E+002  -1.70314870E+002   2.83665248E+003  -1.82061703E+000   2.83847309E+003   1.11249720E+000  -1.72135488E+002  -1.71022990E+002
      74       1     1.19999997E+001   7.16898408E+003   1.16341420E+000   2.83760471E+003   2.83644130E+003  -1.88280163E+000  -1.72256495E+002  -1.70373694E+002   2.83647665E+003  -1.84744905E+000   2.83832410E+003   1.12806162E+000  -1.72221143E+002  -1.71093081E+002
      75       1     1.19999997E+001   7.16867769E+003   1.17968369E+000   2.83744340E+003   2.83626372E+003  -1.91040869E+000  -1.72343337E+002  -1.70432928E+002   2.83629979E+003  -1.87434064E+000   2.83817413E+003   1.14361565E+000  -1.72307269E+002  -1.71163653E+002
