    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850040E+003  -1.84606033E-021  -1.12820553E-020  -1.19999997E+001  -1.07963614E-020  -8.13151629E-020  -1.08420217E-019  -6.98628998E+003  -6.98629582E+003  -1.41660936E+004  -2.04124506E+002   1.40218079E-002  -6.91128629E-003   4.40400800E-004   1.19996227E+001   0.00000000E+000   7.67613037E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828395E+003   8.37649617E-021   9.84040229E-021  -1.19999997E+001   1.11655683E-020   2.71050543E-020   0.00000000E+000  -6.98635733E+003  -6.98637667E+003  -1.41659454E+004  -2.04189936E+002   3.25428751E-002  -1.60655833E-002   8.87069275E-004   1.19992403E+001   0.00000000E+000   7.73022809E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806433E+003  -4.41001004E-021   5.89781069E-021  -1.19999997E+001  -1.37955632E-020  -2.71050543E-020   0.00000000E+000  -6.98642566E+003  -6.98645871E+003  -1.41657950E+004  -2.04256322E+002   5.13343807E-002  -2.53491757E-002   1.34026859E-003   1.19988523E+001   0.00000000E+000   7.78435749E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784310E+003   7.99785425E-021   1.04560541E-020  -1.19999997E+001   3.83364610E-021   0.00000000E+000   5.42101086E-020  -6.98649450E+003  -6.98654134E+003  -1.41656435E+004  -2.04323196E+002   7.02634381E-002  -3.47004991E-002   1.79679433E-003   1.19984615E+001   0.00000000E+000   7.83850474E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762024E+003   2.95272459E-021  -4.28246913E-022  -1.19999997E+001   1.41851911E-020   1.08420217E-019   2.71050543E-020  -6.98656384E+003  -6.98662459E+003  -1.41654909E+004  -2.04390564E+002   8.93333849E-002  -4.41245590E-002   2.25670187E-003   1.19980678E+001   0.00000000E+000   7.89267528E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739573E+003  -4.13714383E-021   1.34180869E-020  -1.19999997E+001  -6.01232351E-021  -5.42101086E-020   2.71050543E-020  -6.98663370E+003  -6.98670845E+003  -1.41653372E+004  -2.04458432E+002   1.08544921E-001  -5.36185809E-002   2.72001215E-003   1.19976712E+001   0.00000000E+000   7.94687160E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18716963E+003   2.64413453E-021   1.59216500E-020  -1.19999997E+001   5.13604197E-021  -5.42101086E-020   2.71050543E-020  -6.98670405E+003  -6.98679291E+003  -1.41651824E+004  -2.04526782E+002   1.27893437E-001  -6.31803446E-002   3.18662189E-003   1.19972718E+001   0.00000000E+000   8.00108139E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694186E+003   6.28574547E-021   1.09086640E-020  -1.19999997E+001   3.72334673E-021   5.42101086E-020   5.42101086E-020  -6.98677492E+003  -6.98687800E+003  -1.41650265E+004  -2.04595635E+002   1.47386535E-001  -7.28134917E-002   3.65666373E-003   1.19968694E+001   0.00000000E+000   8.05531910E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671249E+003  -1.13964809E-021   9.00093352E-021  -1.19999997E+001  -5.53254583E-021   0.00000000E+000   2.71050543E-020  -6.98684629E+003  -6.98696368E+003  -1.41648694E+004  -2.04664975E+002   1.67018288E-001  -8.25153619E-002   4.13002915E-003   1.19964642E+001   0.00000000E+000   8.10957207E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648150E+003  -1.62551330E-021  -3.25022559E-020  -1.19999997E+001   1.75778465E-021   0.00000000E+000  -1.62630326E-019  -6.98691817E+003  -6.98704997E+003  -1.41647112E+004  -2.04734806E+002   1.86789608E-001  -9.22852440E-002   4.60674602E-003   1.19960561E+001   0.00000000E+000   8.16384337E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18624888E+003  -1.31487079E-020  -4.50989210E-021  -1.19999997E+001  -2.36167820E-021   1.08420217E-019  -2.71050543E-020  -6.98699056E+003  -6.98713687E+003  -1.41645519E+004  -2.04805128E+002   2.06701438E-001  -1.02124320E-001   5.08682150E-003   1.19956452E+001   0.00000000E+000   8.21813352E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18601468E+003  -8.76573635E-021   1.44597056E-020  -1.19999997E+001  -1.14970350E-021   2.71050543E-020   5.42101086E-020  -6.98706343E+003  -6.98722436E+003  -1.41643916E+004  -2.04875931E+002   2.26749509E-001  -1.12030454E-001   5.57017370E-003   1.19952314E+001   0.00000000E+000   8.27243293E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18577885E+003   3.65407036E-021  -8.79914669E-021  -1.19999997E+001   7.81783907E-021   5.42101086E-020   2.71050543E-020  -6.98713682E+003  -6.98731246E+003  -1.41642301E+004  -2.04947225E+002   2.46938906E-001  -1.22006243E-001   6.05688286E-003   1.19948148E+001   0.00000000E+000   8.32675002E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18554142E+003   4.82535810E-021   8.49791078E-021  -1.19999997E+001  -9.20525360E-021   5.42101086E-020   5.42101086E-020  -6.98721070E+003  -6.98740116E+003  -1.41640675E+004  -2.05019005E+002   2.67265877E-001  -1.32049812E-001   6.54690295E-003   1.19943954E+001   0.00000000E+000   8.38107967E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18530235E+003  -2.39355050E-021   1.27580848E-020  -1.19999997E+001   1.18891703E-021  -5.42101086E-020  -5.42101086E-020  -6.98728510E+003  -6.98749046E+003  -1.41639038E+004  -2.05091280E+002   2.87734844E-001  -1.42164653E-001   7.04031399E-003   1.19939730E+001   0.00000000E+000   8.43543021E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18506167E+003  -4.76518071E-021  -1.42682840E-020  -1.19999997E+001   4.35453724E-021   0.00000000E+000   5.42101086E-020  -6.98736000E+003  -6.98758038E+003  -1.41637390E+004  -2.05164046E+002   3.08342345E-001  -1.52345754E-001   7.53706599E-003   1.19935479E+001   0.00000000E+000   8.48979610E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18481938E+003   1.61218018E-020   2.73094939E-020  -1.19999997E+001  -4.72521755E-021   0.00000000E+000  -5.42101086E-020  -6.98743541E+003  -6.98767089E+003  -1.41635731E+004  -2.05237297E+002   3.29088732E-001  -1.62595734E-001   8.03713295E-003   1.19931198E+001   0.00000000E+000   8.54417417E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18457545E+003   2.12202846E-021   1.77071193E-020  -1.19999997E+001  -1.62126883E-020  -5.42101086E-020   5.42101086E-020  -6.98751132E+003  -6.98776201E+003  -1.41634060E+004  -2.05311046E+002   3.49978260E-001  -1.72917183E-001   8.54060627E-003   1.19926889E+001   0.00000000E+000   8.59857357E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
        19     1.19999997E+001   7.18432984E+003   1.06480375E-020   1.37119307E-020  -1.19999997E+001   1.46149890E-020   0.00000000E+000   0.00000000E+000  -6.98758777E+003  -6.98785376E+003  -1.41632378E+004  -2.05385305E+002   3.71011700E-001  -1.83309389E-001   9.04755337E-003   1.19922550E+001   0.00000000E+000   8.65300154E+014   0.00000000E+000   1.00000000E-014   1.90000000E-013
        20     1.19999997E+001   7.18408260E+003   7.33419690E-021   2.88123809E-021  -1.19999997E+001   6.85174381E-021   0.00000000E+000  -1.08420217E-019  -6.98766472E+003  -6.98794612E+003  -1.41630685E+004  -2.05460055E+002   3.92185889E-001  -1.93770441E-001   9.55785974E-003   1.19918182E+001   0.00000000E+000   8.70744532E+014   0.00000000E+000   1.00000000E-014   2.00000000E-013
        21     1.19999997E+001   7.18383373E+003   1.31243061E-020  -2.29179953E-020  -1.19999997E+001   4.31814129E-022   0.00000000E+000   0.00000000E+000  -6.98774218E+003  -6.98803909E+003  -1.41628981E+004  -2.05535299E+002   4.13500892E-001  -2.04301095E-001   1.00715359E-002   1.19913786E+001   0.00000000E+000   8.76190588E+014   0.00000000E+000   1.00000000E-014   2.10000000E-013
        22     1.19999997E+001   7.18358325E+003  -6.07440083E-021   1.48514980E-020  -1.19999997E+001   1.39000464E-020  -1.08420217E-019   1.08420217E-019  -6.98782014E+003  -6.98813267E+003  -1.41627266E+004  -2.05611032E+002   4.34954667E-001  -2.14901258E-001   1.05885503E-002   1.19909361E+001   0.00000000E+000   8.81637963E+014   0.00000000E+000   1.00000000E-014   2.20000000E-013
        23     1.19999997E+001   7.18333118E+003   7.00363485E-022  -1.06799660E-021  -1.19999997E+001  -3.05798333E-021   0.00000000E+000   5.42101086E-020  -6.98789860E+003  -6.98822683E+003  -1.41625539E+004  -2.05687247E+002   4.56545064E-001  -2.25569489E-001   1.11088497E-002   1.19904908E+001   0.00000000E+000   8.87086103E+014   0.00000000E+000   1.00000000E-014   2.30000000E-013
        24     1.19999997E+001   7.18307751E+003   6.45573109E-021  -8.50525927E-021  -1.19999997E+001  -4.60403559E-021   5.42101086E-020  -1.08420217E-019  -6.98797756E+003  -6.98832160E+003  -1.41623802E+004  -2.05763946E+002   4.78271851E-001  -2.36303889E-001   1.16324616E-002   1.19900427E+001   0.00000000E+000   8.92535279E+014   0.00000000E+000   1.00000000E-014   2.40000000E-013
        25     1.19999997E+001   7.18282223E+003  -9.30691926E-021  -1.96274579E-020  -1.19999997E+001   2.71997665E-021  -1.08420217E-019   0.00000000E+000  -6.98805702E+003  -6.98841697E+003  -1.41622054E+004  -2.05841133E+002   5.00137803E-001  -2.47108885E-001   1.21593975E-002   1.19895917E+001   0.00000000E+000   8.97985563E+014   0.00000000E+000   1.00000000E-014   2.50000000E-013
