   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996227E+001   1.00002270E+000   4.40400800E-004   1.19999997E+001   0.00000000E+000  -1.84606033E-021  -1.12820553E-020  -1.19999997E+001  -1.07963614E-020  -8.13151629E-020  -1.08420217E-019   1.14841035E-004   1.36510455E-004  -2.51351490E-004   1.25676273E-004  -3.24336543E-005   1.74332346E-005
       2       1     1.19992403E+001   1.00002270E+000   8.87069275E-004   1.19999997E+001   0.00000000E+000   8.37649617E-021   9.84040229E-021  -1.19999997E+001   1.11655683E-020   2.71050543E-020   0.00000000E+000   2.31333718E-004   2.74948059E-004  -5.06281777E-004   2.53141952E-004  -6.53270532E-005   3.51047990E-005
       3       1     1.19988523E+001   1.00002270E+000   1.34026859E-003   1.19999997E+001   0.00000000E+000  -4.41001004E-021   5.89781069E-021  -1.19999997E+001  -1.37955632E-020  -2.71050543E-020   0.00000000E+000   3.49533380E-004   4.15406904E-004  -7.64940284E-004   3.82471749E-004  -9.87003088E-005   5.30268503E-005
       4       1     1.19984615E+001   1.00002270E+000   1.79679433E-003   1.19999997E+001   0.00000000E+000   7.99785425E-021   1.04560541E-020  -1.19999997E+001   3.83364610E-021   0.00000000E+000   5.42101086E-020   4.68600667E-004   5.56896786E-004  -1.02549745E-003   5.12750881E-004  -1.32317830E-004   7.10797025E-005
       5       1     1.19980678E+001   1.00002270E+000   2.25670187E-003   1.19999997E+001   0.00000000E+000   2.95272459E-021  -4.28246913E-022  -1.19999997E+001   1.41851911E-020   1.08420217E-019   2.71050543E-020   5.88546145E-004   6.99437839E-004  -1.28798398E-003   6.43994699E-004  -1.66185884E-004   8.92723329E-005
       6       1     1.19976712E+001   1.00002270E+000   2.72001215E-003   1.19999997E+001   0.00000000E+000  -4.13714383E-021   1.34180869E-020  -1.19999997E+001  -6.01232351E-021  -5.42101086E-020   2.71050543E-020   7.09379214E-004   8.43033241E-004  -1.55241245E-003   7.76209489E-004  -2.00305398E-004   1.07600023E-004
       7       1     1.19972718E+001   1.00002270E+000   3.18662189E-003   1.19999997E+001   0.00000000E+000   2.64413453E-021   1.59216500E-020  -1.19999997E+001   5.13604197E-021  -5.42101086E-020   2.71050543E-020   8.31071133E-004   9.87652795E-004  -1.81872393E-003   9.09365786E-004  -2.34668194E-004   1.26058475E-004
       8       1     1.19968694E+001   1.00002270E+000   3.65666373E-003   1.19999997E+001   0.00000000E+000   6.28574547E-021   1.09086640E-020  -1.19999997E+001   3.72334673E-021   5.42101086E-020   5.42101086E-020   9.53656762E-004   1.13333676E-003  -2.08699352E-003   1.04350115E-003  -2.69287757E-004   1.44654742E-004
       9       1     1.19964642E+001   1.00002270E+000   4.13002915E-003   1.19999997E+001   0.00000000E+000  -1.13964809E-021   9.00093352E-021  -1.19999997E+001  -5.53254583E-021   0.00000000E+000   2.71050543E-020   1.07711002E-003   1.28004975E-003  -2.35715977E-003   1.17858484E-003  -3.04153592E-004   1.63383634E-004
      10       1     1.19960561E+001   1.00002270E+000   4.60674602E-003   1.19999997E+001   0.00000000E+000  -1.62551330E-021  -3.25022559E-020  -1.19999997E+001   1.75778465E-021   0.00000000E+000  -1.62630326E-019   1.20143813E-003   1.42780066E-003  -2.62923880E-003   1.31462492E-003  -3.39267199E-004   1.82244016E-004
