   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996198E+001   1.00002270E+000   4.48477033E-004   1.19999997E+001   0.00000000E+000   7.89974029E-021  -1.13354763E-022  -1.19999997E+001  -4.03882696E-021   0.00000000E+000   8.67361738E-020   1.15652954E-004   1.37619974E-004  -2.53272929E-004   1.26637219E-004  -4.95430425E-005   1.79266558E-005
       2       1     1.19992348E+001   1.00002270E+000   9.02978193E-004   1.19999997E+001   0.00000000E+000  -6.42742600E-021  -7.43991575E-021  -1.19999997E+001   1.32148307E-021  -8.67361738E-020   0.00000000E+000   2.32839965E-004   2.77110736E-004  -5.09950701E-004   2.54976870E-004  -9.97390214E-005   3.60767501E-005
       3       1     1.19988442E+001   1.00002270E+000   1.36414282E-003   1.19999997E+001   0.00000000E+000   6.32902253E-021   1.94501181E-021  -1.19999997E+001  -2.24225400E-021   0.00000000E+000   0.00000000E+000   3.51744515E-004   4.18646760E-004  -7.70391275E-004   3.85197933E-004  -1.50672324E-004   5.44939957E-005
       4       1     1.19984507E+001   1.00002270E+000   1.82865416E-003   1.19999997E+001   0.00000000E+000  -8.13359458E-021  -1.74929054E-021  -1.19999997E+001  -4.29802529E-021   1.73472348E-019   8.67361738E-020   4.71512689E-004   5.61209121E-004  -1.03272181E-003   5.16363982E-004  -2.01975551E-004   7.30457650E-005
       5       1     1.19980544E+001   1.00002270E+000   2.29651200E-003   1.19999997E+001   0.00000000E+000   4.82056046E-021  -3.34302977E-021  -1.19999997E+001  -5.88370985E-021   0.00000000E+000  -2.60208521E-019   5.92144429E-004   7.04797745E-004  -1.29694217E-003   6.48474951E-004  -2.53648672E-004   9.17320216E-005
       6       1     1.19976552E+001   1.00002270E+000   2.76771756E-003   1.19999997E+001   0.00000000E+000   1.96210860E-021   6.99685197E-021  -1.19999997E+001  -4.19421930E-022   0.00000000E+000   8.67361738E-020   7.13640033E-004   8.49413037E-004  -1.56305307E-003   7.81531192E-004  -3.05691812E-004   1.10552779E-004
       7       1     1.19972533E+001   1.00002270E+000   3.24227163E-003   1.19999997E+001   0.00000000E+000  -1.05695071E-020   3.40073595E-021  -1.19999997E+001   1.11680737E-020  -1.73472348E-019  -8.67361738E-020   8.35999688E-004   9.95055263E-004  -1.83105495E-003   9.15532931E-004  -3.58105046E-004   1.29508030E-004
       8       1     1.19968485E+001   1.00002270E+000   3.72017362E-003   1.19999997E+001   0.00000000E+000  -1.06263344E-020  -5.92206776E-021  -1.19999997E+001   4.21211742E-021  -1.73472348E-019  -8.67361738E-020   9.59223239E-004   1.14172424E-003  -2.10094748E-003   1.05048000E-003  -4.10888303E-004   1.48597716E-004
       9       1     1.19964408E+001   1.00002270E+000   4.20142263E-003   1.19999997E+001   0.00000000E+000   8.49272022E-021   1.12686194E-020  -1.19999997E+001   3.85570597E-021  -8.67361738E-020  -1.73472348E-019   1.08331046E-003   1.28941969E-003  -2.37273015E-003   1.18637215E-003  -4.64041484E-004   1.67821773E-004
      10       1     1.19960304E+001   1.00002270E+000   4.68601800E-003   1.19999997E+001   0.00000000E+000  -3.40738183E-021   5.06839152E-021  -1.19999997E+001   1.37510699E-022   1.73472348E-019   8.67361738E-020   1.20826118E-003   1.43814141E-003  -2.64640260E-003   1.32320918E-003  -5.17564505E-004   1.87180155E-004
      11       1     1.19956171E+001   1.00002270E+000   5.17396020E-003   1.19999997E+001   0.00000000E+000   7.47967729E-022   7.39711433E-021  -1.19999997E+001  -8.55051429E-022   1.73472348E-019   8.67361738E-020   1.33407549E-003   1.58788960E-003  -2.92196509E-003   1.46099125E-003  -5.71457391E-004   2.06672819E-004
      12       1     1.19952010E+001   1.00002270E+000   5.66524845E-003   1.19999997E+001   0.00000000E+000   2.13347561E-020  -4.55411524E-021  -1.19999997E+001  -2.21213816E-021   8.67361738E-020  -1.73472348E-019   1.46075318E-003   1.73866402E-003  -3.19941720E-003   1.59971813E-003  -6.25720045E-004   2.26299697E-004
