   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.78784246E+003   2.78396310E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.78399007E+003   0.00000000E+000   2.78800352E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.80981199E+003   2.80617433E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.80617365E+003   0.00000000E+000   2.80999417E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.84205221E+003   2.83833539E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.83829796E+003   0.00000000E+000   2.84228193E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.84278773E+003   2.83906556E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.83897401E+003   0.00000000E+000   2.84303795E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.84350841E+003   2.83977992E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.83963392E+003   0.00000000E+000   2.84377995E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.84423067E+003   2.84049568E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84029495E+003   0.00000000E+000   2.84452423E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.84494992E+003   2.84120833E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84095275E+003   0.00000000E+000   2.84526604E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.84565658E+003   2.84190765E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84159706E+003   0.00000000E+000   2.84599579E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.84634639E+003   2.84258975E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84222397E+003   0.00000000E+000   2.84670941E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.84702141E+003   2.84325637E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84283542E+003   0.00000000E+000   2.84740872E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      11   0.00000000E+000   2.84769180E+003   2.84391862E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84344215E+003   0.00000000E+000   2.84810359E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
