   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850224E+003   3.86886256E-002   2.84782190E+003   2.84778321E+003  -4.95891303E-002  -1.66692162E+002  -1.66642573E+002   2.84779756E+003  -3.52387948E-002   2.84783280E+003   2.43382901E-002  -1.66677812E+002  -1.66653474E+002
       2       1     1.19999997E+001   7.18828751E+003   2.19778503E-002   2.84769767E+003   2.84767570E+003  -3.33187484E-002  -1.66736144E+002  -1.66702825E+002   2.84768696E+003  -2.20543576E-002   2.84770901E+003   1.07134595E-002  -1.66724880E+002  -1.66714166E+002
       3       1     1.19999997E+001   7.18806962E+003   5.02092534E-003   2.84757162E+003   2.84756660E+003  -1.68083583E-002  -1.66780771E+002  -1.66763963E+002   2.84757474E+003  -8.67496779E-003   2.84758341E+003  -3.11246520E-003  -1.66772638E+002  -1.66775750E+002
       4       1     1.19999997E+001   7.18785016E+003  -1.20591217E-002   2.84744466E+003   2.84745672E+003  -1.77922317E-004  -1.66825721E+002  -1.66825543E+002   2.84746170E+003   4.80209310E-003   2.84745690E+003  -1.70391371E-002  -1.66820741E+002  -1.66837780E+002
       5       1     1.19999997E+001   7.18762913E+003  -2.92623087E-002   2.84731679E+003   2.84734605E+003   1.65725864E-002  -1.66870994E+002  -1.66887566E+002   2.84734785E+003   1.83768592E-002   2.84732948E+003  -3.10665815E-002  -1.66869189E+002  -1.66900256E+002
       6       1     1.19999997E+001   7.18740652E+003  -4.65887457E-002   2.84718800E+003   2.84723459E+003   3.34432833E-002  -1.66916589E+002  -1.66950032E+002   2.84723319E+003   3.20494343E-002   2.84720114E+003  -4.51948967E-002  -1.66917983E+002  -1.66963178E+002
       7       1     1.19999997E+001   7.18718233E+003  -6.40385134E-002   2.84705830E+003   2.84712234E+003   5.04342544E-002  -1.66962508E+002  -1.67012942E+002   2.84711772E+003   4.58198970E-002   2.84707190E+003  -5.94241560E-002  -1.66967122E+002  -1.67026546E+002
       8       1     1.19999997E+001   7.18695657E+003  -8.16116375E-002   2.84692768E+003   2.84700930E+003   6.75455323E-002  -1.67008749E+002  -1.67076295E+002   2.84700144E+003   5.96882845E-002   2.84694175E+003  -7.37543897E-002  -1.67016607E+002  -1.67090361E+002
       9       1     1.19999997E+001   7.18672923E+003  -9.93081132E-002   2.84679616E+003   2.84689546E+003   8.47771213E-002  -1.67055314E+002  -1.67140091E+002   2.84688434E+003   7.36546108E-002   2.84681069E+003  -8.81856027E-002  -1.67066437E+002  -1.67154622E+002
      10       1     1.19999997E+001   7.18650032E+003  -1.17127947E-001   2.84666371E+003   2.84678084E+003   1.02129035E-001  -1.67102202E+002  -1.67204331E+002   2.84676643E+003   8.77188967E-002   2.84667871E+003  -1.02717809E-001  -1.67116612E+002  -1.67219330E+002
      11       1     1.19999997E+001   7.18626983E+003  -1.35071201E-001   2.84653036E+003   2.84666543E+003   1.19601339E-001  -1.67149413E+002  -1.67269014E+002   2.84664771E+003   1.01881204E-001   2.84654583E+003  -1.17351066E-001  -1.67167133E+002  -1.67284484E+002
      12       1     1.19999997E+001   7.18603776E+003  -1.53137873E-001   2.84639609E+003   2.84654923E+003   1.37194032E-001  -1.67196947E+002  -1.67334141E+002   2.84652818E+003   1.16141537E-001   2.84641203E+003  -1.32085378E-001  -1.67218000E+002  -1.67350085E+002
      13       1     1.19999997E+001   7.18580412E+003  -1.71328008E-001   2.84626091E+003   2.84643224E+003   1.54907158E-001  -1.67244805E+002  -1.67399712E+002   2.84640783E+003   1.30499934E-001   2.84627733E+003  -1.46920784E-001  -1.67269212E+002  -1.67416133E+002
      14       1     1.19999997E+001   7.18556889E+003  -1.89641661E-001   2.84612481E+003   2.84631445E+003   1.72740776E-001  -1.67292986E+002  -1.67465727E+002   2.84628667E+003   1.44956449E-001   2.84614171E+003  -1.61857334E-001  -1.67320770E+002  -1.67482628E+002
      15       1     1.19999997E+001   7.18533209E+003  -2.08078893E-001   2.84598780E+003   2.84619588E+003   1.90694949E-001  -1.67341491E+002  -1.67532186E+002   2.84616469E+003   1.59511140E-001   2.84600518E+003  -1.76895084E-001  -1.67372674E+002  -1.67549570E+002
      16       1     1.19999997E+001   7.18509372E+003  -2.26639756E-001   2.84584987E+003   2.84607651E+003   2.08769728E-001  -1.67390319E+002  -1.67599089E+002   2.84604190E+003   1.74164052E-001   2.84586774E+003  -1.92034080E-001  -1.67424925E+002  -1.67616959E+002
