   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850109E+003   5.28057429E-002   2.84782866E+003   2.84777586E+003  -6.27809746E-002  -1.66699175E+002  -1.66636394E+002   2.84778981E+003  -4.88306994E-002   2.84783864E+003   3.88554677E-002  -1.66685224E+002  -1.66646369E+002
       2       1     1.19999997E+001   7.18828528E+003   5.04220209E-002   2.84771135E+003   2.84766093E+003  -5.98991092E-002  -1.66750249E+002  -1.66690350E+002   2.84767139E+003  -4.94394530E-002   2.84772083E+003   3.99623647E-002  -1.66739789E+002  -1.66699827E+002
       3       1     1.19999997E+001   7.18806628E+003   4.80037034E-002   2.84759231E+003   2.84754430E+003  -5.69741881E-002  -1.66802080E+002  -1.66745105E+002   2.84755122E+003  -5.00562723E-002   2.84760128E+003   4.10857875E-002  -1.66795162E+002  -1.66754076E+002
       4       1     1.19999997E+001   7.18784570E+003   4.55680784E-002   2.84747241E+003   2.84742684E+003  -5.40281014E-002  -1.66854284E+002  -1.66800256E+002   2.84743019E+003  -5.06771672E-002   2.84748087E+003   4.22171442E-002  -1.66850933E+002  -1.66808716E+002
       5       1     1.19999997E+001   7.18762353E+003   4.31148664E-002   2.84735164E+003   2.84730852E+003  -5.10607481E-002  -1.66906866E+002  -1.66855805E+002   2.84730828E+003  -5.13024772E-002   2.84735958E+003   4.33565956E-002  -1.66907107E+002  -1.66863751E+002
       6       1     1.19999997E+001   7.18739978E+003   4.06440857E-002   2.84723000E+003   2.84718936E+003  -4.80721594E-002  -1.66959823E+002  -1.66911751E+002   2.84718550E+003  -5.19322248E-002   2.84723743E+003   4.45041512E-002  -1.66963683E+002  -1.66919179E+002
       7       1     1.19999997E+001   7.18717444E+003   3.81557244E-002   2.84710751E+003   2.84706935E+003  -4.50623213E-002  -1.67013157E+002  -1.66968094E+002   2.84706185E+003  -5.25664116E-002   2.84711441E+003   4.56598148E-002  -1.67020661E+002  -1.66975001E+002
       8       1     1.19999997E+001   7.18694750E+003   3.56497791E-002   2.84698415E+003   2.84694850E+003  -4.20312325E-002  -1.67066867E+002  -1.67024836E+002   2.84693732E+003  -5.32050379E-002   2.84699053E+003   4.68235845E-002  -1.67078041E+002  -1.67031217E+002
       9       1     1.19999997E+001   7.18671899E+003   3.31262491E-002   2.84685992E+003   2.84682679E+003  -3.89788948E-002  -1.67120954E+002  -1.67081975E+002   2.84681192E+003  -5.38481025E-002   2.84686577E+003   4.79954568E-002  -1.67135823E+002  -1.67087827E+002
      10       1     1.19999997E+001   7.18648888E+003   3.05851335E-002   2.84673483E+003   2.84670424E+003  -3.59053093E-002  -1.67175416E+002  -1.67139511E+002   2.84668565E+003  -5.44956053E-002   2.84674015E+003   4.91754296E-002  -1.67194007E+002  -1.67144831E+002
      11       1     1.19999997E+001   7.18625718E+003   2.80264226E-002   2.84660888E+003   2.84658085E+003  -3.28104656E-002  -1.67230256E+002  -1.67197445E+002   2.84655851E+003  -5.51475467E-002   2.84661366E+003   5.03635037E-002  -1.67252593E+002  -1.67202229E+002
      12       1     1.19999997E+001   7.18602390E+003   2.54501159E-002   2.84648206E+003   2.84645661E+003  -2.96943653E-002  -1.67285471E+002  -1.67255777E+002   2.84643050E+003  -5.58039261E-002   2.84648630E+003   5.15596767E-002  -1.67311581E+002  -1.67260021E+002
      13       1     1.19999997E+001   7.18578903E+003   2.28562059E-002   2.84635437E+003   2.84633152E+003  -2.65570017E-002  -1.67341063E+002  -1.67314506E+002   2.84630161E+003  -5.64647445E-002   2.84635807E+003   5.27639488E-002  -1.67370971E+002  -1.67318207E+002
      14       1     1.19999997E+001   7.18555257E+003   2.02446844E-002   2.84622582E+003   2.84620558E+003  -2.33983671E-002  -1.67397032E+002  -1.67373634E+002   2.84617185E+003  -5.71300036E-002   2.84622898E+003   5.39763209E-002  -1.67430764E+002  -1.67376787E+002
      15       1     1.19999997E+001   7.18531453E+003   1.76155403E-002   2.84609641E+003   2.84607879E+003  -2.02184510E-002  -1.67453378E+002  -1.67433159E+002   2.84604121E+003  -5.77997059E-002   2.84609901E+003   5.51967952E-002  -1.67490959E+002  -1.67435762E+002
      16       1     1.19999997E+001   7.18507489E+003   1.49687639E-002   2.84596613E+003   2.84595116E+003  -1.70172442E-002  -1.67510100E+002  -1.67493083E+002   2.84590970E+003  -5.84738536E-002   2.84596818E+003   5.64253734E-002  -1.67551556E+002  -1.67495131E+002
      17       1     1.19999997E+001   7.18483366E+003   1.23043508E-002   2.84583498E+003   2.84582268E+003  -1.37947441E-002  -1.67567199E+002  -1.67553404E+002   2.84577732E+003  -5.91524486E-002   2.84583647E+003   5.76620553E-002  -1.67612557E+002  -1.67554895E+002
      18       1     1.19999997E+001   7.18459085E+003   9.62231950E-003   2.84570297E+003   2.84569335E+003  -1.05509748E-002  -1.67624674E+002  -1.67614123E+002   2.84564407E+003  -5.98354823E-002   2.84570390E+003   5.89068270E-002  -1.67673959E+002  -1.67615052E+002
      19       1     1.19999997E+001   7.18434645E+003   6.92266831E-003   2.84557010E+003   2.84556318E+003  -7.28593246E-003  -1.67682526E+002  -1.67675240E+002   2.84550994E+003  -6.05229317E-002   2.84557046E+003   6.01596676E-002  -1.67735763E+002  -1.67675604E+002
      20       1     1.19999997E+001   7.18410046E+003   4.20537665E-003   2.84543636E+003   2.84543215E+003  -3.99959030E-003  -1.67740755E+002  -1.67736755E+002   2.84537494E+003  -6.12147715E-002   2.84543615E+003   6.14205578E-002  -1.67797970E+002  -1.67736549E+002
      21       1     1.19999997E+001   7.18385288E+003   1.47042757E-003   2.84530175E+003   2.84530028E+003  -6.91929245E-004  -1.67799360E+002  -1.67798668E+002   2.84523906E+003  -6.19109840E-002   2.84530098E+003   6.26894823E-002  -1.67860579E+002  -1.67797889E+002
      22       1     1.19999997E+001   7.18360371E+003  -1.28219137E-003   2.84516628E+003   2.84516757E+003   2.63706321E-003  -1.67858342E+002  -1.67860979E+002   2.84510232E+003  -6.26115556E-002   2.84516493E+003   6.39664275E-002  -1.67923590E+002  -1.67859624E+002
      23       1     1.19999997E+001   7.18335296E+003  -4.05248728E-003   2.84502995E+003   2.84503400E+003   5.98739164E-003  -1.67917701E+002  -1.67923688E+002   2.84496470E+003  -6.33164747E-002   2.84502801E+003   6.52513791E-002  -1.67987004E+002  -1.67921753E+002
      24       1     1.19999997E+001   7.18310061E+003  -6.84047513E-003   2.84489274E+003   2.84489958E+003   9.35906900E-003  -1.67977437E+002  -1.67986796E+002   2.84482620E+003  -6.40257336E-002   2.84489023E+003   6.65443275E-002  -1.68050821E+002  -1.67984277E+002
      25       1     1.19999997E+001   7.18284667E+003  -9.64617176E-003   2.84475467E+003   2.84476432E+003   1.27521089E-002  -1.68037550E+002  -1.68050302E+002   2.84468683E+003  -6.47393279E-002   2.84475157E+003   6.78452650E-002  -1.68115041E+002  -1.68047196E+002
      26       1     1.19999997E+001   7.18259114E+003  -1.24695955E-002   2.84461574E+003   2.84462821E+003   1.61665269E-002  -1.68098041E+002  -1.68114207E+002   2.84454658E+003  -6.54572555E-002   2.84461204E+003   6.91541869E-002  -1.68179665E+002  -1.68110510E+002
      27       1     1.19999997E+001   7.18233402E+003  -1.53107629E-002   2.84447593E+003   2.84449124E+003   1.96023347E-002  -1.68158909E+002  -1.68178512E+002   2.84440546E+003  -6.61795137E-002   2.84447164E+003   7.04710856E-002  -1.68244691E+002  -1.68174220E+002
      28       1     1.19999997E+001   7.18207530E+003  -1.81696869E-002   2.84433526E+003   2.84435343E+003   2.30595387E-002  -1.68220156E+002  -1.68243215E+002   2.84426347E+003  -6.69061012E-002   2.84433037E+003   7.17959530E-002  -1.68310121E+002  -1.68238325E+002
      29       1     1.19999997E+001   7.18181499E+003  -2.10463773E-002   2.84419372E+003   2.84421477E+003   2.65381409E-002  -1.68281780E+002  -1.68308318E+002   2.84412059E+003  -6.76370164E-002   2.84418823E+003   7.31287800E-002  -1.68375955E+002  -1.68302826E+002
      30       1     1.19999997E+001   7.18155309E+003  -2.39408429E-002   2.84405131E+003   2.84407525E+003   3.00381425E-002  -1.68343782E+002  -1.68373820E+002   2.84397684E+003  -6.83722551E-002   2.84404522E+003   7.44695547E-002  -1.68442193E+002  -1.68367723E+002
      31       1     1.19999997E+001   7.18128959E+003  -2.68530988E-002   2.84390804E+003   2.84393489E+003   3.35595506E-002  -1.68406162E+002  -1.68439722E+002   2.84383222E+003  -6.91118160E-002   2.84390133E+003   7.58182679E-002  -1.68508834E+002  -1.68433015E+002
      32       1     1.19999997E+001   7.18102450E+003  -2.97831610E-002   2.84376389E+003   2.84379367E+003   3.71023735E-002  -1.68468921E+002  -1.68506023E+002   2.84368671E+003  -6.98557014E-002   2.84375657E+003   7.71749139E-002  -1.68575879E+002  -1.68498704E+002
      33       1     1.19999997E+001   7.18075782E+003  -3.27310501E-002   2.84361887E+003   2.84365161E+003   4.06666230E-002  -1.68532058E+002  -1.68572724E+002   2.84354033E+003  -7.06039156E-002   2.84361094E+003   7.85394884E-002  -1.68643328E+002  -1.68564789E+002
      34       1     1.19999997E+001   7.18048954E+003  -3.56967869E-002   2.84347299E+003   2.84350869E+003   4.42523102E-002  -1.68595573E+002  -1.68639826E+002   2.84339308E+003  -7.13564624E-002   2.84346443E+003   7.99119857E-002  -1.68711182E+002  -1.68631270E+002
      35       1     1.19999997E+001   7.18021966E+003  -3.86803890E-002   2.84332623E+003   2.84336491E+003   4.78594391E-002  -1.68659468E+002  -1.68707327E+002   2.84324494E+003  -7.21133490E-002   2.84331705E+003   8.12923991E-002  -1.68779441E+002  -1.68698148E+002
      36       1     1.19999997E+001   7.17994818E+003  -4.16818767E-002   2.84317861E+003   2.84322029E+003   5.14880154E-002  -1.68723741E+002  -1.68775229E+002   2.84309593E+003  -7.28745809E-002   2.84316880E+003   8.26807196E-002  -1.68848104E+002  -1.68765423E+002
      37       1     1.19999997E+001   7.17967510E+003  -4.47012747E-002   2.84303011E+003   2.84307481E+003   5.51380487E-002  -1.68788394E+002  -1.68843532E+002   2.84294603E+003  -7.36401690E-002   2.84301967E+003   8.40769429E-002  -1.68917172E+002  -1.68833095E+002
      38       1     1.19999997E+001   7.17940042E+003  -4.77386113E-002   2.84288074E+003   2.84292848E+003   5.88095512E-002  -1.68853427E+002  -1.68912236E+002   2.84279526E+003  -7.44101269E-002   2.84286967E+003   8.54810668E-002  -1.68986646E+002  -1.68901165E+002
      39       1     1.19999997E+001   7.17912414E+003  -5.07939740E-002   2.84273049E+003   2.84278129E+003   6.25025902E-002  -1.68918840E+002  -1.68981342E+002   2.84264360E+003  -7.51844125E-002   2.84271878E+003   8.68930287E-002  -1.69056527E+002  -1.68969634E+002
      40       1     1.19999997E+001   7.17884625E+003  -5.38675788E-002   2.84257937E+003   2.84263323E+003   6.62173841E-002  -1.68984636E+002  -1.69050854E+002   2.84249105E+003  -7.59628181E-002   2.84256702E+003   8.83126234E-002  -1.69126817E+002  -1.69038504E+002
      41       1     1.19999997E+001   7.17856672E+003  -5.69595833E-002   2.84242735E+003   2.84248431E+003   6.99541093E-002  -1.69050820E+002  -1.69120774E+002   2.84233761E+003  -7.67451563E-002   2.84241436E+003   8.97396823E-002  -1.69197519E+002  -1.69107779E+002
      42       1     1.19999997E+001   7.17828556E+003  -6.00700845E-002   2.84227445E+003   2.84233452E+003   7.37128832E-002  -1.69117391E+002  -1.69191104E+002   2.84218327E+003  -7.75312906E-002   2.84226080E+003   9.11740893E-002  -1.69268635E+002  -1.69177461E+002
      43       1     1.19999997E+001   7.17800275E+003  -6.31991303E-002   2.84212064E+003   2.84218384E+003   7.74937707E-002  -1.69184352E+002  -1.69261846E+002   2.84202803E+003  -7.83211408E-002   2.84210635E+003   9.26157811E-002  -1.69340167E+002  -1.69247551E+002
      44       1     1.19999997E+001   7.17771831E+003  -6.63467064E-002   2.84196595E+003   2.84203229E+003   8.12967764E-002  -1.69251703E+002  -1.69333000E+002   2.84187188E+003  -7.91146728E-002   2.84195100E+003   9.40647427E-002  -1.69412114E+002  -1.69318050E+002
      45       1     1.19999997E+001   7.17743223E+003  -6.95127834E-002   2.84181036E+003   2.84187987E+003   8.51218776E-002  -1.69319442E+002  -1.69404564E+002   2.84171484E+003  -7.99118838E-002   2.84179475E+003   9.55209780E-002  -1.69484476E+002  -1.69388955E+002
      46       1     1.19999997E+001   7.17710397E+003  -7.32085025E-002   2.84163161E+003   2.84170481E+003   8.89680019E-002  -1.69397326E+002  -1.69486294E+002   2.84153462E+003  -8.12235702E-002   2.84161585E+003   9.69830696E-002  -1.69567518E+002  -1.69470535E+002
      47       1     1.19999997E+001   7.17673173E+003  -7.78922648E-002   2.84142849E+003   2.84150638E+003   9.45851961E-002  -1.69485572E+002  -1.69580157E+002   2.84133179E+003  -8.00068862E-002   2.84141179E+003   9.66998176E-002  -1.69660164E+002  -1.69563464E+002
      48       1     1.19999997E+001   7.17641634E+003  -8.07783340E-002   2.84125714E+003   2.84133792E+003   9.82727612E-002  -1.69560668E+002  -1.69658941E+002   2.84115876E+003  -8.08871773E-002   2.84123965E+003   9.83816045E-002  -1.69739828E+002  -1.69641446E+002
      49       1     1.19999997E+001   7.17614456E+003  -8.37949703E-002   2.84110940E+003   2.84119320E+003   1.01976374E-001  -1.69624934E+002  -1.69726910E+002   2.84100936E+003  -8.18630890E-002   2.84109122E+003   1.00044492E-001  -1.69808773E+002  -1.69708729E+002
      50       1     1.19999997E+001   7.17587111E+003  -8.68206181E-002   2.84096077E+003   2.84104759E+003   1.05708431E-001  -1.69689592E+002  -1.69795300E+002   2.84085903E+003  -8.28502123E-002   2.84094188E+003   1.01738025E-001  -1.69878150E+002  -1.69776412E+002
      51       1     1.19999997E+001   7.17559645E+003  -8.98599436E-002   2.84081148E+003   2.84090134E+003   1.09457654E-001  -1.69754536E+002  -1.69863994E+002   2.84070803E+003  -8.38457434E-002   2.84079188E+003   1.03443454E-001  -1.69947839E+002  -1.69844396E+002
      52       1     1.19999997E+001   7.17532059E+003  -9.29128699E-002   2.84066152E+003   2.84075444E+003   1.13223972E-001  -1.69819766E+002  -1.69932990E+002   2.84055636E+003  -8.48496894E-002   2.84064121E+003   1.05160792E-001  -1.70017840E+002  -1.69912679E+002
      53       1     1.19999997E+001   7.17504351E+003  -9.59791894E-002   2.84051092E+003   2.84060690E+003   1.17007227E-001  -1.69885279E+002  -1.70002287E+002   2.84040403E+003  -8.58620400E-002   2.84048989E+003   1.06890077E-001  -1.70088149E+002  -1.69981259E+002
      54       1     1.19999997E+001   7.17476526E+003  -9.90586338E-002   2.84035967E+003   2.84045873E+003   1.20807208E-001  -1.69951074E+002  -1.70071881E+002   2.84025104E+003  -8.68828187E-002   2.84033792E+003   1.08631393E-001  -1.70158764E+002  -1.70050132E+002
      55       1     1.19999997E+001   7.17448583E+003  -1.02150921E-001   2.84020778E+003   2.84030993E+003   1.24623712E-001  -1.70017144E+002  -1.70141768E+002   2.84009739E+003  -8.79120423E-002   2.84018531E+003   1.10384833E-001  -1.70229680E+002  -1.70119295E+002
      56       1     1.19999997E+001   7.17420529E+003  -1.05255115E-001   2.84005528E+003   2.84016054E+003   1.28456058E-001  -1.70083477E+002  -1.70211934E+002   2.83994313E+003  -8.89499092E-002   2.84003208E+003   1.12150852E-001  -1.70300883E+002  -1.70188733E+002
      57       1     1.19999997E+001   7.17392372E+003  -1.08369835E-001   2.83990223E+003   2.84001060E+003   1.32303631E-001  -1.70150053E+002  -1.70282356E+002   2.83978830E+003  -8.99963201E-002   2.83987830E+003   1.13930116E-001  -1.70372353E+002  -1.70258423E+002
      58       1     1.19999997E+001   7.17364118E+003  -1.11494571E-001   2.83974866E+003   2.83986015E+003   1.36166067E-001  -1.70216855E+002  -1.70353021E+002   2.83963293E+003  -9.10513883E-002   2.83972399E+003   1.15722885E-001  -1.70444073E+002  -1.70328350E+002
      59       1     1.19999997E+001   7.17335771E+003  -1.14628737E-001   2.83959457E+003   2.83970920E+003   1.40042963E-001  -1.70283879E+002  -1.70423922E+002   2.83947704E+003  -9.21153198E-002   2.83956916E+003   1.17529546E-001  -1.70516037E+002  -1.70398508E+002
      60       1     1.19999997E+001   7.17307330E+003  -1.17772151E-001   2.83943998E+003   2.83955775E+003   1.43934134E-001  -1.70351124E+002  -1.70495058E+002   2.83932063E+003  -9.31882892E-002   2.83941381E+003   1.19350272E-001  -1.70588246E+002  -1.70468896E+002
      61       1     1.19999997E+001   7.17278791E+003  -1.20925014E-001   2.83928485E+003   2.83940578E+003   1.47839497E-001  -1.70418598E+002  -1.70566437E+002   2.83916367E+003  -9.42707672E-002   2.83925794E+003   1.21185250E-001  -1.70660708E+002  -1.70539523E+002
      62       1     1.19999997E+001   7.17250148E+003  -1.24088071E-001   2.83912916E+003   2.83925325E+003   1.51759047E-001  -1.70486320E+002  -1.70638079E+002   2.83900613E+003  -9.53638228E-002   2.83910149E+003   1.23034799E-001  -1.70733443E+002  -1.70610408E+002
      63       1     1.19999997E+001   7.17221392E+003  -1.27262053E-001   2.83897286E+003   2.83910012E+003   1.55692510E-001  -1.70554308E+002  -1.70710001E+002   2.83884796E+003  -9.64692428E-002   2.83894442E+003   1.24899700E-001  -1.70806470E+002  -1.70681570E+002
      64       1     1.19999997E+001   7.17192519E+003  -1.30447448E-001   2.83881591E+003   2.83894636E+003   1.59639715E-001  -1.70622573E+002  -1.70782213E+002   2.83868913E+003  -9.75878963E-002   2.83878672E+003   1.26780163E-001  -1.70879801E+002  -1.70753021E+002
      65       1     1.19999997E+001   7.17163526E+003  -1.33644262E-001   2.83865832E+003   2.83879197E+003   1.63600483E-001  -1.70691122E+002  -1.70854722E+002   2.83852965E+003  -9.87202332E-002   2.83862837E+003   1.28676454E-001  -1.70953443E+002  -1.70824766E+002
      66       1     1.19999997E+001   7.17134408E+003  -1.36853094E-001   2.83850005E+003   2.83863691E+003   1.67574986E-001  -1.70759967E+002  -1.70927542E+002   2.83836947E+003  -9.98660124E-002   2.83846933E+003   1.30587904E-001  -1.71027408E+002  -1.70896820E+002
