   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.78747348E+003   2.78590242E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.78668335E+003   0.00000000E+000   2.78738539E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.80950175E+003   2.80800535E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.80875833E+003   0.00000000E+000   2.80938645E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.84180932E+003   2.84025126E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84100945E+003   0.00000000E+000   2.84159032E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.84257618E+003   2.84099022E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84175610E+003   0.00000000E+000   2.84232099E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.84332693E+003   2.84171384E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84248797E+003   0.00000000E+000   2.84303384E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.84407764E+003   2.84243866E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84322128E+003   0.00000000E+000   2.84374507E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.84482362E+003   2.84315992E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84395104E+003   0.00000000E+000   2.84444994E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.84555553E+003   2.84386848E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84466826E+003   0.00000000E+000   2.84513953E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.84626914E+003   2.84455997E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84536869E+003   0.00000000E+000   2.84580947E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.84696648E+003   2.84523627E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84605423E+003   0.00000000E+000   2.84646236E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      11   0.00000000E+000   2.84765667E+003   2.84590730E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84673461E+003   0.00000000E+000   2.84710700E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      12   0.00000000E+000   2.84832902E+003   2.84656295E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84739900E+003   0.00000000E+000   2.84773350E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      13   0.00000000E+000   2.84899213E+003   2.84721168E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84805577E+003   0.00000000E+000   2.84835052E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      14   0.00000000E+000   2.84964902E+003   2.84785615E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84870790E+003   0.00000000E+000   2.84896110E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      15   0.00000000E+000   2.85030002E+003   2.84849679E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84935585E+003   0.00000000E+000   2.84956523E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      16   0.00000000E+000   2.85094299E+003   2.84913214E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84999828E+003   0.00000000E+000   2.85016103E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      17   0.00000000E+000   2.85157478E+003   2.84975925E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85063153E+003   0.00000000E+000   2.85074642E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      18   0.00000000E+000   2.85216941E+003   2.85035109E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85122863E+003   0.00000000E+000   2.85129464E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      19   0.00000000E+000   2.85274292E+003   2.85091757E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85180247E+003   0.00000000E+000   2.85181776E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      20   0.00000000E+000   2.85332172E+003   2.85148316E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85237852E+003   0.00000000E+000   2.85234048E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      21   0.00000000E+000   2.85390132E+003   2.85204606E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85295329E+003   0.00000000E+000   2.85286029E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      22   0.00000000E+000   2.85447745E+003   2.85260272E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85352322E+003   0.00000000E+000   2.85337349E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      23   0.00000000E+000   2.85504500E+003   2.85314969E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85408383E+003   0.00000000E+000   2.85387651E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      24   0.00000000E+000   2.85561124E+003   2.85369432E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85464202E+003   0.00000000E+000   2.85437662E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      25   0.00000000E+000   2.85617646E+003   2.85423818E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85519934E+003   0.00000000E+000   2.85487538E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      26   0.00000000E+000   2.85674295E+003   2.85478414E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85575798E+003   0.00000000E+000   2.85537539E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      27   0.00000000E+000   2.85730905E+003   2.85533074E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85631618E+003   0.00000000E+000   2.85587536E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      28   0.00000000E+000   2.85787101E+003   2.85587477E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85687011E+003   0.00000000E+000   2.85637231E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      29   0.00000000E+000   2.85842693E+003   2.85641439E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85741793E+003   0.00000000E+000   2.85686483E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      30   0.00000000E+000   2.85897455E+003   2.85694716E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85795752E+003   0.00000000E+000   2.85735000E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      31   0.00000000E+000   2.85951975E+003   2.85747923E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85849530E+003   0.00000000E+000   2.85783489E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      32   0.00000000E+000   2.86006480E+003   2.85801380E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85903332E+003   0.00000000E+000   2.85832291E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      33   0.00000000E+000   2.86061384E+003   2.85855495E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85957549E+003   0.00000000E+000   2.85881852E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
