   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996202E+001   1.00002270E+000   4.46304922E-004   1.19999997E+001   0.00000000E+000   7.03596727E-021   2.04868753E-020  -1.19999997E+001   1.27018753E-021  -7.49094763E-021   1.35392923E-020   1.37616858E-004   1.15388073E-004  -2.53004931E-004   1.26503461E-004  -3.36011892E-005   3.36409161E-005
       2       1     1.19992356E+001   1.00002270E+000   8.98652316E-004   1.19999997E+001   0.00000000E+000   2.81034613E-023  -1.33387837E-020  -1.19999997E+001   6.62677136E-021  -2.77456230E-020  -1.58739268E-020   2.77105978E-004   2.32330830E-004  -5.09436808E-004   2.54720409E-004  -6.76522194E-005   6.77280301E-005
       3       1     1.19988453E+001   1.00002270E+000   1.35759332E-003   1.19999997E+001   0.00000000E+000   1.67539229E-021  -9.42853549E-021  -1.19999997E+001  -3.40302931E-020  -2.48074774E-020  -4.56074303E-021   4.18627290E-004   3.50978747E-004  -7.69606036E-004   3.84806047E-004  -1.02200352E-004   1.02315373E-004
       4       1     1.19984523E+001   1.00002270E+000   1.81986188E-003   1.19999997E+001   0.00000000E+000  -5.89493365E-021   1.00583095E-021  -1.19999997E+001   1.46937882E-020  -4.19281309E-021  -1.36239956E-020   5.61174911E-004   4.70486490E-004  -1.03166140E-003   5.15834760E-004  -1.36999493E-004   1.37154536E-004
       5       1     1.19980564E+001   1.00002270E+000   2.28545765E-003   1.19999997E+001   0.00000000E+000   7.58148255E-021   5.24436644E-021  -1.19999997E+001   2.93047809E-020   2.84179554E-020  -9.21148330E-021   7.04748765E-004   5.90853929E-004  -1.29560269E-003   6.47806446E-004  -1.72049647E-004   1.72245511E-004
       6       1     1.19976577E+001   1.00002270E+000   2.75438184E-003   1.19999997E+001   0.00000000E+000   8.50552601E-021   5.21119650E-021  -1.19999997E+001   3.57993429E-021   1.32772414E-020   2.90479361E-020   8.49349263E-004   7.12081344E-004  -1.56143061E-003   7.80721448E-004  -2.07350935E-004   2.07588403E-004
       7       1     1.19972561E+001   1.00002270E+000   3.22663519E-003   1.19999997E+001   0.00000000E+000   1.18911452E-020   6.35617990E-021  -1.19999997E+001  -7.12892686E-021  -2.58239170E-020   1.53365903E-020   9.94976651E-004   8.34168890E-004  -1.82914554E-003   9.14579969E-004  -2.42903438E-004   2.43183281E-004
       8       1     1.19968518E+001   1.00002270E+000   3.70221703E-003   1.19999997E+001   0.00000000E+000   7.34244803E-021   1.12574318E-020  -1.19999997E+001   6.48658493E-021   2.14087577E-020   1.93599968E-020   1.14163075E-003   9.57116363E-004  -2.09874712E-003   1.04938182E-003  -2.78707133E-004   2.79030106E-004
       9       1     1.19964446E+001   1.00002270E+000   4.18112636E-003   1.19999997E+001   0.00000000E+000   1.08925625E-020  -1.06740317E-020  -1.19999997E+001   6.07882624E-021   3.91540980E-020  -1.75018183E-020   1.28931128E-003   1.08092347E-003  -2.37023476E-003   1.18512671E-003  -3.14761971E-004   3.15128815E-004
      10       1     1.19960346E+001   1.00002270E+000   4.66336256E-003   1.19999997E+001   0.00000000E+000   1.65915887E-021   1.18790167E-020  -1.19999997E+001   1.09817119E-020  -1.23984448E-020  -2.63109609E-020   1.43801807E-003   1.20559003E-003  -2.64360811E-003   1.32181446E-003  -3.51067928E-004   3.51479370E-004
      11       1     1.19956217E+001   1.00002270E+000   5.14892622E-003   1.19999997E+001   0.00000000E+000   1.35819890E-020   1.70535691E-021  -1.19999997E+001  -1.02534827E-020  -2.31239995E-020  -1.73535875E-020   1.58775134E-003   1.33111616E-003  -2.91886750E-003   1.45944524E-003  -3.87625040E-004   3.88081799E-004
      12       1     1.19952061E+001   1.00002270E+000   5.63781656E-003   1.19999997E+001   0.00000000E+000  -1.60109467E-020  -3.63682364E-021  -1.19999997E+001   1.56972359E-020   8.68208771E-022   1.92488237E-020   1.73851086E-003   1.45750164E-003  -3.19601249E-003   1.59801883E-003  -4.24433264E-004   4.24936046E-004
      13       1     1.19947876E+001   1.00002270E+000   6.13003403E-003   1.19999997E+001   0.00000000E+000  -1.10580706E-020  -8.82763014E-021  -1.19999997E+001  -4.15682039E-021  -1.26631426E-020   1.39019282E-020   1.89029678E-003   1.58474656E-003  -3.47504334E-003   1.73753535E-003  -4.61492645E-004   4.62042147E-004
      14       1     1.19943663E+001   1.00002270E+000   6.62557896E-003   1.19999997E+001   0.00000000E+000  -1.14028398E-020   1.87416793E-020  -1.19999997E+001  -1.53826643E-021  -2.94343949E-020   3.84658837E-020   2.04310923E-003   1.71285100E-003  -3.75596023E-003   1.87799490E-003  -4.98803202E-004   4.99400114E-004
      15       1     1.19939422E+001   1.00002270E+000   7.12445224E-003   1.19999997E+001   0.00000000E+000   5.13837876E-021   1.56996812E-020  -1.19999997E+001   7.30845090E-021  -3.68459332E-020   2.42251423E-020   2.19694848E-003   1.84181519E-003  -4.03876367E-003   2.01939773E-003  -5.36364994E-004   5.37009996E-004
      16       1     1.19935152E+001   1.00002270E+000   7.62665450E-003   1.19999997E+001   0.00000000E+000  -6.50984938E-021  -1.74328728E-020  -1.19999997E+001   3.47915268E-021   3.82858892E-020   4.37280759E-021   2.35181474E-003   1.97163928E-003  -4.32345401E-003   2.16174402E-003  -5.74178066E-004   5.74871832E-004
      17       1     1.19930854E+001   1.00002270E+000   8.13218514E-003   1.19999997E+001   0.00000000E+000   1.42314667E-020   5.14105158E-021  -1.19999997E+001   4.97315460E-021  -1.81688567E-020   8.15269212E-021   2.50770782E-003   2.10232312E-003  -4.61003093E-003   2.30503361E-003  -6.12242372E-004   6.12985567E-004
      18       1     1.19926529E+001   1.00002270E+000   8.64104023E-003   1.19999997E+001   0.00000000E+000   3.22701769E-021   1.08798652E-020  -1.19999997E+001  -2.11698887E-020  -2.57921532E-020   2.90108784E-020   2.66462648E-003   2.23386570E-003  -4.89849218E-003   2.44926537E-003  -6.50557629E-004   6.51350937E-004
      19       1     1.19922174E+001   1.00002270E+000   9.15321896E-003   1.19999997E+001   0.00000000E+000   1.53896953E-021  -6.90089902E-021  -1.19999997E+001   1.07059453E-020  -2.77403290E-021  -4.84926362E-021   2.82257050E-003   2.36626678E-003  -5.18883728E-003   2.59443906E-003  -6.89123905E-004   6.89967984E-004
      20       1     1.19917792E+001   1.00002270E+000   9.66872332E-003   1.19999997E+001   0.00000000E+000  -2.24566043E-020   2.70241974E-021  -1.19999997E+001  -3.95674091E-021  -3.47283508E-020  -9.52912066E-021   2.98154050E-003   2.49952683E-003  -5.48106732E-003   2.74055524E-003  -7.27941457E-004   7.28836922E-004
      21       1     1.19913382E+001   1.00002270E+000   1.01875542E-002   1.19999997E+001   0.00000000E+000   4.18596817E-021   3.14127421E-020  -1.19999997E+001  -5.09247540E-021   5.92923063E-022  -2.18958017E-020   3.14153674E-003   2.63364607E-003  -5.77518280E-003   2.88761413E-003  -7.67010438E-004   7.67957879E-004
      22       1     1.19908943E+001   1.00002270E+000   1.07097122E-002   1.19999997E+001   0.00000000E+000   5.64990208E-021   2.14300163E-020  -1.19999997E+001   8.53503244E-021  -2.12393512E-020  -7.87740641E-021   3.30255938E-003   2.76862464E-003  -6.07118401E-003   3.03561590E-003  -8.06330960E-004   8.07330949E-004
      23       1     1.19904476E+001   1.00002270E+000   1.12351972E-002   1.19999997E+001   0.00000000E+000   1.03974328E-020  -1.35871860E-020  -1.19999997E+001  -1.13393227E-020  -6.22569216E-021   1.14984723E-020   3.46460840E-003   2.90446254E-003  -6.36907094E-003   3.18456054E-003  -8.45903087E-004   8.46956190E-004
      24       1     1.19899981E+001   1.00002270E+000   1.17640100E-002   1.19999997E+001   0.00000000E+000  -1.15647139E-020   1.69993888E-021  -1.19999997E+001   8.98218884E-021  -3.23990102E-021  -2.76344499E-020   3.62768401E-003   3.04115997E-003  -6.66884398E-003   3.33444824E-003  -8.85726902E-004   8.86833674E-004
      25       1     1.19895457E+001   1.00002270E+000   1.22961520E-002   1.19999997E+001   0.00000000E+000   3.19537803E-021   9.26303733E-021  -1.19999997E+001  -6.66159567E-021  -2.00746808E-020   4.63538780E-020   3.79178661E-003   3.17871728E-003  -6.97050390E-003   3.48527939E-003  -9.25802563E-004   9.26963551E-004
      26       1     1.19890906E+001   1.00002270E+000   1.28316245E-002   1.19999997E+001   0.00000000E+000   1.44625292E-020   4.30433771E-021  -1.19999997E+001  -1.72767011E-021  -2.84179554E-020  -6.60685699E-021   3.95691660E-003   3.31713489E-003  -7.27405149E-003   3.63705438E-003  -9.66130213E-004   9.67345951E-004
      27       1     1.19886326E+001   1.00002270E+000   1.33704284E-002   1.19999997E+001   0.00000000E+000  -8.96233650E-021  -1.82439130E-020  -1.19999997E+001   2.20796038E-020   7.19978005E-021   5.46336251E-021   4.12307415E-003   3.45641302E-003  -7.57948717E-003   3.78977342E-003  -1.00670996E-003   1.00798098E-003
