    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18849900E+003   7.03596727E-021   2.04868753E-020  -1.19999997E+001   1.27018753E-021  -7.49094763E-021   1.35392923E-020  -6.98630397E+003  -6.98628280E+003  -1.41660926E+004  -2.04124931E+002   1.41493054E-002  -1.62935759E-002   4.46304922E-004   1.19996202E+001   0.00000000E+000   7.67648247E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828127E+003   2.81034613E-023  -1.33387837E-020  -1.19999997E+001   6.62677136E-021  -2.77456230E-020  -1.58739268E-020  -6.98638544E+003  -6.98635040E+003  -1.41659435E+004  -2.04190746E+002   3.27850432E-002  -3.49513391E-002   8.98652316E-004   1.19992356E+001   0.00000000E+000   7.73089517E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806037E+003   1.67539229E-021  -9.42853549E-021  -1.19999997E+001  -3.40302931E-020  -2.48074774E-020  -4.56074303E-021  -6.98646810E+003  -6.98641898E+003  -1.41657923E+004  -2.04257520E+002   5.16927508E-002  -5.38829937E-002   1.35759332E-003   1.19988453E+001   0.00000000E+000   7.78529211E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18783787E+003  -5.89493365E-021   1.00583095E-021  -1.19999997E+001   1.46937882E-020  -4.19281309E-021  -1.36239956E-020  -6.98655136E+003  -6.98648806E+003  -1.41656399E+004  -2.04324779E+002   7.07378142E-002  -7.29525015E-002   1.81986188E-003   1.19984523E+001   0.00000000E+000   7.83970135E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18761377E+003   7.58148255E-021   5.24436644E-021  -1.19999997E+001   2.93047809E-020   2.84179554E-020  -9.21148330E-021  -6.98663522E+003  -6.98655764E+003  -1.41654865E+004  -2.04392521E+002   8.99202363E-002  -9.21598581E-002   2.28545765E-003   1.19980564E+001   0.00000000E+000   7.89412260E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18738808E+003   8.50552601E-021   5.21119650E-021  -1.19999997E+001   3.57993429E-021   1.32772414E-020   2.90479361E-020  -6.98671968E+003  -6.98662772E+003  -1.41653320E+004  -2.04460748E+002   1.09240083E-001  -1.11505121E-001   2.75438184E-003   1.19976577E+001   0.00000000E+000   7.94855575E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18716078E+003   1.18911452E-020   6.35617990E-021  -1.19999997E+001  -7.12892686E-021  -2.58239170E-020   1.53365903E-020  -6.98680473E+003  -6.98669829E+003  -1.41651763E+004  -2.04529459E+002   1.28697400E-001  -1.30988326E-001   3.22663519E-003   1.19972561E+001   0.00000000E+000   8.00300063E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18693189E+003   7.34244803E-021   1.12574318E-020  -1.19999997E+001   6.48658493E-021   2.14087577E-020   1.93599968E-020  -6.98689039E+003  -6.98676936E+003  -1.41650196E+004  -2.04598654E+002   1.48292174E-001  -1.50609453E-001   3.70221703E-003   1.19968518E+001   0.00000000E+000   8.05745692E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18670139E+003   1.08925625E-020  -1.06740317E-020  -1.19999997E+001   6.07882624E-021   3.91540980E-020  -1.75018183E-020  -6.98697665E+003  -6.98684093E+003  -1.41648618E+004  -2.04668333E+002   1.68024381E-001  -1.70368466E-001   4.18112636E-003   1.19964446E+001   0.00000000E+000   8.11192431E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18646930E+003   1.65915887E-021   1.18790167E-020  -1.19999997E+001   1.09817119E-020  -1.23984448E-020  -2.63109609E-020  -6.98706350E+003  -6.98691299E+003  -1.41647029E+004  -2.04738496E+002   1.87894006E-001  -1.90265344E-001   4.66336256E-003   1.19960346E+001   0.00000000E+000   8.16640252E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18623561E+003   1.35819890E-020   1.70535691E-021  -1.19999997E+001  -1.02534827E-020  -2.31239995E-020  -1.73535875E-020  -6.98715096E+003  -6.98698555E+003  -1.41645429E+004  -2.04809143E+002   2.07901070E-001  -2.10300101E-001   5.14892622E-003   1.19956217E+001   0.00000000E+000   8.22089141E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
