   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18849900E+003   8.03511241E-002   2.84784032E+003   2.84775997E+003  -8.68580366E-002  -1.66714442E+002  -1.66627584E+002   2.84778130E+003  -6.55290246E-002   2.84784683E+003   5.90221122E-002  -1.66693113E+002  -1.66634091E+002
       2       1     1.19999997E+001   7.18828127E+003   1.05886648E-001   2.84773494E+003   2.84762905E+003  -1.08378519E-001  -1.66780943E+002  -1.66672564E+002   2.84765437E+003  -8.30539186E-002   2.84773743E+003   8.05620473E-002  -1.66755618E+002  -1.66675056E+002
       3       1     1.19999997E+001   7.18806037E+003   1.31795404E-001   2.84762802E+003   2.84749622E+003  -1.30213342E-001  -1.66848412E+002  -1.66718199E+002   2.84752560E+003  -1.00835851E-001   2.84762644E+003   1.02417913E-001  -1.66819035E+002  -1.66716617E+002
       4       1     1.19999997E+001   7.18783787E+003   1.57892618E-001   2.84752032E+003   2.84736243E+003  -1.52206840E-001  -1.66916372E+002  -1.66764165E+002   2.84739589E+003  -1.18747092E-001   2.84751464E+003   1.24432871E-001  -1.66882912E+002  -1.66758479E+002
       5       1     1.19999997E+001   7.18761377E+003   1.84178300E-001   2.84741186E+003   2.84722768E+003  -1.74359014E-001  -1.66984820E+002  -1.66810461E+002   2.84726525E+003  -1.36787630E-001   2.84740204E+003   1.46606916E-001  -1.66947249E+002  -1.66800642E+002
       6       1     1.19999997E+001   7.18738808E+003   2.10652544E-001   2.84730261E+003   2.84709196E+003  -1.96669940E-001  -1.67053758E+002  -1.66857088E+002   2.84713367E+003  -1.54957513E-001   2.84728863E+003   1.68940116E-001  -1.67012046E+002  -1.66843106E+002
       7       1     1.19999997E+001   7.18716078E+003   2.37315412E-001   2.84719259E+003   2.84695528E+003  -2.19139668E-001  -1.67123186E+002  -1.66904046E+002   2.84700116E+003  -1.73256772E-001   2.84717442E+003   1.91432517E-001  -1.67077303E+002  -1.66885871E+002
       8       1     1.19999997E+001   7.18693189E+003   2.64166891E-001   2.84708180E+003   2.84681763E+003  -2.41768183E-001  -1.67193103E+002  -1.66951335E+002   2.84686772E+003  -1.91685384E-001   2.84705940E+003   2.14084092E-001  -1.67143021E+002  -1.66928936E+002
       9       1     1.19999997E+001   7.18670139E+003   2.91206947E-001   2.84697023E+003   2.84667903E+003  -2.64555453E-001  -1.67263510E+002  -1.66998955E+002   2.84673334E+003  -2.10243311E-001   2.84694358E+003   2.36894805E-001  -1.67209198E+002  -1.66972303E+002
      10       1     1.19999997E+001   7.18646930E+003   3.18435562E-001   2.84685789E+003   2.84653946E+003  -2.87501461E-001  -1.67334406E+002  -1.67046905E+002   2.84659803E+003  -2.28930531E-001   2.84682696E+003   2.59864631E-001  -1.67275835E+002  -1.67015971E+002
      11       1     1.19999997E+001   7.18623561E+003   3.45852773E-001   2.84674477E+003   2.84639892E+003  -3.10606231E-001  -1.67405792E+002  -1.67095186E+002   2.84646178E+003  -2.47747048E-001   2.84670953E+003   2.82993589E-001  -1.67342933E+002  -1.67059939E+002
      12       1     1.19999997E+001   7.18600033E+003   3.73458551E-001   2.84663088E+003   2.84625742E+003  -3.33869734E-001  -1.67477667E+002  -1.67143797E+002   2.84632460E+003  -2.66692828E-001   2.84659129E+003   3.06281646E-001  -1.67410490E+002  -1.67104208E+002
      13       1     1.19999997E+001   7.18576344E+003   4.01252930E-001   2.84651622E+003   2.84611496E+003  -3.57291997E-001  -1.67550031E+002  -1.67192739E+002   2.84618649E+003  -2.85767889E-001   2.84647226E+003   3.29728822E-001  -1.67478507E+002  -1.67148778E+002
      14       1     1.19999997E+001   7.18552496E+003   4.29235926E-001   2.84640078E+003   2.84597154E+003  -3.80873034E-001  -1.67622885E+002  -1.67242012E+002   2.84604744E+003  -3.04972235E-001   2.84635241E+003   3.53335128E-001  -1.67546984E+002  -1.67193649E+002
      15       1     1.19999997E+001   7.18528487E+003   4.57407586E-001   2.84628456E+003   2.84582715E+003  -4.04612879E-001  -1.67696228E+002  -1.67291615E+002   2.84590746E+003  -3.24305886E-001   2.84623177E+003   3.77100593E-001  -1.67615921E+002  -1.67238820E+002
      16       1     1.19999997E+001   7.18504319E+003   4.85767942E-001   2.84616757E+003   2.84568180E+003  -4.28511561E-001  -1.67770061E+002  -1.67341549E+002   2.84576655E+003  -3.43768863E-001   2.84611031E+003   4.01025245E-001  -1.67685318E+002  -1.67284293E+002
      17       1     1.19999997E+001   7.18479991E+003   5.14316959E-001   2.84604981E+003   2.84553549E+003  -4.52569051E-001  -1.67844384E+002  -1.67391815E+002   2.84562470E+003  -3.63361140E-001   2.84598806E+003   4.25109048E-001  -1.67755176E+002  -1.67330067E+002
      18       1     1.19999997E+001   7.18455504E+003   5.43054420E-001   2.84593127E+003   2.84538821E+003  -4.76785170E-001  -1.67919195E+002  -1.67442410E+002   2.84548191E+003  -3.83082585E-001   2.84586500E+003   4.49351834E-001  -1.67825493E+002  -1.67376141E+002
      19       1     1.19999997E+001   7.18430857E+003   5.71980365E-001   2.84581195E+003   2.84523997E+003  -5.01159961E-001  -1.67994496E+002  -1.67493336E+002   2.84533820E+003  -4.02933227E-001   2.84574113E+003   4.73753631E-001  -1.67896269E+002  -1.67422515E+002
      20       1     1.19999997E+001   7.18406050E+003   6.01094967E-001   2.84569187E+003   2.84509077E+003  -5.25693582E-001  -1.68070286E+002  -1.67544592E+002   2.84519355E+003  -4.22913193E-001   2.84561647E+003   4.98314578E-001  -1.67967505E+002  -1.67469191E+002
      21       1     1.19999997E+001   7.18381083E+003   6.30398326E-001   2.84557101E+003   2.84494061E+003  -5.50386129E-001  -1.68146565E+002  -1.67596179E+002   2.84504797E+003  -4.43022560E-001   2.84549099E+003   5.23034757E-001  -1.68039201E+002  -1.67516166E+002
      22       1     1.19999997E+001   7.18355957E+003   6.59890509E-001   2.84544937E+003   2.84478948E+003  -5.75237672E-001  -1.68223333E+002  -1.67648096E+002   2.84490146E+003  -4.63261392E-001   2.84536472E+003   5.47914229E-001  -1.68111357E+002  -1.67563443E+002
      23       1     1.19999997E+001   7.18330671E+003   6.89571551E-001   2.84532696E+003   2.84463739E+003  -6.00248251E-001  -1.68300592E+002  -1.67700343E+002   2.84475401E+003  -4.83629730E-001   2.84523764E+003   5.72953030E-001  -1.68183973E+002  -1.67611020E+002
      24       1     1.19999997E+001   7.18305225E+003   7.19441502E-001   2.84520378E+003   2.84448433E+003  -6.25417916E-001  -1.68378340E+002  -1.67752922E+002   2.84460562E+003  -5.04127621E-001   2.84510975E+003   5.98151207E-001  -1.68257049E+002  -1.67658898E+002
      25       1     1.19999997E+001   7.18279619E+003   7.49500467E-001   2.84507982E+003   2.84433032E+003  -6.50746768E-001  -1.68456577E+002  -1.67805831E+002   2.84445631E+003  -5.24755157E-001   2.84498106E+003   6.23508855E-001  -1.68330586E+002  -1.67707077E+002
      26       1     1.19999997E+001   7.18253853E+003   7.79748532E-001   2.84495508E+003   2.84417533E+003  -6.76234896E-001  -1.68535305E+002  -1.67859070E+002   2.84430605E+003  -5.45512422E-001   2.84485157E+003   6.49026058E-001  -1.68404583E+002  -1.67755557E+002
      27       1     1.19999997E+001   7.18227928E+003   8.10185752E-001   2.84482957E+003   2.84401939E+003  -7.01882369E-001  -1.68614523E+002  -1.67912641E+002   2.84415487E+003  -5.66399498E-001   2.84472127E+003   6.74702881E-001  -1.68479040E+002  -1.67804337E+002
      28       1     1.19999997E+001   7.18201843E+003   8.40812141E-001   2.84470329E+003   2.84386247E+003  -7.27689220E-001  -1.68694231E+002  -1.67966542E+002   2.84400275E+003  -5.87416439E-001   2.84459016E+003   7.00539361E-001  -1.68553958E+002  -1.67853419E+002
      29       1     1.19999997E+001   7.18175597E+003   8.71627674E-001   2.84457622E+003   2.84370460E+003  -7.53655459E-001  -1.68774430E+002  -1.68020774E+002   2.84384969E+003  -6.08563290E-001   2.84445825E+003   7.26535504E-001  -1.68629337E+002  -1.67902802E+002
      30       1     1.19999997E+001   7.18149192E+003   9.02632305E-001   2.84444839E+003   2.84354576E+003  -7.79781074E-001  -1.68855118E+002  -1.68075337E+002   2.84369570E+003  -6.29840070E-001   2.84432554E+003   7.52691300E-001  -1.68705177E+002  -1.67952486E+002
      31       1     1.19999997E+001   7.18122627E+003   9.33826023E-001   2.84431978E+003   2.84338595E+003  -8.06066095E-001  -1.68936297E+002  -1.68130231E+002   2.84354077E+003  -6.51246850E-001   2.84419202E+003   7.79006778E-001  -1.68781478E+002  -1.68002471E+002
      32       1     1.19999997E+001   7.18095902E+003   9.65208823E-001   2.84419039E+003   2.84322518E+003  -8.32510554E-001  -1.69017966E+002  -1.68185456E+002   2.84338491E+003  -6.72783701E-001   2.84405769E+003   8.05481970E-001  -1.68858239E+002  -1.68052757E+002
      33       1     1.19999997E+001   7.18069016E+003   9.96780707E-001   2.84406022E+003   2.84306344E+003  -8.59114504E-001  -1.69100126E+002  -1.68241012E+002   2.84322811E+003  -6.94450728E-001   2.84392256E+003   8.32116932E-001  -1.68935462E+002  -1.68103346E+002
      34       1     1.19999997E+001   7.18041971E+003   1.02854166E+000   2.84392928E+003   2.84290074E+003  -8.85877986E-001  -1.69182777E+002  -1.68296899E+002   2.84307037E+003  -7.16248034E-001   2.84378662E+003   8.58911703E-001  -1.69013147E+002  -1.68154235E+002
      35       1     1.19999997E+001   7.18014765E+003   1.06049158E+000   2.84379757E+003   2.84273707E+003  -9.12800992E-001  -1.69265919E+002  -1.68353118E+002   2.84291170E+003  -7.38175683E-001   2.84364987E+003   8.85866272E-001  -1.69091293E+002  -1.68205427E+002
      36       1     1.19999997E+001   7.17987400E+003   1.09263042E+000   2.84366507E+003   2.84257244E+003  -9.39883540E-001  -1.69349551E+002  -1.68409668E+002   2.84275209E+003  -7.60233768E-001   2.84351232E+003   9.12980647E-001  -1.69169901E+002  -1.68256921E+002
      37       1     1.19999997E+001   7.17959874E+003   1.12495811E+000   2.84353180E+003   2.84240684E+003  -9.67125662E-001  -1.69433675E+002  -1.68466549E+002   2.84259154E+003  -7.82422398E-001   2.84337396E+003   9.40254848E-001  -1.69248971E+002  -1.68308717E+002
      38       1     1.19999997E+001   7.17932187E+003   1.15747462E+000   2.84339774E+003   2.84224027E+003  -9.94527410E-001  -1.69518290E+002  -1.68523762E+002   2.84243005E+003  -8.04741695E-001   2.84323480E+003   9.67688910E-001  -1.69328504E+002  -1.68360815E+002
      39       1     1.19999997E+001   7.17904340E+003   1.19018059E+000   2.84326291E+003   2.84207273E+003  -1.02208956E+000  -1.69603398E+002  -1.68581308E+002   2.84226763E+003  -8.27192526E-001   2.84309482E+003   9.95283554E-001  -1.69408501E+002  -1.68413217E+002
      40       1     1.19999997E+001   7.17876331E+003   1.22307724E+000   2.84312729E+003   2.84190422E+003  -1.04981350E+000  -1.69689001E+002  -1.68639188E+002   2.84210425E+003  -8.49776223E-001   2.84295403E+003   1.02303996E+000  -1.69488964E+002  -1.68465924E+002
      41       1     1.19999997E+001   7.17848159E+003   1.25616547E+000   2.84299089E+003   2.84173472E+003  -1.07770024E+000  -1.69775103E+002  -1.68697403E+002   2.84193993E+003  -8.72493776E-001   2.84281242E+003   1.05095901E+000  -1.69569896E+002  -1.68518937E+002
      42       1     1.19999997E+001   7.17819825E+003   1.28944596E+000   2.84285369E+003   2.84156424E+003  -1.10575052E+000  -1.69861704E+002  -1.68755954E+002   2.84177465E+003  -8.95345882E-001   2.84266999E+003   1.07904132E+000  -1.69651300E+002  -1.68572258E+002
      43       1     1.19999997E+001   7.17791327E+003   1.32291910E+000   2.84271570E+003   2.84139278E+003  -1.13396472E+000  -1.69948806E+002  -1.68814841E+002   2.84160841E+003  -9.18332873E-001   2.84252674E+003   1.10728725E+000  -1.69733174E+002  -1.68625887E+002
      44       1     1.19999997E+001   7.17762666E+003   1.35658494E+000   2.84257692E+003   2.84122033E+003  -1.16234283E+000  -1.70036408E+002  -1.68874066E+002   2.84144122E+003  -9.41454757E-001   2.84238267E+003   1.13569686E+000  -1.69815520E+002  -1.68679823E+002
      45       1     1.19999997E+001   7.17733843E+003   1.39044335E+000   2.84243734E+003   2.84104690E+003  -1.19088468E+000  -1.70124510E+002  -1.68933626E+002   2.84127307E+003  -9.64711338E-001   2.84223779E+003   1.16427000E+000  -1.69898337E+002  -1.68734067E+002
      46       1     1.19999997E+001   7.17693775E+003   1.43913351E+000   2.84224414E+003   2.84080501E+003  -1.23738780E+000  -1.70247781E+002  -1.69010393E+002   2.84103327E+003  -1.00912683E+000   2.84204240E+003   1.21087254E+000  -1.70019520E+002  -1.68808648E+002
      47       1     1.19999997E+001   7.17661528E+003   1.47079138E+000   2.84208488E+003   2.84061409E+003  -1.26172294E+000  -1.70343236E+002  -1.69081513E+002   2.84084964E+003  -1.02617355E+000   2.84187582E+003   1.23524199E+000  -1.70107687E+002  -1.68872445E+002
      48       1     1.19999997E+001   7.17633990E+003   1.50390575E+000   2.84195199E+003   2.84044808E+003  -1.28905927E+000  -1.70427722E+002  -1.69138663E+002   2.84068909E+003  -1.04804934E+000   2.84173714E+003   1.26289583E+000  -1.70186712E+002  -1.68923817E+002
      49       1     1.19999997E+001   7.17606281E+003   1.53719386E+000   2.84181818E+003   2.84028099E+003  -1.31667949E+000  -1.70512782E+002  -1.69196103E+002   2.84052760E+003  -1.07006793E+000   2.84159767E+003   1.29058230E+000  -1.70266171E+002  -1.68975588E+002
      50       1     1.19999997E+001   7.17578442E+003   1.57064703E+000   2.84168375E+003   2.84011310E+003  -1.34443534E+000  -1.70598244E+002  -1.69253809E+002   2.84036533E+003  -1.09220871E+000   2.84145754E+003   1.31842040E+000  -1.70346017E+002  -1.69027597E+002
      51       1     1.19999997E+001   7.17550470E+003   1.60428819E+000   2.84154869E+003   2.83994440E+003  -1.37234087E+000  -1.70684128E+002  -1.69311787E+002   2.84020228E+003  -1.11446187E+000   2.84131674E+003   1.34640919E+000  -1.70426249E+002  -1.69079839E+002
