   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996240E+001   1.00002270E+000   4.34271470E-004   1.19999997E+001   0.00000000E+000   8.62418507E-022   1.48480574E-020  -1.19999997E+001  -4.06104322E-022   1.08420217E-020   1.08420217E-020   1.18347042E-004   1.32161693E-004  -2.50508735E-004   1.25254147E-004   5.55246382E-006  -5.54900239E-006
       2       1     1.19992428E+001   1.00002270E+000   8.74846785E-004   1.19999997E+001   0.00000000E+000  -1.91186255E-021   3.66900097E-020  -1.19999997E+001   1.78569269E-020  -1.62630326E-020  -5.96311195E-020   2.38410084E-004   2.66243743E-004  -5.04653827E-004   2.52326470E-004   1.11841269E-005  -1.11777492E-005
       3       1     1.19988559E+001   1.00002270E+000   1.32195259E-003   1.19999997E+001   0.00000000E+000  -7.49524897E-021   7.79671908E-020  -1.19999997E+001  -1.14536391E-020   1.89735380E-020   3.38813179E-020   3.60253164E-004   4.02312798E-004  -7.62565962E-004   3.81282310E-004   1.69008747E-005  -1.68915587E-005
       4       1     1.19984663E+001   1.00002270E+000   1.77228037E-003   1.19999997E+001   0.00000000E+000   8.49464858E-021   4.16477167E-021  -1.19999997E+001   2.10727983E-020   3.32036915E-020   2.16840434E-020   4.82974740E-004   5.39361939E-004  -1.02233668E-003   5.11167440E-004   2.26592369E-005  -2.26470546E-005
       5       1     1.19980738E+001   1.00002270E+000   2.22585398E-003   1.19999997E+001   0.00000000E+000  -6.43769855E-021  -1.07764263E-020  -1.19999997E+001   1.99861725E-020  -2.77826807E-020  -3.72694497E-020   6.06580922E-004   6.77398811E-004  -1.28397973E-003   6.41988737E-004   2.84593384E-005  -2.84442712E-005
       6       1     1.19976786E+001   1.00002270E+000   2.68267218E-003   1.19999997E+001   0.00000000E+000  -1.31335602E-020   2.43524454E-020  -1.19999997E+001   6.46234854E-022   3.79470760E-020   8.80914265E-021   7.31071293E-004   8.16423127E-004  -1.54749442E-003   7.73745849E-004   3.43011592E-005  -3.42831524E-005
       7       1     1.19972805E+001   1.00002270E+000   3.14273650E-003   1.19999997E+001   0.00000000E+000   8.35948727E-022   4.16414714E-020  -1.19999997E+001  -1.12010181E-020  -4.26904605E-020   2.03287907E-020   8.56446271E-004   9.56435341E-004  -1.81288161E-003   9.06439212E-004   4.01847170E-005  -4.01637102E-005
       8       1     1.19968797E+001   1.00002270E+000   3.60604691E-003   1.19999997E+001   0.00000000E+000   1.09792510E-020  -1.25586697E-021  -1.19999997E+001   8.23052981E-021  -2.84603070E-020  -9.48676901E-021   9.82705834E-004   1.09743546E-003  -2.08014130E-003   1.04006882E-003   4.61100107E-005  -4.60859471E-005
       9       1     1.19964760E+001   1.00002270E+000   4.07260283E-003   1.19999997E+001   0.00000000E+000   4.74843031E-021   6.44369561E-021  -1.19999997E+001   1.38124273E-020   4.81114714E-020   3.04931861E-020   1.10984981E-003   1.23942332E-003  -2.34927313E-003   1.17463450E-003   5.20770317E-005  -5.20498574E-005
      10       1     1.19960695E+001   1.00002270E+000   4.54240388E-003   1.19999997E+001   0.00000000E+000   2.76485120E-021  -1.44193711E-020  -1.19999997E+001   1.27377129E-020  -6.64073831E-020  -2.43945489E-020   1.23787808E-003   1.38239883E-003  -2.62027691E-003   1.31013615E-003   5.80857751E-005  -5.80554392E-005
      11       1     1.19956603E+001   1.00002270E+000   5.01545119E-003   1.19999997E+001   0.00000000E+000  -1.23857062E-020   4.84305150E-020  -1.19999997E+001  -1.37557241E-020   6.09863722E-021  -3.38813179E-020   1.36679095E-003   1.52636233E-003  -2.89315328E-003   1.44657409E-003   6.41362461E-005  -6.41027002E-005
      12       1     1.19952482E+001   1.00002270E+000   5.49174425E-003   1.19999997E+001   0.00000000E+000   1.35960369E-020   7.53420917E-020  -1.19999997E+001  -1.46651678E-020  -8.13151629E-021   0.00000000E+000   1.49658826E-003   1.67131368E-003  -3.16790194E-003   1.58394818E-003   7.02284353E-005  -7.01916333E-005
      13       1     1.19948333E+001   1.00002270E+000   5.97128376E-003   1.19999997E+001   0.00000000E+000  -2.47823312E-022  -4.86320575E-020  -1.19999997E+001  -1.31265291E-021  -5.69206141E-020   4.13352078E-020   1.62727019E-003   1.81725310E-003  -3.44452329E-003   1.72225862E-003   7.63623468E-005  -7.63222454E-005
      14       1     1.19944156E+001   1.00002270E+000   6.45407061E-003   1.19999997E+001   0.00000000E+000   1.32563965E-020  -1.31856932E-020  -1.19999997E+001  -8.79900969E-021   1.28749008E-020  -1.08420217E-020   1.75883699E-003   1.96418087E-003  -3.72301785E-003   1.86150565E-003   8.25379864E-005  -8.24945441E-005
      15       1     1.19939952E+001   1.00002270E+000   6.94010619E-003   1.19999997E+001   0.00000000E+000  -1.26758811E-020  -3.38876045E-020  -1.19999997E+001   1.34526037E-020  -5.42101086E-021  -1.15196481E-020   1.89128901E-003   2.11209742E-003  -4.00338643E-003   2.00168970E-003   8.87553649E-005  -8.87085429E-005
      16       1     1.19935719E+001   1.00002270E+000   7.42939172E-003   1.19999997E+001   0.00000000E+000  -1.47076022E-020  -1.78970658E-020  -1.19999997E+001   1.57869074E-020  -2.57498016E-020  -1.15196481E-020   2.02462660E-003   2.26100313E-003  -4.28562973E-003   2.14281109E-003   9.50144902E-005  -9.49642520E-005
