    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850076E+003  -1.21253573E-020  -1.59749256E-021  -1.19999997E+001   3.52779607E-021  -5.53164374E-020  -8.29746561E-020  -6.98629322E+003  -6.98629234E+003  -1.41660938E+004  -2.04124398E+002  -8.77824499E-003  -4.40232373E-003   4.35303142E-004   1.19996233E+001   0.00000000E+000   7.67604052E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828464E+003  -7.21092589E-021   1.97947670E-021  -1.19999997E+001  -4.64205003E-021   2.76582187E-020   1.38291093E-020  -6.98636385E+003  -6.98636968E+003  -1.41659458E+004  -2.04189725E+002  -1.33796820E-002  -1.10166509E-002   8.76855533E-004   1.19992415E+001   0.00000000E+000   7.73005469E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806544E+003  -1.59441305E-021   2.12782717E-022  -1.19999997E+001  -1.15443262E-021   5.53164374E-020  -2.76582187E-020  -6.98643549E+003  -6.98644812E+003  -1.41657958E+004  -2.04255986E+002  -1.80469265E-002  -1.77270956E-002   1.32471983E-003   1.19988543E+001   0.00000000E+000   7.78408568E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784463E+003  -7.39305861E-022  -7.39561717E-021  -1.19999997E+001   2.77304651E-021   6.91455467E-020  -1.24461984E-019  -6.98650765E+003  -6.98652714E+003  -1.41656446E+004  -2.04322733E+002  -2.27484515E-002  -2.44863986E-002   1.77587144E-003   1.19984642E+001   0.00000000E+000   7.83813494E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762219E+003  -7.79470017E-021  -9.41431967E-021  -1.19999997E+001   2.60612669E-021   4.14873280E-020  -2.76582187E-020  -6.98658035E+003  -6.98660675E+003  -1.41654923E+004  -2.04389973E+002  -2.74847593E-002  -3.12967297E-002   2.23035311E-003   1.19980713E+001   0.00000000E+000   7.89220673E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739811E+003  -5.39565218E-021   1.94980925E-021  -1.19999997E+001  -1.34123406E-021  -6.91455467E-020   1.38291093E-020  -6.98665358E+003  -6.98668694E+003  -1.41653389E+004  -2.04457709E+002  -3.22555877E-002  -3.81569906E-002   2.68818749E-003   1.19976754E+001   0.00000000E+000   7.94630342E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717243E+003   5.21791122E-021   8.79211091E-021  -1.19999997E+001  -7.33196304E-022  -5.53164374E-020   2.76582187E-020  -6.98672734E+003  -6.98676770E+003  -1.41651843E+004  -2.04525931E+002  -3.70611322E-002  -4.50663097E-002   3.14930548E-003   1.19972767E+001   0.00000000E+000   8.00041700E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694510E+003  -4.01813006E-021  -1.49913298E-021  -1.19999997E+001   3.36189340E-021   1.38291093E-020  -2.76582187E-020  -6.98680164E+003  -6.98684906E+003  -1.41650287E+004  -2.04594651E+002  -4.19025776E-002  -5.20264441E-002   3.61379471E-003   1.19968751E+001   0.00000000E+000   8.05455731E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671617E+003   2.70798781E-021   1.77069009E-021  -1.19999997E+001  -9.19529964E-021   2.76582187E-020  -6.91455467E-020  -6.98687646E+003  -6.98693099E+003  -1.41648719E+004  -2.04663857E+002  -4.67782305E-002  -5.90355067E-002   4.08156070E-003   1.19964707E+001   0.00000000E+000   8.10871278E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648563E+003   4.96574775E-021  -1.45444518E-020  -1.19999997E+001   4.26099896E-021   6.91455467E-020   1.38291093E-020  -6.98695181E+003  -6.98701349E+003  -1.41647141E+004  -2.04733550E+002  -5.16881158E-002  -6.60932502E-002   4.55262280E-003   1.19960634E+001   0.00000000E+000   8.16288545E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
