   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996233E+001   1.00002270E+000   4.35303142E-004   1.19999997E+001   0.00000000E+000  -1.21253573E-020  -1.59749256E-021  -1.19999997E+001   3.52779607E-021  -5.53164374E-020  -8.29746561E-020   1.20092696E-004   1.30837497E-004  -2.50930193E-004   1.25465084E-004   7.17486493E-006   1.08000805E-005
       2       1     1.19992415E+001   1.00002270E+000   8.76855533E-004   1.19999997E+001   0.00000000E+000  -7.21092589E-021   1.97947670E-021  -1.19999997E+001  -4.64205003E-021   2.76582187E-020   1.38291093E-020   2.41903231E-004   2.63559604E-004  -5.05462835E-004   2.52731393E-004   1.44496998E-005   2.17524068E-005
       3       1     1.19988543E+001   1.00002270E+000   1.32471983E-003   1.19999997E+001   0.00000000E+000  -1.59441305E-021   2.12782717E-022  -1.19999997E+001  -1.15443262E-021   5.53164374E-020  -2.76582187E-020   3.65459428E-004   3.98174525E-004  -7.63633953E-004   3.81816939E-004   2.18284219E-005   3.28639965E-005
       4       1     1.19984642E+001   1.00002270E+000   1.77587144E-003   1.19999997E+001   0.00000000E+000  -7.39305861E-022  -7.39561717E-021  -1.19999997E+001   2.77304651E-021   6.91455467E-020  -1.24461984E-019   4.89923131E-004   5.33776948E-004  -1.02370008E-003   5.11849990E-004   2.92613835E-005   4.40564585E-005
       5       1     1.19980713E+001   1.00002270E+000   2.23035311E-003   1.19999997E+001   0.00000000E+000  -7.79470017E-021  -9.41431967E-021  -1.19999997E+001   2.60612669E-021   4.14873280E-020  -2.76582187E-020   6.15303863E-004   6.70381838E-004  -1.28568570E-003   6.42842788E-004   3.67492323E-005   5.53334877E-005
       6       1     1.19976754E+001   1.00002270E+000   2.68818749E-003   1.19999997E+001   0.00000000E+000  -5.39565218E-021   1.94980925E-021  -1.19999997E+001  -1.34123406E-021  -6.91455467E-020   1.38291093E-020   7.41608856E-004   8.07995157E-004  -1.54960401E-003   7.74801931E-004   4.42916270E-005   6.66932148E-005
       7       1     1.19972767E+001   1.00002270E+000   3.14930548E-003   1.19999997E+001   0.00000000E+000   5.21791122E-021   8.79211091E-021  -1.19999997E+001  -7.33196304E-022  -5.53164374E-020   2.76582187E-020   8.68820722E-004   9.46594447E-004  -1.81541517E-003   9.07707497E-004   5.18889927E-005   7.81341156E-005
       8       1     1.19968751E+001   1.00002270E+000   3.61379471E-003   1.19999997E+001   0.00000000E+000  -4.01813006E-021  -1.49913298E-021  -1.19999997E+001   3.36189340E-021   1.38291093E-020  -2.76582187E-020   9.96966512E-004   1.08620319E-003  -2.08316970E-003   1.04158475E-003   5.95431971E-005   8.96591032E-005
       9       1     1.19964707E+001   1.00002270E+000   4.08156070E-003   1.19999997E+001   0.00000000E+000   2.70798781E-021   1.77069009E-021  -1.19999997E+001  -9.19529964E-021   2.76582187E-020  -6.91455467E-020   1.12601600E-003   1.22679712E-003  -2.35281312E-003   1.17640645E-003   6.72515080E-005   1.01265092E-004
      10       1     1.19960634E+001   1.00002270E+000   4.55262280E-003   1.19999997E+001   0.00000000E+000   4.96574775E-021  -1.45444518E-020  -1.19999997E+001   4.26099896E-021   6.91455467E-020   1.38291093E-020   1.25597604E-003   1.36838063E-003  -2.62435666E-003   1.31217821E-003   7.50139933E-005   1.12951651E-004
