   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850076E+003   5.43911856E-002   2.84783055E+003   2.84777616E+003  -6.22499836E-002  -1.66698775E+002  -1.66636525E+002   2.84778712E+003  -5.12836828E-002   2.84783841E+003   4.34248848E-002  -1.66687808E+002  -1.66644383E+002
       2       1     1.19999997E+001   7.18828464E+003   5.36141079E-002   2.84771517E+003   2.84766156E+003  -5.88315138E-002  -1.66749436E+002  -1.66690604E+002   2.84766600E+003  -5.43826459E-002   2.84772039E+003   4.91652400E-002  -1.66744987E+002  -1.66695822E+002
       3       1     1.19999997E+001   7.18806544E+003   5.28283766E-002   2.84759814E+003   2.84754531E+003  -5.53644122E-002  -1.66800822E+002  -1.66745457E+002   2.84754315E+003  -5.75252274E-002   2.84760068E+003   5.49891918E-002  -1.66802983E+002  -1.66747993E+002
       4       1     1.19999997E+001   7.18784463E+003   5.20368447E-002   2.84748026E+003   2.84742822E+003  -5.18717724E-002  -1.66852585E+002  -1.66800713E+002   2.84741940E+003  -6.06904245E-002   2.84748009E+003   6.08554968E-002  -1.66861404E+002  -1.66800548E+002
       5       1     1.19999997E+001   7.18762219E+003   5.12395081E-002   2.84736150E+003   2.84731026E+003  -4.83534663E-002  -1.66904730E+002  -1.66856377E+002   2.84729473E+003  -6.38801667E-002   2.84735861E+003   6.67662086E-002  -1.66920257E+002  -1.66853491E+002
       6       1     1.19999997E+001   7.18739811E+003   5.04361096E-002   2.84724187E+003   2.84719143E+003  -4.48095661E-002  -1.66957260E+002  -1.66912451E+002   2.84716915E+003  -6.70937456E-002   2.84723624E+003   7.27202891E-002  -1.66979545E+002  -1.66906824E+002
       7       1     1.19999997E+001   7.18717243E+003   4.96269340E-002   2.84712138E+003   2.84707175E+003  -4.12397324E-002  -1.67010167E+002  -1.66968927E+002   2.84704266E+003  -7.03296446E-002   2.84711299E+003   7.87168462E-002  -1.67039257E+002  -1.66960540E+002
       8       1     1.19999997E+001   7.18694510E+003   4.88129459E-002   2.84700000E+003   2.84695119E+003  -3.76430940E-002  -1.67063461E+002  -1.67025818E+002   2.84691525E+003  -7.35875594E-002   2.84698883E+003   8.47574113E-002  -1.67099405E+002  -1.67014648E+002
       9       1     1.19999997E+001   7.18671617E+003   4.79929742E-002   2.84687778E+003   2.84682978E+003  -3.40210013E-002  -1.67117130E+002  -1.67083109E+002   2.84678694E+003  -7.68684379E-002   2.84686381E+003   9.08404109E-002  -1.67159978E+002  -1.67069138E+002
      10       1     1.19999997E+001   7.18648563E+003   4.71672986E-002   2.84675469E+003   2.84670752E+003  -3.03733877E-002  -1.67171179E+002  -1.67140805E+002   2.84665772E+003  -8.01716862E-002   2.84673790E+003   9.69655970E-002  -1.67220977E+002  -1.67124011E+002
