    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18849907E+003  -1.18668571E-020   1.52127148E-020  -1.19999997E+001  -2.74364435E-021  -1.02649805E-020  -1.57931940E-020  -6.98630395E+003  -6.98628277E+003  -1.41660927E+004  -2.04124908E+002  -1.03730777E-002   8.24180949E-003   4.39343910E-004   1.19996204E+001   0.00000000E+000   7.67646337E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828141E+003   1.10814492E-020   3.50451610E-021  -1.19999997E+001   1.05080270E-020   2.61997878E-020  -5.22314926E-021  -6.98638540E+003  -6.98635034E+003  -1.41659436E+004  -2.04190702E+002  -1.65872116E-002   1.44467551E-002   8.84660146E-004   1.19992358E+001   0.00000000E+000   7.73085956E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806055E+003   5.59835839E-022  -1.95485836E-020  -1.19999997E+001  -1.69983341E-020  -8.99972506E-023   2.33595805E-022  -6.98646805E+003  -6.98641891E+003  -1.41657924E+004  -2.04257463E+002  -2.28918133E-002   2.07441289E-002   1.33651566E-003   1.19988457E+001   0.00000000E+000   7.78524677E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18783809E+003  -1.10050383E-020   1.05461599E-020  -1.19999997E+001   9.02717712E-021   2.30340022E-020  -9.01295995E-022  -6.98655130E+003  -6.98648797E+003  -1.41656401E+004  -2.04324708E+002  -2.92421874E-002   2.70878997E-002   1.79164933E-003   1.19984527E+001   0.00000000E+000   7.83964659E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18761404E+003   9.50575280E-021  -3.62559466E-021  -1.19999997E+001   2.16888928E-020   2.70044691E-020  -1.13992106E-020  -6.98663515E+003  -6.98655753E+003  -1.41654867E+004  -2.04392437E+002  -3.56383419E-002   3.34780805E-002   2.25006075E-003   1.19980569E+001   0.00000000E+000   7.89405871E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18738838E+003   8.77507315E-021  -9.54205569E-021  -1.19999997E+001  -3.94360942E-021   1.26896123E-020  -1.39919255E-020  -6.98671960E+003  -6.98662759E+003  -1.41653322E+004  -2.04460651E+002  -4.20803047E-002   3.99147051E-002   2.71175109E-003   1.19976582E+001   0.00000000E+000   7.94848302E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18716112E+003   1.67956955E-020  -1.00350657E-020  -1.19999997E+001   2.55092161E-021   3.24254800E-020   7.35198128E-021  -6.98680465E+003  -6.98669814E+003  -1.41651766E+004  -2.04529349E+002  -4.85680986E-002   4.63977998E-002   3.17672098E-003   1.19972567E+001   0.00000000E+000   8.00291932E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18693227E+003  -2.79599455E-021  -1.91532637E-021  -1.19999997E+001   2.32644547E-021  -1.11490712E-020   1.50480697E-020  -6.98689029E+003  -6.98676919E+003  -1.41650199E+004  -2.04598532E+002  -5.51017266E-002   5.29273667E-002   3.64496968E-003   1.19968524E+001   0.00000000E+000   8.05736730E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18670181E+003  -1.77356338E-020  -8.69999617E-021  -1.19999997E+001   3.44815537E-020   3.08108235E-021  -6.08275535E-021  -6.98697654E+003  -6.98684074E+003  -1.41648621E+004  -2.04668199E+002  -6.16811855E-002   5.95034033E-002   4.11649613E-003   1.19964453E+001   0.00000000E+000   8.11182661E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18646975E+003  -1.41922376E-020   2.11673451E-020  -1.19999997E+001  -3.38156863E-020  -2.12922907E-020  -1.20702195E-021  -6.98706339E+003  -6.98691279E+003  -1.41647032E+004  -2.04738350E+002  -6.83064759E-002   6.61259111E-002   4.59129960E-003   1.19960354E+001   0.00000000E+000   8.16629696E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18623610E+003  -1.11556059E-020   2.15153813E-021  -1.19999997E+001   8.88676321E-021  -4.97631857E-022  -7.49888856E-021  -6.98715084E+003  -6.98698533E+003  -1.41645432E+004  -2.04808985E+002  -7.49776093E-002   7.27949044E-002   5.06938052E-003   1.19956226E+001   0.00000000E+000   8.22077819E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
