   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18849907E+003   5.20298735E-002   2.84782620E+003   2.84777417E+003  -5.85399399E-002  -1.66700265E+002  -1.66641726E+002   2.84779550E+003  -3.72032445E-002   2.84783271E+003   3.06931780E-002  -1.66678929E+002  -1.66648236E+002
       2       1     1.19999997E+001   7.18828141E+003   4.88656641E-002   2.84770650E+003   2.84765763E+003  -5.13642038E-002  -1.66752402E+002  -1.66701038E+002   2.84768297E+003  -2.60247288E-002   2.84770900E+003   2.35261891E-002  -1.66727063E+002  -1.66703537E+002
       3       1     1.19999997E+001   7.18806055E+003   4.56549930E-002   2.84758504E+003   2.84753938E+003  -4.40836462E-002  -1.66805305E+002  -1.66761221E+002   2.84756879E+003  -1.46814494E-002   2.84758347E+003   1.62527962E-002  -1.66775903E+002  -1.66759650E+002
       4       1     1.19999997E+001   7.18783809E+003   4.24205708E-002   2.84746270E+003   2.84742028E+003  -3.67501161E-002  -1.66858591E+002  -1.66821841E+002   2.84745377E+003  -3.25547547E-003   2.84745703E+003   8.92593013E-003  -1.66825097E+002  -1.66816171E+002
       5       1     1.19999997E+001   7.18761404E+003   3.91623890E-002   2.84733948E+003   2.84730032E+003  -2.93636035E-002  -1.66912262E+002  -1.66882898E+002   2.84733793E+003   8.25320903E-003   2.84732968E+003   1.54557654E-003  -1.66874645E+002  -1.66873099E+002
       6       1     1.19999997E+001   7.18738838E+003   3.58804313E-002   2.84721538E+003   2.84717950E+003  -2.19240752E-002  -1.66966315E+002  -1.66944391E+002   2.84722126E+003   1.98446587E-002   2.84720142E+003  -5.88830252E-003  -1.66924547E+002  -1.66930435E+002
       7       1     1.19999997E+001   7.18716112E+003   3.25746835E-002   2.84709039E+003   2.84705782E+003  -1.44315040E-002  -1.67020753E+002  -1.67006322E+002   2.84710377E+003   3.15189164E-002   2.84707225E+003  -1.33757370E-002  -1.66974803E+002  -1.66988178E+002
       8       1     1.19999997E+001   7.18693227E+003   2.92451441E-002   2.84696452E+003   2.84693528E+003  -6.88588690E-003  -1.67075575E+002  -1.67068689E+002   2.84698544E+003   4.32759863E-002   2.84694217E+003  -2.09167292E-002  -1.67025413E+002  -1.67046329E+002
       9       1     1.19999997E+001   7.18670181E+003   2.58918156E-002   2.84683778E+003   2.84681189E+003   7.12772657E-004  -1.67130780E+002  -1.67131492E+002   2.84686629E+003   5.51158645E-002   2.84681117E+003  -2.85112762E-002  -1.67076377E+002  -1.67104888E+002
      10       1     1.19999997E+001   7.18646975E+003   2.25146974E-002   2.84671015E+003   2.84668763E+003   8.36447540E-003  -1.67186368E+002  -1.67194733E+002   2.84674631E+003   6.70385525E-002   2.84667927E+003  -3.61593797E-002  -1.67127694E+002  -1.67163854E+002
      11       1     1.19999997E+001   7.18623610E+003   1.91137899E-002   2.84658164E+003   2.84656252E+003   1.60692352E-002  -1.67242341E+002  -1.67258410E+002   2.84662550E+003   7.90440807E-002   2.84654645E+003  -4.38610556E-002  -1.67179366E+002  -1.67223227E+002
      12       1     1.19999997E+001   7.18600084E+003   1.56890959E-002   2.84645225E+003   2.84643656E+003   2.38270459E-002  -1.67298696E+002  -1.67322523E+002   2.84650386E+003   9.11324407E-002   2.84641273E+003  -5.16162989E-002  -1.67231391E+002  -1.67283007E+002
      13       1     1.19999997E+001   7.18576399E+003   1.22406080E-002   2.84632197E+003   2.84630973E+003   3.16379237E-002  -1.67355436E+002  -1.67387074E+002   2.84638140E+003   1.03303657E-001   2.84627809E+003  -5.94251248E-002  -1.67283770E+002  -1.67343195E+002
