   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996204E+001   1.00002270E+000   4.39343910E-004   1.19999997E+001   0.00000000E+000  -1.18668571E-020   1.52127148E-020  -1.19999997E+001  -2.74364435E-021  -1.02649805E-020  -1.57931940E-020   1.37579165E-004   1.15337267E-004  -2.52916431E-004   1.26458047E-004   1.12045492E-005  -1.11860438E-005
       2       1     1.19992358E+001   1.00002270E+000   8.84660146E-004   1.19999997E+001   0.00000000E+000   1.10814492E-020   3.50451610E-021  -1.19999997E+001   1.05080270E-020   2.61997878E-020  -5.22314926E-021   2.77034907E-004   2.32235931E-004  -5.09270838E-004   2.54635081E-004   2.25575897E-005  -2.25239545E-005
       3       1     1.19988457E+001   1.00002270E+000   1.33651566E-003   1.19999997E+001   0.00000000E+000   5.59835839E-022  -1.95485836E-020  -1.19999997E+001  -1.69983341E-020  -8.99972506E-023   2.33595805E-022   4.18539324E-004   3.50850296E-004  -7.69389620E-004   3.84694299E-004   3.40761239E-005  -3.40305416E-005
       4       1     1.19984527E+001   1.00002270E+000   1.79164933E-003   1.19999997E+001   0.00000000E+000  -1.10050383E-020   1.05461599E-020  -1.19999997E+001   9.02717712E-021   2.30340022E-020  -9.01295995E-022   5.61070226E-004   4.70325245E-004  -1.03139547E-003   5.15697050E-004   4.56783526E-005  -4.56218370E-005
       5       1     1.19980569E+001   1.00002270E+000   2.25006075E-003   1.19999997E+001   0.00000000E+000   9.50575280E-021  -3.62559466E-021  -1.19999997E+001   2.16888928E-020   2.70044691E-020  -1.13992106E-020   7.04627511E-004   5.90660652E-004  -1.29528816E-003   6.47643220E-004   5.73642913E-005  -5.72978641E-005
       6       1     1.19976582E+001   1.00002270E+000   2.71175109E-003   1.19999997E+001   0.00000000E+000   8.77507315E-021  -9.54205569E-021  -1.19999997E+001  -3.94360942E-021   1.26896123E-020  -1.39919255E-020   8.49211562E-004   7.11856795E-004  -1.56106836E-003   7.80533140E-004   6.91339912E-005  -6.90586839E-005
       7       1     1.19972567E+001   1.00002270E+000   3.17672098E-003   1.19999997E+001   0.00000000E+000   1.67956955E-020  -1.00350657E-020  -1.19999997E+001   2.55092161E-021   3.24254800E-020   7.35198128E-021   9.94822602E-004   8.33913815E-004  -1.82873642E-003   9.14366993E-004   8.09874947E-005  -8.09043442E-005
       8       1     1.19968524E+001   1.00002270E+000   3.64496968E-003   1.19999997E+001   0.00000000E+000  -2.79599455E-021  -1.91532637E-021  -1.19999997E+001   2.32644547E-021  -1.11490712E-020   1.50480697E-020   1.14146042E-003   9.56831493E-004  -2.09829191E-003   1.04914456E-003   9.29248071E-005  -9.28348488E-005
       9       1     1.19964453E+001   1.00002270E+000   4.11649613E-003   1.19999997E+001   0.00000000E+000  -1.77356338E-020  -8.69999617E-021  -1.19999997E+001   3.44815537E-020   3.08108235E-021  -6.08275535E-021   1.28912471E-003   1.08060952E-003  -2.36973423E-003   1.18486554E-003   1.04945923E-004  -1.04850193E-004
      10       1     1.19960354E+001   1.00002270E+000   4.59129960E-003   1.19999997E+001   0.00000000E+000  -1.41922376E-020   2.11673451E-020  -1.19999997E+001  -3.38156863E-020  -2.12922907E-020  -1.20702195E-021   1.43781526E-003   1.20524770E-003  -2.64306295E-003   1.32152972E-003   1.17050842E-004  -1.16950380E-004
