   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850031E+003   5.51821413E-002   2.84782669E+003   2.84777150E+003  -6.91386789E-002  -1.66703296E+002  -1.66634157E+002   2.84779243E+003  -4.82128130E-002   2.84784064E+003   3.42562754E-002  -1.66682370E+002  -1.66648113E+002
       2       1     1.19999997E+001   7.18828378E+003   5.52063775E-002   2.84770741E+003   2.84765221E+003  -7.27042157E-002  -1.66758529E+002  -1.66685825E+002   2.84767671E+003  -4.81962140E-002   2.84772491E+003   3.06983758E-002  -1.66734021E+002  -1.66703323E+002
       3       1     1.19999997E+001   7.18806409E+003   5.52299266E-002   2.84758639E+003   2.84753116E+003  -7.63219888E-002  -1.66814571E+002  -1.66738249E+002   2.84755931E+003  -4.81802753E-002   2.84760749E+003   2.70882131E-002  -1.66786429E+002  -1.66759341E+002
       4       1     1.19999997E+001   7.18784278E+003   5.52536422E-002   2.84746449E+003   2.84740924E+003  -7.99662723E-002  -1.66871023E+002  -1.66791057E+002   2.84744104E+003  -4.81641420E-002   2.84748920E+003   2.34515119E-002  -1.66839221E+002  -1.66815769E+002
       5       1     1.19999997E+001   7.18761987E+003   5.52775514E-002   2.84734170E+003   2.84728642E+003  -8.36370597E-002  -1.66927887E+002  -1.66844250E+002   2.84732191E+003  -4.81478105E-002   2.84737005E+003   1.97883021E-002  -1.66892397E+002  -1.66872609E+002
       6       1     1.19999997E+001   7.18739536E+003   5.53016442E-002   2.84721802E+003   2.84716271E+003  -8.73343126E-002  -1.66985161E+002  -1.66897826E+002   2.84720192E+003  -4.81312773E-002   2.84725005E+003   1.60986089E-002  -1.66945958E+002  -1.66929859E+002
       7       1     1.19999997E+001   7.18716923E+003   5.53259836E-002   2.84709345E+003   2.84703813E+003  -9.10579880E-002  -1.67042844E+002  -1.66951786E+002   2.84708107E+003  -4.81144844E-002   2.84712918E+003   1.23824800E-002  -1.66999901E+002  -1.66987518E+002
       8       1     1.19999997E+001   7.18694151E+003   5.53505858E-002   2.84696800E+003   2.84691265E+003  -9.48080916E-002  -1.67100937E+002  -1.67006129E+002   2.84695936E+003  -4.80974190E-002   2.84700746E+003   8.63991324E-003  -1.67054226E+002  -1.67045586E+002
       9       1     1.19999997E+001   7.18671219E+003   5.53754453E-002   2.84684167E+003   2.84678630E+003  -9.85846514E-002  -1.67159439E+002  -1.67060855E+002   2.84683680E+003  -4.80801190E-002   2.84688488E+003   4.87091289E-003  -1.67108935E+002  -1.67104064E+002
      10       1     1.19999997E+001   7.18648126E+003   5.54007081E-002   2.84671445E+003   2.84665905E+003  -1.02387706E-001  -1.67218352E+002  -1.67115964E+002   2.84671338E+003  -4.80624766E-002   2.84676144E+003   1.07547861E-003  -1.67164027E+002  -1.67162951E+002
      11       1     1.19999997E+001   7.18624872E+003   5.54264301E-002   2.84658635E+003   2.84653093E+003  -1.06217289E-001  -1.67277674E+002  -1.67171457E+002   2.84658910E+003  -4.80444713E-002   2.84663714E+003  -2.74638771E-003  -1.67219501E+002  -1.67222248E+002
      12       1     1.19999997E+001   7.18601458E+003   5.54525215E-002   2.84645736E+003   2.84640191E+003  -1.10073444E-001  -1.67337408E+002  -1.67227334E+002   2.84646396E+003  -4.80262350E-002   2.84651198E+003  -6.59468784E-003  -1.67275360E+002  -1.67281955E+002
      13       1     1.19999997E+001   7.18577883E+003   5.54791158E-002   2.84632749E+003   2.84627201E+003  -1.13956162E-001  -1.67397551E+002  -1.67283595E+002   2.84633796E+003  -4.80076040E-002   2.84638596E+003  -1.04694418E-002  -1.67331603E+002  -1.67342072E+002
      14       1     1.19999997E+001   7.18554148E+003   5.55062433E-002   2.84619673E+003   2.84614122E+003  -1.17865474E-001  -1.67458106E+002  -1.67340240E+002   2.84621110E+003  -4.79885996E-002   2.84625909E+003  -1.43706311E-002  -1.67388229E+002  -1.67402600E+002
      15       1     1.19999997E+001   7.18530252E+003   5.55338562E-002   2.84606508E+003   2.84600954E+003  -1.21801378E-001  -1.67519071E+002  -1.67397270E+002   2.84608338E+003  -4.79692604E-002   2.84613135E+003  -1.82982617E-002  -1.67445239E+002  -1.67463537E+002
      16       1     1.19999997E+001   7.18506195E+003   5.55620091E-002   2.84593254E+003   2.84587698E+003  -1.25763899E-001  -1.67580447E+002  -1.67454683E+002   2.84595480E+003  -4.79495640E-002   2.84600275E+003  -2.22523255E-002  -1.67502633E+002  -1.67524885E+002
      17       1     1.19999997E+001   7.18481978E+003   5.55907351E-002   2.84579912E+003   2.84574353E+003  -1.29753043E-001  -1.67642234E+002  -1.67512481E+002   2.84582536E+003  -4.79294842E-002   2.84587329E+003  -2.62328240E-002  -1.67560410E+002  -1.67586643E+002
      18       1     1.19999997E+001   7.18457600E+003   5.56200845E-002   2.84566482E+003   2.84560920E+003  -1.33768829E-001  -1.67704431E+002  -1.67570662E+002   2.84569506E+003  -4.79089992E-002   2.84574297E+003  -3.02397454E-002  -1.67618571E+002  -1.67648811E+002
      19       1     1.19999997E+001   7.18433061E+003   5.56500468E-002   2.84552963E+003   2.84547398E+003  -1.37811272E-001  -1.67767039E+002  -1.67629228E+002   2.84556390E+003  -4.78881301E-002   2.84561179E+003  -3.42730954E-002  -1.67677116E+002  -1.67711389E+002
      20       1     1.19999997E+001   7.18408362E+003   5.56806398E-002   2.84539355E+003   2.84533787E+003  -1.41880387E-001  -1.67830058E+002  -1.67688177E+002   2.84543188E+003  -4.78668738E-002   2.84547975E+003  -3.83328736E-002  -1.67736044E+002  -1.67774377E+002
      21       1     1.19999997E+001   7.18383503E+003   5.57118652E-002   2.84525658E+003   2.84520087E+003  -1.45976145E-001  -1.67893487E+002  -1.67747510E+002   2.84529900E+003  -4.78452498E-002   2.84534685E+003  -4.24190299E-002  -1.67795356E+002  -1.67837775E+002
      22       1     1.19999997E+001   7.18358483E+003   5.57437157E-002   2.84511874E+003   2.84506299E+003  -1.50098526E-001  -1.67957325E+002  -1.67807226E+002   2.84516527E+003  -4.78232797E-002   2.84521309E+003  -4.65315309E-002  -1.67855050E+002  -1.67901581E+002
      23       1     1.19999997E+001   7.18333304E+003   5.57761561E-002   2.84498001E+003   2.84492423E+003  -1.54247558E-001  -1.68021572E+002  -1.67867325E+002   2.84503068E+003  -4.78010464E-002   2.84507848E+003  -5.06703560E-002  -1.67915126E+002  -1.67965796E+002
      24       1     1.19999997E+001   7.18307964E+003   5.58091716E-002   2.84484039E+003   2.84478459E+003  -1.58423240E-001  -1.68086229E+002  -1.67927806E+002   2.84489523E+003  -4.77785662E-002   2.84494301E+003  -5.48355027E-002  -1.67975585E+002  -1.68030420E+002
      25       1     1.19999997E+001   7.18282464E+003   5.58426836E-002   2.84469990E+003   2.84464405E+003  -1.62625582E-001  -1.68151296E+002  -1.67988670E+002   2.84475892E+003  -4.77559110E-002   2.84480668E+003  -5.90269876E-002  -1.68036426E+002  -1.68095453E+002
      26       1     1.19999997E+001   7.18256805E+003   5.58766615E-002   2.84455852E+003   2.84450264E+003  -1.66854627E-001  -1.68216772E+002  -1.68049918E+002   2.84462176E+003  -4.77331736E-002   2.84466949E+003  -6.32447917E-002  -1.68097651E+002  -1.68160896E+002
      27       1     1.19999997E+001   7.18230984E+003   5.59110277E-002   2.84441625E+003   2.84436034E+003  -1.71110392E-001  -1.68282659E+002  -1.68111548E+002   2.84448374E+003  -4.77104343E-002   2.84453145E+003  -6.74889304E-002  -1.68159259E+002  -1.68226748E+002
      28       1     1.19999997E+001   7.18205003E+003   5.59457834E-002   2.84427310E+003   2.84421715E+003  -1.75392848E-001  -1.68348955E+002  -1.68173563E+002   2.84434486E+003  -4.76876800E-002   2.84439254E+003  -7.17593842E-002  -1.68221250E+002  -1.68293010E+002
      29       1     1.19999997E+001   7.18178862E+003   5.59808781E-002   2.84412906E+003   2.84407308E+003  -1.79701982E-001  -1.68415662E+002  -1.68235960E+002   2.84420512E+003  -4.76649646E-002   2.84425278E+003  -7.60561389E-002  -1.68283625E+002  -1.68359682E+002
      30       1     1.19999997E+001   7.18152561E+003   5.60162904E-002   2.84398414E+003   2.84392812E+003  -1.84037816E-001  -1.68482780E+002  -1.68298742E+002   2.84406451E+003  -4.76423354E-002   2.84411216E+003  -8.03791905E-002  -1.68346384E+002  -1.68426763E+002
      31       1     1.19999997E+001   7.18126098E+003   5.60519918E-002   2.84383833E+003   2.84378227E+003  -1.88400359E-001  -1.68550307E+002  -1.68361907E+002   2.84392305E+003  -4.76198261E-002   2.84397067E+003  -8.47285410E-002  -1.68409527E+002  -1.68494255E+002
      32       1     1.19999997E+001   7.18099476E+003   5.60879663E-002   2.84369163E+003   2.84363554E+003  -1.92789621E-001  -1.68618246E+002  -1.68425456E+002   2.84378073E+003  -4.75974716E-002   2.84382833E+003  -8.91041827E-002  -1.68473054E+002  -1.68562158E+002
      33       1     1.19999997E+001   7.18072693E+003   5.61241558E-002   2.84354405E+003   2.84348792E+003  -1.97205620E-001  -1.68686595E+002  -1.68489389E+002   2.84363755E+003  -4.75753440E-002   2.84368513E+003  -9.35061202E-002  -1.68536964E+002  -1.68630470E+002
      34       1     1.19999997E+001   7.18045748E+003   5.61607339E-002   2.84339557E+003   2.84333941E+003  -2.01648514E-001  -1.68755356E+002  -1.68553707E+002   2.84349351E+003  -4.75535093E-002   2.84354106E+003  -9.79342712E-002  -1.68601261E+002  -1.68699195E+002
      35       1     1.19999997E+001   7.18018641E+003   5.61985136E-002   2.84324620E+003   2.84319001E+003  -2.06118735E-001  -1.68824533E+002  -1.68618414E+002   2.84334859E+003  -4.75318226E-002   2.84339612E+003  -1.02388399E-001  -1.68665946E+002  -1.68768335E+002
      36       1     1.19999997E+001   7.17991370E+003   5.62382946E-002   2.84309593E+003   2.84303969E+003  -2.10616626E-001  -1.68894130E+002  -1.68683514E+002   2.84320280E+003  -4.75100159E-002   2.84325031E+003  -1.06868315E-001  -1.68731024E+002  -1.68837892E+002
      37       1     1.19999997E+001   7.17963934E+003   5.62806597E-002   2.84294475E+003   2.84288847E+003  -2.15142422E-001  -1.68964150E+002  -1.68749008E+002   2.84305612E+003  -4.74878764E-002   2.84310361E+003  -1.11373886E-001  -1.68796496E+002  -1.68907869E+002
      38       1     1.19999997E+001   7.17936333E+003   5.63259462E-002   2.84279265E+003   2.84273633E+003  -2.19696204E-001  -1.69034593E+002  -1.68814897E+002   2.84290856E+003  -4.74652217E-002   2.84295602E+003  -1.15905036E-001  -1.68862362E+002  -1.68978267E+002
      39       1     1.19999997E+001   7.17908567E+003   5.63743104E-002   2.84263965E+003   2.84258328E+003  -2.24278006E-001  -1.69105460E+002  -1.68881182E+002   2.84276011E+003  -4.74419722E-002   2.84280755E+003  -1.20461723E-001  -1.68928624E+002  -1.69049086E+002
      40       1     1.19999997E+001   7.17880637E+003   5.64258229E-002   2.84248574E+003   2.84242931E+003  -2.28887786E-001  -1.69176749E+002  -1.68947862E+002   2.84261078E+003  -4.74179884E-002   2.84265820E+003  -1.25043975E-001  -1.68995280E+002  -1.69120324E+002
      41       1     1.19999997E+001   7.17852542E+003   5.64805239E-002   2.84233092E+003   2.84227444E+003  -2.33525506E-001  -1.69248460E+002  -1.69014935E+002   2.84246057E+003  -4.73931645E-002   2.84250797E+003  -1.29651818E-001  -1.69062328E+002  -1.69191980E+002
      42       1     1.19999997E+001   7.17824283E+003   5.65383825E-002   2.84217520E+003   2.84211866E+003  -2.38191069E-001  -1.69320591E+002  -1.69082400E+002   2.84230949E+003  -4.73673386E-002   2.84235685E+003  -1.34285348E-001  -1.69129768E+002  -1.69264053E+002
      43       1     1.19999997E+001   7.17795861E+003   5.65994287E-002   2.84201858E+003   2.84196198E+003  -2.42884404E-001  -1.69393140E+002  -1.69150256E+002   2.84215753E+003  -4.73403071E-002   2.84220487E+003  -1.38944668E-001  -1.69197596E+002  -1.69336541E+002
      44       1     1.19999997E+001   7.17767278E+003   5.66637634E-002   2.84186107E+003   2.84180441E+003  -2.47605409E-001  -1.69466104E+002  -1.69218499E+002   2.84200470E+003  -4.73117159E-002   2.84205202E+003  -1.43629930E-001  -1.69265811E+002  -1.69409440E+002
      45       1     1.19999997E+001   7.17738535E+003   5.67315398E-002   2.84170268E+003   2.84164595E+003  -2.52353961E-001  -1.69539479E+002  -1.69287125E+002   2.84185102E+003  -4.72810473E-002   2.84189831E+003  -1.48341374E-001  -1.69334406E+002  -1.69482748E+002
      46       1     1.19999997E+001   7.17700910E+003   5.13847687E-002   2.84149333E+003   2.84144194E+003  -2.54542538E-001  -1.69632112E+002  -1.69377569E+002   2.84164907E+003  -4.74145908E-002   2.84169649E+003  -1.55743178E-001  -1.69424984E+002  -1.69580727E+002
      47       1     1.19999997E+001   7.17667530E+003   5.75769729E-002   2.84131274E+003   2.84125516E+003  -2.64858015E-001  -1.69720082E+002  -1.69455224E+002   2.84146794E+003  -5.20731510E-002   2.84152002E+003  -1.55207891E-001  -1.69507298E+002  -1.69662506E+002
      48       1     1.19999997E+001   7.17637489E+003   6.04722259E-002   2.84114863E+003   2.84108815E+003  -2.69427936E-001  -1.69798156E+002  -1.69528728E+002   2.84130903E+003  -4.85551122E-002   2.84135758E+003  -1.60400598E-001  -1.69577283E+002  -1.69737684E+002
      49       1     1.19999997E+001   7.17610436E+003   6.03437748E-002   2.84099925E+003   2.84093891E+003  -2.73991259E-001  -1.69867318E+002  -1.69593327E+002   2.84116477E+003  -4.81307778E-002   2.84121290E+003  -1.65516706E-001  -1.69641458E+002  -1.69806974E+002
      50       1     1.19999997E+001   7.17583239E+003   6.02558353E-002   2.84084909E+003   2.84078883E+003  -2.78634695E-001  -1.69936883E+002  -1.69658248E+002   2.84101975E+003  -4.77164158E-002   2.84106747E+003  -1.70662444E-001  -1.69705965E+002  -1.69876627E+002
      51       1     1.19999997E+001   7.17555943E+003   6.01720881E-002   2.84069837E+003   2.84063820E+003  -2.83297954E-001  -1.70006706E+002  -1.69723408E+002   2.84087419E+003  -4.73064775E-002   2.84092150E+003  -1.75819388E-001  -1.69770715E+002  -1.69946534E+002
      52       1     1.19999997E+001   7.17528542E+003   6.01000763E-002   2.84054708E+003   2.84048698E+003  -2.87993887E-001  -1.70076804E+002  -1.69788811E+002   2.84072807E+003  -4.69055093E-002   2.84077498E+003  -1.80988301E-001  -1.69835716E+002  -1.70016704E+002
      53       1     1.19999997E+001   7.17501014E+003   5.99690619E-002   2.84039507E+003   2.84033510E+003  -2.92634622E-001  -1.70147192E+002  -1.69854558E+002   2.84058130E+003  -4.64361010E-002   2.84062773E+003  -1.86229459E-001  -1.69900994E+002  -1.70087223E+002
      54       1     1.19999997E+001   7.17473417E+003   5.98244747E-002   2.84024264E+003   2.84018282E+003  -2.97296933E-001  -1.70217772E+002  -1.69920475E+002   2.84043421E+003  -4.59092200E-002   2.84048011E+003  -1.91563239E-001  -1.69966385E+002  -1.70157948E+002
      55       1     1.19999997E+001   7.17445701E+003   5.96595107E-002   2.84008954E+003   2.84002988E+003  -3.01981729E-001  -1.70288652E+002  -1.69986671E+002   2.84028647E+003  -4.53942436E-002   2.84033186E+003  -1.96927975E-001  -1.70032065E+002  -1.70228993E+002
      56       1     1.19999997E+001   7.17417895E+003   5.95626065E-002   2.83993599E+003   2.83987642E+003  -3.06707406E-001  -1.70359791E+002  -1.70053083E+002   2.84013825E+003  -4.48820563E-002   2.84018313E+003  -2.02262744E-001  -1.70097965E+002  -1.70300228E+002
      57       1     1.19999997E+001   7.17389979E+003   5.94038531E-002   2.83978178E+003   2.83972238E+003  -3.11409525E-001  -1.70431187E+002  -1.70119778E+002   2.83998946E+003  -4.43238365E-002   2.84003379E+003  -2.07681836E-001  -1.70164102E+002  -1.70371784E+002
      58       1     1.19999997E+001   7.17362013E+003   5.92516271E-002   2.83962729E+003   2.83956803E+003  -3.16097429E-001  -1.70502732E+002  -1.70186634E+002   2.83984049E+003  -4.36445655E-002   2.83988413E+003  -2.13201237E-001  -1.70230279E+002  -1.70443480E+002
      59       1     1.19999997E+001   7.17334273E+003   5.92230564E-002   2.83947406E+003   2.83941484E+003  -3.20758868E-001  -1.70573800E+002  -1.70253041E+002   2.83969288E+003  -4.27187711E-002   2.83973559E+003  -2.18817041E-001  -1.70295760E+002  -1.70514577E+002
      60       1     1.19999997E+001   7.17305528E+003   5.86081213E-002   2.83931506E+003   2.83925645E+003  -3.25479378E-001  -1.70647078E+002  -1.70321599E+002   2.83953953E+003  -4.24037582E-002   2.83958193E+003  -2.24467499E-001  -1.70364003E+002  -1.70588470E+002
