   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996225E+001   1.00002270E+000   4.35879458E-004   1.19999997E+001   0.00000000E+000  -9.79324043E-022   2.92169958E-021  -1.19999997E+001  -2.98138655E-021  -3.76459088E-020  -3.76459088E-020   1.25792879E-004   1.25667870E-004  -2.51460749E-004   1.25730376E-004  -7.00117956E-006  -6.98366813E-006
       2       1     1.19992400E+001   1.00002270E+000   8.77920941E-004   1.19999997E+001   0.00000000E+000  -1.19541241E-020  -3.80740035E-022  -1.19999997E+001   5.83433391E-021  -3.76459088E-020   0.00000000E+000   2.53357330E-004   2.53119130E-004  -5.06476460E-004   2.53238232E-004  -1.40990962E-005  -1.40661277E-005
       3       1     1.19988519E+001   1.00002270E+000   1.32643143E-003   1.19999997E+001   0.00000000E+000  -6.56216489E-021  -2.44499726E-020  -1.19999997E+001  -3.30031018E-021   3.76459088E-020  -3.76459088E-020   3.82785864E-004   3.82438292E-004  -7.65224156E-004   3.82612080E-004  -2.13010280E-005  -2.12525953E-005
       4       1     1.19984610E+001   1.00002270E+000   1.77823251E-003   1.19999997E+001   0.00000000E+000   9.65367165E-021  -1.99699674E-020  -1.19999997E+001   3.27443610E-021   3.76459088E-020   0.00000000E+000   5.13164078E-004   5.12706130E-004  -1.02587021E-003   5.12935108E-004  -2.85557514E-005  -2.84918740E-005
       5       1     1.19980672E+001   1.00002270E+000   2.23332308E-003   1.19999997E+001   0.00000000E+000   7.49470871E-022  -3.89166578E-020  -1.19999997E+001   4.48452882E-021  -3.76459088E-020   0.00000000E+000   6.44491697E-004   6.43922284E-004  -1.28841398E-003   6.44206994E-004  -3.58632487E-005  -3.57839088E-005
       6       1     1.19976705E+001   1.00002270E+000   2.69169702E-003   1.19999997E+001   0.00000000E+000   1.21165378E-020   1.76022167E-020  -1.19999997E+001  -6.12128912E-021   0.00000000E+000   0.00000000E+000   7.76766945E-004   7.76084995E-004  -1.55285194E-003   7.76425975E-004  -4.32234460E-005  -4.31286471E-005
       7       1     1.19972711E+001   1.00002270E+000   3.15334885E-003   1.19999997E+001   0.00000000E+000  -5.61111363E-022  -1.35158225E-021  -1.19999997E+001   2.92141236E-021  -3.76459088E-020   0.00000000E+000   9.09988415E-004   9.09192515E-004  -1.81918093E-003   9.09590471E-004  -5.06362569E-005  -5.05259947E-005
       8       1     1.19968688E+001   1.00002270E+000   3.61827657E-003   1.19999997E+001   0.00000000E+000   3.56947821E-021   2.00121701E-020  -1.19999997E+001   3.96079137E-022   0.00000000E+000   3.76459088E-020   1.04415556E-003   1.04324422E-003  -2.08739979E-003   1.04369990E-003  -5.81016920E-005  -5.79759569E-005
       9       1     1.19964636E+001   1.00002270E+000   4.08648178E-003   1.19999997E+001   0.00000000E+000  -2.45251512E-021  -2.57513291E-020  -1.19999997E+001  -3.99150547E-021   7.52918175E-020  -3.76459088E-020   1.17926880E-003   1.17824064E-003  -2.35750944E-003   1.17875473E-003  -6.56198004E-005  -6.54785315E-005
      10       1     1.19960557E+001   1.00002270E+000   4.55796639E-003   1.19999997E+001   0.00000000E+000   1.29775806E-020   1.27869413E-020  -1.19999997E+001  -7.38910317E-021   3.76459088E-020   3.76459088E-020   1.31532902E-003   1.31418197E-003  -2.62951099E-003   1.31475550E-003  -7.31906515E-005  -7.30337272E-005
      11       1     1.19956449E+001   1.00002270E+000   5.03273150E-003   1.19999997E+001   0.00000000E+000   3.96895906E-022  -5.21285345E-021  -1.19999997E+001  -1.39078716E-021   0.00000000E+000  -3.76459088E-020   1.45233667E-003   1.45106841E-003  -2.90340507E-003   1.45170255E-003  -8.08143040E-005  -8.06415473E-005
      12       1     1.19952313E+001   1.00002270E+000   5.51078391E-003   1.19999997E+001   0.00000000E+000  -7.66992811E-021  -2.59399029E-020  -1.19999997E+001  -5.27675889E-021  -3.76459088E-020   0.00000000E+000   1.59029337E-003   1.58890224E-003  -3.17919561E-003   1.58959781E-003  -8.84908375E-005  -8.83020041E-005
      13       1     1.19948148E+001   1.00002270E+000   5.99212094E-003   1.19999997E+001   0.00000000E+000  -4.01249913E-021   6.22225434E-021  -1.19999997E+001  -2.81913672E-021   3.76459088E-020   0.00000000E+000   1.72919879E-003   1.72768226E-003  -3.45688105E-003   1.72844054E-003  -9.62202376E-005  -9.60151311E-005
      14       1     1.19943955E+001   1.00002270E+000   6.47674318E-003   1.19999997E+001   0.00000000E+000   5.87133086E-021  -2.26551450E-020  -1.19999997E+001   6.57680391E-021   3.76459088E-020   7.52918175E-020   1.86905310E-003   1.86740864E-003  -3.73646174E-003   1.86823088E-003  -1.04002559E-004  -1.03780902E-004
      15       1     1.19939733E+001   1.00002270E+000   6.96465109E-003   1.19999997E+001   0.00000000E+000   1.00054882E-020   2.17714727E-020  -1.19999997E+001   7.50817643E-021   3.76459088E-020  -3.76459088E-020   2.00985632E-003   2.00808163E-003  -4.01793795E-003   2.00896899E-003  -1.11837799E-004  -1.11599327E-004
      16       1     1.19935483E+001   1.00002270E+000   7.45584501E-003   1.19999997E+001   0.00000000E+000   6.03420897E-021  -1.84108720E-021  -1.19999997E+001   1.94866735E-021   0.00000000E+000   3.76459088E-020   2.15160864E-003   2.14970121E-003  -4.30130985E-003   2.15065494E-003  -1.19725997E-004  -1.19470396E-004
      17       1     1.19931205E+001   1.00002270E+000   7.95032311E-003   1.19999997E+001   0.00000000E+000   3.64961134E-022   1.13400423E-020  -1.19999997E+001   5.24255557E-021   0.00000000E+000   0.00000000E+000   2.29430963E-003   2.29226679E-003  -4.58657642E-003   2.29328822E-003  -1.27667169E-004  -1.27394115E-004
      18       1     1.19926899E+001   1.00002270E+000   8.44808529E-003   1.19999997E+001   0.00000000E+000   9.86481992E-021   2.15417272E-020  -1.19999997E+001  -2.98648462E-021  -7.52918175E-020  -1.12937726E-019   2.43795936E-003   2.43577821E-003  -4.87373757E-003   2.43686880E-003  -1.35661342E-004  -1.35370464E-004
      19       1     1.19922564E+001   1.00002270E+000   8.94913206E-003   1.19999997E+001   0.00000000E+000   7.35280182E-021  -2.85562027E-020  -1.19999997E+001  -6.19556125E-021  -7.52918175E-020  -3.76459088E-020   2.58255793E-003   2.58023569E-003  -5.16279361E-003   2.58139682E-003  -1.43708547E-004  -1.43399458E-004
      20       1     1.19918201E+001   1.00002270E+000   9.45346384E-003   1.19999997E+001   0.00000000E+000   1.28354000E-020  -1.19197660E-020  -1.19999997E+001   2.92962493E-021  -7.52918175E-020   0.00000000E+000   2.72810548E-003   2.72563930E-003  -5.45374478E-003   2.72687241E-003  -1.51808810E-004  -1.51481099E-004
      21       1     1.19913809E+001   1.00002270E+000   9.96107488E-003   1.19999997E+001   0.00000000E+000   9.96819954E-021   2.42674202E-020  -1.19999997E+001   1.16334351E-020  -3.76459088E-020   0.00000000E+000   2.87460035E-003   2.87198741E-003  -5.74658776E-003   2.87329390E-003  -1.59962068E-004  -1.59615291E-004
      22       1     1.19909389E+001   1.00002270E+000   1.04719615E-002   1.19999997E+001   0.00000000E+000  -1.22439605E-020   1.62099756E-020  -1.19999997E+001   5.50759039E-021   3.76459088E-020  -7.52918175E-020   3.02204141E-003   3.01927901E-003  -6.04132041E-003   3.02066023E-003  -1.68168280E-004  -1.67801971E-004
      23       1     1.19904941E+001   1.00002270E+000   1.09861225E-002   1.19999997E+001   0.00000000E+000  -6.09702838E-021  -1.96327944E-020  -1.19999997E+001  -1.42178848E-021  -1.12937726E-019  -7.52918175E-020   3.17042817E-003   3.16751391E-003  -6.33794208E-003   3.16897106E-003  -1.76427490E-004  -1.76041109E-004
      24       1     1.19900464E+001   1.00002270E+000   1.15035582E-002   1.19999997E+001   0.00000000E+000   2.34189677E-021   1.47531647E-020  -1.19999997E+001  -9.89134247E-021  -3.76459088E-020   3.76459088E-020   3.31976065E-003   3.31669224E-003  -6.63645289E-003   3.31822647E-003  -1.84739697E-004  -1.84332697E-004
      25       1     1.19895960E+001   1.00002270E+000   1.20242697E-002   1.19999997E+001   0.00000000E+000  -6.09918250E-021   2.72122316E-020  -1.19999997E+001   4.42839614E-021   0.00000000E+000  -1.12937726E-019   3.47003902E-003   3.46681457E-003  -6.93685358E-003   3.46842682E-003  -1.93104922E-004  -1.92676770E-004
      26       1     1.19891427E+001   1.00002270E+000   1.25482589E-002   1.19999997E+001   0.00000000E+000  -6.70023477E-021   3.01092666E-020  -1.19999997E+001  -8.53733236E-021   7.52918175E-020   3.76459088E-020   3.62126358E-003   3.61788156E-003  -7.23914515E-003   3.61957260E-003  -2.01523237E-004  -2.01073301E-004
      27       1     1.19886865E+001   1.00002270E+000   1.30755288E-002   1.19999997E+001   0.00000000E+000  -3.87238285E-021  -1.47194079E-020  -1.19999997E+001   3.89975808E-021   3.76459088E-020   7.52918175E-020   3.77343500E-003   3.76989434E-003  -7.54332934E-003   3.77166469E-003  -2.09994678E-004  -2.09522322E-004
      28       1     1.19882276E+001   1.00002270E+000   1.36060809E-002   1.19999997E+001   0.00000000E+000  -3.24409896E-021  -1.37636535E-020  -1.19999997E+001   1.47042663E-021  -3.76459088E-020   0.00000000E+000   3.92655373E-003   3.92285329E-003  -7.84940702E-003   3.92470353E-003  -2.18519185E-004  -2.18023791E-004
      29       1     1.19877658E+001   1.00002270E+000   1.41399166E-002   1.19999997E+001   0.00000000E+000   8.30008339E-021  -2.51870752E-020  -1.19999997E+001   1.91250063E-021  -3.76459088E-020   3.76459088E-020   4.08062005E-003   4.07675900E-003  -8.15737904E-003   4.07868955E-003  -2.27096737E-004  -2.26577681E-004
