    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850037E+003  -5.23173643E-021  -2.30964337E-023  -1.19999997E+001  -5.22457615E-021  -5.42101086E-020   0.00000000E+000  -6.98630324E+003  -6.98628259E+003  -1.41660935E+004  -2.04124516E+002  -1.78314493E-002   2.02163519E-004   4.37685835E-004   1.19996226E+001   0.00000000E+000   7.67613833E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828389E+003  -1.09748514E-020   1.15888004E-021  -1.19999997E+001   5.91749501E-021   8.13151629E-020  -8.13151629E-020  -6.98638402E+003  -6.98635002E+003  -1.41659453E+004  -2.04189951E+002  -3.16130794E-002  -1.74086523E-003   8.81578878E-004   1.19992402E+001   0.00000000E+000   7.73024114E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806426E+003  -6.56678332E-021   1.64624452E-021  -1.19999997E+001  -1.15490957E-020  -8.13151629E-020  -2.71050543E-020  -6.98646597E+003  -6.98641844E+003  -1.41657950E+004  -2.04256340E+002  -4.55932156E-002  -3.71589192E-003   1.33193764E-003   1.19988522E+001   0.00000000E+000   7.78437241E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784303E+003  -1.01285681E-020   1.17669027E-021  -1.19999997E+001   5.91933031E-021  -8.13151629E-020   1.08420217E-019  -6.98654852E+003  -6.98648737E+003  -1.41656435E+004  -2.04323215E+002  -5.96749131E-002  -5.70560349E-003   1.78559504E-003   1.19984614E+001   0.00000000E+000   7.83852074E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762017E+003   3.58810270E-021  -5.71526227E-021  -1.19999997E+001  -3.21561293E-021  -2.71050543E-020  -8.13151629E-020  -6.98663168E+003  -6.98655680E+003  -1.41654909E+004  -2.04390584E+002  -7.38628128E-002  -7.71008416E-003   2.24260272E-003   1.19980677E+001   0.00000000E+000   7.89269120E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739566E+003   5.23266378E-021  -1.30787595E-021  -1.19999997E+001   1.76495786E-021  -5.42101086E-020  -5.42101086E-020  -6.98671546E+003  -6.98662674E+003  -1.41653372E+004  -2.04458449E+002  -8.81552839E-002  -9.72952238E-003   2.70297849E-003   1.19976711E+001   0.00000000E+000   7.94688605E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18716956E+003  -5.46642389E-021   2.65695583E-021  -1.19999997E+001  -1.14362890E-021   1.08420217E-019   5.42101086E-020  -6.98679983E+003  -6.98669718E+003  -1.41651824E+004  -2.04526797E+002  -1.02549220E-001  -1.17630319E-002   3.16662755E-003   1.19972716E+001   0.00000000E+000   8.00109385E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694180E+003   3.02980749E-021   4.44389859E-021  -1.19999997E+001  -5.43421473E-021  -5.42101086E-020   0.00000000E+000  -6.98688483E+003  -6.98676813E+003  -1.41650264E+004  -2.04595650E+002  -1.17051815E-001  -1.38124089E-002   3.63370441E-003   1.19968693E+001   0.00000000E+000   8.05533166E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671243E+003  -4.39710150E-021   4.07339923E-021  -1.19999997E+001   7.94695679E-021  -5.42101086E-020  -5.42101086E-020  -6.98697042E+003  -6.98683959E+003  -1.41648694E+004  -2.04664989E+002  -1.31657311E-001  -1.58767066E-002   4.10407469E-003   1.19964641E+001   0.00000000E+000   8.10958378E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648144E+003   5.97556567E-021  -1.34675343E-021  -1.19999997E+001  -1.09166644E-020   5.42101086E-020  -1.08420217E-019  -6.98705662E+003  -6.98691155E+003  -1.41647112E+004  -2.04734816E+002  -1.46365641E-001  -1.79559981E-002   4.57776064E-003   1.19960560E+001   0.00000000E+000   8.16385256E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
