   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850037E+003   5.22135409E-002   2.84783016E+003   2.84777794E+003  -5.25484619E-002  -1.66696874E+002  -1.66644325E+002   2.84779280E+003  -3.76906919E-002   2.84783049E+003   3.73557709E-002  -1.66682016E+002  -1.66644660E+002
       2       1     1.19999997E+001   7.18828389E+003   4.92291470E-002   2.84771440E+003   2.84766517E+003  -3.92920118E-002  -1.66745599E+002  -1.66706307E+002   2.84767746E+003  -2.70025538E-002   2.84770446E+003   3.69396890E-002  -1.66733310E+002  -1.66696370E+002
       3       1     1.19999997E+001   7.18806426E+003   4.62027885E-002   2.84759696E+003   2.84755075E+003  -2.58452981E-002  -1.66795035E+002  -1.66769190E+002   2.84756043E+003  -1.61640768E-002   2.84757660E+003   3.65215673E-002  -1.66785354E+002  -1.66748833E+002
       4       1     1.19999997E+001   7.18784303E+003   4.31545803E-002   2.84747865E+003   2.84743550E+003  -1.23009551E-002  -1.66844834E+002  -1.66832533E+002   2.84744255E+003  -5.24711488E-003   2.84744780E+003   3.61007401E-002  -1.66837780E+002  -1.66801679E+002
       5       1     1.19999997E+001   7.18762017E+003   4.00838905E-002   2.84735948E+003   2.84731939E+003   1.34557720E-003  -1.66894999E+002  -1.66896345E+002   2.84732380E+003   5.75296213E-003   2.84731805E+003   3.56765055E-002  -1.66890592E+002  -1.66854915E+002
       6       1     1.19999997E+001   7.18739566E+003   3.69906394E-002   2.84723942E+003   2.84720243E+003   1.50926597E-002  -1.66945534E+002  -1.66960627E+002   2.84720417E+003   1.68339740E-002   2.84718734E+003   3.52493252E-002  -1.66943793E+002  -1.66908544E+002
       7       1     1.19999997E+001   7.18716956E+003   3.38757849E-002   2.84711851E+003   2.84708464E+003   2.89373805E-002  -1.66996429E+002  -1.67025367E+002   2.84708370E+003   2.79943146E-002   2.84705570E+003   3.48188509E-002  -1.66997372E+002  -1.66962553E+002
       8       1     1.19999997E+001   7.18694180E+003   3.07377959E-002   2.84699671E+003   2.84696598E+003   4.28865265E-002  -1.67047699E+002  -1.67090586E+002   2.84696233E+003   3.92386862E-002   2.84692309E+003   3.43856362E-002  -1.67051347E+002  -1.67016962E+002
       9       1     1.19999997E+001   7.18671243E+003   2.75775143E-002   2.84687405E+003   2.84684648E+003   5.69345813E-002  -1.67099331E+002  -1.67156266E+002   2.84684010E+003   5.05623735E-002   2.84678954E+003   3.39497221E-002  -1.67105703E+002  -1.67071753E+002
      10       1     1.19999997E+001   7.18648144E+003   2.43951818E-002   2.84675053E+003   2.84672613E+003   7.10814685E-002  -1.67151326E+002  -1.67222408E+002   2.84671702E+003   6.19654587E-002   2.84665505E+003   3.35111916E-002  -1.67160442E+002  -1.67126931E+002
